sw2957A-ms98-a-0001,0.790000,1.040000,yes,B,o,u-1-1
sw2957A-ms98-a-0082,465.134125,465.274125,but,B,sv,u-77-4
sw2957A-ms98-a-0082,465.274125,465.374125,we,I,sv,u-77-4
sw2957A-ms98-a-0082,465.374125,465.734125,didn't,I,sv,u-77-4
sw2957A-ms98-a-0082,465.734125,466.014125,know,I,sv,u-77-4
sw2957A-ms98-a-0082,466.014125,466.224125,it,I,sv,u-77-4
sw2957A-ms98-a-0082,466.224125,466.474125,or,B,h,u-77-5
sw2957A-ms98-a-0083,467.952750,468.072750,i,I,h,u-77-5
sw2957A-ms98-a-0083,468.072750,468.232750,don't,I,h,u-77-5
sw2957A-ms98-a-0083,468.232750,468.462750,know,I,h,u-77-5
sw2957A-ms98-a-0084,470.561000,471.017500,well,B,sv^t,u-77-6
sw2957A-ms98-a-0084,471.247250,471.413500,i,I,sv^t,u-77-6
sw2957A-ms98-a-0084,471.413500,471.721000,guess,I,sv^t,u-77-6
sw2957A-ms98-a-0084,471.721000,471.911000,we've,I,sv^t,u-77-6
sw2957A-ms98-a-0084,471.911000,472.161000,sort,I,sv^t,u-77-6
sw2957A-ms98-a-0084,472.161000,472.512750,of,I,sv^t,u-77-6
sw2957A-ms98-a-0084,472.682250,472.881000,run,I,sv^t,u-77-6
sw2957A-ms98-a-0084,472.881000,473.191000,dry,I,sv^t,u-77-6
sw2957A-ms98-a-0084,473.191000,473.271000,a,I,sv^t,u-77-6
sw2957A-ms98-a-0084,473.271000,473.461000,little,I,sv^t,u-77-6
sw2957A-ms98-a-0084,473.461000,473.778000,bit,I,sv^t,u-77-6
sw2957A-ms98-a-0084,473.906125,474.418250,[laughter],O,,
sw2957A-ms98-a-0084,474.418250,474.711000,[laughter-it],O,,
sw2957A-ms98-a-0084,474.711000,474.871000,was,B,fc,u-79-1
sw2957A-ms98-a-0084,474.871000,475.091000,nice,I,fc,u-79-1
sw2957A-ms98-a-0084,475.091000,475.511000,talking,I,fc,u-79-1
sw2957A-ms98-a-0084,475.511000,475.621000,to,I,fc,u-79-1
sw2957A-ms98-a-0084,475.621000,476.002250,you,I,fc,u-79-1
sw2957A-ms98-a-0084,477.019125,477.421000,okay,B,fc,u-81-1
sw2957A-ms98-a-0084,477.421000,477.882375,bye-bye,O,,
