sw2812A-ms98-a-0002,0.402125,0.642125,yeah,B,ny,u-2-1
sw2812A-ms98-a-0090,354.931125,355.121125,out,I,+,u-146-1
sw2812A-ms98-a-0090,355.281125,355.381125,you,I,+,u-146-1
sw2812A-ms98-a-0090,355.381125,355.511125,know,I,+,u-146-1
sw2812A-ms98-a-0090,355.511125,355.631125,but,B,sd,u-146-2
sw2812A-ms98-a-0090,355.631125,355.751125,i'm,I,sd,u-146-2
sw2812A-ms98-a-0090,355.751125,356.101125,actually,I,sd,u-146-2
sw2812A-ms98-a-0090,356.101125,356.361125,very,I,sd,u-146-2
sw2812A-ms98-a-0090,356.361125,356.681125,very,I,sd,u-146-2
sw2812A-ms98-a-0090,356.681125,357.049875,young,I,sd,u-146-2
sw2812A-ms98-a-0092,361.926500,362.405125,um-hum,B,b,u-148-1
sw2812A-ms98-a-0094,377.514250,377.835875,um,B,b,u-150-1
sw2812A-ms98-a-0096,381.284500,381.575250,um-hum,B,b,u-152-1
sw2812A-ms98-a-0100,389.032500,389.389750,yeah,B,b,u-158-1
sw2812A-ms98-a-0100,389.845500,390.183750,yeah,B,b^r,u-158-2
sw2812A-ms98-a-0102,400.382250,400.724000,right,B,b,u-162-1
sw2812A-ms98-a-0104,402.628750,402.928750,uh-huh,B,b,u-164-1
sw2812A-ms98-a-0105,404.183500,404.912000,exactly,B,ba,u-164-2
sw2812A-ms98-a-0107,407.066875,407.710750,exactly,B,ba,u-166-1
sw2812A-ms98-a-0109,412.388125,412.753250,um-hum,B,b,u-168-1
sw2812A-ms98-a-0110,414.216875,414.709000,yeah,B,ny,u-170-1
sw2812A-ms98-a-0110,414.709000,415.063625,yeah,B,ny^r,u-170-2
sw2812A-ms98-a-0112,420.177000,420.647000,yeah,B,b,u-172-1
sw2812A-ms98-a-0112,420.647000,420.697000,i,B,sv,u-174-1
sw2812A-ms98-a-0112,420.697000,420.917000,think,I,sv,u-174-1
sw2812A-ms98-a-0112,420.917000,420.997000,i,I,sv,u-174-1
sw2812A-ms98-a-0112,420.997000,421.217000,think,I,sv,u-174-1
sw2812A-ms98-a-0112,421.217000,421.280125,a,I,sv,u-174-1
sw2812A-ms98-a-0112,421.280125,421.528375,lot,I,sv,u-174-1
sw2812A-ms98-a-0112,421.528375,421.814625,of,I,sv,u-174-1
sw2812A-ms98-a-0112,421.814625,422.384250,uh,I,sv,u-174-1
sw2812A-ms98-a-0112,422.860375,423.087000,people,I,sv,u-174-1
sw2812A-ms98-a-0112,423.087000,423.477000,probably,I,sv,u-174-1
sw2812A-ms98-a-0112,423.477000,423.837000,feeling,I,sv,u-174-1
sw2812A-ms98-a-0112,423.837000,424.007000,that,I,sv,u-174-1
sw2812A-ms98-a-0112,424.007000,424.127000,way,I,sv,u-174-1
sw2812A-ms98-a-0112,424.127000,424.167000,i,B,sv,u-174-2
sw2812A-ms98-a-0112,424.167000,424.367000,know,I,sv,u-174-2
sw2812A-ms98-a-0112,424.367000,424.547000,i'm,I,sv,u-174-2
sw2812A-ms98-a-0112,424.547000,424.847000,probably,I,sv,u-174-2
sw2812A-ms98-a-0112,424.847000,425.157000,feeling,I,sv,u-174-2
sw2812A-ms98-a-0112,425.157000,425.327000,that,I,sv,u-174-2
sw2812A-ms98-a-0112,425.327000,425.467000,way,I,sv,u-174-2
sw2812A-ms98-a-0112,425.467000,426.027000,because,I,sv,u-174-2
sw2812A-ms98-a-0112,426.027000,426.329750,it's,I,sv,u-174-2
sw2812A-ms98-a-0112,427.173375,427.647000,everything's,I,sv,u-174-2
sw2812A-ms98-a-0112,427.647000,427.937000,geared,I,sv,u-174-2
sw2812A-ms98-a-0112,427.937000,428.337000,towards,I,sv,u-174-2
sw2812A-ms98-a-0112,428.337000,428.795750,young,I,sv,u-174-2
sw2812A-ms98-a-0113,429.550375,429.667000,you,B,+,u-176-1
sw2812A-ms98-a-0113,429.667000,429.857000,know,I,+,u-176-1
sw2812A-ms98-a-0113,429.857000,429.977000,and,B,sv,u-176-2
sw2812A-ms98-a-0113,429.977000,430.227000,whether,I,sv,u-176-2
sw2812A-ms98-a-0113,430.227000,430.357000,i,I,sv,u-176-2
sw2812A-ms98-a-0113,430.357000,430.527000,want,I,sv,u-176-2
sw2812A-ms98-a-0113,430.527000,430.607000,to,I,sv,u-176-2
sw2812A-ms98-a-0113,430.607000,431.057000,realize,I,sv,u-176-2
sw2812A-ms98-a-0113,431.057000,431.147000,it,I,sv,u-176-2
sw2812A-ms98-a-0113,431.147000,431.227000,or,I,sv,u-176-2
sw2812A-ms98-a-0113,431.227000,431.437000,not,I,sv,u-176-2
sw2812A-ms98-a-0113,431.437000,431.817000,everything,I,sv,u-176-2
sw2812A-ms98-a-0113,431.817000,431.917000,on,I,sv,u-176-2
sw2812A-ms98-a-0113,431.917000,432.507000,television,I,sv,u-176-2
sw2812A-ms98-a-0113,432.507000,432.657000,is,I,sv,u-176-2
sw2812A-ms98-a-0113,432.657000,433.127000,young,I,sv,u-176-2
sw2812A-ms98-a-0113,433.307000,433.607000,young,B,+,u-178-1
sw2812A-ms98-a-0113,433.607000,433.897000,young,I,+,u-178-1
sw2812A-ms98-a-0113,433.897000,434.207000,young,I,+,u-178-1
sw2812A-ms98-a-0113,434.207000,434.337000,you,B,sv,u-178-2
sw2812A-ms98-a-0113,434.337000,434.687000,can't,I,sv,u-178-2
sw2812A-ms98-a-0113,434.907000,435.097000,be,I,sv,u-178-2
sw2812A-ms98-a-0113,435.097000,435.137000,a,I,sv,u-178-2
sw2812A-ms98-a-0113,435.137000,435.577000,model,I,sv,u-178-2
sw2812A-ms98-a-0113,435.577000,435.827000,after,I,sv,u-178-2
sw2812A-ms98-a-0113,435.827000,436.237000,thirty,I,sv,u-178-2
sw2812A-ms98-a-0113,436.237000,436.387000,you,B,sv,u-178-3
sw2812A-ms98-a-0113,436.387000,436.717000,can't,I,sv,u-178-3
sw2812A-ms98-a-0113,436.717000,436.857000,do,I,sv,u-178-3
sw2812A-ms98-a-0113,436.857000,437.147000,this,I,sv,u-178-3
sw2812A-ms98-a-0113,437.147000,437.537000,after,I,sv,u-178-3
sw2812A-ms98-a-0113,437.537000,438.047000,twenty,I,sv,u-178-3
sw2812A-ms98-a-0113,438.047000,438.167000,you,I,sv,u-178-3
sw2812A-ms98-a-0113,438.167000,438.337000,know,I,sv,u-178-3
sw2812A-ms98-a-0113,438.337000,438.487750,and,B,sv,u-178-4
sw2812A-ms98-a-0113,438.988625,439.105250,e[very]-,O,,
sw2812A-ms98-a-0113,439.579750,440.087000,everybody,B,+,u-180-1
sw2812A-ms98-a-0113,440.087000,440.307000,that's,I,+,u-180-1
sw2812A-ms98-a-0113,440.307000,440.387000,in,I,+,u-180-1
sw2812A-ms98-a-0113,440.387000,440.477000,the,I,+,u-180-1
sw2812A-ms98-a-0113,440.477000,440.867000,music,I,+,u-180-1
sw2812A-ms98-a-0113,440.867000,441.297000,business,I,+,u-180-1
sw2812A-ms98-a-0113,441.297000,441.367000,is,I,+,u-180-1
sw2812A-ms98-a-0113,441.367000,441.917000,starting,I,+,u-180-1
sw2812A-ms98-a-0113,441.917000,442.067000,out,I,+,u-180-1
sw2812A-ms98-a-0113,442.067000,442.187000,at,I,+,u-180-1
sw2812A-ms98-a-0113,442.187000,443.056750,fifteen,I,+,u-180-1
sw2812A-ms98-a-0114,443.424375,443.512625,you,B,+,u-182-1
sw2812A-ms98-a-0114,443.512625,443.712625,know,I,+,u-182-1
sw2812A-ms98-a-0114,443.712625,443.802625,and,B,sd,u-182-2
sw2812A-ms98-a-0114,443.802625,443.959500,so,I,sd,u-182-2
sw2812A-ms98-a-0114,443.959500,444.133875,i,I,sd,u-182-2
sw2812A-ms98-a-0114,444.133875,444.382625,feel,I,sd,u-182-2
sw2812A-ms98-a-0114,444.382625,444.713000,like,I,sd,u-182-2
sw2812A-ms98-a-0114,444.859875,445.072625,i'm,I,sd,u-182-2
sw2812A-ms98-a-0114,445.072625,445.572625,old,I,sd,u-182-2
sw2812A-ms98-a-0114,445.572625,445.712625,it's,B,sd,u-182-3
sw2812A-ms98-a-0114,445.712625,445.982625,like,I,sd,u-182-3
sw2812A-ms98-a-0114,445.982625,446.112625,i,I,sd,u-182-3
sw2812A-ms98-a-0114,446.112625,446.672625,sing,I,sd,u-182-3
sw2812A-ms98-a-0114,446.672625,446.822625,i,B,+,u-184-1
sw2812A-ms98-a-0114,446.822625,447.252625,sing,I,+,u-184-1
sw2812A-ms98-a-0114,447.252625,447.352625,and,B,sd,u-184-2
sw2812A-ms98-a-0114,447.352625,447.402625,i,I,sd,u-184-2
sw2812A-ms98-a-0114,447.402625,447.573750,would,I,sd,u-184-2
sw2812A-ms98-a-0114,447.573750,447.875125,really,I,sd,u-184-2
sw2812A-ms98-a-0114,447.875125,448.092625,love,I,sd,u-184-2
sw2812A-ms98-a-0114,448.092625,448.192625,to,I,sd,u-184-2
sw2812A-ms98-a-0114,448.192625,448.754750,become,I,sd,u-184-2
sw2812A-ms98-a-0115,449.252750,449.602750,uh,B,+,u-186-1
sw2812A-ms98-a-0115,449.602750,449.662750,a,I,+,u-186-1
sw2812A-ms98-a-0115,449.662750,450.242750,professional,I,+,u-186-1
sw2812A-ms98-a-0115,450.242750,450.742125,singer,I,+,u-186-1
sw2812A-ms98-a-0115,450.847625,450.952750,but,B,sd,u-186-2
sw2812A-ms98-a-0115,450.952750,451.082750,i,I,sd,u-186-2
sw2812A-ms98-a-0115,451.082750,451.292750,think,I,sd,u-186-2
sw2812A-ms98-a-0115,451.292750,451.392750,i'm,I,sd,u-186-2
sw2812A-ms98-a-0115,451.392750,451.572750,too,I,sd,u-186-2
sw2812A-ms98-a-0115,451.572750,451.822750,old,I,sd,u-186-2
sw2812A-ms98-a-0115,451.822750,452.124500,now,I,sd,u-186-2
sw2812A-ms98-a-0115,452.753500,452.862750,and,B,sd,u-188-1
sw2812A-ms98-a-0115,452.862750,452.982750,i'm,I,sd,u-188-1
sw2812A-ms98-a-0115,452.982750,453.292750,twenty,I,sd,u-188-1
sw2812A-ms98-a-0115,453.292750,453.756875,three,I,sd,u-188-1
sw2812A-ms98-a-0115,454.001750,454.352750,because,B,sd,u-190-1
sw2812A-ms98-a-0115,454.352750,454.772750,everyone,I,sd,u-190-1
sw2812A-ms98-a-0115,454.772750,454.932750,i've,I,sd,u-190-1
sw2812A-ms98-a-0115,454.932750,455.472750,seen,I,sd,u-190-1
sw2812A-ms98-a-0115,455.472750,455.782750,coming,I,sd,u-190-1
sw2812A-ms98-a-0115,455.782750,456.114375,up,I,sd,u-190-1
sw2812A-ms98-a-0115,456.250000,456.422750,they're,I,sd,u-190-1
sw2812A-ms98-a-0115,456.422750,457.055750,fifteen,I,sd,u-190-1
sw2812A-ms98-a-0116,457.836000,457.956875,you,B,+,u-192-1
sw2812A-ms98-a-0116,457.956875,458.166875,know,I,+,u-192-1
sw2812A-ms98-a-0116,458.166875,458.346875,and,B,sv,u-192-2
sw2812A-ms98-a-0116,458.346875,458.476875,so,I,sv,u-192-2
sw2812A-ms98-a-0116,458.476875,458.676875,i'm,I,sv,u-192-2
sw2812A-ms98-a-0116,458.676875,459.276875,going,I,sv,u-192-2
sw2812A-ms98-a-0116,459.276875,459.426875,i'm,I,sv,u-192-2
sw2812A-ms98-a-0116,459.426875,459.556875,so,I,sv,u-192-2
sw2812A-ms98-a-0116,459.556875,460.086875,old,I,sv,u-192-2
sw2812A-ms98-a-0116,460.086875,460.194500,and,B,sd(^q),u-192-3
sw2812A-ms98-a-0116,460.194500,460.412875,i'm,I,sd(^q),u-192-3
sw2812A-ms98-a-0116,460.412875,460.646875,i-,I,sd(^q),u-192-3
sw2812A-ms98-a-0116,460.646875,460.786875,i,I,sd(^q),u-192-3
sw2812A-ms98-a-0116,460.786875,461.076875,really,I,sd(^q),u-192-3
sw2812A-ms98-a-0116,461.076875,461.246875,have,I,sd(^q),u-192-3
sw2812A-ms98-a-0116,461.246875,461.366875,to,I,sd(^q),u-192-3
sw2812A-ms98-a-0116,461.366875,461.626875,always,I,sd(^q),u-192-3
sw2812A-ms98-a-0116,461.626875,461.816875,tell,I,sd(^q),u-192-3
sw2812A-ms98-a-0116,461.816875,462.206875,myself,I,sd(^q),u-192-3
sw2812A-ms98-a-0116,462.206875,462.496875,no,I,sd(^q),u-192-3
sw2812A-ms98-a-0116,462.496875,462.646875,you're,I,sd(^q),u-192-3
sw2812A-ms98-a-0116,462.646875,462.886875,not,I,sd(^q),u-192-3
sw2812A-ms98-a-0116,462.886875,462.996875,you're,I,sd(^q),u-192-3
sw2812A-ms98-a-0116,462.996875,463.306875,very,I,sd(^q),u-192-3
sw2812A-ms98-a-0116,463.306875,463.709875,young,I,sd(^q),u-192-3
sw2812A-ms98-a-0116,464.297500,464.541375,and,B,%,u-194-1
sw2812A-ms98-a-0116,464.985750,465.176875,you,I,%,u-194-1
sw2812A-ms98-a-0116,465.176875,465.396875,know,I,%,u-194-1
sw2812A-ms98-a-0116,465.396875,465.856000,so,I,%,u-194-1
sw2812A-ms98-a-0116,466.353625,466.613250,it's,I,%,u-194-1
sw2812A-ms98-a-0118,472.248625,472.527000,um-hum,B,b,u-196-1
sw2812A-ms98-a-0120,474.542000,474.924625,um-hum,B,b,u-198-1
sw2812A-ms98-a-0122,479.382125,479.702125,yeah,B,b,u-200-1
sw2812A-ms98-a-0124,485.107375,485.527250,um-hum,B,b,u-202-1
sw2812A-ms98-a-0126,488.854875,489.241625,wow,B,ba,u-204-1
sw2812A-ms98-a-0128,491.663125,491.985125,um-hum,B,b,u-206-1
sw2812A-ms98-a-0128,492.425125,492.735125,yeah,B,b,u-206-2
sw2812A-ms98-a-0129,494.107125,494.533000,right,B,b,u-208-1
sw2812A-ms98-a-0131,499.894750,500.217750,um-hum,B,b,u-210-1
sw2812A-ms98-a-0131,500.900125,501.270875,yeah,B,b,u-210-2
sw2812A-ms98-a-0131,501.591000,501.951500,very,B,ba,u-210-3
sw2812A-ms98-a-0131,501.951500,502.210750,true,I,ba,u-210-3
sw2812A-ms98-a-0133,514.740750,515.145000,right,B,b,u-214-1
sw2812A-ms98-a-0133,515.261750,515.666000,um-hum,B,b,u-214-2
sw2812A-ms98-a-0135,520.727750,521.033125,yeah,B,b,u-218-1
sw2812A-ms98-a-0135,521.258125,521.527500,that's,B,sd,u-218-2
sw2812A-ms98-a-0135,521.527500,521.926750,[vocalized-noise],I,sd,u-218-2
sw2812A-ms98-a-0135,521.926750,522.106125,that's,I,sd,u-218-2
sw2812A-ms98-a-0135,522.106125,522.330375,why,I,sd,u-218-2
sw2812A-ms98-a-0135,522.330375,522.417000,i,I,sd,u-218-2
sw2812A-ms98-a-0135,522.417000,522.576125,say,I,sd,u-218-2
sw2812A-ms98-a-0135,522.576125,522.716875,i,I,sd,u-218-2
sw2812A-ms98-a-0135,522.716875,523.022625,feel,I,sd,u-218-2
sw2812A-ms98-a-0135,523.158250,523.276125,i,I,sd,u-218-2
sw2812A-ms98-a-0135,523.276125,523.536125,feel,I,sd,u-218-2
sw2812A-ms98-a-0135,523.536125,523.746125,really,I,sd,u-218-2
sw2812A-ms98-a-0135,523.746125,524.076125,lucky,I,sd,u-218-2
sw2812A-ms98-a-0135,524.076125,524.306125,right,I,sd,u-218-2
sw2812A-ms98-a-0135,524.306125,524.656125,now,I,sd,u-218-2
sw2812A-ms98-a-0135,524.656125,524.866125,b[ecause]-,I,sd,u-218-2
sw2812A-ms98-a-0135,524.866125,525.296125,because,I,sd,u-218-2
sw2812A-ms98-a-0135,525.296125,525.406125,i'm,I,sd,u-218-2
sw2812A-ms98-a-0135,525.406125,525.656125,not,I,sd,u-218-2
sw2812A-ms98-a-0135,525.656125,525.906125,married,I,sd,u-218-2
sw2812A-ms98-a-0135,525.906125,526.006125,and,I,sd,u-218-2
sw2812A-ms98-a-0135,526.006125,526.336125,because,I,sd,u-218-2
sw2812A-ms98-a-0135,526.336125,526.386125,i,I,sd,u-218-2
sw2812A-ms98-a-0135,526.386125,526.536125,don't,I,sd,u-218-2
sw2812A-ms98-a-0135,526.536125,526.686125,have,I,sd,u-218-2
sw2812A-ms98-a-0135,526.686125,527.163500,children,I,sd,u-218-2
sw2812A-ms98-a-0135,527.446000,527.676125,i'm,B,sd,u-218-3
sw2812A-ms98-a-0135,527.676125,527.766125,out,I,sd,u-218-3
sw2812A-ms98-a-0135,527.766125,527.836125,of,I,sd,u-218-3
sw2812A-ms98-a-0135,527.836125,528.346125,school,I,sd,u-218-3
sw2812A-ms98-a-0135,528.346125,528.536125,i'm,B,sd,u-218-4
sw2812A-ms98-a-0135,528.536125,528.836125,twenty,I,sd,u-218-4
sw2812A-ms98-a-0135,528.836125,529.266125,three,I,sd,u-218-4
sw2812A-ms98-a-0135,529.266125,529.426125,i,B,sd,u-218-5
sw2812A-ms98-a-0135,529.426125,529.626125,can,I,sd,u-218-5
sw2812A-ms98-a-0135,529.626125,529.848750,do,I,sd,u-218-5
sw2812A-ms98-a-0136,530.039750,530.667750,anything,I,sd,u-218-5
sw2812A-ms98-a-0136,530.794000,530.909750,i,I,sd,u-218-5
sw2812A-ms98-a-0136,530.909750,531.089750,want,I,sd,u-218-5
sw2812A-ms98-a-0136,531.089750,531.169750,to,I,sd,u-218-5
sw2812A-ms98-a-0136,531.169750,531.407625,do,I,sd,u-218-5
sw2812A-ms98-a-0136,531.504500,532.092000,anything,I,sd,u-218-5
sw2812A-ms98-a-0136,532.092000,532.239750,and,B,sd,u-220-1
sw2812A-ms98-a-0136,532.239750,532.524750,so,I,sd,u-220-1
sw2812A-ms98-a-0136,532.807250,532.869750,i,I,sd,u-220-1
sw2812A-ms98-a-0136,532.869750,533.009750,mean,I,sd,u-220-1
sw2812A-ms98-a-0136,533.009750,533.259750,even,I,sd,u-220-1
sw2812A-ms98-a-0136,533.259750,533.459750,some,I,sd,u-220-1
sw2812A-ms98-a-0136,533.459750,533.639750,days,I,sd,u-220-1
sw2812A-ms98-a-0136,533.639750,533.799750,i'm,I,sd,u-220-1
sw2812A-ms98-a-0136,533.799750,534.019750,looking,I,sd,u-220-1
sw2812A-ms98-a-0136,534.019750,534.239750,for,I,sd,u-220-1
sw2812A-ms98-a-0136,534.239750,534.529750,another,I,sd,u-220-1
sw2812A-ms98-a-0136,534.529750,534.909750,job,I,sd,u-220-1
sw2812A-ms98-a-0136,534.909750,535.239750,now,I,sd,u-220-1
sw2812A-ms98-a-0136,535.239750,535.515500,but,B,sd,u-220-2
sw2812A-ms98-a-0136,535.824375,535.989750,and,I,sd,u-220-2
sw2812A-ms98-a-0136,535.989750,536.069750,i,I,sd,u-220-2
sw2812A-ms98-a-0136,536.069750,536.219750,get,I,sd,u-220-2
sw2812A-ms98-a-0136,536.219750,536.459750,so,I,sd,u-220-2
sw2812A-ms98-a-0136,536.459750,537.189750,depressed,I,sd,u-220-2
sw2812A-ms98-a-0136,537.189750,537.760750,because,I,sd,u-220-2
sw2812A-ms98-a-0136,537.760750,537.879750,not,I,sd,u-220-2
sw2812A-ms98-a-0136,537.879750,538.079750,because,I,sd,u-220-2
sw2812A-ms98-a-0136,538.079750,538.139750,i,I,sd,u-220-2
sw2812A-ms98-a-0136,538.139750,538.329750,can't,I,sd,u-220-2
sw2812A-ms98-a-0136,538.329750,538.539750,find,I,sd,u-220-2
sw2812A-ms98-a-0136,538.539750,538.579750,a,I,sd,u-220-2
sw2812A-ms98-a-0136,538.579750,538.769750,job,I,sd,u-220-2
sw2812A-ms98-a-0136,538.769750,538.859750,but,I,sd,u-220-2
sw2812A-ms98-a-0136,538.859750,539.059750,because,I,sd,u-220-2
sw2812A-ms98-a-0136,539.059750,539.139750,i,I,sd,u-220-2
sw2812A-ms98-a-0136,539.139750,539.379750,can't,I,sd,u-220-2
sw2812A-ms98-a-0136,539.379750,539.569750,figure,I,sd,u-220-2
sw2812A-ms98-a-0136,539.569750,539.679750,out,I,sd,u-220-2
sw2812A-ms98-a-0136,539.679750,539.769750,what,I,sd,u-220-2
sw2812A-ms98-a-0136,539.769750,539.869750,i,I,sd,u-220-2
sw2812A-ms98-a-0136,539.869750,539.999750,want,I,sd,u-220-2
sw2812A-ms98-a-0136,539.999750,540.059750,to,I,sd,u-220-2
sw2812A-ms98-a-0136,540.059750,540.399750,do,I,sd,u-220-2
sw2812A-ms98-a-0137,541.482750,541.729250,and,B,%,u-222-1
sw2812A-ms98-a-0137,541.860500,542.114125,yeah,I,%,u-222-1
sw2812A-ms98-a-0137,542.114125,542.344125,and,B,%,u-224-1
sw2812A-ms98-a-0137,542.344125,542.490000,i,I,%,u-224-1
sw2812A-ms98-a-0137,542.490000,542.645500,f[eel]-,O,,
sw2812A-ms98-a-0138,543.555625,543.705625,and,B,sd(^q),u-224-2
sw2812A-ms98-a-0138,543.705625,543.865625,i'm,I,sd(^q),u-224-2
sw2812A-ms98-a-0138,543.865625,544.295625,lucky,I,sd(^q),u-224-2
sw2812A-ms98-a-0138,544.295625,544.575625,though,I,sd(^q),u-224-2
sw2812A-ms98-a-0138,544.575625,545.035625,because,I,sd(^q),u-224-2
sw2812A-ms98-a-0138,545.035625,545.275625,not,I,sd(^q),u-224-2
sw2812A-ms98-a-0138,545.275625,545.305625,a,I,sd(^q),u-224-2
sw2812A-ms98-a-0138,545.305625,545.465625,lot,I,sd(^q),u-224-2
sw2812A-ms98-a-0138,545.465625,545.525625,of,I,sd(^q),u-224-2
sw2812A-ms98-a-0138,545.525625,546.175625,people,I,sd(^q),u-224-2
sw2812A-ms98-a-0138,546.175625,546.375625,can,I,sd(^q),u-224-2
sw2812A-ms98-a-0138,546.375625,546.605625,sit,I,sd(^q),u-224-2
sw2812A-ms98-a-0138,546.605625,546.735625,there,I,sd(^q),u-224-2
sw2812A-ms98-a-0138,546.735625,546.855625,and,I,sd(^q),u-224-2
sw2812A-ms98-a-0138,546.855625,547.115625,go,I,sd(^q),u-224-2
sw2812A-ms98-a-0138,547.115625,547.575625,gee,I,sd(^q),u-224-2
sw2812A-ms98-a-0138,547.575625,547.665625,i,I,sd(^q),u-224-2
sw2812A-ms98-a-0138,547.665625,547.835625,don't,I,sd(^q),u-224-2
sw2812A-ms98-a-0138,547.835625,547.935625,know,I,sd(^q),u-224-2
sw2812A-ms98-a-0138,547.935625,548.135625,what,I,sd(^q),u-224-2
sw2812A-ms98-a-0138,548.135625,548.245625,to,I,sd(^q),u-224-2
sw2812A-ms98-a-0138,548.245625,548.545625,do,I,sd(^q),u-224-2
sw2812A-ms98-a-0138,548.545625,548.645625,i,B,%,u-224-3
sw2812A-ms98-a-0138,548.645625,548.855625,have,I,%,u-224-3
sw2812A-ms98-a-0138,548.855625,549.055625,so,I,%,u-224-3
sw2812A-ms98-a-0138,549.055625,549.205625,mu[ch]-,O,,
sw2812A-ms98-a-0138,549.205625,549.415625,you,B,+,u-226-1
sw2812A-ms98-a-0138,549.415625,549.625625,know,I,+,u-226-1
sw2812A-ms98-a-0138,549.625625,549.845625,not,B,sv,u-226-2
sw2812A-ms98-a-0138,549.845625,549.895625,a,I,sv,u-226-2
sw2812A-ms98-a-0138,549.895625,550.035625,lot,I,sv,u-226-2
sw2812A-ms98-a-0138,550.035625,550.095625,of,I,sv,u-226-2
sw2812A-ms98-a-0138,550.095625,550.615625,people,I,sv,u-226-2
sw2812A-ms98-a-0138,550.615625,550.775625,but,B,sd,u-228-1
sw2812A-ms98-a-0138,550.775625,550.945625,it's,I,sd,u-228-1
sw2812A-ms98-a-0138,550.945625,551.485625,depressing,I,sd,u-228-1
sw2812A-ms98-a-0138,551.485625,551.781000,too,I,sd,u-228-1
sw2812A-ms98-a-0138,551.931625,552.055625,what,B,qw,u-230-1
sw2812A-ms98-a-0138,552.055625,552.195625,do,I,qw,u-230-1
sw2812A-ms98-a-0138,552.195625,552.436875,you,I,qw,u-230-1
sw2812A-ms98-a-0138,552.824875,552.945625,what,I,qw,u-230-1
sw2812A-ms98-a-0138,552.945625,553.055625,do,I,qw,u-230-1
sw2812A-ms98-a-0138,553.055625,553.165625,you,I,qw,u-230-1
sw2812A-ms98-a-0138,553.165625,553.515625,do,I,qw,u-230-1
sw2812A-ms98-a-0138,553.515625,553.715625,that,I,qw,u-230-1
sw2812A-ms98-a-0138,553.715625,553.925000,you're,I,qw,u-230-1
sw2812A-ms98-a-0138,554.603250,554.953125,uh-huh,B,b,u-232-1
sw2812A-ms98-a-0140,556.836625,557.176625,oh,B,b,u-234-1
sw2812A-ms98-a-0142,562.713875,563.057250,hum,O,,
sw2812A-ms98-a-0143,564.201500,564.918000,oh,B,b,u-238-1
sw2812A-ms98-a-0145,570.654125,570.947875,hum,O,,
sw2812A-ms98-a-0147,572.970875,573.451125,hum,O,,
sw2812A-ms98-a-0147,573.451125,573.885625,okay,B,bk,u-242-1
sw2812A-ms98-a-0147,574.096500,574.300000,i'm,B,sd,u-242-2
sw2812A-ms98-a-0147,574.300000,574.444125,a,I,sd,u-242-2
sw2812A-ms98-a-0147,574.594750,574.830000,i'm,I,sd,u-242-2
sw2812A-ms98-a-0147,574.830000,574.890000,a,I,sd,u-242-2
sw2812A-ms98-a-0147,574.890000,575.200000,news,I,sd,u-242-2
sw2812A-ms98-a-0147,575.200000,575.735375,reporter,I,sd,u-242-2
sw2812A-ms98-a-0147,575.859625,576.330000,now,I,sd,u-242-2
sw2812A-ms98-a-0147,576.330000,576.500000,and,B,sd,u-244-1
sw2812A-ms98-a-0147,576.500000,576.660000,what,I,sd,u-244-1
sw2812A-ms98-a-0147,576.660000,576.880000,i'm,I,sd,u-244-1
sw2812A-ms98-a-0147,576.880000,577.230000,looking,I,sd,u-244-1
sw2812A-ms98-a-0147,577.230000,577.600000,for,I,sd,u-244-1
sw2812A-ms98-a-0147,577.600000,577.900000,is,I,sd,u-244-1
sw2812A-ms98-a-0147,577.900000,578.360000,something,I,sd,u-244-1
sw2812A-ms98-a-0147,578.360000,578.550000,in,I,sd,u-244-1
sw2812A-ms98-a-0147,578.550000,578.760000,i,I,sd,u-244-1
sw2812A-ms98-a-0147,578.760000,578.980000,really,I,sd,u-244-1
sw2812A-ms98-a-0147,578.980000,579.170000,don't,I,sd,u-244-1
sw2812A-ms98-a-0147,579.170000,579.310000,want,I,sd,u-244-1
sw2812A-ms98-a-0147,579.310000,579.370000,to,I,sd,u-244-1
sw2812A-ms98-a-0147,579.370000,579.540000,stay,I,sd,u-244-1
sw2812A-ms98-a-0147,579.540000,579.680000,in,I,sd,u-244-1
sw2812A-ms98-a-0147,579.680000,579.910000,news,I,sd,u-244-1
sw2812A-ms98-a-0147,579.910000,580.020000,but,B,sd,u-244-2
sw2812A-ms98-a-0147,580.020000,580.100000,i,I,sd,u-244-2
sw2812A-ms98-a-0147,580.100000,580.210000,would,I,sd,u-244-2
sw2812A-ms98-a-0147,580.210000,580.400000,like,I,sd,u-244-2
sw2812A-ms98-a-0147,580.400000,580.480000,to,I,sd,u-244-2
sw2812A-ms98-a-0147,580.480000,580.630000,stay,I,sd,u-244-2
sw2812A-ms98-a-0147,580.630000,580.750000,in,I,sd,u-244-2
sw2812A-ms98-a-0147,580.750000,581.770000,journalism,I,sd,u-244-2
sw2812A-ms98-a-0147,581.770000,581.860000,and,B,sd,u-246-1
sw2812A-ms98-a-0147,581.860000,581.950000,i've,I,sd,u-246-1
sw2812A-ms98-a-0147,581.950000,582.090000,been,I,sd,u-246-1
sw2812A-ms98-a-0147,582.090000,582.280000,looking,I,sd,u-246-1
sw2812A-ms98-a-0147,582.280000,582.400000,for,I,sd,u-246-1
sw2812A-ms98-a-0147,582.400000,582.710000,something,I,sd,u-246-1
sw2812A-ms98-a-0147,582.710000,583.260000,exactly,I,sd,u-246-1
sw2812A-ms98-a-0147,583.260000,583.550000,like,I,sd,u-246-1
