sw2253A-ms98-a-0001,0.568500,0.760000,yeah,B,o,u-1-1
sw2253A-ms98-a-0110,447.515500,447.762125,the,I,sd,u-129-2
sw2253A-ms98-a-0110,447.762125,448.122125,Grant,I,sd,u-129-2
sw2253A-ms98-a-0110,448.122125,448.372125,Takes,I,sd,u-129-2
sw2253A-ms98-a-0110,448.372125,448.882125,Command,I,sd,u-129-2
sw2253A-ms98-a-0110,448.882125,448.992125,that,B,sd,u-129-3
sw2253A-ms98-a-0110,448.992125,449.102125,was,I,sd,u-129-3
sw2253A-ms98-a-0110,449.102125,449.362125,pretty,I,sd,u-129-3
sw2253A-ms98-a-0110,449.362125,449.738000,good,I,sd,u-129-3
sw2253A-ms98-a-0111,450.165625,450.301625,that,B,sd,u-131-1
sw2253A-ms98-a-0111,450.301625,450.391625,was,I,sd,u-131-1
sw2253A-ms98-a-0111,450.391625,450.621625,part,I,sd,u-131-1
sw2253A-ms98-a-0111,450.621625,450.681625,of,I,sd,u-131-1
sw2253A-ms98-a-0111,450.681625,450.841625,that,I,sd,u-131-1
sw2253A-ms98-a-0111,450.841625,451.351625,trilogy,I,sd,u-131-1
sw2253A-ms98-a-0111,451.351625,451.691625,that,I,sd,u-131-1
sw2253A-ms98-a-0111,451.691625,452.056375,uh,I,sd,u-131-1
sw2253A-ms98-a-0111,452.485750,452.731625,Bruce,B,+,u-133-1
sw2253A-ms98-a-0111,452.731625,453.191625,Canton,I,+,u-133-1
sw2253A-ms98-a-0111,453.191625,453.495250,did,I,+,u-133-1
sw2253A-ms98-a-0113,463.962500,464.176625,yeah,B,b,u-135-1
sw2253A-ms98-a-0115,467.128375,467.594250,sometimes,B,sv,u-137-1
sw2253A-ms98-a-0115,467.594250,467.724250,it's,I,sv,u-137-1
sw2253A-ms98-a-0115,467.724250,467.954250,awful,I,sv,u-137-1
sw2253A-ms98-a-0115,467.954250,468.104250,hard,I,sv,u-137-1
sw2253A-ms98-a-0115,468.104250,468.254250,some,B,sv,u-137-2
sw2253A-ms98-a-0115,468.254250,468.314250,of,I,sv,u-137-2
sw2253A-ms98-a-0115,468.314250,468.434250,those,I,sv,u-137-2
sw2253A-ms98-a-0115,468.434250,468.674250,get,I,sv,u-137-2
sw2253A-ms98-a-0115,468.674250,469.014250,very,I,sv,u-137-2
sw2253A-ms98-a-0115,469.014250,469.944250,philosophical,I,sv,u-137-2
sw2253A-ms98-a-0115,469.944250,470.034250,they,B,sv,u-137-3
sw2253A-ms98-a-0115,470.034250,470.164250,can,I,sv,u-137-3
sw2253A-ms98-a-0115,470.164250,470.324250,be,I,sv,u-137-3
sw2253A-ms98-a-0115,470.324250,470.524250,in,I,sv,u-137-3
sw2253A-ms98-a-0115,470.524250,470.814250,any,I,sv,u-137-3
sw2253A-ms98-a-0115,470.814250,471.389750,setting,I,sv,u-137-3
sw2253A-ms98-a-0116,472.011750,472.087875,they,B,sv,u-137-4
sw2253A-ms98-a-0116,472.087875,472.237875,just,I,sv,u-137-4
sw2253A-ms98-a-0116,472.237875,472.467875,happen,I,sv,u-137-4
sw2253A-ms98-a-0116,472.467875,472.547875,to,I,sv,u-137-4
sw2253A-ms98-a-0116,472.547875,472.697875,put,I,sv,u-137-4
sw2253A-ms98-a-0116,472.697875,472.787875,them,I,sv,u-137-4
sw2253A-ms98-a-0116,472.787875,472.877875,in,I,sv,u-137-4
sw2253A-ms98-a-0116,472.877875,472.927875,a,I,sv,u-137-4
sw2253A-ms98-a-0116,472.927875,473.647875,futuristic,I,sv,u-137-4
sw2253A-ms98-a-0116,473.647875,473.997875,setting,I,sv,u-137-4
sw2253A-ms98-a-0116,473.997875,474.067875,you,I,sv,u-137-4
sw2253A-ms98-a-0116,474.067875,474.307875,know,I,sv,u-137-4
sw2253A-ms98-a-0116,474.307875,474.421000,the,B,%,u-137-5
sw2253A-ms98-a-0118,487.246750,487.760875,oh,B,b,u-141-1
sw2253A-ms98-a-0119,489.324375,489.640000,yeah,B,b,u-143-1
sw2253A-ms98-a-0121,496.555500,497.004750,uh-huh,B,b,u-145-1
sw2253A-ms98-a-0121,497.095125,497.305625,you're,B,b,u-145-2
sw2253A-ms98-a-0121,497.305625,497.475625,reading,I,b,u-145-2
sw2253A-ms98-a-0121,497.475625,497.887875,Dune,I,b,u-145-2
sw2253A-ms98-a-0123,504.774500,504.891000,that,B,qy^g,u-149-1
sw2253A-ms98-a-0123,504.891000,505.021000,was,I,qy^g,u-149-1
sw2253A-ms98-a-0123,505.021000,505.091000,a,I,qy^g,u-149-1
sw2253A-ms98-a-0123,505.091000,505.391000,movie,I,qy^g,u-149-1
sw2253A-ms98-a-0123,505.391000,505.661000,too,I,qy^g,u-149-1
sw2253A-ms98-a-0123,505.661000,506.081000,wasn't,I,qy^g,u-149-1
sw2253A-ms98-a-0123,506.081000,506.209000,it,I,qy^g,u-149-1
sw2253A-ms98-a-0124,507.677500,507.848375,was,B,bh,u-151-1
sw2253A-ms98-a-0124,507.848375,508.025625,it,I,bh,u-151-1
sw2253A-ms98-a-0125,508.760875,508.980875,yeah,B,b,u-153-1
sw2253A-ms98-a-0125,508.980875,509.240875,i'd,B,sd,u-153-2
sw2253A-ms98-a-0125,509.240875,509.310875,i,I,sd,u-153-2
sw2253A-ms98-a-0125,509.310875,509.570875,didn't,I,sd,u-153-2
sw2253A-ms98-a-0125,509.570875,509.780875,see,I,sd,u-153-2
sw2253A-ms98-a-0125,509.780875,509.940875,it,I,sd,u-153-2
sw2253A-ms98-a-0125,509.940875,510.090875,but,B,%,u-153-3
sw2253A-ms98-a-0125,510.090875,510.261375,uh,I,%,u-153-3
sw2253A-ms98-a-0126,511.280000,511.607250,yeah,B,%,u-153-4
sw2253A-ms98-a-0127,513.619125,513.978750,Patrick,B,sd,u-155-1
sw2253A-ms98-a-0127,513.978750,514.348750,Stewart,I,sd,u-155-1
sw2253A-ms98-a-0127,514.348750,514.498750,was,I,sd,u-155-1
sw2253A-ms98-a-0127,514.498750,514.598750,in,I,sd,u-155-1
sw2253A-ms98-a-0127,514.598750,514.698750,that,I,sd,u-155-1
sw2253A-ms98-a-0127,514.698750,514.768750,i,B,qy^g,u-155-2
sw2253A-ms98-a-0127,514.768750,514.918750,guess,I,qy^g,u-155-2
sw2253A-ms98-a-0127,514.918750,514.988750,the,I,qy^g,u-155-2
sw2253A-ms98-a-0127,514.988750,515.208750,guy,I,qy^g,u-155-2
sw2253A-ms98-a-0127,515.208750,515.428750,that's,I,qy^g,u-155-2
sw2253A-ms98-a-0127,515.428750,515.766875,on,I,qy^g,u-155-2
sw2253A-ms98-a-0127,516.410875,516.478750,the,I,qy^g,u-155-2
sw2253A-ms98-a-0127,516.478750,516.648750,new,I,qy^g,u-155-2
sw2253A-ms98-a-0127,516.648750,516.928750,Star,I,qy^g,u-155-2
sw2253A-ms98-a-0127,516.928750,517.238750,Trek,I,qy^g,u-155-2
sw2253A-ms98-a-0127,517.238750,517.628750,series,I,qy^g,u-155-2
sw2253A-ms98-a-0127,517.628750,517.758750,was,I,qy^g,u-155-2
sw2253A-ms98-a-0127,517.758750,517.908750,in,I,qy^g,u-155-2
sw2253A-ms98-a-0127,517.908750,518.108750,that,I,qy^g,u-155-2
sw2253A-ms98-a-0127,518.108750,518.438750,thing,I,qy^g,u-155-2
sw2253A-ms98-a-0127,518.438750,518.672500,uh,I,qy^g,u-155-2
sw2253A-ms98-a-0127,518.860375,519.124500,[laughter],O,,
sw2253A-ms98-a-0129,522.070000,522.246500,oh,B,bh,u-157-1
sw2253A-ms98-a-0129,522.246500,522.586500,really,I,bh,u-157-1
sw2253A-ms98-a-0129,522.586500,523.197875,[laughter],O,,
sw2253A-ms98-a-0130,524.139500,524.268250,uh,B,b,u-159-1
sw2253A-ms98-a-0132,530.231625,530.525625,um-hum,O,,
sw2253A-ms98-a-0133,531.977625,532.352125,couldn't,B,%,u-161-1
sw2253A-ms98-a-0133,532.352125,533.266875,[laughter],O,,
sw2253A-ms98-a-0134,534.452750,534.816125,yeah,B,b,u-165-1
sw2253A-ms98-a-0136,540.974375,541.595375,um,B,^h,u-167-1
sw2253A-ms98-a-0136,542.089000,542.499500,w[ell]-,I,^h,u-167-1
sw2253A-ms98-a-0136,542.499500,543.036750,well,I,^h,u-167-1
sw2253A-ms98-a-0136,543.428375,543.664375,some,I,^h,u-167-1
sw2253A-ms98-a-0136,543.664375,543.994375,history,I,^h,u-167-1
sw2253A-ms98-a-0136,543.994375,544.224375,books,B,+,u-169-1
sw2253A-ms98-a-0136,544.224375,544.294375,are,I,+,u-169-1
sw2253A-ms98-a-0136,544.294375,544.524375,pretty,I,+,u-169-1
sw2253A-ms98-a-0136,544.524375,544.924375,scary,I,+,u-169-1
sw2253A-ms98-a-0136,544.924375,545.114375,but,B,%,u-169-2
sw2253A-ms98-a-0136,545.114375,545.344375,yeah,B,ny,u-169-3
sw2253A-ms98-a-0136,545.344375,546.048750,[laughter],O,,
sw2253A-ms98-a-0137,548.173250,548.603250,no,B,nn,u-171-1
sw2253A-ms98-a-0137,548.603250,549.203250,somebody,B,sd^e,u-171-2
sw2253A-ms98-a-0137,549.203250,549.683250,who,I,sd^e,u-171-2
sw2253A-ms98-a-0137,549.683250,549.953250,saw,B,+,u-173-1
sw2253A-ms98-a-0137,549.953250,550.043250,the,I,+,u-173-1
sw2253A-ms98-a-0137,550.043250,550.673250,movie,I,+,u-173-1
sw2253A-ms98-a-0137,550.673250,551.113250,here,I,+,u-173-1
sw2253A-ms98-a-0137,551.113250,551.173250,the,I,+,u-173-1
sw2253A-ms98-a-0137,551.173250,551.363250,other,I,+,u-173-1
sw2253A-ms98-a-0137,551.363250,551.523250,day,I,+,u-173-1
sw2253A-ms98-a-0137,551.523250,551.803250,told,I,+,u-173-1
sw2253A-ms98-a-0137,551.803250,551.893250,me,I,+,u-173-1
sw2253A-ms98-a-0137,551.893250,551.973250,it,I,+,u-173-1
sw2253A-ms98-a-0137,551.973250,552.063250,was,I,+,u-173-1
sw2253A-ms98-a-0137,552.063250,552.123250,the,I,+,u-173-1
sw2253A-ms98-a-0137,552.123250,552.373250,most,I,+,u-173-1
sw2253A-ms98-a-0137,552.373250,552.933250,terrifying,I,+,u-173-1
sw2253A-ms98-a-0137,552.933250,553.123250,thing,I,+,u-173-1
sw2253A-ms98-a-0137,553.123250,553.263250,they'd,I,+,u-173-1
sw2253A-ms98-a-0137,553.263250,553.493250,ever,I,+,u-173-1
sw2253A-ms98-a-0137,553.493250,553.653250,seen,I,+,u-173-1
sw2253A-ms98-a-0137,553.653250,553.713250,they,B,sd,u-173-2
sw2253A-ms98-a-0137,553.713250,553.943250,didn't,I,sd,u-173-2
sw2253A-ms98-a-0137,553.943250,554.203250,sleep,I,sd,u-173-2
sw2253A-ms98-a-0137,554.203250,554.403250,all,I,sd,u-173-2
sw2253A-ms98-a-0137,554.403250,554.743250,night,I,sd,u-173-2
sw2253A-ms98-a-0139,557.810000,558.049875,yeah,B,b,u-175-1
sw2253A-ms98-a-0141,560.415625,560.639250,yeah,B,b,u-177-1
sw2253A-ms98-a-0141,560.639250,560.858250,i,B,%,u-177-2
sw2253A-ms98-a-0141,560.858250,561.118250,have,I,%,u-177-2
sw2253A-ms98-a-0141,561.118250,561.398250,no,B,nn,u-179-1
sw2253A-ms98-a-0141,561.398250,561.538250,i[dea]-,O,,
sw2253A-ms98-a-0141,561.538250,561.568250,i,B,sd^e,u-179-2
sw2253A-ms98-a-0141,561.568250,561.708250,don't,I,sd^e,u-179-2
sw2253A-ms98-a-0141,561.708250,561.838250,have,I,sd^e,u-179-2
sw2253A-ms98-a-0141,561.838250,561.898250,the,I,sd^e,u-179-2
sw2253A-ms98-a-0141,561.898250,562.478250,foggiest,I,sd^e,u-179-2
sw2253A-ms98-a-0141,562.478250,562.838250,notion,I,sd^e,u-179-2
sw2253A-ms98-a-0141,562.838250,562.958250,what,I,sd^e,u-179-2
sw2253A-ms98-a-0141,562.958250,563.018250,it,I,sd^e,u-179-2
sw2253A-ms98-a-0141,563.018250,563.128250,is,I,sd^e,u-179-2
sw2253A-ms98-a-0141,563.128250,563.553750,about,I,sd^e,u-179-2
sw2253A-ms98-a-0141,563.553750,563.931000,so,B,%,u-179-3
sw2253A-ms98-a-0142,565.134875,565.561000,okay,B,b,u-181-1
sw2253A-ms98-a-0142,565.561000,565.921125,yeah,B,b,u-181-2
sw2253A-ms98-a-0142,565.921125,567.051000,[laughter],O,,
sw2253A-ms98-a-0142,567.051000,567.181000,but,B,%,u-181-3
sw2253A-ms98-a-0144,570.337500,570.527500,um-hum,B,b,u-183-1
sw2253A-ms98-a-0144,570.527500,570.797500,that's,B,qy^d,u-183-2
sw2253A-ms98-a-0144,570.797500,570.905375,the,I,qy^d,u-183-2
sw2253A-ms98-a-0144,570.905375,571.245750,one,I,qy^d,u-183-2
sw2253A-ms98-a-0145,572.467875,572.689000,even,B,qy,u-185-1
sw2253A-ms98-a-0145,572.689000,572.929000,better,I,qy,u-185-1
sw2253A-ms98-a-0145,572.929000,573.089000,than,I,qy,u-185-1
sw2253A-ms98-a-0145,573.089000,573.619000,Jaws,I,qy,u-185-1
sw2253A-ms98-a-0145,573.619000,573.849000,and,I,qy,u-185-1
sw2253A-ms98-a-0145,573.849000,573.999000,some,I,qy,u-185-1
sw2253A-ms98-a-0145,573.999000,574.119000,of,I,qy,u-185-1
sw2253A-ms98-a-0145,574.119000,574.329875,that,I,qy,u-185-1
sw2253A-ms98-a-0147,584.870250,585.152750,[laughter],O,,
sw2253A-ms98-a-0148,586.153250,586.305500,yeah,B,b,u-189-1
sw2253A-ms98-a-0150,588.442250,588.795125,oh,B,b,u-191-1
sw2253A-ms98-a-0150,589.009875,589.597000,[vocalized-noise],O,,
sw2253A-ms98-a-0151,590.247250,590.434875,a,B,qy^g,u-193-1
sw2253A-ms98-a-0151,590.434875,590.553750,a,I,qy^g,u-193-1
sw2253A-ms98-a-0151,590.553750,590.833500,Freddy,I,qy^g,u-193-1
sw2253A-ms98-a-0151,590.833500,591.210375,Kruger,I,qy^g,u-193-1
sw2253A-ms98-a-0151,591.210375,591.533000,type,I,qy^g,u-193-1
sw2253A-ms98-a-0151,591.533000,591.713500,huh,I,qy^g,u-193-1
sw2253A-ms98-a-0152,592.761750,593.560625,[laughter],O,,
sw2253A-ms98-a-0153,595.755750,595.960500,oh,B,^2,u-195-1
sw2253A-ms98-a-0153,595.960500,596.040500,the,I,^2,u-195-1
sw2253A-ms98-a-0153,596.040500,596.460500,worst,I,^2,u-195-1
sw2253A-ms98-a-0153,596.460500,596.900500,kind,I,^2,u-195-1
sw2253A-ms98-a-0153,596.900500,597.334625,yeah,B,%,u-195-2
sw2253A-ms98-a-0153,597.334625,597.583875,yeah,B,b,u-197-1
