sw3052A-ms98-a-0003,6.665125,7.008000,um-hum,B,b,u-2-1
sw3052A-ms98-a-0066,359.368750,359.881375,right,B,b,u-70-1
sw3052A-ms98-a-0068,362.825250,363.331750,right,B,b,u-72-1
sw3052A-ms98-a-0070,381.129750,381.397875,that's,B,aa,u-74-1
sw3052A-ms98-a-0070,381.397875,381.727375,right,I,aa,u-74-1
sw3052A-ms98-a-0072,383.727750,384.143000,um-hum,O,,
sw3052A-ms98-a-0074,388.046250,388.483500,visits,B,sv,u-76-1
sw3052A-ms98-a-0074,388.483500,389.133500,everyday,I,sv,u-76-1
sw3052A-ms98-a-0074,389.133500,389.468875,or,O,,
sw3052A-ms98-a-0074,389.984875,390.422000,right,B,aa^m,u-78-1
sw3052A-ms98-a-0076,403.228750,403.722750,visit,B,b^m,u-80-1
sw3052A-ms98-a-0076,403.722750,404.136875,right,B,aa,u-80-2
sw3052A-ms98-a-0078,409.294500,409.778625,right,B,b,u-82-1
sw3052A-ms98-a-0080,412.881125,413.243875,uh,O,,
sw3052A-ms98-a-0080,413.243875,414.037750,suspicious,B,^2,u-84-1
sw3052A-ms98-a-0081,415.052375,415.432375,[vocalized-noise],O,,
sw3052A-ms98-a-0081,415.925750,416.078125,you,B,sd,u-86-1
sw3052A-ms98-a-0081,416.078125,416.198125,know,I,sd,u-86-1
sw3052A-ms98-a-0081,416.198125,416.418125,i-,I,sd,u-86-1
sw3052A-ms98-a-0081,416.418125,416.855750,i,I,sd,u-86-1
sw3052A-ms98-a-0081,417.239875,417.388125,my,I,sd,u-86-1
sw3052A-ms98-a-0081,417.388125,417.558125,i,I,sd,u-86-1
sw3052A-ms98-a-0081,417.558125,417.958125,remember,I,sd,u-86-1
sw3052A-ms98-a-0081,417.958125,418.278125,my,I,sd,u-86-1
sw3052A-ms98-a-0081,418.278125,418.505000,my,I,sd,u-86-1
sw3052A-ms98-a-0081,418.505000,419.231750,grandmother,I,sd,u-86-1
sw3052A-ms98-a-0081,419.231750,419.678125,many,I,sd,u-86-1
sw3052A-ms98-a-0081,419.678125,419.918125,[laughter-years],I,sd,u-86-1
sw3052A-ms98-a-0081,419.918125,420.168125,ago,I,sd,u-86-1
sw3052A-ms98-a-0081,420.168125,420.440625,when,I,sd,u-86-1
sw3052A-ms98-a-0081,420.768375,420.938125,she,I,sd,u-86-1
sw3052A-ms98-a-0081,420.938125,421.058125,was,I,sd,u-86-1
sw3052A-ms98-a-0081,421.058125,421.118125,in,I,sd,u-86-1
sw3052A-ms98-a-0081,421.118125,421.188125,a,I,sd,u-86-1
sw3052A-ms98-a-0081,421.188125,421.568125,nursing,I,sd,u-86-1
sw3052A-ms98-a-0081,421.568125,421.748125,home,I,sd,u-86-1
sw3052A-ms98-a-0081,421.748125,422.088125,before,I,sd,u-86-1
sw3052A-ms98-a-0081,422.088125,422.268125,she,I,sd,u-86-1
sw3052A-ms98-a-0081,422.268125,422.728125,died,I,sd,u-86-1
sw3052A-ms98-a-0081,422.728125,423.013875,and,B,sd,u-86-2
sw3052A-ms98-a-0082,423.465875,423.653375,i,I,sd,u-86-2
sw3052A-ms98-a-0082,423.653375,424.011750,guess,I,sd,u-86-2
sw3052A-ms98-a-0082,424.367500,424.523125,there,I,sd,u-86-2
sw3052A-ms98-a-0082,424.523125,424.703125,was,I,sd,u-86-2
sw3052A-ms98-a-0082,424.703125,424.823125,not,I,sd,u-86-2
sw3052A-ms98-a-0082,424.823125,424.863125,a,I,sd,u-86-2
sw3052A-ms98-a-0082,424.863125,425.143125,name,I,sd,u-86-2
sw3052A-ms98-a-0082,425.143125,425.253125,for,I,sd,u-86-2
sw3052A-ms98-a-0082,425.253125,425.453125,what,I,sd,u-86-2
sw3052A-ms98-a-0082,425.453125,425.573125,she,I,sd,u-86-2
sw3052A-ms98-a-0082,425.573125,425.723125,had,I,sd,u-86-2
sw3052A-ms98-a-0082,425.723125,425.813125,at,I,sd,u-86-2
sw3052A-ms98-a-0082,425.813125,425.993125,that,I,sd,u-86-2
sw3052A-ms98-a-0082,425.993125,426.243125,time,I,sd,u-86-2
sw3052A-ms98-a-0082,426.243125,426.343125,but,B,sd,u-86-3
sw3052A-ms98-a-0082,426.343125,426.413125,i,I,sd,u-86-3
sw3052A-ms98-a-0082,426.413125,426.643125,guess,I,sd,u-86-3
sw3052A-ms98-a-0082,426.643125,427.253125,Alzheimer's,I,sd,u-86-3
sw3052A-ms98-a-0082,427.253125,427.373125,would,I,sd,u-86-3
sw3052A-ms98-a-0082,427.373125,427.593125,come,I,sd,u-86-3
sw3052A-ms98-a-0082,427.593125,427.723125,as,I,sd,u-86-3
sw3052A-ms98-a-0082,427.723125,428.053125,close,I,sd,u-86-3
sw3052A-ms98-a-0082,428.053125,428.173125,as,I,sd,u-86-3
sw3052A-ms98-a-0082,428.173125,428.553125,anything,I,sd,u-86-3
sw3052A-ms98-a-0082,428.553125,428.703125,she,B,sd,u-86-4
sw3052A-ms98-a-0082,428.703125,429.033125,really,I,sd,u-86-4
sw3052A-ms98-a-0082,429.033125,429.193125,was,I,sd,u-86-4
sw3052A-ms98-a-0082,429.193125,429.398875,not,I,sd,u-86-4
sw3052A-ms98-a-0082,429.398875,429.888750,aware,I,sd,u-86-4
sw3052A-ms98-a-0082,430.299250,430.496625,of,I,sd,u-86-4
sw3052A-ms98-a-0082,430.496625,430.693125,what,I,sd,u-86-4
sw3052A-ms98-a-0082,430.693125,430.823125,she,I,sd,u-86-4
sw3052A-ms98-a-0082,430.823125,431.003125,was,I,sd,u-86-4
sw3052A-ms98-a-0082,431.003125,431.541750,doing,I,sd,u-86-4
sw3052A-ms98-a-0083,432.605125,433.088500,and,B,sd,u-88-1
sw3052A-ms98-a-0083,433.088500,433.470875,uh,I,sd,u-88-1
sw3052A-ms98-a-0084,434.164000,434.403250,i,I,sd,u-88-1
sw3052A-ms98-a-0084,434.403250,434.605750,ca[n]-,I,sd,u-88-1
sw3052A-ms98-a-0084,434.605750,434.801750,i,I,sd,u-88-1
sw3052A-ms98-a-0084,434.801750,434.935250,can,I,sd,u-88-1
sw3052A-ms98-a-0084,434.935250,435.395250,remember,I,sd,u-88-1
sw3052A-ms98-a-0084,435.395250,435.575250,she,I,sd,u-88-1
sw3052A-ms98-a-0084,435.575250,435.765250,had,I,sd,u-88-1
sw3052A-ms98-a-0084,435.765250,436.115250,several,I,sd,u-88-1
sw3052A-ms98-a-0084,436.115250,436.872125,strokes,I,sd,u-88-1
sw3052A-ms98-a-0084,436.872125,436.995250,and,B,sd,u-88-2
sw3052A-ms98-a-0084,436.995250,437.055250,the,I,sd,u-88-2
sw3052A-ms98-a-0084,437.055250,437.395250,nursing,I,sd,u-88-2
sw3052A-ms98-a-0084,437.395250,437.804625,home,I,sd,u-88-2
sw3052A-ms98-a-0084,437.804625,438.109500,was,I,sd,u-88-2
sw3052A-ms98-a-0084,438.241250,438.535250,right,I,sd,u-88-2
sw3052A-ms98-a-0084,438.535250,438.885250,next,I,sd,u-88-2
sw3052A-ms98-a-0084,438.885250,439.085250,to,I,sd,u-88-2
sw3052A-ms98-a-0084,439.085250,439.165250,a,I,sd,u-88-2
sw3052A-ms98-a-0084,439.165250,439.938000,hospital,I,sd,u-88-2
sw3052A-ms98-a-0084,440.431500,440.662625,and,B,sd,u-88-3
sw3052A-ms98-a-0084,440.662625,440.895250,they'd,I,sd,u-88-3
sw3052A-ms98-a-0084,440.895250,441.135250,rush,I,sd,u-88-3
sw3052A-ms98-a-0084,441.135250,441.205250,her,I,sd,u-88-3
sw3052A-ms98-a-0084,441.205250,441.355250,to,I,sd,u-88-3
sw3052A-ms98-a-0084,441.355250,441.455250,the,I,sd,u-88-3
sw3052A-ms98-a-0084,441.455250,441.975250,hospital,I,sd,u-88-3
sw3052A-ms98-a-0084,441.975250,442.105250,and,I,sd,u-88-3
sw3052A-ms98-a-0084,442.105250,442.585250,revive,I,sd,u-88-3
sw3052A-ms98-a-0084,442.585250,442.795250,her,I,sd,u-88-3
sw3052A-ms98-a-0084,442.795250,443.145250,and,I,sd,u-88-3
sw3052A-ms98-a-0084,443.145250,443.475250,just,I,sd,u-88-3
sw3052A-ms98-a-0084,443.475250,443.655250,bring,I,sd,u-88-3
sw3052A-ms98-a-0084,443.655250,443.735250,her,I,sd,u-88-3
sw3052A-ms98-a-0084,443.735250,443.975250,back,I,sd,u-88-3
sw3052A-ms98-a-0084,443.975250,444.085250,to,I,sd,u-88-3
sw3052A-ms98-a-0084,444.085250,444.165250,the,I,sd,u-88-3
sw3052A-ms98-a-0084,444.165250,444.555250,nursing,I,sd,u-88-3
sw3052A-ms98-a-0084,444.555250,444.945625,home,I,sd,u-88-3
sw3052A-ms98-a-0085,445.450500,445.602250,in,I,sd,u-88-3
sw3052A-ms98-a-0085,445.602250,445.662250,a,I,sd,u-88-3
sw3052A-ms98-a-0085,445.662250,445.922250,couple,I,sd,u-88-3
sw3052A-ms98-a-0085,445.922250,445.982250,of,I,sd,u-88-3
sw3052A-ms98-a-0085,445.982250,446.402250,days,I,sd,u-88-3
sw3052A-ms98-a-0085,446.402250,446.752250,and,B,sd,u-88-4
sw3052A-ms98-a-0085,446.752250,446.902250,it,I,sd,u-88-4
sw3052A-ms98-a-0085,446.902250,447.189125,was,I,sd,u-88-4
sw3052A-ms98-a-0085,447.189125,447.392250,she,I,sd,u-88-4
sw3052A-ms98-a-0085,447.392250,447.635000,was,I,sd,u-88-4
sw3052A-ms98-a-0085,448.075750,448.292250,it,I,sd,u-88-4
sw3052A-ms98-a-0085,448.292250,448.432250,was,I,sd,u-88-4
sw3052A-ms98-a-0085,448.432250,448.642250,just,I,sd,u-88-4
sw3052A-ms98-a-0085,448.642250,448.802250,like,I,sd,u-88-4
sw3052A-ms98-a-0085,448.802250,449.445375,keeping,I,sd,u-88-4
sw3052A-ms98-a-0085,449.445375,449.852250,something,I,sd,u-88-4
sw3052A-ms98-a-0085,449.852250,449.940375,a[live]-,O,,
