sw3144B-ms98-a-0002,1.193125,1.644125,yeah,B,ny,u-2-1
sw3144B-ms98-a-0064,415.191750,415.331750,it,I,sd,u-110-5
sw3144B-ms98-a-0064,415.331750,415.831750,too,I,sd,u-110-5
sw3144B-ms98-a-0065,416.539750,417.009750,uh,B,sv,u-112-1
sw3144B-ms98-a-0066,417.987500,418.199125,i,I,sv,u-112-1
sw3144B-ms98-a-0066,418.199125,418.459125,just,I,sv,u-112-1
sw3144B-ms98-a-0066,418.459125,418.649125,thought,I,sv,u-112-1
sw3144B-ms98-a-0066,418.649125,418.819125,that,I,sv,u-112-1
sw3144B-ms98-a-0066,418.819125,419.039125,was,I,sv,u-112-1
sw3144B-ms98-a-0066,419.039125,419.609125,terrific,I,sv,u-112-1
sw3144B-ms98-a-0066,419.609125,419.739125,and,B,sd,u-112-2
sw3144B-ms98-a-0066,419.739125,419.829125,i,I,sd,u-112-2
sw3144B-ms98-a-0066,419.829125,420.099125,really,I,sd,u-112-2
sw3144B-ms98-a-0066,420.099125,420.419125,enjoy,I,sd,u-112-2
sw3144B-ms98-a-0066,420.419125,420.869125,Harrison,I,sd,u-112-2
sw3144B-ms98-a-0066,420.869125,421.229125,Ford,I,sd,u-112-2
sw3144B-ms98-a-0066,421.229125,421.469125,which,I,sd,u-112-2
sw3144B-ms98-a-0066,421.469125,421.649125,is,I,sd,u-112-2
sw3144B-ms98-a-0066,421.649125,421.809125,one,I,sd,u-112-2
sw3144B-ms98-a-0066,421.809125,421.879125,of,I,sd,u-112-2
sw3144B-ms98-a-0066,421.879125,421.959125,the,I,sd,u-112-2
sw3144B-ms98-a-0066,421.959125,422.399125,reasons,I,sd,u-112-2
sw3144B-ms98-a-0066,422.399125,422.509125,i,I,sd,u-112-2
sw3144B-ms98-a-0066,422.509125,422.959125,wanted,I,sd,u-112-2
sw3144B-ms98-a-0066,422.959125,423.079125,to,I,sd,u-112-2
sw3144B-ms98-a-0066,423.079125,423.309125,see,I,sd,u-112-2
sw3144B-ms98-a-0067,424.707750,424.947750,and,B,sv,u-114-1
sw3144B-ms98-a-0067,424.947750,425.207750,he's,I,sv,u-114-1
sw3144B-ms98-a-0067,425.427750,425.767750,very,I,sv,u-114-1
sw3144B-ms98-a-0067,425.767750,426.017750,good,I,sv,u-114-1
sw3144B-ms98-a-0067,426.017750,426.147750,in,I,sv,u-114-1
sw3144B-ms98-a-0067,426.147750,426.607750,Regarding,I,sv,u-114-1
sw3144B-ms98-a-0067,426.607750,426.977750,Henry,I,sv,u-114-1
sw3144B-ms98-a-0067,426.977750,427.307750,that's,B,sv,u-114-2
sw3144B-ms98-a-0067,427.307750,427.657750,not,I,sv,u-114-2
sw3144B-ms98-a-0067,427.857750,428.007750,an,I,sv,u-114-2
sw3144B-ms98-a-0067,428.007750,428.327750,easy,I,sv,u-114-2
sw3144B-ms98-a-0067,428.327750,428.717750,part,I,sv,u-114-2
sw3144B-ms98-a-0067,428.717750,428.807750,to,I,sv,u-114-2
sw3144B-ms98-a-0067,428.807750,429.187750,play,I,sv,u-114-2
sw3144B-ms98-a-0067,429.187750,429.398875,i,I,sv,u-114-2
sw3144B-ms98-a-0067,430.393125,430.502500,i,I,sv,u-114-2
sw3144B-ms98-a-0067,430.502500,430.687750,don't,I,sv,u-114-2
sw3144B-ms98-a-0067,430.687750,430.985375,think,I,sv,u-114-2
sw3144B-ms98-a-0069,435.186000,435.704750,yeah,B,b,u-116-1
sw3144B-ms98-a-0069,435.704750,435.966000,that's,B,sv,u-116-2
sw3144B-ms98-a-0069,435.966000,436.126000,at,I,sv,u-116-2
sw3144B-ms98-a-0069,436.126000,436.316000,that,I,sv,u-116-2
sw3144B-ms98-a-0069,436.316000,436.473250,one,I,sv,u-116-2
sw3144B-ms98-a-0069,436.473250,436.721750,won't,I,sv,u-116-2
sw3144B-ms98-a-0069,436.721750,437.013000,hurt,I,sv,u-116-2
sw3144B-ms98-a-0069,437.013000,437.247000,your,I,sv,u-116-2
sw3144B-ms98-a-0069,437.247000,437.897250,sides,I,sv,u-116-2
sw3144B-ms98-a-0069,437.897250,440.346000,[laughter],O,,
sw3144B-ms98-a-0069,440.346000,440.546000,um,B,%,u-118-1
sw3144B-ms98-a-0069,440.546000,440.775000,it,I,%,u-118-1
sw3144B-ms98-a-0069,440.910500,441.366000,was,B,qy,u-118-2
sw3144B-ms98-a-0069,441.366000,441.556000,this,I,qy,u-118-2
sw3144B-ms98-a-0069,441.556000,441.636000,the,I,qy,u-118-2
sw3144B-ms98-a-0069,441.636000,441.916000,first,I,qy,u-118-2
sw3144B-ms98-a-0069,441.916000,442.106000,time,I,qy,u-118-2
sw3144B-ms98-a-0069,442.106000,442.216000,you,I,qy,u-118-2
sw3144B-ms98-a-0069,442.216000,442.406000,got,I,qy,u-118-2
sw3144B-ms98-a-0069,442.406000,442.516000,to,I,qy,u-118-2
sw3144B-ms98-a-0069,442.516000,442.716000,see,I,qy,u-118-2
sw3144B-ms98-a-0069,442.716000,442.846000,One,I,qy,u-118-2
sw3144B-ms98-a-0069,442.846000,443.116000,Hundred,I,qy,u-118-2
sw3144B-ms98-a-0069,443.116000,443.206000,and,I,qy,u-118-2
sw3144B-ms98-a-0069,443.206000,443.376000,One,I,qy,u-118-2
sw3144B-ms98-a-0069,443.376000,444.076000,Dalmatians,I,qy,u-118-2
sw3144B-ms98-a-0071,449.120000,449.733375,uh-huh,B,b,u-120-1
