sw3085B-ms98-a-0002,1.764000,2.347500,okay,B,b^m,u-2-1
sw3085B-ms98-a-0067,334.889875,334.999875,he,I,sd(^q),u-130-5
sw3085B-ms98-a-0067,334.999875,335.169875,said,I,sd(^q),u-130-5
sw3085B-ms98-a-0067,335.169875,335.409875,mom,I,sd(^q),u-130-5
sw3085B-ms98-a-0067,335.409875,335.609875,don't,I,sd(^q),u-130-5
sw3085B-ms98-a-0067,335.609875,335.769875,do,I,sd(^q),u-130-5
sw3085B-ms98-a-0067,335.769875,336.039875,that,I,sd(^q),u-130-5
sw3085B-ms98-a-0067,336.039875,336.139875,to,I,sd(^q),u-130-5
sw3085B-ms98-a-0067,336.139875,336.359875,me,I,sd(^q),u-130-5
sw3085B-ms98-a-0067,336.359875,336.739875,please,B,^q,u-132-1
sw3085B-ms98-a-0067,336.739875,336.939875,don't,I,^q,u-132-1
sw3085B-ms98-a-0067,336.939875,337.099875,do,I,^q,u-132-1
sw3085B-ms98-a-0067,337.099875,337.339875,that,I,^q,u-132-1
sw3085B-ms98-a-0067,337.339875,337.409875,to,I,^q,u-132-1
sw3085B-ms98-a-0067,337.409875,337.569875,me,I,^q,u-132-1
sw3085B-ms98-a-0067,337.569875,337.739875,so,B,sd,u-132-2
sw3085B-ms98-a-0067,337.739875,337.819875,i,I,sd,u-132-2
sw3085B-ms98-a-0067,337.819875,337.969875,knew,I,sd,u-132-2
sw3085B-ms98-a-0067,337.969875,338.029875,it,I,sd,u-132-2
sw3085B-ms98-a-0067,338.029875,338.139875,was,I,sd,u-132-2
sw3085B-ms98-a-0067,338.139875,338.379875,time,I,sd,u-132-2
sw3085B-ms98-a-0067,338.379875,338.439875,to,I,sd,u-132-2
sw3085B-ms98-a-0067,338.439875,338.529875,go,I,sd,u-132-2
sw3085B-ms98-a-0067,338.529875,338.729875,back,I,sd,u-132-2
sw3085B-ms98-a-0067,338.729875,338.869875,to,I,sd,u-132-2
sw3085B-ms98-a-0067,338.869875,339.119875,work,I,sd,u-132-2
sw3085B-ms98-a-0067,339.119875,339.229875,but,B,sd,u-134-1
sw3085B-ms98-a-0067,339.229875,339.439875,i,I,sd,u-134-1
sw3085B-ms98-a-0067,339.439875,339.789875,feel,I,sd,u-134-1
sw3085B-ms98-a-0067,339.789875,340.249875,very,I,sd,u-134-1
sw3085B-ms98-a-0067,340.249875,340.619875,good,B,+,u-136-1
sw3085B-ms98-a-0067,340.619875,340.889875,about,I,+,u-136-1
sw3085B-ms98-a-0067,340.889875,341.309875,spending,I,+,u-136-1
sw3085B-ms98-a-0067,341.309875,341.599875,those,I,+,u-136-1
sw3085B-ms98-a-0067,341.599875,342.099875,years,I,+,u-136-1
sw3085B-ms98-a-0067,342.099875,342.349875,with,I,+,u-136-1
sw3085B-ms98-a-0067,342.349875,342.489875,my,I,+,u-136-1
sw3085B-ms98-a-0067,342.489875,342.988375,boys,I,+,u-136-1
sw3085B-ms98-a-0068,343.932250,344.162250,uh,B,sd,u-138-1
sw3085B-ms98-a-0068,344.162250,344.362250,and,I,sd,u-138-1
sw3085B-ms98-a-0068,344.362250,344.452250,i,I,sd,u-138-1
sw3085B-ms98-a-0068,344.452250,344.612250,was,I,sd,u-138-1
sw3085B-ms98-a-0068,344.612250,344.902250,just,I,sd,u-138-1
sw3085B-ms98-a-0068,344.902250,345.222250,really,I,sd,u-138-1
sw3085B-ms98-a-0068,345.222250,345.652250,grateful,I,sd,u-138-1
sw3085B-ms98-a-0068,345.652250,345.742250,i,I,sd,u-138-1
sw3085B-ms98-a-0068,345.742250,345.942250,only,I,sd,u-138-1
sw3085B-ms98-a-0068,345.942250,346.172250,had,I,sd,u-138-1
sw3085B-ms98-a-0068,346.172250,346.522250,one,I,sd,u-138-1
sw3085B-ms98-a-0068,346.522250,346.822250,bad,I,sd,u-138-1
sw3085B-ms98-a-0068,346.822250,347.122250,child,I,sd,u-138-1
sw3085B-ms98-a-0068,347.122250,347.312250,care,I,sd,u-138-1
sw3085B-ms98-a-0068,347.312250,348.082250,experience,I,sd,u-138-1
sw3085B-ms98-a-0068,348.082250,348.247375,it,B,sd,u-138-2
sw3085B-ms98-a-0068,348.247375,348.454500,was,I,sd,u-138-2
sw3085B-ms98-a-0068,348.454500,348.596375,in,I,sd,u-138-2
sw3085B-ms98-a-0068,348.596375,348.716875,a,I,sd,u-138-2
sw3085B-ms98-a-0068,348.716875,349.179250,home,I,sd,u-138-2
sw3085B-ms98-a-0068,349.612500,350.022250,uh,B,sd,u-138-3
sw3085B-ms98-a-0068,350.022250,350.510625,the,I,sd,u-138-3
sw3085B-ms98-a-0068,350.627375,350.912250,care,I,sd,u-138-3
sw3085B-ms98-a-0068,350.912250,351.242250,taker,I,sd,u-138-3
sw3085B-ms98-a-0068,351.242250,351.422250,that,I,sd,u-138-3
sw3085B-ms98-a-0068,351.422250,351.572250,they,I,sd,u-138-3
sw3085B-ms98-a-0068,351.572250,351.711875,had,I,sd,u-138-3
sw3085B-ms98-a-0068,351.711875,352.050875,had,I,sd,u-138-3
sw3085B-ms98-a-0068,352.050875,352.332250,since,I,sd,u-138-3
sw3085B-ms98-a-0068,352.332250,352.472250,they,I,sd,u-138-3
sw3085B-ms98-a-0068,352.472250,352.672250,were,I,sd,u-138-3
sw3085B-ms98-a-0068,352.672250,353.332250,infants,I,sd,u-138-3
sw3085B-ms98-a-0068,353.332250,353.687625,just,I,sd,u-138-3
sw3085B-ms98-a-0068,353.872250,354.012250,could,I,sd,u-138-3
sw3085B-ms98-a-0068,354.012250,354.252250,not,I,sd,u-138-3
sw3085B-ms98-a-0068,354.252250,354.322250,do,I,sd,u-138-3
sw3085B-ms98-a-0068,354.322250,354.432250,it,I,sd,u-138-3
sw3085B-ms98-a-0068,354.432250,354.675875,she,B,sd,u-138-4
sw3085B-ms98-a-0068,354.675875,355.072250,was,I,sd,u-138-4
sw3085B-ms98-a-0068,355.072250,355.442250,from,I,sd,u-138-4
sw3085B-ms98-a-0068,355.442250,355.722250,um,I,sd,u-138-4
sw3085B-ms98-a-0068,356.412250,356.988750,uh,I,sd,u-138-4
sw3085B-ms98-a-0069,358.027750,358.305500,uh,I,sd,u-138-4
sw3085B-ms98-a-0069,358.394250,359.087250,Argentina,I,sd,u-138-4
sw3085B-ms98-a-0069,359.657750,359.757750,and,B,sd,u-140-1
sw3085B-ms98-a-0069,359.757750,359.927750,she,I,sd,u-140-1
sw3085B-ms98-a-0069,359.927750,360.087750,was,I,sd,u-140-1
sw3085B-ms98-a-0069,360.087750,360.397750,going,I,sd,u-140-1
sw3085B-ms98-a-0069,360.397750,360.747750,back,I,sd,u-140-1
sw3085B-ms98-a-0069,360.747750,361.127750,home,I,sd,u-140-1
sw3085B-ms98-a-0069,361.127750,361.237750,and,B,sd,u-140-2
sw3085B-ms98-a-0069,361.237750,361.317750,i,I,sd,u-140-2
sw3085B-ms98-a-0069,361.317750,361.677750,couldn't,I,sd,u-140-2
sw3085B-ms98-a-0069,361.677750,362.057750,just,I,sd,u-140-2
sw3085B-ms98-a-0069,362.057750,362.167750,you,I,sd,u-140-2
sw3085B-ms98-a-0069,362.167750,362.287750,know,I,sd,u-140-2
sw3085B-ms98-a-0069,362.287750,362.617500,wait,I,sd,u-140-2
sw3085B-ms98-a-0069,362.617500,362.952750,for,I,sd,u-140-2
sw3085B-ms98-a-0069,362.952750,363.137750,eight,I,sd,u-140-2
sw3085B-ms98-a-0069,363.137750,363.297750,three,I,sd,u-140-2
sw3085B-ms98-a-0069,363.297750,363.357750,or,I,sd,u-140-2
sw3085B-ms98-a-0069,363.357750,363.517750,four,I,sd,u-140-2
sw3085B-ms98-a-0069,363.517750,363.937750,months,I,sd,u-140-2
sw3085B-ms98-a-0069,363.937750,364.027750,and,I,sd,u-140-2
sw3085B-ms98-a-0069,364.027750,364.197750,then,I,sd,u-140-2
sw3085B-ms98-a-0069,364.197750,364.337750,bring,I,sd,u-140-2
sw3085B-ms98-a-0069,364.337750,364.437750,them,I,sd,u-140-2
sw3085B-ms98-a-0069,364.437750,364.667750,back,I,sd,u-140-2
sw3085B-ms98-a-0069,364.667750,364.787750,to,I,sd,u-140-2
sw3085B-ms98-a-0069,364.787750,364.887750,her,I,sd,u-140-2
sw3085B-ms98-a-0069,364.887750,365.007750,so,B,sd,u-142-1
sw3085B-ms98-a-0069,365.007750,365.037750,i,I,sd,u-142-1
sw3085B-ms98-a-0069,365.037750,365.177750,had,I,sd,u-142-1
sw3085B-ms98-a-0069,365.177750,365.237750,to,I,sd,u-142-1
sw3085B-ms98-a-0069,365.237750,365.477750,find,I,sd,u-142-1
sw3085B-ms98-a-0069,365.477750,365.517750,a,I,sd,u-142-1
sw3085B-ms98-a-0069,365.517750,365.627750,new,I,sd,u-142-1
sw3085B-ms98-a-0069,365.627750,366.043000,place,I,sd,u-142-1
sw3085B-ms98-a-0070,366.701625,367.241625,and,B,sd,u-144-1
sw3085B-ms98-a-0070,367.241625,367.361625,i,I,sd,u-144-1
sw3085B-ms98-a-0070,367.361625,367.581625,put,I,sd,u-144-1
sw3085B-ms98-a-0070,367.581625,367.691625,them,I,sd,u-144-1
sw3085B-ms98-a-0070,367.691625,367.791625,in,I,sd,u-144-1
sw3085B-ms98-a-0070,367.791625,367.981625,this,I,sd,u-144-1
sw3085B-ms98-a-0070,367.981625,368.307125,home,I,sd,u-144-1
sw3085B-ms98-a-0070,368.307125,368.416375,the,B,sd,u-144-2
sw3085B-ms98-a-0070,368.416375,368.671625,kids,I,sd,u-144-2
sw3085B-ms98-a-0070,368.671625,369.021625,cried,I,sd,u-144-2
sw3085B-ms98-a-0070,369.021625,369.121625,when,I,sd,u-144-2
sw3085B-ms98-a-0070,369.121625,369.161625,i,I,sd,u-144-2
sw3085B-ms98-a-0070,369.161625,369.471625,took,I,sd,u-144-2
sw3085B-ms98-a-0070,369.471625,369.651625,them,I,sd,u-144-2
sw3085B-ms98-a-0070,369.781625,369.841625,the,B,sd,u-144-3
sw3085B-ms98-a-0070,369.841625,370.111625,kids,I,sd,u-144-3
sw3085B-ms98-a-0070,370.111625,370.641625,cried,I,sd,u-144-3
sw3085B-ms98-a-0070,370.641625,370.831625,wh[en]-,I,sd,u-144-3
sw3085B-ms98-a-0070,370.831625,370.901625,i,I,sd,u-144-3
sw3085B-ms98-a-0070,370.901625,371.041625,could,I,sd,u-144-3
sw3085B-ms98-a-0070,371.041625,371.261625,hear,I,sd,u-144-3
sw3085B-ms98-a-0070,371.261625,371.321625,the,I,sd,u-144-3
sw3085B-ms98-a-0070,371.321625,371.591625,kids,I,sd,u-144-3
sw3085B-ms98-a-0070,371.591625,372.021625,crying,I,sd,u-144-3
sw3085B-ms98-a-0070,372.021625,372.121625,when,I,sd,u-144-3
sw3085B-ms98-a-0070,372.121625,372.151625,i,I,sd,u-144-3
sw3085B-ms98-a-0070,372.151625,372.311625,went,I,sd,u-144-3
sw3085B-ms98-a-0070,372.311625,372.371625,to,I,sd,u-144-3
sw3085B-ms98-a-0070,372.371625,372.541625,pick,I,sd,u-144-3
sw3085B-ms98-a-0070,372.541625,372.651625,them_1,I,sd,u-144-3
sw3085B-ms98-a-0070,372.651625,373.001625,up,I,sd,u-144-3
sw3085B-ms98-a-0070,373.001625,373.121625,they,B,sd,u-146-1
sw3085B-ms98-a-0070,373.121625,373.271625,were,I,sd,u-146-1
sw3085B-ms98-a-0070,373.271625,373.581625,always,I,sd,u-146-1
sw3085B-ms98-a-0070,373.581625,374.181625,cranky,I,sd,u-146-1
sw3085B-ms98-a-0070,374.181625,374.401625,and,I,sd,u-146-1
sw3085B-ms98-a-0070,374.401625,374.841625,irritable,I,sd,u-146-1
sw3085B-ms98-a-0071,375.568125,375.758875,so,B,sd,u-148-1
sw3085B-ms98-a-0071,375.758875,375.916375,i,I,sd,u-148-1
sw3085B-ms98-a-0071,375.916375,376.108125,just,I,sd,u-148-1
sw3085B-ms98-a-0071,376.108125,376.318125,took,I,sd,u-148-1
sw3085B-ms98-a-0071,376.318125,376.618125,off,I,sd,u-148-1
sw3085B-ms98-a-0071,376.618125,376.758125,and,I,sd,u-148-1
sw3085B-ms98-a-0071,376.758125,377.008125,went,I,sd,u-148-1
sw3085B-ms98-a-0071,377.008125,377.218125,there,I,sd,u-148-1
sw3085B-ms98-a-0071,377.218125,377.448125,one,I,sd,u-148-1
sw3085B-ms98-a-0071,377.448125,377.840750,day,I,sd,u-148-1
sw3085B-ms98-a-0071,378.100625,378.738125,and,B,sd,u-148-2
sw3085B-ms98-a-0071,378.738125,378.948125,uh,I,sd,u-148-2
sw3085B-ms98-a-0071,378.948125,379.048125,the,I,sd,u-148-2
sw3085B-ms98-a-0071,379.048125,379.518125,children,I,sd,u-148-2
sw3085B-ms98-a-0071,379.518125,379.608125,were,I,sd,u-148-2
sw3085B-ms98-a-0071,379.608125,379.868125,left,I,sd,u-148-2
sw3085B-ms98-a-0071,379.868125,380.498125,unattended,I,sd,u-148-2
sw3085B-ms98-a-0071,380.498125,380.628125,in,I,sd,u-148-2
sw3085B-ms98-a-0071,380.628125,380.728125,a,I,sd,u-148-2
sw3085B-ms98-a-0071,380.728125,381.248125,room,I,sd,u-148-2
sw3085B-ms98-a-0071,381.408125,381.478125,you,I,sd,u-148-2
sw3085B-ms98-a-0071,381.478125,381.648125,know,I,sd,u-148-2
sw3085B-ms98-a-0071,381.648125,381.880875,they,B,sd,u-148-3
sw3085B-ms98-a-0071,382.095625,382.198125,they,I,sd,u-148-3
sw3085B-ms98-a-0071,382.198125,382.348125,were,I,sd,u-148-3
sw3085B-ms98-a-0071,382.348125,382.588125,not,I,sd,u-148-3
sw3085B-ms98-a-0071,382.588125,382.778125,well,I,sd,u-148-3
sw3085B-ms98-a-0071,382.778125,383.098125,cared,I,sd,u-148-3
sw3085B-ms98-a-0071,383.098125,383.448125,for,I,sd,u-148-3
sw3085B-ms98-a-0072,384.068875,384.748875,and,B,sd,u-150-1
sw3085B-ms98-a-0072,384.748875,385.276000,uh,I,sd,u-150-1
sw3085B-ms98-a-0072,385.573500,385.938875,so,B,+,u-152-1
sw3085B-ms98-a-0072,385.938875,386.068875,it,I,+,u-152-1
sw3085B-ms98-a-0072,386.068875,386.268875,didn't,I,+,u-152-1
sw3085B-ms98-a-0072,386.268875,386.428875,take,I,+,u-152-1
sw3085B-ms98-a-0072,386.428875,386.548875,me,I,+,u-152-1
sw3085B-ms98-a-0072,386.548875,386.798875,long,I,+,u-152-1
sw3085B-ms98-a-0072,386.798875,386.868875,to,I,+,u-152-1
sw3085B-ms98-a-0072,386.868875,387.098875,take,I,+,u-152-1
sw3085B-ms98-a-0072,387.098875,387.318875,them,I,+,u-152-1
sw3085B-ms98-a-0072,387.318875,387.508875,out,I,+,u-152-1
sw3085B-ms98-a-0072,387.508875,387.588875,of,I,+,u-152-1
sw3085B-ms98-a-0072,387.588875,387.728875,that,I,+,u-152-1
sw3085B-ms98-a-0072,387.728875,388.268875,place,I,+,u-152-1
sw3085B-ms98-a-0072,388.268875,388.448875,but,B,sd,u-154-1
sw3085B-ms98-a-0072,388.730000,388.937250,that's,I,sd,u-154-1
sw3085B-ms98-a-0072,388.937250,389.128875,the,I,sd,u-154-1
sw3085B-ms98-a-0072,389.128875,389.378875,only,I,sd,u-154-1
sw3085B-ms98-a-0072,389.378875,389.578875,bad,I,sd,u-154-1
sw3085B-ms98-a-0072,389.578875,390.078875,experience,I,sd,u-154-1
sw3085B-ms98-a-0072,390.078875,390.178875,i,I,sd,u-154-1
sw3085B-ms98-a-0072,390.178875,390.488875,had,I,sd,u-154-1
sw3085B-ms98-a-0072,390.488875,390.558875,the,B,sd,u-154-2
sw3085B-ms98-a-0072,390.558875,390.778875,rest,I,sd,u-154-2
sw3085B-ms98-a-0072,390.778875,390.838875,of,I,sd,u-154-2
sw3085B-ms98-a-0072,390.838875,390.908875,the,I,sd,u-154-2
sw3085B-ms98-a-0072,390.908875,391.218875,time,I,sd,u-154-2
sw3085B-ms98-a-0072,391.218875,391.328875,they,I,sd,u-154-2
sw3085B-ms98-a-0072,391.328875,391.618875,stayed,I,sd,u-154-2
sw3085B-ms98-a-0072,391.618875,391.728875,in,I,sd,u-154-2
sw3085B-ms98-a-0072,391.728875,391.878875,La,I,sd,u-154-2
sw3085B-ms98-a-0072,391.878875,392.188875,Petite,I,sd,u-154-2
sw3085B-ms98-a-0072,392.188875,392.791750,Academy,I,sd,u-154-2
sw3085B-ms98-a-0072,393.477250,393.648875,and,B,sd,u-156-1
sw3085B-ms98-a-0072,393.648875,393.720500,i,I,sd,u-156-1
sw3085B-ms98-a-0072,393.720500,393.859875,was,I,sd,u-156-1
sw3085B-ms98-a-0072,393.859875,394.068875,very,I,sd,u-156-1
sw3085B-ms98-a-0072,394.068875,394.548875,pleased,I,sd,u-156-1
sw3085B-ms98-a-0072,394.548875,394.678875,with,I,sd,u-156-1
sw3085B-ms98-a-0072,394.678875,394.808875,their,I,sd,u-156-1
sw3085B-ms98-a-0072,394.808875,395.338875,development,I,sd,u-156-1
sw3085B-ms98-a-0072,395.338875,395.428875,and,I,sd,u-156-1
sw3085B-ms98-a-0072,395.428875,395.528875,their,I,sd,u-156-1
sw3085B-ms98-a-0072,395.528875,396.373375,progress,I,sd,u-156-1
sw3085B-ms98-a-0073,396.854000,397.054000,they,B,sd,u-158-1
sw3085B-ms98-a-0073,397.054000,397.304000,learned,I,sd,u-158-1
sw3085B-ms98-a-0073,397.304000,397.354000,a,I,sd,u-158-1
sw3085B-ms98-a-0073,397.354000,397.524000,lot,I,sd,u-158-1
sw3085B-ms98-a-0073,397.524000,397.614000,of,I,sd,u-158-1
sw3085B-ms98-a-0073,397.614000,397.974000,things,I,sd,u-158-1
sw3085B-ms98-a-0073,397.974000,398.084000,in,I,sd,u-158-1
sw3085B-ms98-a-0073,398.084000,398.444000,those,I,sd,u-158-1
sw3085B-ms98-a-0073,398.444000,398.834000,public,I,sd,u-158-1
sw3085B-ms98-a-0073,398.834000,399.364000,environments,I,sd,u-158-1
sw3085B-ms98-a-0073,399.364000,399.484000,that,I,sd,u-158-1
sw3085B-ms98-a-0073,399.484000,399.544000,you,I,sd,u-158-1
sw3085B-ms98-a-0073,399.544000,399.714000,just,I,sd,u-158-1
sw3085B-ms98-a-0073,399.714000,399.774000,as,I,sd,u-158-1
sw3085B-ms98-a-0073,399.774000,399.874000,soon,I,sd,u-158-1
sw3085B-ms98-a-0073,399.874000,399.974000,they,I,sd,u-158-1
sw3085B-ms98-a-0073,399.974000,400.314000,didn't,I,sd,u-158-1
sw3085B-ms98-a-0073,400.314000,400.634000,learn,I,sd,u-158-1
sw3085B-ms98-a-0073,400.634000,400.724000,but,B,sv,u-158-2
sw3085B-ms98-a-0073,400.724000,400.814000,they're,I,sv,u-158-2
sw3085B-ms98-a-0073,400.814000,400.934000,going,I,sv,u-158-2
sw3085B-ms98-a-0073,400.934000,400.994000,to,I,sv,u-158-2
sw3085B-ms98-a-0073,400.994000,401.144000,learn,I,sv,u-158-2
sw3085B-ms98-a-0073,401.144000,401.224000,it,I,sv,u-158-2
sw3085B-ms98-a-0073,401.224000,401.794000,sometime,I,sv,u-158-2
sw3085B-ms98-a-0073,401.794000,402.085625,so,B,sd,u-158-3
sw3085B-ms98-a-0073,403.190250,403.399000,but,B,+,u-160-1
sw3085B-ms98-a-0073,403.399000,403.500625,for,I,+,u-160-1
sw3085B-ms98-a-0073,403.500625,403.575125,the,I,+,u-160-1
sw3085B-ms98-a-0073,403.575125,403.874000,most,I,+,u-160-1
sw3085B-ms98-a-0073,403.874000,404.094000,part,I,+,u-160-1
sw3085B-ms98-a-0073,404.094000,404.224250,they,I,+,u-160-1
sw3085B-ms98-a-0073,404.224250,404.382500,did,I,+,u-160-1
sw3085B-ms98-a-0073,404.382500,404.624000,have,I,+,u-160-1
sw3085B-ms98-a-0073,404.624000,404.834000,good,I,+,u-160-1
sw3085B-ms98-a-0073,404.834000,405.224000,care,I,+,u-160-1
sw3085B-ms98-a-0074,405.774625,406.074625,and,B,sd,u-160-2
sw3085B-ms98-a-0074,406.074625,406.204625,it,I,sd,u-160-2
sw3085B-ms98-a-0074,406.204625,406.374625,did,I,sd,u-160-2
sw3085B-ms98-a-0074,406.374625,406.694625,appear,I,sd,u-160-2
sw3085B-ms98-a-0074,406.694625,406.824625,to,I,sd,u-160-2
sw3085B-ms98-a-0074,406.824625,407.244625,me,I,sd,u-160-2
sw3085B-ms98-a-0074,407.244625,407.544625,that,I,sd,u-160-2
sw3085B-ms98-a-0074,407.544625,407.614625,the,I,sd,u-160-2
sw3085B-ms98-a-0074,407.614625,407.914625,people,I,sd,u-160-2
sw3085B-ms98-a-0074,407.914625,408.024625,who,I,sd,u-160-2
sw3085B-ms98-a-0074,408.024625,408.354625,cared,I,sd,u-160-2
sw3085B-ms98-a-0074,408.354625,408.574625,for,I,sd,u-160-2
sw3085B-ms98-a-0074,408.574625,408.844625,them,I,sd,u-160-2
sw3085B-ms98-a-0075,409.262125,409.522125,had,I,sd,u-160-2
sw3085B-ms98-a-0075,409.522125,409.562125,a,I,sd,u-160-2
sw3085B-ms98-a-0075,409.562125,409.772125,good,I,sd,u-160-2
sw3085B-ms98-a-0075,409.772125,410.282125,concern,I,sd,u-160-2
sw3085B-ms98-a-0075,410.282125,410.462125,for,I,sd,u-160-2
sw3085B-ms98-a-0075,410.462125,410.552125,them,I,sd,u-160-2
sw3085B-ms98-a-0075,410.552125,410.662125,and,B,sd,u-160-3
sw3085B-ms98-a-0075,410.662125,410.772125,in,I,sd,u-160-3
sw3085B-ms98-a-0075,410.772125,410.912125,one,I,sd,u-160-3
sw3085B-ms98-a-0075,410.912125,411.272125,particular,I,sd,u-160-3
sw3085B-ms98-a-0075,411.272125,411.562125,case,I,sd,u-160-3
sw3085B-ms98-a-0075,411.562125,411.662125,they,I,sd,u-160-3
sw3085B-ms98-a-0075,411.662125,411.792125,had,I,sd,u-160-3
sw3085B-ms98-a-0075,411.792125,411.832125,a,I,sd,u-160-3
sw3085B-ms98-a-0075,411.832125,412.132125,summer,I,sd,u-160-3
sw3085B-ms98-a-0075,412.132125,412.602125,program,I,sd,u-160-3
sw3085B-ms98-a-0075,412.602125,412.702125,where,I,sd,u-160-3
sw3085B-ms98-a-0075,412.702125,412.782125,they,I,sd,u-160-3
sw3085B-ms98-a-0075,412.782125,412.872125,were,I,sd,u-160-3
sw3085B-ms98-a-0075,412.872125,412.982125,to,I,sd,u-160-3
sw3085B-ms98-a-0075,412.982125,413.122125,be,I,sd,u-160-3
sw3085B-ms98-a-0075,413.122125,413.492125,taken,I,sd,u-160-3
sw3085B-ms98-a-0075,413.492125,413.612125,to,I,sd,u-160-3
sw3085B-ms98-a-0075,413.612125,413.732000,the,I,sd,u-160-3
sw3085B-ms98-a-0075,413.732000,414.119875,Y,I,sd,u-160-3
sw3085B-ms98-a-0075,414.119875,414.232125,and,I,sd,u-160-3
sw3085B-ms98-a-0075,414.232125,414.522125,taught,I,sd,u-160-3
sw3085B-ms98-a-0075,414.522125,414.672125,to,I,sd,u-160-3
sw3085B-ms98-a-0075,414.672125,415.132125,swim,I,sd,u-160-3
sw3085B-ms98-a-0076,415.453000,415.663000,which,B,+,u-162-1
sw3085B-ms98-a-0076,415.663000,415.903000,just,I,+,u-162-1
sw3085B-ms98-a-0076,415.903000,416.323000,pleased,I,+,u-162-1
sw3085B-ms98-a-0076,416.323000,416.483000,me,I,+,u-162-1
sw3085B-ms98-a-0076,416.483000,416.573000,to,I,+,u-162-1
sw3085B-ms98-a-0076,416.573000,416.973000,death,I,+,u-162-1
sw3085B-ms98-a-0076,416.973000,417.293000,because,B,+,u-164-1
sw3085B-ms98-a-0076,417.293000,417.453000,i've,I,+,u-164-1
sw3085B-ms98-a-0076,417.453000,417.733000,always,I,+,u-164-1
sw3085B-ms98-a-0076,417.733000,417.929500,been,I,+,u-164-1
sw3085B-ms98-a-0076,418.042500,418.163000,ha[ve]-,I,+,u-164-1
sw3085B-ms98-a-0076,418.163000,418.303000,you,I,+,u-164-1
sw3085B-ms98-a-0076,418.303000,418.383000,know,I,+,u-164-1
sw3085B-ms98-a-0076,418.383000,418.503000,been,I,+,u-164-1
sw3085B-ms98-a-0076,418.503000,418.863000,afraid,I,+,u-164-1
sw3085B-ms98-a-0076,418.863000,418.943000,of,I,+,u-164-1
sw3085B-ms98-a-0076,418.943000,419.003000,the,I,+,u-164-1
sw3085B-ms98-a-0076,419.003000,419.234000,water,I,+,u-164-1
sw3085B-ms98-a-0076,419.606875,420.191500,however,B,sd,u-166-1
sw3085B-ms98-a-0076,420.191500,420.569625,my,I,sd,u-166-1
sw3085B-ms98-a-0076,420.569625,420.837000,uh,I,sd,u-166-1
sw3085B-ms98-a-0076,420.837000,421.123000,older,I,sd,u-166-1
sw3085B-ms98-a-0076,421.123000,421.433000,son,I,sd,u-166-1
sw3085B-ms98-a-0076,421.433000,421.653000,came,I,sd,u-166-1
sw3085B-ms98-a-0076,421.653000,421.873000,home,I,sd,u-166-1
sw3085B-ms98-a-0076,421.873000,421.963000,and,B,sd(^q),u-166-2
sw3085B-ms98-a-0076,421.963000,422.093000,he,I,sd(^q),u-166-2
sw3085B-ms98-a-0076,422.093000,422.353000,said,I,sd(^q),u-166-2
sw3085B-ms98-a-0076,422.353000,422.683000,mom,I,sd(^q),u-166-2
sw3085B-ms98-a-0076,422.683000,422.743000,i,I,sd(^q),u-166-2
sw3085B-ms98-a-0076,422.743000,422.983000,don't,I,sd(^q),u-166-2
sw3085B-ms98-a-0076,422.983000,423.223000,like,I,sd(^q),u-166-2
sw3085B-ms98-a-0076,423.223000,423.403000,that,I,sd(^q),u-166-2
sw3085B-ms98-a-0076,423.403000,423.723000,man,I,sd(^q),u-166-2
sw3085B-ms98-a-0077,424.056625,424.176625,said,B,sd(^q),u-166-3
sw3085B-ms98-a-0077,424.176625,424.266625,he,I,sd(^q),u-166-3
sw3085B-ms98-a-0077,424.266625,424.526625,took,I,sd(^q),u-166-3
sw3085B-ms98-a-0077,424.526625,424.676625,me,I,sd(^q),u-166-3
sw3085B-ms98-a-0077,424.676625,424.816625,by,I,sd(^q),u-166-3
sw3085B-ms98-a-0077,424.816625,424.906625,the,I,sd(^q),u-166-3
sw3085B-ms98-a-0077,424.906625,425.166625,head,I,sd(^q),u-166-3
sw3085B-ms98-a-0077,425.166625,425.316625,and,I,sd(^q),u-166-3
sw3085B-ms98-a-0077,425.316625,425.616625,dunked,I,sd(^q),u-166-3
sw3085B-ms98-a-0077,425.616625,425.786625,my,I,sd(^q),u-166-3
sw3085B-ms98-a-0077,425.786625,426.086625,head,I,sd(^q),u-166-3
sw3085B-ms98-a-0077,426.086625,426.296625,under,I,sd(^q),u-166-3
sw3085B-ms98-a-0077,426.296625,426.366625,the,I,sd(^q),u-166-3
sw3085B-ms98-a-0077,426.366625,426.836250,water,I,sd(^q),u-166-3
sw3085B-ms98-a-0077,427.235500,427.436625,and,B,+,u-168-1
sw3085B-ms98-a-0077,427.436625,427.696625,told,I,+,u-168-1
sw3085B-ms98-a-0077,427.696625,427.876625,me,I,+,u-168-1
sw3085B-ms98-a-0077,427.876625,427.986625,i,I,+,u-168-1
sw3085B-ms98-a-0077,427.986625,428.236625,had,I,+,u-168-1
sw3085B-ms98-a-0077,428.236625,428.296625,to,I,+,u-168-1
sw3085B-ms98-a-0077,428.296625,428.486625,get,I,+,u-168-1
sw3085B-ms98-a-0077,428.486625,428.616625,my,I,+,u-168-1
sw3085B-ms98-a-0077,428.616625,428.986625,face,I,+,u-168-1
sw3085B-ms98-a-0077,428.986625,429.166625,wet,I,+,u-168-1
sw3085B-ms98-a-0077,429.166625,429.256625,or,I,+,u-168-1
