sw2645B-ms98-a-0002,3.310500,3.696000,yes,B,aa,u-2-1
sw2645B-ms98-a-0093,429.999125,430.309125,best,I,sv,u-106-2
sw2645B-ms98-a-0093,430.309125,430.469125,thing,I,sv,u-106-2
sw2645B-ms98-a-0093,430.469125,430.779125,about,I,sv,u-106-2
sw2645B-ms98-a-0093,430.779125,430.889125,it,I,sv,u-106-2
sw2645B-ms98-a-0093,430.889125,431.069125,is,I,sv,u-106-2
sw2645B-ms98-a-0093,431.069125,431.249125,that,I,sv,u-106-2
sw2645B-ms98-a-0093,431.249125,431.419125,you,I,sv,u-106-2
sw2645B-ms98-a-0093,431.419125,431.679125,can,I,sv,u-106-2
sw2645B-ms98-a-0093,431.679125,431.972875,uh,I,sv,u-106-2
sw2645B-ms98-a-0093,432.379625,432.649125,try,I,sv,u-106-2
sw2645B-ms98-a-0093,432.649125,432.989125,something,I,sv,u-106-2
sw2645B-ms98-a-0093,432.989125,433.079125,if,B,ad,u-106-3
sw2645B-ms98-a-0093,433.079125,433.149125,you,I,ad,u-106-3
sw2645B-ms98-a-0093,433.149125,433.341125,don't,I,ad,u-106-3
sw2645B-ms98-a-0093,433.341125,433.552000,like,I,ad,u-106-3
sw2645B-ms98-a-0093,433.552000,433.693250,it,I,ad,u-106-3
sw2645B-ms98-a-0093,433.877750,434.149125,shoot,I,ad,u-106-3
sw2645B-ms98-a-0093,434.149125,434.339125,move,I,ad,u-106-3
sw2645B-ms98-a-0093,434.339125,434.479125,on,I,ad,u-106-3
sw2645B-ms98-a-0093,434.479125,434.549125,to,I,ad,u-106-3
sw2645B-ms98-a-0093,434.549125,434.829125,something,I,ad,u-106-3
sw2645B-ms98-a-0093,434.829125,435.138500,else,I,ad,u-106-3
sw2645B-ms98-a-0093,435.842750,436.019125,that's,B,sd,u-106-4
sw2645B-ms98-a-0093,436.019125,436.079125,the,I,sd,u-106-4
sw2645B-ms98-a-0093,436.079125,436.199125,way,I,sd,u-106-4
sw2645B-ms98-a-0093,436.199125,436.359125,i've,I,sd,u-106-4
sw2645B-ms98-a-0093,436.359125,436.439125,uh,I,sd,u-106-4
sw2645B-ms98-a-0093,436.439125,436.639125,looked,I,sd,u-106-4
sw2645B-ms98-a-0093,436.639125,436.769125,at,I,sd,u-106-4
sw2645B-ms98-a-0093,436.769125,436.829125,the,I,sd,u-106-4
sw2645B-ms98-a-0093,436.829125,437.009125,whole,I,sd,u-106-4
sw2645B-ms98-a-0093,437.009125,437.209125,thing,I,sd,u-106-4
sw2645B-ms98-a-0093,437.209125,437.489125,here,I,sd,u-106-4
sw2645B-ms98-a-0093,437.489125,437.639125,i'll,B,sd,u-106-5
sw2645B-ms98-a-0093,437.639125,437.859125,take,I,sd,u-106-5
sw2645B-ms98-a-0093,437.859125,437.919125,a,I,sd,u-106-5
sw2645B-ms98-a-0093,437.919125,438.229125,chance,I,sd,u-106-5
sw2645B-ms98-a-0093,438.229125,438.319125,if,B,sd,u-106-6
sw2645B-ms98-a-0093,438.319125,438.369125,i,I,sd,u-106-6
sw2645B-ms98-a-0093,438.369125,438.539125,don't,I,sd,u-106-6
sw2645B-ms98-a-0093,438.539125,438.709125,like,I,sd,u-106-6
sw2645B-ms98-a-0093,438.709125,438.839125,it,I,sd,u-106-6
sw2645B-ms98-a-0093,439.319125,439.409125,i'll,I,sd,u-106-6
sw2645B-ms98-a-0093,439.409125,439.549125,go,I,sd,u-106-6
sw2645B-ms98-a-0093,439.549125,439.979125,someplace,I,sd,u-106-6
sw2645B-ms98-a-0093,439.979125,440.239125,else,I,sd,u-106-6
sw2645B-ms98-a-0093,440.239125,440.399125,do,I,sd,u-106-6
sw2645B-ms98-a-0093,440.399125,440.699125,something,I,sd,u-106-6
sw2645B-ms98-a-0093,440.699125,440.999125,different,I,sd,u-106-6
sw2645B-ms98-a-0095,446.633750,446.894750,five,B,no,u-108-1
sw2645B-ms98-a-0095,446.894750,447.289250,years,I,no,u-108-1
sw2645B-ms98-a-0097,452.418375,452.718375,yeah,B,b,u-110-1
sw2645B-ms98-a-0098,454.630250,455.005750,yeah,B,b,u-112-1
sw2645B-ms98-a-0098,455.005750,455.201500,i,B,sv,u-112-2
sw2645B-ms98-a-0098,455.201500,455.270250,can,I,sv,u-112-2
sw2645B-ms98-a-0098,455.270250,455.690250,imagine,I,sv,u-112-2
sw2645B-ms98-a-0098,455.690250,455.800250,you,I,sv,u-112-2
sw2645B-ms98-a-0098,455.800250,455.900250,know,I,sv,u-112-2
sw2645B-ms98-a-0098,455.900250,455.960250,the,I,sv,u-112-2
sw2645B-ms98-a-0098,455.960250,456.250250,longer,I,sv,u-112-2
sw2645B-ms98-a-0098,456.250250,456.340250,and,I,sv,u-112-2
sw2645B-ms98-a-0098,456.340250,456.590250,longer,I,sv,u-112-2
sw2645B-ms98-a-0098,456.590250,456.690250,it,I,sv,u-112-2
sw2645B-ms98-a-0098,456.690250,457.100250,goes,I,sv,u-112-2
sw2645B-ms98-a-0100,465.796500,466.201375,um-hum,B,b,u-114-1
sw2645B-ms98-a-0102,475.099000,475.199125,well,B,ba,u-116-1
sw2645B-ms98-a-0102,475.199125,475.439125,that's,I,ba,u-116-1
sw2645B-ms98-a-0102,475.439125,475.689125,good,I,ba,u-116-1
sw2645B-ms98-a-0102,475.689125,475.819125,you've,B,sv,u-116-2
sw2645B-ms98-a-0102,475.819125,475.959125,got,I,sv,u-116-2
sw2645B-ms98-a-0102,475.959125,476.009125,a,I,sv,u-116-2
sw2645B-ms98-a-0102,476.009125,476.139125,good,I,sv,u-116-2
sw2645B-ms98-a-0102,476.139125,476.519125,attitude,I,sv,u-116-2
sw2645B-ms98-a-0102,476.519125,476.759125,about,I,sv,u-116-2
sw2645B-ms98-a-0102,476.759125,476.869125,it,I,sv,u-116-2
sw2645B-ms98-a-0104,482.180500,482.646625,um-hum,B,b,u-118-1
sw2645B-ms98-a-0106,492.126625,492.476625,right,B,ba,u-120-1
sw2645B-ms98-a-0106,492.876625,493.056625,there,B,ba,u-120-2
sw2645B-ms98-a-0106,493.056625,493.136625,you,I,ba,u-120-2
sw2645B-ms98-a-0106,493.136625,493.396625,go,I,ba,u-120-2
sw2645B-ms98-a-0107,494.635375,494.875375,that's,B,ba,u-120-3
sw2645B-ms98-a-0107,494.875375,494.955375,the,I,ba,u-120-3
sw2645B-ms98-a-0107,494.955375,495.085375,way,I,ba,u-120-3
sw2645B-ms98-a-0107,495.085375,495.195375,to,I,ba,u-120-3
sw2645B-ms98-a-0107,495.195375,495.395375,do,I,ba,u-120-3
sw2645B-ms98-a-0107,495.395375,495.646250,it,I,ba,u-120-3
sw2645B-ms98-a-0109,502.241750,502.409125,there,B,ba,u-122-1
sw2645B-ms98-a-0109,502.409125,502.589125,you,I,ba,u-122-1
sw2645B-ms98-a-0109,502.589125,502.899125,go,I,ba,u-122-1
sw2645B-ms98-a-0109,502.899125,503.079125,that's,B,ba,u-122-2
sw2645B-ms98-a-0109,503.079125,503.139125,the,I,ba,u-122-2
sw2645B-ms98-a-0109,503.139125,503.349125,thing,I,ba,u-122-2
sw2645B-ms98-a-0109,503.349125,503.429125,to,I,ba,u-122-2
sw2645B-ms98-a-0109,503.429125,503.739500,do,I,ba,u-122-2
sw2645B-ms98-a-0110,504.874875,505.069500,that's,B,ba,u-122-3
sw2645B-ms98-a-0110,505.069500,505.299500,much,I,ba,u-122-3
sw2645B-ms98-a-0110,505.299500,505.629500,funner,I,ba,u-122-3
sw2645B-ms98-a-0110,505.629500,505.789500,than,I,ba,u-122-3
sw2645B-ms98-a-0110,505.789500,505.999500,doing,I,ba,u-122-3
sw2645B-ms98-a-0110,505.999500,506.199500,any,I,ba,u-122-3
sw2645B-ms98-a-0110,506.199500,506.379500,kind,I,ba,u-122-3
sw2645B-ms98-a-0110,506.379500,506.461750,of,I,ba,u-122-3
sw2645B-ms98-a-0110,506.461750,506.791625,job,I,ba,u-122-3
sw2645B-ms98-a-0110,506.791625,507.489500,[laughter],O,,
sw2645B-ms98-a-0112,509.644000,509.887750,that'll,O,,
sw2645B-ms98-a-0112,509.887750,510.117750,work,B,no,u-124-1
sw2645B-ms98-a-0112,510.117750,510.277750,out,I,no,u-124-1
sw2645B-ms98-a-0112,510.277750,510.457750,just,I,no,u-124-1
sw2645B-ms98-a-0112,510.457750,510.777750,fine,I,no,u-124-1
sw2645B-ms98-a-0113,512.239625,512.362125,all,B,fc,u-126-1
sw2645B-ms98-a-0113,512.362125,512.502125,right,I,fc,u-126-1
sw2645B-ms98-a-0113,512.502125,512.652125,nice,B,fc,u-126-2
sw2645B-ms98-a-0113,512.652125,512.902125,talking,I,fc,u-126-2
sw2645B-ms98-a-0113,512.902125,512.962125,to,I,fc,u-126-2
sw2645B-ms98-a-0113,512.962125,513.102125,you,I,fc,u-126-2
sw2645B-ms98-a-0113,513.562125,513.835625,good-bye,O,,
