sw3012B-ms98-a-0002,1.022125,1.372125,hello,B,fp,u-1-1
sw3012B-ms98-a-0045,329.715125,329.915125,mean,I,sd,u-57-5
sw3012B-ms98-a-0045,329.915125,330.135125,he,I,sd,u-57-5
sw3012B-ms98-a-0045,330.135125,330.305125,is,I,sd,u-57-5
sw3012B-ms98-a-0045,330.305125,330.675125,just,I,sd,u-57-5
sw3012B-ms98-a-0046,330.962625,331.599875,overly,I,sd,u-57-5
sw3012B-ms98-a-0046,331.804250,332.196000,he,I,sd,u-57-5
sw3012B-ms98-a-0046,332.196000,332.422625,he,I,sd,u-57-5
sw3012B-ms98-a-0046,332.422625,332.742625,is,I,sd,u-57-5
sw3012B-ms98-a-0046,332.742625,333.282625,abounding,I,sd,u-57-5
sw3012B-ms98-a-0046,333.282625,333.392625,in,I,sd,u-57-5
sw3012B-ms98-a-0046,333.392625,333.982625,kindness,I,sd,u-57-5
sw3012B-ms98-a-0046,333.982625,334.232625,let's,I,sd,u-57-5
sw3012B-ms98-a-0046,334.232625,334.516375,say,I,sd,u-57-5
sw3012B-ms98-a-0046,334.851625,335.281000,and,B,sd,u-59-1
sw3012B-ms98-a-0046,335.281000,335.598125,his,I,sd,u-59-1
sw3012B-ms98-a-0046,335.598125,336.136750,life,I,sd,u-59-1
sw3012B-ms98-a-0046,336.136750,336.452625,is,I,sd,u-59-1
sw3012B-ms98-a-0046,336.452625,337.072625,so,I,sd,u-59-1
sw3012B-ms98-a-0046,337.072625,337.786750,Godly,I,sd,u-59-1
sw3012B-ms98-a-0046,338.005125,338.102625,i,I,sd,u-59-1
sw3012B-ms98-a-0046,338.102625,338.383000,mean,I,sd,u-59-1
sw3012B-ms98-a-0046,338.556250,338.873000,every,I,sd,u-59-1
sw3012B-ms98-a-0046,338.873000,339.407875,thought,I,sd,u-59-1
sw3012B-ms98-a-0046,339.407875,339.652625,they,B,sv,u-59-2
sw3012B-ms98-a-0046,339.652625,339.852625,have,I,sv,u-59-2
sw3012B-ms98-a-0046,339.852625,339.932625,a,I,sv,u-59-2
sw3012B-ms98-a-0046,339.932625,340.452625,totally,I,sv,u-59-2
sw3012B-ms98-a-0046,340.452625,340.862625,different,I,sv,u-59-2
sw3012B-ms98-a-0046,340.862625,341.252625,life,I,sv,u-59-2
sw3012B-ms98-a-0046,341.252625,341.402625,than,I,sv,u-59-2
sw3012B-ms98-a-0046,341.402625,341.592625,we,I,sv,u-59-2
sw3012B-ms98-a-0046,341.592625,341.995625,have,I,sv,u-59-2
sw3012B-ms98-a-0047,342.391625,342.551625,you,B,sv,u-61-1
sw3012B-ms98-a-0047,342.551625,342.681625,know,I,sv,u-61-1
sw3012B-ms98-a-0047,342.681625,342.881625,and,I,sv,u-61-1
sw3012B-ms98-a-0047,342.881625,343.002750,when,I,sv,u-61-1
sw3012B-ms98-a-0047,343.002750,343.173000,you,I,sv,u-61-1
sw3012B-ms98-a-0047,343.173000,343.548625,add,I,sv,u-61-1
sw3012B-ms98-a-0047,343.548625,343.970500,the,I,sv,u-61-1
sw3012B-ms98-a-0047,343.970500,344.221625,um,I,sv,u-61-1
sw3012B-ms98-a-0047,344.221625,345.291625,commercialization,I,sv,u-61-1
sw3012B-ms98-a-0047,345.291625,345.391625,of,I,sv,u-61-1
sw3012B-ms98-a-0047,345.391625,345.521625,the,I,sv,u-61-1
sw3012B-ms98-a-0047,345.521625,346.031625,western,I,sv,u-61-1
sw3012B-ms98-a-0047,346.031625,346.441625,world,I,sv,u-61-1
sw3012B-ms98-a-0047,346.441625,346.531625,it,I,sv,u-61-1
sw3012B-ms98-a-0047,346.531625,346.771625,sort,I,sv,u-61-1
sw3012B-ms98-a-0047,346.771625,346.871625,of,I,sv,u-61-1
sw3012B-ms98-a-0047,346.871625,347.361625,screws,I,sv,u-61-1
sw3012B-ms98-a-0047,347.361625,347.901625,everything,I,sv,u-61-1
sw3012B-ms98-a-0047,347.901625,348.061625,up,I,sv,u-61-1
sw3012B-ms98-a-0047,348.061625,348.191625,for,I,sv,u-61-1
sw3012B-ms98-a-0047,348.191625,348.497875,them,I,sv,u-61-1
sw3012B-ms98-a-0047,349.013875,349.411625,and,B,sd,u-63-1
sw3012B-ms98-a-0047,349.411625,349.661625,they,I,sd,u-63-1
sw3012B-ms98-a-0047,349.661625,350.041625,have,I,sd,u-63-1
sw3012B-ms98-a-0047,350.041625,350.521625,very,I,sd,u-63-1
sw3012B-ms98-a-0047,350.521625,351.221625,basic,I,sd,u-63-1
sw3012B-ms98-a-0047,351.221625,351.582250,life,I,sd,u-63-1
sw3012B-ms98-a-0047,352.505000,353.045500,um,I,sd,u-63-1
sw3012B-ms98-a-0048,354.119750,354.279750,well,B,sd^r,u-63-2
sw3012B-ms98-a-0048,354.279750,354.429750,it's,I,sd^r,u-63-2
sw3012B-ms98-a-0048,354.429750,354.599750,just,I,sd^r,u-63-2
sw3012B-ms98-a-0048,354.599750,354.649750,a,I,sd^r,u-63-2
sw3012B-ms98-a-0048,354.649750,354.949750,very,I,sd^r,u-63-2
sw3012B-ms98-a-0048,354.949750,355.369750,basic,I,sd^r,u-63-2
sw3012B-ms98-a-0048,355.369750,355.739750,life,I,sd^r,u-63-2
sw3012B-ms98-a-0048,355.739750,355.869750,and,B,sd,u-63-3
sw3012B-ms98-a-0048,355.869750,356.079750,they,I,sd,u-63-3
sw3012B-ms98-a-0048,356.079750,356.449750,just,I,sd,u-63-3
sw3012B-ms98-a-0048,356.449750,356.849750,really,I,sd,u-63-3
sw3012B-ms98-a-0048,356.849750,357.246000,believe,I,sd,u-63-3
sw3012B-ms98-a-0048,357.246000,357.475750,in,I,sd,u-63-3
sw3012B-ms98-a-0048,357.475750,357.889750,Allah,I,sd,u-63-3
sw3012B-ms98-a-0048,357.889750,358.119750,or,I,sd,u-63-3
sw3012B-ms98-a-0048,358.119750,358.579750,God,I,sd,u-63-3
sw3012B-ms98-a-0048,358.579750,358.699750,or,I,sd,u-63-3
sw3012B-ms98-a-0048,358.699750,359.434125,whatever,I,sd,u-63-3
sw3012B-ms98-a-0048,359.952750,360.499750,and,B,sv,u-65-1
sw3012B-ms98-a-0048,360.499750,361.059750,it's,I,sv,u-65-1
sw3012B-ms98-a-0048,361.149750,361.239750,you,I,sv,u-65-1
sw3012B-ms98-a-0048,361.239750,361.449750,know,I,sv,u-65-1
sw3012B-ms98-a-0048,361.449750,361.949750,everything,I,sv,u-65-1
sw3012B-ms98-a-0048,361.949750,362.119750,is,I,sv,u-65-1
sw3012B-ms98-a-0048,362.119750,362.219750,to,I,sv,u-65-1
sw3012B-ms98-a-0048,362.219750,362.309750,the,I,sv,u-65-1
sw3012B-ms98-a-0048,362.309750,362.829750,glory,I,sv,u-65-1
sw3012B-ms98-a-0048,362.829750,362.929750,of,I,sv,u-65-1
sw3012B-ms98-a-0048,362.929750,363.339750,Allah,I,sv,u-65-1
sw3012B-ms98-a-0048,363.339750,363.719750,and,B,sv,u-65-2
sw3012B-ms98-a-0048,363.719750,364.029750,and,I,sv,u-65-2
sw3012B-ms98-a-0048,364.429750,364.519750,you,I,sv,u-65-2
sw3012B-ms98-a-0048,364.519750,364.839750,know,I,sv,u-65-2
sw3012B-ms98-a-0048,364.839750,365.009750,and,I,sv,u-65-2
sw3012B-ms98-a-0048,365.009750,365.189750,it,I,sv,u-65-2
sw3012B-ms98-a-0048,365.189750,365.419750,it's,I,sv,u-65-2
sw3012B-ms98-a-0048,365.419750,365.869750,almost,I,sv,u-65-2
sw3012B-ms98-a-0048,365.869750,366.139750,like,I,sv,u-65-2
sw3012B-ms98-a-0050,368.480750,368.740750,yeah,B,b,u-67-1
sw3012B-ms98-a-0050,368.740750,368.930750,well,B,%,u-67-2
sw3012B-ms98-a-0050,368.930750,369.260750,that's,I,%,u-67-2
sw3012B-ms98-a-0050,369.260750,369.554250,see,B,+,u-69-1
sw3012B-ms98-a-0051,370.365875,370.667375,th[at]-,I,+,u-69-1
sw3012B-ms98-a-0051,370.667375,371.147375,using,I,+,u-69-1
sw3012B-ms98-a-0051,371.147375,371.497375,that,I,+,u-69-1
sw3012B-ms98-a-0051,371.497375,371.907375,yeah,B,b,u-69-2
sw3012B-ms98-a-0052,373.295875,373.475875,and,B,sd,u-71-1
sw3012B-ms98-a-0052,373.475875,373.665875,it's,I,sd,u-71-1
sw3012B-ms98-a-0052,373.665875,373.955875,always,I,sd,u-71-1
sw3012B-ms98-a-0052,373.955875,374.135875,been,I,sd,u-71-1
sw3012B-ms98-a-0052,374.135875,374.775875,military,I,sd,u-71-1
sw3012B-ms98-a-0052,374.775875,374.885875,and,B,sd,u-71-2
sw3012B-ms98-a-0052,374.885875,375.075875,it's,I,sd,u-71-2
sw3012B-ms98-a-0052,375.075875,375.385875,always,I,sd,u-71-2
sw3012B-ms98-a-0052,375.385875,375.605875,been,I,sd,u-71-2
sw3012B-ms98-a-0052,375.605875,375.785875,and,B,qy^g,u-71-3
sw3012B-ms98-a-0052,375.785875,376.138625,that's,I,qy^g,u-71-3
sw3012B-ms98-a-0052,376.417375,376.685875,that's,I,qy^g,u-71-3
sw3012B-ms98-a-0052,376.685875,376.935875,always,I,qy^g,u-71-3
sw3012B-ms98-a-0052,376.935875,377.115875,been,I,qy^g,u-71-3
sw3012B-ms98-a-0052,377.115875,377.175875,the,I,qy^g,u-71-3
sw3012B-ms98-a-0052,377.175875,377.365875,way,I,qy^g,u-71-3
sw3012B-ms98-a-0052,377.365875,377.425875,of,I,qy^g,u-71-3
sw3012B-ms98-a-0052,377.425875,377.485875,the,I,qy^g,u-71-3
sw3012B-ms98-a-0052,377.485875,377.795875,world,I,qy^g,u-71-3
sw3012B-ms98-a-0052,377.795875,377.975875,don't,I,qy^g,u-71-3
sw3012B-ms98-a-0052,377.975875,378.045875,you,I,qy^g,u-71-3
sw3012B-ms98-a-0052,378.045875,378.375875,think,I,qy^g,u-71-3
sw3012B-ms98-a-0052,378.375875,378.739750,[laughter],O,,
sw3012B-ms98-a-0054,383.011750,383.461750,yeah,B,b,u-73-1
sw3012B-ms98-a-0054,383.461750,383.801750,so,B,sv,u-73-2
sw3012B-ms98-a-0054,383.801750,384.031750,it's,I,sv,u-73-2
sw3012B-ms98-a-0054,384.031750,384.361750,really,I,sv,u-73-2
sw3012B-ms98-a-0054,384.361750,385.101750,hard,I,sv,u-73-2
sw3012B-ms98-a-0054,385.101750,385.231750,when,I,sv,u-73-2
sw3012B-ms98-a-0054,385.231750,385.301750,you,I,sv,u-73-2
sw3012B-ms98-a-0054,385.301750,385.511750,see,I,sv,u-73-2
sw3012B-ms98-a-0054,385.511750,385.701750,the,I,sv,u-73-2
sw3012B-ms98-a-0054,385.701750,386.161750,leaders,I,sv,u-73-2
sw3012B-ms98-a-0054,386.401750,386.781750,compared,I,sv,u-73-2
sw3012B-ms98-a-0054,386.781750,386.841750,to,I,sv,u-73-2
sw3012B-ms98-a-0054,386.841750,386.901750,the,I,sv,u-73-2
sw3012B-ms98-a-0054,386.901750,387.361750,people,I,sv,u-73-2
sw3012B-ms98-a-0056,402.269375,402.874625,yeah,B,b,u-75-1
sw3012B-ms98-a-0056,402.874625,403.707625,yeah,B,b^r,u-75-2
sw3012B-ms98-a-0058,418.460500,418.840500,right,B,aa,u-77-1
sw3012B-ms98-a-0058,418.840500,418.940500,and,B,sd^m,u-77-2
sw3012B-ms98-a-0058,418.940500,419.510500,surrendering,I,sd^m,u-77-2
sw3012B-ms98-a-0058,419.510500,419.690500,that,B,%,u-77-3
sw3012B-ms98-a-0058,419.690500,420.037125,was,I,%,u-77-3
sw3012B-ms98-a-0058,420.447625,421.268250,[laughter-yeah],O,,
sw3012B-ms98-a-0060,424.650750,424.810750,it,B,sv,u-81-1
sw3012B-ms98-a-0060,424.810750,425.050750,just,I,sv,u-81-1
sw3012B-ms98-a-0060,425.050750,425.280750,really,I,sv,u-81-1
sw3012B-ms98-a-0060,425.280750,425.570750,comes,I,sv,u-81-1
sw3012B-ms98-a-0060,425.570750,425.800750,down,I,sv,u-81-1
sw3012B-ms98-a-0060,425.800750,425.900750,to,I,sv,u-81-1
sw3012B-ms98-a-0060,425.900750,426.340750,people,I,sv,u-81-1
sw3012B-ms98-a-0060,426.340750,426.460750,are,I,sv,u-81-1
sw3012B-ms98-a-0060,426.460750,426.980750,people,I,sv,u-81-1
sw3012B-ms98-a-0060,426.980750,427.100750,you,I,sv,u-81-1
sw3012B-ms98-a-0060,427.100750,427.240750,know,I,sv,u-81-1
sw3012B-ms98-a-0060,427.240750,427.400750,you,B,sv,u-81-2
sw3012B-ms98-a-0060,427.400750,427.600750,have,I,sv,u-81-2
sw3012B-ms98-a-0060,427.600750,427.710750,to,I,sv,u-81-2
sw3012B-ms98-a-0060,427.710750,427.920750,have,I,sv,u-81-2
sw3012B-ms98-a-0060,427.920750,428.160750,some,I,sv,u-81-2
sw3012B-ms98-a-0060,428.160750,428.940750,compassion,I,sv,u-81-2
sw3012B-ms98-a-0060,428.940750,429.130750,some,I,sv,u-81-2
sw3012B-ms98-a-0060,429.130750,430.110750,humanness,I,sv,u-81-2
sw3012B-ms98-a-0060,430.110750,430.400750,doesn't,B,sv,u-83-1
sw3012B-ms98-a-0060,430.400750,430.640750,matter,I,sv,u-83-1
sw3012B-ms98-a-0060,430.640750,430.790750,where,I,sv,u-83-1
sw3012B-ms98-a-0060,430.790750,430.980750,the,I,sv,u-83-1
sw3012B-ms98-a-0060,430.980750,431.540750,boundaries,I,sv,u-83-1
sw3012B-ms98-a-0060,431.540750,431.919500,are,I,sv,u-83-1
sw3012B-ms98-a-0061,432.366375,432.836375,um,I,sv,u-83-1
sw3012B-ms98-a-0061,432.986375,433.096375,you,I,sv,u-83-1
sw3012B-ms98-a-0061,433.096375,433.256375,know,I,sv,u-83-1
sw3012B-ms98-a-0061,433.256375,433.356375,there,B,sd,u-83-2
sw3012B-ms98-a-0061,433.356375,433.426375,are,I,sd,u-83-2
sw3012B-ms98-a-0061,433.426375,434.036375,political,I,sd,u-83-2
sw3012B-ms98-a-0061,434.036375,434.546375,boundaries,I,sd,u-83-2
sw3012B-ms98-a-0061,434.546375,434.656375,and,B,sd,u-83-3
sw3012B-ms98-a-0061,434.656375,434.886375,those,I,sd,u-83-3
sw3012B-ms98-a-0061,434.886375,434.946375,are,I,sd,u-83-3
sw3012B-ms98-a-0061,434.946375,435.306375,man,I,sd,u-83-3
sw3012B-ms98-a-0061,435.306375,435.616375,made,I,sd,u-83-3
sw3012B-ms98-a-0061,435.616375,436.356375,boundaries,I,sd,u-83-3
sw3012B-ms98-a-0061,436.356375,436.646375,but,B,sd,u-83-4
sw3012B-ms98-a-0061,436.836375,436.966375,you,I,sd,u-83-4
sw3012B-ms98-a-0061,436.966375,437.216375,know,I,sd,u-83-4
sw3012B-ms98-a-0061,437.216375,437.476375,for,I,sd,u-83-4
sw3012B-ms98-a-0061,437.476375,437.756375,heaven,I,sd,u-83-4
sw3012B-ms98-a-0061,437.756375,438.276375,sakes,I,sd,u-83-4
sw3012B-ms98-a-0061,438.276375,438.576375,that's,I,sd,u-83-4
sw3012B-ms98-a-0061,438.576375,438.956375,something,I,sd,u-83-4
sw3012B-ms98-a-0061,438.956375,439.176375,that's,I,sd,u-83-4
sw3012B-ms98-a-0061,439.176375,439.276375,been,I,sd,u-83-4
sw3012B-ms98-a-0061,439.276375,439.566375,going,I,sd,u-83-4
sw3012B-ms98-a-0061,439.566375,439.786375,on,I,sd,u-83-4
sw3012B-ms98-a-0061,439.786375,440.006375,for,I,sd,u-83-4
sw3012B-ms98-a-0061,440.006375,440.526375,ages,I,sd,u-83-4
sw3012B-ms98-a-0061,440.526375,440.826375,and,O,,
sw3012B-ms98-a-0063,443.438125,443.923375,yeah,B,aa,u-85-1
sw3012B-ms98-a-0063,444.172000,444.508125,that's,B,aa,u-85-2
sw3012B-ms98-a-0063,444.508125,444.911875,true,I,aa,u-85-2
