sw2568A-ms98-a-0002,2.063500,2.718625,okay,B,b^m,u-2-1
sw2568A-ms98-a-0119,488.402250,488.682125,cute,I,sd,u-130-1
sw2568A-ms98-a-0119,488.893000,489.362250,actually,B,qy,u-130-2
sw2568A-ms98-a-0119,489.362250,489.552250,did,I,qy,u-130-2
sw2568A-ms98-a-0119,489.552250,489.702250,you,I,qy,u-130-2
sw2568A-ms98-a-0119,489.702250,489.892250,see,I,qy,u-130-2
sw2568A-ms98-a-0119,489.892250,490.192250,Dirty,I,qy,u-130-2
sw2568A-ms98-a-0119,490.192250,490.522250,Rotten,I,qy,u-130-2
sw2568A-ms98-a-0119,490.522250,491.338875,Scoundrels,I,qy,u-130-2
sw2568A-ms98-a-0120,491.974125,492.130000,i,B,sv,u-132-1
sw2568A-ms98-a-0120,492.130000,492.370875,though,I,sv,u-132-1
sw2568A-ms98-a-0120,492.370875,492.630625,that,I,sv,u-132-1
sw2568A-ms98-a-0120,492.630625,492.820625,was,I,sv,u-132-1
sw2568A-ms98-a-0120,492.820625,492.910625,a,I,sv,u-132-1
sw2568A-ms98-a-0120,492.910625,493.360625,really,I,sv,u-132-1
sw2568A-ms98-a-0120,493.360625,493.690625,cute,I,sv,u-132-1
sw2568A-ms98-a-0120,493.690625,494.040625,movie,I,sv,u-132-1
sw2568A-ms98-a-0120,494.040625,494.190625,i,B,sd,u-132-2
sw2568A-ms98-a-0120,494.190625,494.680625,enjoyed,I,sd,u-132-2
sw2568A-ms98-a-0120,494.680625,494.986125,that,I,sd,u-132-2
sw2568A-ms98-a-0121,496.534750,496.810500,yeah,O,,
sw2568A-ms98-a-0123,507.094125,507.448250,no,B,nn,u-134-1
sw2568A-ms98-a-0123,507.448250,507.528250,i,B,sd^e,u-134-2
sw2568A-ms98-a-0123,507.528250,508.158250,haven't,I,sd^e,u-134-2
sw2568A-ms98-a-0124,509.501500,509.588500,i,B,sd,u-136-1
sw2568A-ms98-a-0124,509.588500,509.798500,hear,I,sd,u-136-1
sw2568A-ms98-a-0124,509.798500,510.068500,that's,I,sd,u-136-1
sw2568A-ms98-a-0124,510.068500,510.128500,the,I,sd,u-136-1
sw2568A-ms98-a-0124,510.128500,510.368500,one,I,sd,u-136-1
sw2568A-ms98-a-0124,510.368500,510.528500,that,I,sd,u-136-1
sw2568A-ms98-a-0124,510.528500,510.928500,you,I,sd,u-136-1
sw2568A-ms98-a-0124,510.928500,511.338500,really,I,sd,u-136-1
sw2568A-ms98-a-0124,511.338500,511.428500,need,I,sd,u-136-1
sw2568A-ms98-a-0124,511.428500,511.488500,to,I,sd,u-136-1
sw2568A-ms98-a-0124,511.488500,511.608500,see,I,sd,u-136-1
sw2568A-ms98-a-0124,511.608500,511.698500,at,I,sd,u-136-1
sw2568A-ms98-a-0124,511.698500,511.798500,the,I,sd,u-136-1
sw2568A-ms98-a-0124,511.798500,512.258500,theater,I,sd,u-136-1
sw2568A-ms98-a-0124,512.258500,512.658500,instead,I,sd,u-136-1
sw2568A-ms98-a-0124,512.658500,512.808500,of,I,sd,u-136-1
sw2568A-ms98-a-0124,512.808500,513.118500,home,I,sd,u-136-1
sw2568A-ms98-a-0124,513.118500,513.659875,video,I,sd,u-136-1
sw2568A-ms98-a-0126,519.743375,520.152250,uh,O,,
sw2568A-ms98-a-0128,526.983750,527.169875,well,B,sd,u-140-1
sw2568A-ms98-a-0128,527.169875,527.329875,my,I,sd,u-140-1
sw2568A-ms98-a-0128,527.329875,527.839875,wife,I,sd,u-140-1
sw2568A-ms98-a-0128,527.839875,528.141000,uh,I,sd,u-140-1
sw2568A-ms98-a-0128,528.483750,528.709875,has,I,sd,u-140-1
sw2568A-ms98-a-0128,528.709875,529.169875,got,I,sd,u-140-1
sw2568A-ms98-a-0128,529.169875,529.459875,a,I,sd,u-140-1
sw2568A-ms98-a-0128,529.459875,529.887625,uh,I,sd,u-140-1
sw2568A-ms98-a-0128,530.087250,530.259875,a,I,sd,u-140-1
sw2568A-ms98-a-0128,530.259875,530.699875,picture,I,sd,u-140-1
sw2568A-ms98-a-0128,530.699875,530.889875,from,I,sd,u-140-1
sw2568A-ms98-a-0128,530.889875,531.209875,Kevin,I,sd,u-140-1
sw2568A-ms98-a-0128,531.209875,531.839875,Costner,I,sd,u-140-1
sw2568A-ms98-a-0128,531.839875,531.929875,and,B,sd,u-140-2
sw2568A-ms98-a-0128,531.929875,532.019875,he,I,sd,u-140-2
sw2568A-ms98-a-0128,532.019875,532.469875,signed,I,sd,u-140-2
sw2568A-ms98-a-0128,532.469875,532.776875,it,I,sd,u-140-2
sw2568A-ms98-a-0128,532.776875,532.959875,it's,B,sd,u-140-3
sw2568A-ms98-a-0128,532.959875,533.099875,from,I,sd,u-140-3
sw2568A-ms98-a-0128,533.099875,533.529875,Dances,I,sd,u-140-3
sw2568A-ms98-a-0128,533.529875,533.659875,with,I,sd,u-140-3
sw2568A-ms98-a-0128,533.659875,534.293250,Wolves,I,sd,u-140-3
sw2568A-ms98-a-0128,534.822375,535.099875,yeah,B,ny,u-142-1
sw2568A-ms98-a-0128,535.099875,535.189875,and,B,sd^e,u-142-2
sw2568A-ms98-a-0128,535.189875,535.279875,he,I,sd^e,u-142-2
sw2568A-ms98-a-0128,535.279875,535.629875,signed,I,sd^e,u-142-2
sw2568A-ms98-a-0128,535.629875,535.719875,it,I,sd^e,u-142-2
sw2568A-ms98-a-0128,535.719875,535.977375,he,B,sd,u-142-3
sw2568A-ms98-a-0128,536.278750,536.359875,he,I,sd,u-142-3
sw2568A-ms98-a-0128,536.359875,536.619875,happens,I,sd,u-142-3
sw2568A-ms98-a-0128,536.619875,536.709875,to,I,sd,u-142-3
sw2568A-ms98-a-0128,536.709875,536.949875,be,I,sd,u-142-3
sw2568A-ms98-a-0128,536.949875,537.329875,uh,I,sd,u-142-3
sw2568A-ms98-a-0128,537.329875,537.369875,a,I,sd,u-142-3
sw2568A-ms98-a-0128,537.369875,537.799875,friend,I,sd,u-142-3
sw2568A-ms98-a-0128,537.799875,538.119875,of,I,sd,u-142-3
sw2568A-ms98-a-0128,538.119875,538.339875,one,I,sd,u-142-3
sw2568A-ms98-a-0128,538.339875,538.429875,of,I,sd,u-142-3
sw2568A-ms98-a-0128,538.429875,538.499875,her,I,sd,u-142-3
sw2568A-ms98-a-0128,538.499875,538.944750,her,I,sd,u-142-3
sw2568A-ms98-a-0128,538.944750,539.399875,business,I,sd,u-142-3
sw2568A-ms98-a-0128,539.399875,540.189875,associates,I,sd,u-142-3
sw2568A-ms98-a-0129,541.637625,542.128625,and,B,+,u-144-1
sw2568A-ms98-a-0129,542.128625,542.188625,all,I,+,u-144-1
sw2568A-ms98-a-0129,542.188625,542.328625,right,I,+,u-144-1
sw2568A-ms98-a-0129,542.328625,542.488625,not,I,+,u-144-1
sw2568A-ms98-a-0129,542.488625,542.648625,not,I,+,u-144-1
sw2568A-ms98-a-0129,542.648625,542.688625,a,I,+,u-144-1
sw2568A-ms98-a-0129,542.688625,543.138625,friend,I,+,u-144-1
sw2568A-ms98-a-0129,543.138625,543.188625,a,I,+,u-144-1
sw2568A-ms98-a-0129,543.188625,543.665000,cousin,I,+,u-144-1
sw2568A-ms98-a-0130,544.371750,544.422125,a,I,+,u-144-1
sw2568A-ms98-a-0130,544.422125,544.754250,cousin,I,+,u-144-1
sw2568A-ms98-a-0130,544.754250,545.194250,so,B,sd,u-146-1
sw2568A-ms98-a-0130,545.194250,545.441375,uh,I,sd,u-146-1
sw2568A-ms98-a-0130,545.874500,546.354250,uh,I,sd,u-146-1
sw2568A-ms98-a-0130,546.354250,546.534250,but,I,sd,u-146-1
sw2568A-ms98-a-0130,546.534250,546.834250,anyhow,I,sd,u-146-1
sw2568A-ms98-a-0130,546.834250,546.964250,we,I,sd,u-146-1
sw2568A-ms98-a-0130,546.964250,547.154250,got,I,sd,u-146-1
sw2568A-ms98-a-0130,547.154250,547.354125,uh,I,sd,u-146-1
sw2568A-ms98-a-0130,547.719500,547.784250,we,I,sd,u-146-1
sw2568A-ms98-a-0130,547.784250,547.964250,got,I,sd,u-146-1
sw2568A-ms98-a-0130,547.964250,548.034250,a,I,sd,u-146-1
sw2568A-ms98-a-0130,548.034250,548.474250,nice,I,sd,u-146-1
sw2568A-ms98-a-0130,548.474250,548.614250,uh,I,sd,u-146-1
sw2568A-ms98-a-0130,548.614250,549.064250,picture,I,sd,u-146-1
sw2568A-ms98-a-0130,549.064250,549.154250,and,B,sd,u-146-2
sw2568A-ms98-a-0130,549.154250,549.214250,it,I,sd,u-146-2
sw2568A-ms98-a-0130,549.214250,549.424250,came,I,sd,u-146-2
sw2568A-ms98-a-0130,549.424250,549.494250,in,I,sd,u-146-2
sw2568A-ms98-a-0130,549.494250,549.584250,an,I,sd,u-146-2
sw2568A-ms98-a-0130,549.584250,550.134250,envelope,I,sd,u-146-2
sw2568A-ms98-a-0130,550.134250,550.244250,that,I,sd,u-146-2
sw2568A-ms98-a-0130,550.244250,550.514250,says,I,sd,u-146-2
sw2568A-ms98-a-0130,550.514250,550.964250,Dances,I,sd,u-146-2
sw2568A-ms98-a-0130,550.964250,551.144250,with,I,sd,u-146-2
sw2568A-ms98-a-0130,551.144250,552.588375,Wolves,I,sd,u-146-2
sw2568A-ms98-a-0130,552.588375,552.924250,so,B,sd,u-146-3
sw2568A-ms98-a-0130,552.924250,553.164250,we've,I,sd,u-146-3
sw2568A-ms98-a-0130,553.164250,553.384250,got,I,sd,u-146-3
sw2568A-ms98-a-0130,553.384250,553.697500,to,I,sd,u-146-3
sw2568A-ms98-a-0130,553.697500,554.158000,uh,I,sd,u-146-3
sw2568A-ms98-a-0130,554.530875,554.664250,try,I,sd,u-146-3
sw2568A-ms98-a-0130,554.664250,554.764250,to,I,sd,u-146-3
sw2568A-ms98-a-0130,554.764250,554.894250,get,I,sd,u-146-3
sw2568A-ms98-a-0130,554.894250,555.104250,out,I,sd,u-146-3
sw2568A-ms98-a-0130,555.104250,555.284250,there,I,sd,u-146-3
sw2568A-ms98-a-0130,555.284250,555.444250,and,I,sd,u-146-3
sw2568A-ms98-a-0130,555.444250,555.694250,see,I,sd,u-146-3
sw2568A-ms98-a-0130,555.694250,555.954250,that,I,sd,u-146-3
sw2568A-ms98-a-0130,555.954250,556.217125,one,I,sd,u-146-3
sw2568A-ms98-a-0132,567.489750,567.790750,huh,B,b,u-148-1
sw2568A-ms98-a-0134,581.294125,581.505000,now,B,qy,u-150-1
sw2568A-ms98-a-0134,581.505000,581.718375,did,I,qy,u-150-1
sw2568A-ms98-a-0134,581.718375,581.828375,you,I,qy,u-150-1
sw2568A-ms98-a-0134,581.828375,582.270625,see,I,qy,u-150-1
sw2568A-ms98-a-0134,582.270625,582.558375,uh,I,qy,u-150-1
sw2568A-ms98-a-0134,582.558375,582.988375,Driving,I,qy,u-150-1
sw2568A-ms98-a-0134,582.988375,583.188375,Miss,I,qy,u-150-1
sw2568A-ms98-a-0134,583.188375,583.771000,Daisy,I,qy,u-150-1
sw2568A-ms98-a-0136,587.708125,588.111625,okay,B,bk,u-152-1
