sw2710A-ms98-a-0003,7.767000,8.276250,yes,B,b,u-2-1
sw2710A-ms98-a-0086,420.802375,420.986000,you,B,sd,u-102-6
sw2710A-ms98-a-0086,420.986000,421.123875,know,I,sd,u-102-6
sw2710A-ms98-a-0086,421.123875,421.368625,you,I,sd,u-102-6
sw2710A-ms98-a-0086,422.011375,422.130375,i,I,sd,u-102-6
sw2710A-ms98-a-0086,422.130375,422.250375,mean,I,sd,u-102-6
sw2710A-ms98-a-0086,422.250375,422.320375,you,I,sd,u-102-6
sw2710A-ms98-a-0086,422.320375,422.550375,might,I,sd,u-102-6
sw2710A-ms98-a-0086,422.550375,422.770375,think,I,sd,u-102-6
sw2710A-ms98-a-0086,422.770375,422.880375,you're,I,sd,u-102-6
sw2710A-ms98-a-0086,422.880375,423.170375,paying,I,sd,u-102-6
sw2710A-ms98-a-0086,423.170375,423.600375,something,I,sd,u-102-6
sw2710A-ms98-a-0086,423.600375,423.740375,on,I,sd,u-102-6
sw2710A-ms98-a-0086,423.740375,424.140375,time,I,sd,u-102-6
sw2710A-ms98-a-0086,424.140375,424.453375,or,B,sd,u-102-7
sw2710A-ms98-a-0088,425.948750,426.174625,and,I,sd,u-102-7
sw2710A-ms98-a-0088,426.174625,426.433375,you,I,sd,u-102-7
sw2710A-ms98-a-0088,426.607125,426.814625,by,I,sd,u-102-7
sw2710A-ms98-a-0088,426.814625,427.054625,that,I,sd,u-102-7
sw2710A-ms98-a-0088,427.054625,427.264625,day,I,sd,u-102-7
sw2710A-ms98-a-0088,427.264625,427.444625,and,B,sd,u-102-8
sw2710A-ms98-a-0088,427.444625,427.681000,you're,I,sd,u-102-8
sw2710A-ms98-a-0088,427.929625,428.242375,thir[ty]-,I,sd,u-102-8
sw2710A-ms98-a-0088,428.242375,428.717000,[vocalized-noise],I,sd,u-102-8
sw2710A-ms98-a-0088,428.717000,428.934625,thirty,I,sd,u-102-8
sw2710A-ms98-a-0088,428.934625,429.174625,days,I,sd,u-102-8
sw2710A-ms98-a-0088,429.174625,429.344625,is,I,sd,u-102-8
sw2710A-ms98-a-0088,429.344625,429.564625,not,I,sd,u-102-8
sw2710A-ms98-a-0088,429.564625,429.704625,real,I,sd,u-102-8
sw2710A-ms98-a-0088,429.704625,430.044625,bad,I,sd,u-102-8
sw2710A-ms98-a-0088,430.044625,430.194625,though,I,sd,u-102-8
sw2710A-ms98-a-0088,430.194625,430.640125,anyway,I,sd,u-102-8
sw2710A-ms98-a-0089,431.372500,431.520125,if,B,+,u-104-1
sw2710A-ms98-a-0089,431.520125,431.650125,you've,I,+,u-104-1
sw2710A-ms98-a-0089,431.650125,431.890125,got,I,+,u-104-1
sw2710A-ms98-a-0089,431.890125,431.940125,a,I,+,u-104-1
sw2710A-ms98-a-0089,431.940125,432.410125,charge,I,+,u-104-1
sw2710A-ms98-a-0089,432.410125,432.670125,off,I,+,u-104-1
sw2710A-ms98-a-0089,432.670125,432.830125,on,I,+,u-104-1
sw2710A-ms98-a-0089,432.830125,432.920125,your,I,+,u-104-1
sw2710A-ms98-a-0089,432.920125,433.406500,credit,I,+,u-104-1
sw2710A-ms98-a-0089,433.406500,433.624625,re[port]-,I,+,u-104-1
sw2710A-ms98-a-0089,433.971250,434.420125,report,I,+,u-104-1
sw2710A-ms98-a-0089,434.420125,434.480125,or,I,+,u-104-1
sw2710A-ms98-a-0089,434.480125,434.800125,something,I,+,u-104-1
sw2710A-ms98-a-0089,434.800125,434.990125,like,I,+,u-104-1
sw2710A-ms98-a-0089,434.990125,435.180125,that,I,+,u-104-1
sw2710A-ms98-a-0089,435.180125,435.430125,that's,B,sd,u-104-2
sw2710A-ms98-a-0089,435.430125,435.550125,when,I,sd,u-104-2
sw2710A-ms98-a-0089,435.550125,435.640125,it,I,sd,u-104-2
sw2710A-ms98-a-0089,435.640125,435.880125,really,I,sd,u-104-2
sw2710A-ms98-a-0089,435.880125,436.140125,gets,I,sd,u-104-2
sw2710A-ms98-a-0089,436.140125,436.630125,bad,I,sd,u-104-2
sw2710A-ms98-a-0089,436.630125,436.881625,or,B,sd,u-104-3
sw2710A-ms98-a-0089,437.616000,438.060125,something,I,sd,u-104-3
sw2710A-ms98-a-0089,438.060125,438.170125,you,I,sd,u-104-3
sw2710A-ms98-a-0089,438.170125,438.410125,haven't,I,sd,u-104-3
sw2710A-ms98-a-0089,438.410125,438.650125,paid,I,sd,u-104-3
sw2710A-ms98-a-0089,438.650125,438.770125,in,I,sd,u-104-3
sw2710A-ms98-a-0089,438.770125,439.270125,sixty,I,sd,u-104-3
sw2710A-ms98-a-0089,439.270125,439.850125,days,I,sd,u-104-3
sw2710A-ms98-a-0089,439.850125,440.000125,or,I,sd,u-104-3
sw2710A-ms98-a-0089,440.000125,440.400125,ninety,I,sd,u-104-3
sw2710A-ms98-a-0089,440.400125,441.109250,days,I,sd,u-104-3
sw2710A-ms98-a-0089,441.305125,441.400125,you,I,sd,u-104-3
sw2710A-ms98-a-0089,441.400125,441.653000,know,I,sd,u-104-3
sw2710A-ms98-a-0090,443.211000,443.436125,things,I,sd,u-104-3
sw2710A-ms98-a-0090,443.436125,443.696125,like,I,sd,u-104-3
sw2710A-ms98-a-0090,443.696125,444.033500,that,I,sd,u-104-3
sw2710A-ms98-a-0092,455.704000,456.119875,um-hum,B,b,u-106-1
sw2710A-ms98-a-0094,459.181625,459.257875,do,B,qy,u-108-1
sw2710A-ms98-a-0094,459.257875,459.407875,they,I,qy,u-108-1
sw2710A-ms98-a-0094,459.407875,459.737875,charge,I,qy,u-108-1
sw2710A-ms98-a-0094,459.737875,459.807875,a,I,qy,u-108-1
sw2710A-ms98-a-0094,459.807875,459.987875,lot,I,qy,u-108-1
sw2710A-ms98-a-0094,459.987875,460.077875,of,I,qy,u-108-1
sw2710A-ms98-a-0094,460.077875,460.537875,interest,I,qy,u-108-1
sw2710A-ms98-a-0094,460.537875,460.667875,on,I,qy,u-108-1
sw2710A-ms98-a-0094,460.667875,460.867875,that,I,qy,u-108-1
sw2710A-ms98-a-0094,460.867875,461.367500,card,I,qy,u-108-1
sw2710A-ms98-a-0094,461.885125,461.956375,i,B,%,u-110-1
sw2710A-ms98-a-0094,461.956375,462.169000,don't,I,%,u-110-1
sw2710A-ms98-a-0096,464.705125,465.145625,uh-huh,B,b,u-112-1
sw2710A-ms98-a-0098,470.281375,470.714625,um-hum,B,b,u-114-1
sw2710A-ms98-a-0100,477.641750,478.021750,yeah,B,b,u-116-1
sw2710A-ms98-a-0102,481.939125,482.187250,well,B,sd,u-118-1
sw2710A-ms98-a-0102,482.187250,482.666625,always,I,sd,u-118-1
sw2710A-ms98-a-0102,482.666625,482.986625,watch,I,sd,u-118-1
sw2710A-ms98-a-0102,482.986625,483.206625,out,I,sd,u-118-1
sw2710A-ms98-a-0102,483.206625,483.346625,for,I,sd,u-118-1
sw2710A-ms98-a-0102,483.346625,483.416625,s[omebody]-,I,sd,u-118-1
sw2710A-ms98-a-0102,483.416625,483.906625,anybody,I,sd,u-118-1
sw2710A-ms98-a-0102,483.906625,484.036625,who,I,sd,u-118-1
sw2710A-ms98-a-0102,484.036625,484.426625,bills,I,sd,u-118-1
sw2710A-ms98-a-0102,484.426625,484.616625,you,I,sd,u-118-1
sw2710A-ms98-a-0102,484.616625,484.826625,out,I,sd,u-118-1
sw2710A-ms98-a-0102,484.826625,485.026625,of,I,sd,u-118-1
sw2710A-ms98-a-0102,485.026625,485.556625,Atlanta,I,sd,u-118-1
sw2710A-ms98-a-0102,485.556625,486.376250,Georgia,I,sd,u-118-1
sw2710A-ms98-a-0102,486.376250,486.516625,or,B,sd,u-118-2
sw2710A-ms98-a-0102,486.516625,486.726625,there's,I,sd,u-118-2
sw2710A-ms98-a-0102,486.726625,486.786625,a,I,sd,u-118-2
sw2710A-ms98-a-0102,486.786625,487.066625,couple,I,sd,u-118-2
sw2710A-ms98-a-0102,487.066625,487.156625,of,I,sd,u-118-2
sw2710A-ms98-a-0102,487.156625,487.366625,other,I,sd,u-118-2
sw2710A-ms98-a-0102,487.366625,487.946625,places,I,sd,u-118-2
sw2710A-ms98-a-0102,487.946625,488.204000,that,I,sd,u-118-2
sw2710A-ms98-a-0102,488.576875,488.766625,are,I,sd,u-118-2
sw2710A-ms98-a-0102,488.766625,489.106625,able,I,sd,u-118-2
sw2710A-ms98-a-0102,489.106625,489.216625,to,I,sd,u-118-2
sw2710A-ms98-a-0102,489.216625,489.606625,charge,I,sd,u-118-2
sw2710A-ms98-a-0102,489.606625,490.138625,us,I,sd,u-118-2
sw2710A-ms98-a-0102,490.138625,490.436625,like,I,sd,u-118-2
sw2710A-ms98-a-0102,490.436625,490.756625,twenty,I,sd,u-118-2
sw2710A-ms98-a-0102,490.756625,491.006625,one,I,sd,u-118-2
sw2710A-ms98-a-0102,491.006625,491.126625,and,I,sd,u-118-2
sw2710A-ms98-a-0102,491.126625,491.416625,twenty,I,sd,u-118-2
sw2710A-ms98-a-0102,491.416625,491.616625,two,I,sd,u-118-2
sw2710A-ms98-a-0102,491.616625,492.056625,percent,I,sd,u-118-2
sw2710A-ms98-a-0102,492.056625,492.638500,interest,I,sd,u-118-2
sw2710A-ms98-a-0103,493.607250,493.693500,i,B,sd,u-118-3
sw2710A-ms98-a-0103,493.693500,493.794875,know,I,sd,u-118-3
sw2710A-ms98-a-0103,493.794875,493.884875,i,I,sd,u-118-3
sw2710A-ms98-a-0103,493.884875,494.054875,had,I,sd,u-118-3
sw2710A-ms98-a-0103,494.054875,494.124875,a,I,sd,u-118-3
sw2710A-ms98-a-0103,494.124875,494.574875,charge,I,sd,u-118-3
sw2710A-ms98-a-0103,494.574875,494.843000,with,I,sd,u-118-3
sw2710A-ms98-a-0103,494.843000,495.164875,uh,I,sd,u-118-3
sw2710A-ms98-a-0103,495.164875,495.918000,Spiegel,I,sd,u-118-3
sw2710A-ms98-a-0104,496.308125,497.448125,[laughter],O,,
sw2710A-ms98-a-0104,497.448125,497.586000,and,B,sd,u-118-4
sw2710A-ms98-a-0104,497.586000,497.666000,i,I,sd,u-118-4
sw2710A-ms98-a-0104,497.666000,498.068250,hadn't,I,sd,u-118-4
sw2710A-ms98-a-0104,498.068250,498.501750,read,I,sd,u-118-4
sw2710A-ms98-a-0104,498.501750,498.611000,the,I,sd,u-118-4
sw2710A-ms98-a-0104,498.611000,498.776000,uh,I,sd,u-118-4
sw2710A-ms98-a-0104,498.776000,499.146000,terms,I,sd,u-118-4
sw2710A-ms98-a-0104,499.146000,499.276000,of,I,sd,u-118-4
sw2710A-ms98-a-0104,499.276000,499.336000,the,I,sd,u-118-4
sw2710A-ms98-a-0104,499.336000,499.786000,credit,I,sd,u-118-4
sw2710A-ms98-a-0104,499.786000,500.276000,agreement,I,sd,u-118-4
sw2710A-ms98-a-0104,500.276000,500.724250,really,I,sd,u-118-4
sw2710A-ms98-a-0104,501.323125,501.716000,and,B,sd,u-120-1
sw2710A-ms98-a-0104,501.716000,501.816000,uh,I,sd,u-120-1
sw2710A-ms98-a-0104,501.816000,501.996000,when,I,sd,u-120-1
sw2710A-ms98-a-0104,501.996000,502.116000,i,I,sd,u-120-1
sw2710A-ms98-a-0104,502.116000,502.676000,did,I,sd,u-120-1
sw2710A-ms98-a-0104,502.676000,502.840500,i,I,sd,u-120-1
sw2710A-ms98-a-0104,502.840500,502.956000,you,I,sd,u-120-1
sw2710A-ms98-a-0104,502.956000,503.106000,know,I,sd,u-120-1
sw2710A-ms98-a-0104,503.106000,503.226000,i,I,sd,u-120-1
sw2710A-ms98-a-0104,503.226000,503.726000,realized,I,sd,u-120-1
sw2710A-ms98-a-0104,503.726000,503.918875,that,I,sd,u-120-1
sw2710A-ms98-a-0104,504.182500,504.390000,that,I,sd,u-120-1
sw2710A-ms98-a-0104,504.589625,504.737875,it,I,sd,u-120-1
sw2710A-ms98-a-0104,504.737875,505.066000,just,I,sd,u-120-1
sw2710A-ms98-a-0104,505.066000,505.276000,looked,I,sd,u-120-1
sw2710A-ms98-a-0104,505.276000,505.576000,seemed,I,sd,u-120-1
sw2710A-ms98-a-0104,505.576000,505.756000,like,I,sd,u-120-1
sw2710A-ms98-a-0104,505.756000,505.876000,i,I,sd,u-120-1
sw2710A-ms98-a-0104,505.876000,506.076000,was,I,sd,u-120-1
sw2710A-ms98-a-0104,506.076000,506.496000,never,I,sd,u-120-1
sw2710A-ms98-a-0104,506.496000,507.016000,paying,I,sd,u-120-1
sw2710A-ms98-a-0104,507.016000,507.150500,the,I,sd,u-120-1
sw2710A-ms98-a-0104,507.150500,507.846000,balance,I,sd,u-120-1
sw2710A-ms98-a-0105,508.352125,508.739750,off,I,sd,u-120-1
sw2710A-ms98-a-0105,508.739750,508.849750,you,B,+,u-122-1
sw2710A-ms98-a-0105,508.849750,509.029750,know,I,+,u-122-1
sw2710A-ms98-a-0105,509.029750,509.149750,and,B,sd,u-122-2
sw2710A-ms98-a-0105,509.149750,509.199750,i,I,sd,u-122-2
sw2710A-ms98-a-0105,509.199750,509.479750,looked,I,sd,u-122-2
sw2710A-ms98-a-0105,509.479750,509.679750,at,I,sd,u-122-2
sw2710A-ms98-a-0105,509.679750,509.739750,the,I,sd,u-122-2
sw2710A-ms98-a-0105,509.739750,510.099750,credit,I,sd,u-122-2
sw2710A-ms98-a-0105,510.099750,510.349750,card,I,sd,u-122-2
sw2710A-ms98-a-0105,510.349750,510.749750,agreement,I,sd,u-122-2
sw2710A-ms98-a-0105,510.749750,510.879750,one,I,sd,u-122-2
sw2710A-ms98-a-0105,510.879750,511.171750,day,I,sd,u-122-2
sw2710A-ms98-a-0106,512.100750,512.240750,and,B,sd,u-122-3
sw2710A-ms98-a-0106,512.240750,512.320750,it,I,sd,u-122-3
sw2710A-ms98-a-0106,512.320750,512.480750,was,I,sd,u-122-3
sw2710A-ms98-a-0106,512.480750,512.710750,like,I,sd,u-122-3
sw2710A-ms98-a-0106,512.710750,513.050750,twenty,I,sd,u-122-3
sw2710A-ms98-a-0106,513.050750,513.260750,three,I,sd,u-122-3
sw2710A-ms98-a-0106,513.260750,513.750750,percent,I,sd,u-122-3
sw2710A-ms98-a-0106,513.750750,514.249500,interest,I,sd,u-122-3
sw2710A-ms98-a-0107,515.617375,516.298625,[laughter],O,,
sw2710A-ms98-a-0108,517.096625,517.437375,and,B,sd,u-124-1
sw2710A-ms98-a-0108,517.437375,517.677375,that's,I,sd,u-124-1
sw2710A-ms98-a-0108,517.677375,517.737375,the,I,sd,u-124-1
sw2710A-ms98-a-0108,517.737375,517.997375,one,I,sd,u-124-1
sw2710A-ms98-a-0108,517.997375,518.377375,bill,I,sd,u-124-1
sw2710A-ms98-a-0108,518.377375,518.638625,that,I,sd,u-124-1
sw2710A-ms98-a-0108,518.638625,518.970000,i,I,sd,u-124-1
sw2710A-ms98-a-0108,518.970000,519.397375,hurry,I,sd,u-124-1
sw2710A-ms98-a-0108,519.397375,519.706875,up,I,sd,u-124-1
sw2710A-ms98-a-0108,519.706875,520.197375,hurried,I,sd,u-124-1
sw2710A-ms98-a-0108,520.197375,520.357375,and,I,sd,u-124-1
sw2710A-ms98-a-0108,520.357375,520.637375,paid,I,sd,u-124-1
sw2710A-ms98-a-0108,520.637375,521.327375,up,I,sd,u-124-1
sw2710A-ms98-a-0108,521.327375,522.437125,and,B,sd,u-126-1
sw2710A-ms98-a-0108,523.028625,523.377375,and,B,+,u-128-1
sw2710A-ms98-a-0108,523.377375,523.622875,i've,I,+,u-128-1
sw2710A-ms98-a-0108,523.720875,524.187375,always,I,+,u-128-1
sw2710A-ms98-a-0108,524.187375,524.697375,watched,I,+,u-128-1
sw2710A-ms98-a-0108,524.697375,524.857375,it,I,+,u-128-1
sw2710A-ms98-a-0108,524.857375,525.187375,since,I,+,u-128-1
sw2710A-ms98-a-0108,525.187375,525.537375,then,I,+,u-128-1
sw2710A-ms98-a-0108,525.537375,525.657375,you,B,sd,u-128-2
sw2710A-ms98-a-0108,525.657375,525.987375,really,I,sd,u-128-2
sw2710A-ms98-a-0108,525.987375,526.147375,have,I,sd,u-128-2
sw2710A-ms98-a-0108,526.147375,526.307375,to,I,sd,u-128-2
sw2710A-ms98-a-0108,526.307375,526.617375,watch,I,sd,u-128-2
sw2710A-ms98-a-0108,526.617375,526.867375,those,I,sd,u-128-2
sw2710A-ms98-a-0108,526.867375,527.327375,interest,I,sd,u-128-2
sw2710A-ms98-a-0108,527.327375,527.900375,rates,I,sd,u-128-2
sw2710A-ms98-a-0110,531.868375,532.152750,that's,B,ba,u-130-1
sw2710A-ms98-a-0110,532.152750,532.612750,true,I,ba,u-130-1
sw2710A-ms98-a-0110,532.612750,533.814000,[laughter],O,,
sw2710A-ms98-a-0110,533.814000,534.062000,so,B,sd,u-132-1
sw2710A-ms98-a-0110,534.062000,534.432750,anyway,I,sd,u-132-1
sw2710A-ms98-a-0110,534.432750,534.542750,they,I,sd,u-132-1
sw2710A-ms98-a-0110,534.542750,534.862750,can't,I,sd,u-132-1
sw2710A-ms98-a-0110,534.862750,535.012750,bill,I,sd,u-132-1
sw2710A-ms98-a-0110,535.012750,535.142750,you,I,sd,u-132-1
sw2710A-ms98-a-0110,535.142750,535.322750,any,I,sd,u-132-1
sw2710A-ms98-a-0110,535.322750,535.762750,higher,I,sd,u-132-1
sw2710A-ms98-a-0110,535.762750,535.922750,than,I,sd,u-132-1
sw2710A-ms98-a-0110,535.922750,536.322750,eighteen,I,sd,u-132-1
sw2710A-ms98-a-0110,536.322750,536.702750,percent,I,sd,u-132-1
sw2710A-ms98-a-0110,536.702750,536.772750,i,I,sd,u-132-1
sw2710A-ms98-a-0110,536.772750,537.082750,think,I,sd,u-132-1
sw2710A-ms98-a-0110,537.082750,537.282000,in,I,sd,u-132-1
sw2710A-ms98-a-0110,537.417500,537.562750,in,I,sd,u-132-1
sw2710A-ms98-a-0110,537.562750,538.254125,Texas,I,sd,u-132-1
sw2710A-ms98-a-0110,538.254125,538.473750,but,B,sd,u-132-2
sw2710A-ms98-a-0110,539.223250,539.528250,there,B,+,u-134-1
sw2710A-ms98-a-0110,539.656375,539.762750,there,I,+,u-134-1
sw2710A-ms98-a-0110,539.762750,539.952750,are,I,+,u-134-1
sw2710A-ms98-a-0110,539.952750,540.002750,a,I,+,u-134-1
sw2710A-ms98-a-0110,540.002750,540.322750,couple,I,+,u-134-1
sw2710A-ms98-a-0110,540.322750,540.412750,of,I,+,u-134-1
sw2710A-ms98-a-0110,540.412750,540.842750,states,I,+,u-134-1
sw2710A-ms98-a-0110,540.842750,541.012750,that,I,+,u-134-1
sw2710A-ms98-a-0110,541.012750,541.628250,can,I,+,u-134-1
sw2710A-ms98-a-0111,542.344625,542.494625,and,B,sd,u-134-2
sw2710A-ms98-a-0111,542.494625,542.694625,one,I,sd,u-134-2
sw2710A-ms98-a-0111,542.694625,542.784625,to,I,sd,u-134-2
sw2710A-ms98-a-0111,542.784625,543.084625,watch,I,sd,u-134-2
sw2710A-ms98-a-0111,543.084625,543.274625,out,I,sd,u-134-2
sw2710A-ms98-a-0111,543.274625,543.544625,for,I,sd,u-134-2
sw2710A-ms98-a-0111,543.544625,543.774625,is,I,sd,u-134-2
sw2710A-ms98-a-0111,543.774625,544.244625,anybody,I,sd,u-134-2
sw2710A-ms98-a-0111,544.244625,544.394625,that,I,sd,u-134-2
sw2710A-ms98-a-0111,544.394625,544.664625,bills,I,sd,u-134-2
sw2710A-ms98-a-0111,544.664625,544.784625,you,I,sd,u-134-2
sw2710A-ms98-a-0111,544.784625,544.914625,out,I,sd,u-134-2
sw2710A-ms98-a-0111,544.914625,545.034625,of,I,sd,u-134-2
sw2710A-ms98-a-0111,545.034625,545.530500,Atlanta,I,sd,u-134-2
sw2710A-ms98-a-0111,545.530500,546.697625,[laughter],I,sd,u-134-2
sw2710A-ms98-a-0111,546.697625,547.334625,Atlanta,I,sd,u-134-2
sw2710A-ms98-a-0111,547.334625,547.898500,Georgia,I,sd,u-134-2
sw2710A-ms98-a-0111,549.014375,549.871750,[laughter],O,,
sw2710A-ms98-a-0113,552.686875,553.084000,well,B,%,u-138-1
sw2710A-ms98-a-0115,558.651625,559.439125,[laughter],O,,
sw2710A-ms98-a-0117,571.649750,572.110250,um-hum,B,b,u-142-1
sw2710A-ms98-a-0119,578.687875,579.167875,um-hum,B,b,u-144-1
sw2710A-ms98-a-0121,581.072125,581.492125,um-hum,B,b,u-146-1
sw2710A-ms98-a-0123,584.808750,585.277875,ooh,O,,
sw2710A-ms98-a-0125,592.589750,593.230750,wow,B,ba,u-150-1
sw2710A-ms98-a-0127,597.833000,597.954250,i,B,%,u-152-1
sw2710A-ms98-a-0127,597.954250,598.150000,wonder,I,%,u-152-1
sw2710A-ms98-a-0127,598.150000,598.280000,if,I,%,u-152-1
sw2710A-ms98-a-0127,598.280000,598.584375,they,I,%,u-152-1
