sw3025A-ms98-a-0002,1.733625,2.193625,okay,B,b^m,u-2-1
sw3025A-ms98-a-0106,388.047000,388.417000,three,I,sd,u-108-3
sw3025A-ms98-a-0106,388.417000,388.777000,hours,I,sd,u-108-3
sw3025A-ms98-a-0106,389.077000,389.167000,and,B,sd,u-108-4
sw3025A-ms98-a-0106,389.167000,389.247000,it,I,sd,u-108-4
sw3025A-ms98-a-0106,389.247000,389.477000,does,I,sd,u-108-4
sw3025A-ms98-a-0106,389.477000,389.687000,turn,I,sd,u-108-4
sw3025A-ms98-a-0106,389.687000,389.767000,to,I,sd,u-108-4
sw3025A-ms98-a-0106,389.767000,390.127000,toffee,I,sd,u-108-4
sw3025A-ms98-a-0106,390.127000,390.457000,inside,I,sd,u-108-4
sw3025A-ms98-a-0106,390.457000,390.517000,the,I,sd,u-108-4
sw3025A-ms98-a-0106,390.517000,390.927000,can,I,sd,u-108-4
sw3025A-ms98-a-0107,392.054875,392.464875,and,B,sd,u-110-1
sw3025A-ms98-a-0107,392.464875,392.644875,uh,I,sd,u-110-1
sw3025A-ms98-a-0107,392.644875,392.734875,the,I,sd,u-110-1
sw3025A-ms98-a-0107,392.794875,392.984875,only,I,sd,u-110-1
sw3025A-ms98-a-0107,392.994875,393.284875,problem,I,sd,u-110-1
sw3025A-ms98-a-0107,393.284875,393.504875,was,I,sd,u-110-1
sw3025A-ms98-a-0107,393.504875,393.604875,when,I,sd,u-110-1
sw3025A-ms98-a-0107,393.604875,393.724875,i,I,sd,u-110-1
sw3025A-ms98-a-0107,393.724875,393.994875,opened,I,sd,u-110-1
sw3025A-ms98-a-0107,394.064875,394.134875,the,I,sd,u-110-1
sw3025A-ms98-a-0107,394.134875,394.574875,can,I,sd,u-110-1
sw3025A-ms98-a-0108,395.696000,395.826000,it,I,sd,u-110-1
sw3025A-ms98-a-0108,395.826000,396.156000,just,I,sd,u-110-1
sw3025A-ms98-a-0108,396.356000,396.746000,flew,I,sd,u-110-1
sw3025A-ms98-a-0108,396.746000,397.006000,all,I,sd,u-110-1
sw3025A-ms98-a-0108,397.006000,397.176000,over,I,sd,u-110-1
sw3025A-ms98-a-0108,397.176000,397.246000,the,I,sd,u-110-1
sw3025A-ms98-a-0108,397.246000,397.626000,place,I,sd,u-110-1
sw3025A-ms98-a-0108,397.626000,397.696000,it,B,sd,u-110-2
sw3025A-ms98-a-0108,397.696000,397.816000,was,I,sd,u-110-2
sw3025A-ms98-a-0108,397.816000,397.926000,on,I,sd,u-110-2
sw3025A-ms98-a-0108,397.926000,397.986000,the,I,sd,u-110-2
sw3025A-ms98-a-0108,397.986000,398.449625,ceiling,I,sd,u-110-2
sw3025A-ms98-a-0108,398.449625,398.548750,and,I,sd,u-110-2
sw3025A-ms98-a-0108,398.548750,398.686000,on,I,sd,u-110-2
sw3025A-ms98-a-0108,398.686000,398.790375,the,I,sd,u-110-2
sw3025A-ms98-a-0108,398.790375,399.296000,walls,I,sd,u-110-2
sw3025A-ms98-a-0108,399.296000,399.357250,and,I,sd,u-110-2
sw3025A-ms98-a-0108,399.357250,399.606000,on,I,sd,u-110-2
sw3025A-ms98-a-0108,399.606000,399.789750,me,I,sd,u-110-2
sw3025A-ms98-a-0108,400.116000,400.486000,and,B,sd,u-110-3
sw3025A-ms98-a-0108,400.486000,400.666000,and,I,sd,u-110-3
sw3025A-ms98-a-0108,400.666000,400.726000,the,I,sd,u-110-3
sw3025A-ms98-a-0108,400.726000,401.526000,boyfriend,I,sd,u-110-3
sw3025A-ms98-a-0109,402.369250,402.651750,thought,I,sd,u-110-3
sw3025A-ms98-a-0109,402.651750,402.771875,that,O,,
sw3025A-ms98-a-0109,402.771875,402.955250,was,B,sd,u-112-1
sw3025A-ms98-a-0109,402.955250,403.147125,su[pposed]-,I,sd,u-112-1
sw3025A-ms98-a-0109,403.147125,403.241625,he,I,sd,u-112-1
sw3025A-ms98-a-0109,403.241625,403.372750,was,I,sd,u-112-1
sw3025A-ms98-a-0109,403.372750,403.491250,supposed,I,sd,u-112-1
sw3025A-ms98-a-0109,403.491250,403.559250,to,I,sd,u-112-1
sw3025A-ms98-a-0109,403.559250,403.669250,be,I,sd,u-112-1
sw3025A-ms98-a-0109,403.669250,403.826750,there,I,sd,u-112-1
sw3025A-ms98-a-0109,403.826750,403.939250,at,I,sd,u-112-1
sw3025A-ms98-a-0109,404.109250,404.329250,six,I,sd,u-112-1
sw3025A-ms98-a-0109,404.329250,404.713000,o'clock,I,sd,u-112-1
sw3025A-ms98-a-0109,404.713000,404.999250,not,I,sd,u-112-1
sw3025A-ms98-a-0109,404.999250,405.219250,seven,I,sd,u-112-1
sw3025A-ms98-a-0109,405.219250,405.553750,o'clock,I,sd,u-112-1
sw3025A-ms98-a-0109,405.858875,406.039250,so,B,sd,u-112-2
sw3025A-ms98-a-0109,406.039250,406.269250,just,I,sd,u-112-2
sw3025A-ms98-a-0109,406.269250,406.409250,at,I,sd,u-112-2
sw3025A-ms98-a-0109,406.409250,406.469250,the,I,sd,u-112-2
sw3025A-ms98-a-0109,406.469250,406.819250,time,I,sd,u-112-2
sw3025A-ms98-a-0109,406.819250,406.969250,all,I,sd,u-112-2
sw3025A-ms98-a-0109,406.969250,407.139250,this,I,sd,u-112-2
sw3025A-ms98-a-0109,407.139250,407.429250,happened,I,sd,u-112-2
sw3025A-ms98-a-0109,407.429250,407.489250,the,I,sd,u-112-2
sw3025A-ms98-a-0109,407.489250,407.659250,door,I,sd,u-112-2
sw3025A-ms98-a-0109,407.659250,407.869250,bell,I,sd,u-112-2
sw3025A-ms98-a-0109,407.869250,408.109250,rang,I,sd,u-112-2
sw3025A-ms98-a-0109,408.109250,408.199250,and,B,sd,u-112-3
sw3025A-ms98-a-0109,408.199250,408.319250,there,I,sd,u-112-3
sw3025A-ms98-a-0109,408.319250,408.379250,he,I,sd,u-112-3
sw3025A-ms98-a-0109,408.379250,408.629250,was,I,sd,u-112-3
sw3025A-ms98-a-0110,409.444500,409.544500,and,B,sd,u-114-1
sw3025A-ms98-a-0110,409.544500,409.599250,i,I,sd,u-114-1
sw3025A-ms98-a-0110,409.599250,409.714500,had,I,sd,u-114-1
sw3025A-ms98-a-0110,409.714500,409.774500,to,I,sd,u-114-1
sw3025A-ms98-a-0110,409.774500,409.914500,have,I,sd,u-114-1
sw3025A-ms98-a-0110,409.914500,410.064500,my,I,sd,u-114-1
sw3025A-ms98-a-0110,410.374500,410.627500,my,I,sd,u-114-1
sw3025A-ms98-a-0110,410.627500,410.784500,my,I,sd,u-114-1
sw3025A-ms98-a-0110,410.904500,411.084500,my,I,sd,u-114-1
sw3025A-ms98-a-0110,411.084500,411.364500,dad,I,sd,u-114-1
sw3025A-ms98-a-0110,411.364500,411.544500,sort,I,sd,u-114-1
sw3025A-ms98-a-0110,411.544500,411.624500,of,I,sd,u-114-1
sw3025A-ms98-a-0110,412.156375,412.584500,entertain,I,sd,u-114-1
sw3025A-ms98-a-0110,412.584500,412.714500,him,I,sd,u-114-1
sw3025A-ms98-a-0110,412.714500,412.914500,for,I,sd,u-114-1
sw3025A-ms98-a-0110,412.914500,413.014500,a,I,sd,u-114-1
sw3025A-ms98-a-0110,413.014500,413.274375,[laughter],I,sd,u-114-1
sw3025A-ms98-a-0110,413.274375,413.632750,for,I,sd,u-114-1
sw3025A-ms98-a-0110,413.794750,413.914500,for,B,+,u-116-1
sw3025A-ms98-a-0110,413.914500,414.244500,awhile,I,+,u-116-1
sw3025A-ms98-a-0110,414.244500,414.374500,while,I,+,u-116-1
sw3025A-ms98-a-0110,414.374500,414.504500,my,I,+,u-116-1
sw3025A-ms98-a-0110,414.504500,414.774500,mother,I,+,u-116-1
sw3025A-ms98-a-0110,414.774500,414.864500,and,I,+,u-116-1
sw3025A-ms98-a-0110,414.864500,414.984500,i,I,+,u-116-1
sw3025A-ms98-a-0110,414.984500,415.364500,scrambled,I,+,u-116-1
sw3025A-ms98-a-0110,415.364500,415.474500,to,I,+,u-116-1
sw3025A-ms98-a-0110,415.564500,415.704500,clean,I,+,u-116-1
sw3025A-ms98-a-0110,415.704500,415.954500,everything,I,+,u-116-1
sw3025A-ms98-a-0110,415.954500,416.144500,up,I,+,u-116-1
sw3025A-ms98-a-0112,419.893500,420.373500,uh,B,no,u-118-1
sw3025A-ms98-a-0112,420.793500,420.933500,i,I,no,u-118-1
sw3025A-ms98-a-0112,420.933500,421.213500,really,I,no,u-118-1
sw3025A-ms98-a-0112,421.213500,421.373500,don't,I,no,u-118-1
sw3025A-ms98-a-0112,421.373500,421.623500,remember,I,no,u-118-1
sw3025A-ms98-a-0112,421.623500,421.713500,that,B,sd,u-118-2
sw3025A-ms98-a-0112,421.713500,421.803500,was,I,sd,u-118-2
sw3025A-ms98-a-0112,421.803500,422.043500,about,I,sd,u-118-2
sw3025A-ms98-a-0112,422.043500,422.263500,ten,I,sd,u-118-2
sw3025A-ms98-a-0112,422.263500,422.473500,years,I,sd,u-118-2
sw3025A-ms98-a-0112,422.473500,422.613500,ago,I,sd,u-118-2
sw3025A-ms98-a-0112,422.613500,422.703500,i,B,sd,u-118-3
sw3025A-ms98-a-0112,422.703500,422.893500,just,I,sd,u-118-3
sw3025A-ms98-a-0112,422.893500,423.263500,remember,I,sd,u-118-3
sw3025A-ms98-a-0113,424.141375,424.321375,how,I,sd,u-118-3
sw3025A-ms98-a-0113,424.321375,424.931375,embarrassing,I,sd,u-118-3
sw3025A-ms98-a-0113,424.931375,425.021375,it,I,sd,u-118-3
sw3025A-ms98-a-0113,425.021375,425.371375,was,I,sd,u-118-3
sw3025A-ms98-a-0113,425.371375,425.511375,and,B,sd,u-120-1
sw3025A-ms98-a-0113,425.511375,425.551375,i,I,sd,u-120-1
sw3025A-ms98-a-0113,425.551375,425.651375,have,I,sd,u-120-1
sw3025A-ms98-a-0113,425.651375,425.941375,made,I,sd,u-120-1
sw3025A-ms98-a-0113,425.961375,426.021375,i,I,sd,u-120-1
sw3025A-ms98-a-0113,426.021375,426.141375,have,I,sd,u-120-1
sw3025A-ms98-a-0113,426.141375,426.371375,made,I,sd,u-120-1
sw3025A-ms98-a-0113,426.371375,426.481375,it,I,sd,u-120-1
sw3025A-ms98-a-0113,426.481375,426.781375,since,I,sd,u-120-1
sw3025A-ms98-a-0113,426.781375,426.931375,i've,I,sd,u-120-1
sw3025A-ms98-a-0113,426.931375,427.151375,i,I,sd,u-120-1
sw3025A-ms98-a-0113,427.151375,427.241375,i,I,sd,u-120-1
sw3025A-ms98-a-0113,427.241375,427.401375,and,I,sd,u-120-1
sw3025A-ms98-a-0113,427.401375,427.931375,several,I,sd,u-120-1
sw3025A-ms98-a-0113,427.931375,428.151375,times,I,sd,u-120-1
sw3025A-ms98-a-0113,428.151375,428.381375,before,I,sd,u-120-1
sw3025A-ms98-a-0113,428.381375,428.471375,and,B,sd,u-120-2
sw3025A-ms98-a-0113,428.471375,428.501375,i,I,sd,u-120-2
sw3025A-ms98-a-0113,428.501375,428.681375,never,I,sd,u-120-2
sw3025A-ms98-a-0113,428.681375,428.841375,had,I,sd,u-120-2
sw3025A-ms98-a-0113,428.841375,428.971375,that,I,sd,u-120-2
sw3025A-ms98-a-0113,428.971375,429.241375,problem,I,sd,u-120-2
sw3025A-ms98-a-0113,429.241375,429.431375,just,B,sd,u-120-3
sw3025A-ms98-a-0113,429.431375,429.571375,that,I,sd,u-120-3
sw3025A-ms98-a-0113,429.571375,429.751375,one,I,sd,u-120-3
sw3025A-ms98-a-0113,429.751375,430.061375,time,I,sd,u-120-3
sw3025A-ms98-a-0115,432.040500,432.430500,and,B,sd,u-122-1
sw3025A-ms98-a-0115,432.430500,432.510500,uh,I,sd,u-122-1
sw3025A-ms98-a-0115,432.510500,432.730500,he,I,sd,u-122-1
sw3025A-ms98-a-0115,432.730500,432.890500,he,I,sd,u-122-1
sw3025A-ms98-a-0115,432.890500,433.050500,was,I,sd,u-122-1
sw3025A-ms98-a-0115,433.050500,433.100500,a,I,sd,u-122-1
sw3025A-ms98-a-0115,433.100500,433.480500,gourmet,I,sd,u-122-1
sw3025A-ms98-a-0115,433.480500,433.790500,cook,I,sd,u-122-1
sw3025A-ms98-a-0115,433.790500,433.880500,he,B,sd,u-122-2
sw3025A-ms98-a-0115,433.880500,434.010500,was,I,sd,u-122-2
sw3025A-ms98-a-0115,434.010500,434.180500,kind,I,sd,u-122-2
sw3025A-ms98-a-0115,434.180500,434.240500,of,I,sd,u-122-2
sw3025A-ms98-a-0115,434.240500,434.590500,person,O,,
sw3025A-ms98-a-0115,434.600500,434.730500,who,O,,
sw3025A-ms98-a-0116,435.743125,436.073125,acted,B,sd,u-122-3
sw3025A-ms98-a-0116,436.073125,436.273125,like,I,sd,u-122-3
sw3025A-ms98-a-0116,436.273125,436.363125,he,I,sd,u-122-3
sw3025A-ms98-a-0116,436.363125,436.563125,came,I,sd,u-122-3
sw3025A-ms98-a-0116,436.563125,436.683125,from,I,sd,u-122-3
sw3025A-ms98-a-0116,436.683125,436.773125,San,I,sd,u-122-3
sw3025A-ms98-a-0116,436.773125,437.283125,Francisco,I,sd,u-122-3
sw3025A-ms98-a-0116,437.283125,437.383125,and,B,sd,u-122-4
sw3025A-ms98-a-0116,437.383125,437.473125,he,I,sd,u-122-4
sw3025A-ms98-a-0116,437.473125,437.593125,had,I,sd,u-122-4
sw3025A-ms98-a-0116,437.593125,437.623125,a,I,sd,u-122-4
sw3025A-ms98-a-0116,437.623125,437.783125,very,I,sd,u-122-4
sw3025A-ms98-a-0116,437.803125,438.293125,sophisticated,I,sd,u-122-4
sw3025A-ms98-a-0116,438.293125,438.643125,taste,I,sd,u-122-4
sw3025A-ms98-a-0116,438.743125,438.813125,i,B,sd,u-122-5
sw3025A-ms98-a-0116,438.813125,438.843125,i,I,sd,u-122-5
sw3025A-ms98-a-0116,438.843125,439.093125,really,I,sd,u-122-5
sw3025A-ms98-a-0116,439.093125,439.373125,wanted,I,sd,u-122-5
sw3025A-ms98-a-0116,439.373125,439.473125,to,I,sd,u-122-5
sw3025A-ms98-a-0116,439.473125,439.803125,impress,I,sd,u-122-5
sw3025A-ms98-a-0116,439.803125,439.893125,the,I,sd,u-122-5
sw3025A-ms98-a-0116,439.893125,440.133125,heck,I,sd,u-122-5
sw3025A-ms98-a-0116,440.133125,440.273125,out,I,sd,u-122-5
sw3025A-ms98-a-0116,440.273125,440.343125,of,I,sd,u-122-5
sw3025A-ms98-a-0116,440.363125,440.543125,him,I,sd,u-122-5
sw3025A-ms98-a-0116,440.543125,440.743125,and,B,sd,u-122-6
sw3025A-ms98-a-0116,440.743125,441.033125,and,I,sd,u-122-6
sw3025A-ms98-a-0116,441.113125,442.123125,[laughter],I,sd,u-122-6
sw3025A-ms98-a-0116,442.123125,442.343125,well,I,sd,u-122-6
sw3025A-ms98-a-0116,442.343125,442.403125,it,I,sd,u-122-6
sw3025A-ms98-a-0116,442.403125,442.523125,was,I,sd,u-122-6
sw3025A-ms98-a-0116,442.533125,442.583125,a,I,sd,u-122-6
sw3025A-ms98-a-0116,442.583125,443.123125,memorable,I,sd,u-122-6
sw3025A-ms98-a-0116,443.123125,443.533125,evening,I,sd,u-122-6
sw3025A-ms98-a-0116,443.533125,443.903125,anyway,I,sd,u-122-6
sw3025A-ms98-a-0118,445.974125,446.444125,uh,B,%,u-124-1
sw3025A-ms98-a-0118,446.554125,446.689625,but,O,,
sw3025A-ms98-a-0118,446.689625,446.809000,i,O,,
sw3025A-ms98-a-0118,446.809000,446.864125,d[o]-,O,,
sw3025A-ms98-a-0118,446.864125,446.934125,i,O,,
sw3025A-ms98-a-0118,447.124125,447.224125,i,B,sd,u-124-2
sw3025A-ms98-a-0118,447.434000,447.607250,i,I,sd,u-124-2
sw3025A-ms98-a-0118,447.607250,447.754125,do,I,sd,u-124-2
sw3025A-ms98-a-0118,447.754125,448.032875,enjoy,I,sd,u-124-2
sw3025A-ms98-a-0118,448.032875,448.384125,cooking,I,sd,u-124-2
sw3025A-ms98-a-0118,448.384125,448.504125,so,B,sd^t,u-124-3
sw3025A-ms98-a-0118,448.504125,448.534125,i,I,sd^t,u-124-3
sw3025A-ms98-a-0118,448.534125,448.674125,was,I,sd^t,u-124-3
sw3025A-ms98-a-0118,449.074125,449.324125,awfully,I,sd^t,u-124-3
sw3025A-ms98-a-0118,449.324125,449.554125,glad,I,sd^t,u-124-3
sw3025A-ms98-a-0118,449.554125,449.604125,i,I,sd^t,u-124-3
sw3025A-ms98-a-0118,449.634125,449.874125,was,I,sd^t,u-124-3
sw3025A-ms98-a-0118,449.884125,450.094125,given,I,sd^t,u-124-3
sw3025A-ms98-a-0118,450.094125,450.184125,this,I,sd^t,u-124-3
