sw3015B-ms98-a-0002,13.207625,13.567625,right,B,b,u-2-1
sw3015B-ms98-a-0059,399.459250,399.649250,of,I,sv,u-78-1
sw3015B-ms98-a-0059,399.649250,399.949250,uh,I,sv,u-78-1
sw3015B-ms98-a-0059,399.949250,400.429250,people,I,sv,u-78-1
sw3015B-ms98-a-0059,400.429250,400.689250,who,I,sv,u-78-1
sw3015B-ms98-a-0059,400.689250,400.945750,are,I,sv,u-78-1
sw3015B-ms98-a-0059,400.945750,401.333625,j[ust]-,I,sv,u-78-1
sw3015B-ms98-a-0059,401.333625,401.489250,just,I,sv,u-78-1
sw3015B-ms98-a-0059,401.489250,401.709250,have,I,sv,u-78-1
sw3015B-ms98-a-0059,401.709250,401.809250,to,I,sv,u-78-1
sw3015B-ms98-a-0059,401.809250,402.009250,be,I,sv,u-78-1
sw3015B-ms98-a-0059,402.009250,402.309250,there,I,sv,u-78-1
sw3015B-ms98-a-0059,402.309250,402.519250,and,I,sv,u-78-1
sw3015B-ms98-a-0059,402.519250,402.759250,can't,I,sv,u-78-1
sw3015B-ms98-a-0059,402.759250,403.129250,afford,I,sv,u-78-1
sw3015B-ms98-a-0059,403.129250,403.239250,it,I,sv,u-78-1
sw3015B-ms98-a-0059,403.239250,403.339250,and,B,sv,u-78-2
sw3015B-ms98-a-0059,403.339250,403.759250,so,I,sv,u-78-2
sw3015B-ms98-a-0059,403.759250,404.019250,they,I,sv,u-78-2
sw3015B-ms98-a-0059,404.019250,404.109250,they,I,sv,u-78-2
sw3015B-ms98-a-0059,404.109250,404.309250,know,I,sv,u-78-2
sw3015B-ms98-a-0059,404.309250,404.429250,they're,I,sv,u-78-2
sw3015B-ms98-a-0059,404.429250,404.579250,not,I,sv,u-78-2
sw3015B-ms98-a-0059,404.579250,404.699250,going,I,sv,u-78-2
sw3015B-ms98-a-0059,404.699250,404.759250,to,I,sv,u-78-2
sw3015B-ms98-a-0059,404.759250,404.929250,get,I,sv,u-78-2
sw3015B-ms98-a-0059,404.929250,405.149250,pai[d]-,O,,
sw3015B-ms98-a-0059,405.149250,405.249250,you,B,+,u-80-1
sw3015B-ms98-a-0059,405.249250,405.449250,know,I,+,u-80-1
sw3015B-ms98-a-0059,405.449250,405.629250,get,I,+,u-80-1
sw3015B-ms98-a-0059,405.629250,405.879250,money,I,+,u-80-1
sw3015B-ms98-a-0059,405.879250,406.159250,from,I,+,u-80-1
sw3015B-ms98-a-0059,406.159250,406.379250,them,I,+,u-80-1
sw3015B-ms98-a-0059,406.379250,406.539250,so,B,sv,u-80-2
sw3015B-ms98-a-0059,406.539250,406.829250,they,I,sv,u-80-2
sw3015B-ms98-a-0060,407.051500,407.174375,will,O,,
sw3015B-ms98-a-0060,407.174375,407.347375,have,B,+,u-82-1
sw3015B-ms98-a-0060,407.347375,407.427375,to,I,+,u-82-1
sw3015B-ms98-a-0060,407.427375,407.797375,absorb,I,+,u-82-1
sw3015B-ms98-a-0060,407.797375,407.887375,it,I,+,u-82-1
sw3015B-ms98-a-0060,407.887375,408.257375,somewhere,I,+,u-82-1
sw3015B-ms98-a-0060,408.257375,408.717375,else,I,+,u-82-1
sw3015B-ms98-a-0062,413.189750,413.479750,um-hum,B,b,u-86-1
sw3015B-ms98-a-0064,421.153625,421.503625,right,B,b,u-88-1
sw3015B-ms98-a-0066,425.720375,426.050375,right,B,b,u-90-1
sw3015B-ms98-a-0068,428.861000,429.228875,right,B,b,u-92-1
sw3015B-ms98-a-0070,431.429750,431.839750,right,B,b,u-94-1
sw3015B-ms98-a-0072,443.970125,444.279000,right,B,aa,u-96-1
sw3015B-ms98-a-0072,444.405625,444.792750,our,B,sd,u-96-2
sw3015B-ms98-a-0072,444.944875,445.203000,our,I,sd,u-96-2
sw3015B-ms98-a-0072,445.203000,445.681375,insurance,I,sd,u-96-2
sw3015B-ms98-a-0072,445.681375,445.937250,is,I,sd,u-96-2
sw3015B-ms98-a-0072,446.027250,446.357250,uh,I,sd,u-96-2
sw3015B-ms98-a-0072,446.357250,446.527250,is,I,sd,u-96-2
sw3015B-ms98-a-0072,446.527250,446.827250,doing,I,sd,u-96-2
sw3015B-ms98-a-0072,446.827250,447.187250,something,I,sd,u-96-2
sw3015B-ms98-a-0072,447.187250,447.797250,similar,I,sd,u-96-2
sw3015B-ms98-a-0072,447.797250,447.937250,where,I,sd,u-96-2
sw3015B-ms98-a-0072,447.937250,448.087250,they're,I,sd,u-96-2
sw3015B-ms98-a-0072,448.087250,448.397250,also,I,sd,u-96-2
sw3015B-ms98-a-0072,448.397250,448.917250,going,I,sd,u-96-2
sw3015B-ms98-a-0072,449.437250,449.577250,to,I,sd,u-96-2
sw3015B-ms98-a-0072,449.577250,449.677250,more,O,,
