sw3072A-ms98-a-0002,0.695875,1.035875,okay,B,b^m,u-2-1
sw3072A-ms98-a-0075,312.148625,312.248625,we,I,+,u-104-1
sw3072A-ms98-a-0075,312.248625,313.008625,{whirlwinded},I,+,u-104-1
sw3072A-ms98-a-0075,313.008625,313.675500,through,I,+,u-104-1
sw3072A-ms98-a-0075,313.814750,314.258625,Europe,B,+,u-106-1
sw3072A-ms98-a-0075,314.258625,314.380000,it,B,sd,u-106-2
sw3072A-ms98-a-0075,314.380000,314.557625,was,I,sd,u-106-2
sw3072A-ms98-a-0075,314.557625,314.820000,[laughter],I,sd,u-106-2
sw3072A-ms98-a-0076,314.940875,315.180875,just,I,sd,u-106-2
sw3072A-ms98-a-0076,315.180875,316.033875,insane,I,sd,u-106-2
sw3072A-ms98-a-0076,316.214625,316.550875,twelve,I,sd,u-106-2
sw3072A-ms98-a-0076,316.550875,317.060875,days,I,sd,u-106-2
sw3072A-ms98-a-0076,317.060875,317.190875,where,I,sd,u-106-2
sw3072A-ms98-a-0076,317.190875,317.330875,we'd,I,sd,u-106-2
sw3072A-ms98-a-0076,317.330875,317.510875,just,I,sd,u-106-2
sw3072A-ms98-a-0076,317.510875,317.840875,stop,I,sd,u-106-2
sw3072A-ms98-a-0076,317.840875,318.100875,like,I,sd,u-106-2
sw3072A-ms98-a-0076,318.100875,318.140875,a,I,sd,u-106-2
sw3072A-ms98-a-0076,318.140875,318.500875,city,I,sd,u-106-2
sw3072A-ms98-a-0076,318.500875,318.570875,a,I,sd,u-106-2
sw3072A-ms98-a-0076,318.570875,318.950875,day,I,sd,u-106-2
sw3072A-ms98-a-0076,318.950875,319.060875,and,B,sd,u-106-3
sw3072A-ms98-a-0076,319.060875,319.180875,you,I,sd,u-106-3
sw3072A-ms98-a-0076,319.180875,319.460875,slept,I,sd,u-106-3
sw3072A-ms98-a-0076,319.460875,319.530875,on,I,sd,u-106-3
sw3072A-ms98-a-0076,319.530875,319.590875,the,I,sd,u-106-3
sw3072A-ms98-a-0076,319.590875,319.880875,train,I,sd,u-106-3
sw3072A-ms98-a-0076,319.880875,319.970875,at,I,sd,u-106-3
sw3072A-ms98-a-0076,319.970875,320.300875,night,I,sd,u-106-3
sw3072A-ms98-a-0077,320.996250,321.206250,but,B,%,u-108-1
sw3072A-ms98-a-0077,321.206250,321.306250,there,I,%,u-108-1
sw3072A-ms98-a-0077,321.306250,321.536250,wasn't,I,%,u-108-1
sw3072A-ms98-a-0077,321.536250,321.576250,a,I,%,u-108-1
sw3072A-ms98-a-0077,321.576250,321.866250,it,B,sv,u-108-2
sw3072A-ms98-a-0077,322.076250,322.256250,was,I,sv,u-108-2
sw3072A-ms98-a-0077,322.526250,323.056250,strange,I,sv,u-108-2
sw3072A-ms98-a-0077,323.056250,323.116250,it,B,sv,u-108-3
sw3072A-ms98-a-0077,323.116250,323.206250,was,I,sv,u-108-3
sw3072A-ms98-a-0077,323.206250,323.326250,kind,I,sv,u-108-3
sw3072A-ms98-a-0077,323.326250,323.386250,of,I,sv,u-108-3
sw3072A-ms98-a-0077,323.386250,323.746250,sad,I,sv,u-108-3
sw3072A-ms98-a-0077,323.746250,323.856250,there,B,sd,u-108-4
sw3072A-ms98-a-0077,323.856250,324.096250,wasn't,I,sd,u-108-4
sw3072A-ms98-a-0077,324.096250,324.306250,ever,I,sd,u-108-4
sw3072A-ms98-a-0077,324.306250,324.386250,a,I,sd,u-108-4
sw3072A-ms98-a-0077,324.386250,324.696250,language,I,sd,u-108-4
sw3072A-ms98-a-0077,324.696250,325.086250,problem,I,sd,u-108-4
sw3072A-ms98-a-0077,325.086250,325.346250,there,I,sd,u-108-4
sw3072A-ms98-a-0077,325.346250,325.556250,because,I,sd,u-108-4
sw3072A-ms98-a-0077,325.556250,325.896250,everyone,I,sd,u-108-4
sw3072A-ms98-a-0077,325.896250,326.026250,in,I,sd,u-108-4
sw3072A-ms98-a-0077,326.026250,326.386250,Germany,I,sd,u-108-4
sw3072A-ms98-a-0077,326.386250,326.516250,knew,I,sd,u-108-4
sw3072A-ms98-a-0077,326.516250,326.916250,English,I,sd,u-108-4
sw3072A-ms98-a-0077,326.916250,327.006250,and,B,sd,u-108-5
sw3072A-ms98-a-0077,327.006250,327.216250,everyone,I,sd,u-108-5
sw3072A-ms98-a-0077,327.216250,327.306250,in,I,sd,u-108-5
sw3072A-ms98-a-0077,327.306250,327.776250,Switzerland,I,sd,u-108-5
sw3072A-ms98-a-0077,327.776250,327.896250,knew,B,+,u-110-1
sw3072A-ms98-a-0077,327.896250,328.387125,English,I,+,u-110-1
sw3072A-ms98-a-0078,329.403000,329.703000,so,B,sd,u-112-1
sw3072A-ms98-a-0078,329.703000,329.803000,[laughter],I,sd,u-112-1
sw3072A-ms98-a-0078,329.803000,330.043000,we,I,sd,u-112-1
sw3072A-ms98-a-0078,330.043000,330.183000,were,I,sd,u-112-1
sw3072A-ms98-a-0078,330.183000,330.393000,kind,I,sd,u-112-1
sw3072A-ms98-a-0078,330.393000,330.543000,of,I,sd,u-112-1
sw3072A-ms98-a-0078,330.543000,331.093000,pitiful,I,sd,u-112-1
sw3072A-ms98-a-0078,331.503000,331.613000,we,B,sd,u-112-2
sw3072A-ms98-a-0078,331.613000,331.893000,found,I,sd,u-112-2
sw3072A-ms98-a-0078,331.893000,332.113000,one,I,sd,u-112-2
sw3072A-ms98-a-0078,332.113000,332.603000,restaurant,I,sd,u-112-2
sw3072A-ms98-a-0078,332.603000,332.683000,we,I,sd,u-112-2
sw3072A-ms98-a-0078,332.683000,332.863000,were,I,sd,u-112-2
sw3072A-ms98-a-0078,332.863000,333.246375,in,I,sd,u-112-2
sw3072A-ms98-a-0078,333.706000,333.923000,and,I,sd,u-112-2
sw3072A-ms98-a-0078,333.923000,334.123000,got,I,sd,u-112-2
sw3072A-ms98-a-0078,334.123000,334.553000,seated,I,sd,u-112-2
sw3072A-ms98-a-0078,334.553000,334.723000,and,B,sd,u-112-3
sw3072A-ms98-a-0078,334.723000,334.883000,then,I,sd,u-112-3
sw3072A-ms98-a-0078,334.883000,335.093000,no,I,sd,u-112-3
sw3072A-ms98-a-0078,335.093000,335.223000,one,I,sd,u-112-3
sw3072A-ms98-a-0078,335.223000,335.363000,knew,I,sd,u-112-3
sw3072A-ms98-a-0078,335.363000,335.723000,English,I,sd,u-112-3
sw3072A-ms98-a-0078,335.723000,335.853000,in,I,sd,u-112-3
sw3072A-ms98-a-0078,335.853000,336.063000,there,I,sd,u-112-3
sw3072A-ms98-a-0078,336.063000,336.193000,and,B,sd,u-112-4
sw3072A-ms98-a-0078,336.193000,336.313000,we,I,sd,u-112-4
sw3072A-ms98-a-0078,336.313000,336.433000,were,I,sd,u-112-4
sw3072A-ms98-a-0078,336.433000,336.753000,just,I,sd,u-112-4
sw3072A-ms98-a-0078,336.753000,337.016500,[laughter],O,,
sw3072A-ms98-a-0079,337.822625,338.102625,finally,B,+,u-114-1
sw3072A-ms98-a-0079,338.102625,338.212625,had,I,+,u-114-1
sw3072A-ms98-a-0079,338.212625,338.292625,to,I,+,u-114-1
sw3072A-ms98-a-0079,338.292625,338.592625,break,I,+,u-114-1
sw3072A-ms98-a-0079,338.592625,338.782625,out,I,+,u-114-1
sw3072A-ms98-a-0079,338.782625,338.862625,the,I,+,u-114-1
sw3072A-ms98-a-0079,338.862625,339.222625,phrase,I,+,u-114-1
sw3072A-ms98-a-0079,339.222625,339.652625,book,I,+,u-114-1
sw3072A-ms98-a-0079,339.652625,339.842625,and,I,+,u-114-1
sw3072A-ms98-a-0079,339.842625,340.152625,start,I,+,u-114-1
sw3072A-ms98-a-0079,340.152625,340.392625,looking,I,+,u-114-1
sw3072A-ms98-a-0079,340.392625,340.562625,up,I,+,u-114-1
sw3072A-ms98-a-0079,340.562625,341.062625,things,I,+,u-114-1
sw3072A-ms98-a-0079,341.062625,341.363375,but,B,%,u-114-2
sw3072A-ms98-a-0079,342.086500,342.194250,it,I,%,u-114-2
sw3072A-ms98-a-0079,342.194250,342.341250,was,I,%,u-114-2
sw3072A-ms98-a-0079,342.341250,342.593625,uh,O,,
sw3072A-ms98-a-0080,343.730625,343.890625,oh,B,sd,u-116-1
sw3072A-ms98-a-0080,343.890625,343.940625,i,I,sd,u-116-1
sw3072A-ms98-a-0080,343.940625,344.070625,had,I,sd,u-116-1
sw3072A-ms98-a-0080,344.070625,344.690625,fondue,I,sd,u-116-1
sw3072A-ms98-a-0080,344.690625,344.820625,that,B,sd,u-116-2
sw3072A-ms98-a-0080,344.820625,344.940625,was,I,sd,u-116-2
sw3072A-ms98-a-0080,344.940625,345.240625,easy,I,sd,u-116-2
sw3072A-ms98-a-0080,345.240625,345.340625,to,I,sd,u-116-2
sw3072A-ms98-a-0080,345.340625,345.800625,say,I,sd,u-116-2
sw3072A-ms98-a-0081,345.867625,346.641625,[laughter],O,,
sw3072A-ms98-a-0082,348.013125,348.223125,tried,B,sd,u-118-1
sw3072A-ms98-a-0082,348.223125,348.293125,to,I,sd,u-118-1
sw3072A-ms98-a-0082,348.293125,348.493125,get,I,sd,u-118-1
sw3072A-ms98-a-0082,348.493125,349.023125,fondue,I,sd,u-118-1
sw3072A-ms98-a-0082,349.023125,349.193125,and,I,sd,u-118-1
sw3072A-ms98-a-0082,349.193125,349.483125,white,I,sd,u-118-1
sw3072A-ms98-a-0082,349.483125,349.933125,wine,I,sd,u-118-1
sw3072A-ms98-a-0082,349.933125,350.053125,and,B,%,u-118-2
sw3072A-ms98-a-0082,350.053125,350.213125,that,I,%,u-118-2
sw3072A-ms98-a-0082,350.213125,350.423125,was,I,%,u-118-2
sw3072A-ms98-a-0083,351.165125,351.335125,we,B,sd,u-120-1
sw3072A-ms98-a-0083,351.335125,351.485125,were,I,sd,u-120-1
sw3072A-ms98-a-0083,351.485125,351.675125,able,I,sd,u-120-1
sw3072A-ms98-a-0083,351.675125,351.785125,to,I,sd,u-120-1
sw3072A-ms98-a-0083,351.785125,352.035125,have,I,sd,u-120-1
sw3072A-ms98-a-0083,352.035125,352.255125,that,I,sd,u-120-1
sw3072A-ms98-a-0083,352.255125,352.577375,pretty,I,sd,u-120-1
sw3072A-ms98-a-0083,353.035125,353.335125,pretty,I,sd,u-120-1
sw3072A-ms98-a-0083,353.335125,353.985125,effortlessly,I,sd,u-120-1
sw3072A-ms98-a-0083,353.985125,354.095125,there,B,sd,u-120-2
sw3072A-ms98-a-0083,354.095125,354.185125,were,I,sd,u-120-2
sw3072A-ms98-a-0083,354.185125,354.345125,some,I,sd,u-120-2
sw3072A-ms98-a-0083,354.345125,354.625125,people,I,sd,u-120-2
sw3072A-ms98-a-0083,354.625125,354.695125,at,I,sd,u-120-2
sw3072A-ms98-a-0083,354.695125,354.755125,the,I,sd,u-120-2
sw3072A-ms98-a-0083,354.755125,355.035125,next,I,sd,u-120-2
sw3072A-ms98-a-0083,355.035125,355.325125,table,I,sd,u-120-2
sw3072A-ms98-a-0083,355.325125,355.425125,who,I,sd,u-120-2
sw3072A-ms98-a-0083,355.425125,355.695125,spoke,I,sd,u-120-2
sw3072A-ms98-a-0083,355.695125,356.095125,English,I,sd,u-120-2
sw3072A-ms98-a-0083,356.095125,356.295125,so,B,sd,u-120-3
sw3072A-ms98-a-0083,356.295125,356.505125,we,I,sd,u-120-3
sw3072A-ms98-a-0084,357.991625,358.561625,elicited,B,+,u-122-1
sw3072A-ms98-a-0084,358.561625,358.811625,their,I,+,u-122-1
sw3072A-ms98-a-0084,358.811625,359.261625,aid,I,+,u-122-1
sw3072A-ms98-a-0084,359.261625,359.441625,for,I,+,u-122-1
sw3072A-ms98-a-0084,359.441625,359.571625,a,I,+,u-122-1
sw3072A-ms98-a-0084,359.571625,360.071625,while,I,+,u-122-1
sw3072A-ms98-a-0084,360.071625,360.254125,and,B,sd,u-122-2
sw3072A-ms98-a-0084,360.365375,360.611625,[laughter-they],O,,
sw3072A-ms98-a-0084,360.611625,360.771625,were,B,+,u-124-1
sw3072A-ms98-a-0085,361.414500,361.724500,very,I,+,u-124-1
sw3072A-ms98-a-0085,361.724500,362.194500,helpful,I,+,u-124-1
sw3072A-ms98-a-0085,362.194500,362.704500,so,B,sd,u-124-2
sw3072A-ms98-a-0086,363.687625,363.867625,it,B,+,u-126-1
sw3072A-ms98-a-0086,363.867625,364.067625,was,I,+,u-126-1
sw3072A-ms98-a-0087,364.849250,364.909250,it,I,+,u-126-1
sw3072A-ms98-a-0087,364.909250,365.079250,was,I,+,u-126-1
sw3072A-ms98-a-0087,365.079250,365.119250,a,I,+,u-126-1
sw3072A-ms98-a-0087,365.119250,365.549250,pleasant,I,+,u-126-1
sw3072A-ms98-a-0087,365.549250,365.929250,time,I,+,u-126-1
sw3072A-ms98-a-0087,365.929250,366.119250,i'd,B,sd,u-126-2
sw3072A-ms98-a-0087,366.949250,367.039250,i'd,I,sd,u-126-2
sw3072A-ms98-a-0087,367.039250,367.199250,love,I,sd,u-126-2
sw3072A-ms98-a-0087,367.199250,367.289250,to,I,sd,u-126-2
sw3072A-ms98-a-0087,367.289250,367.399250,go,I,sd,u-126-2
sw3072A-ms98-a-0087,367.399250,367.659250,back,I,sd,u-126-2
sw3072A-ms98-a-0087,367.659250,367.989250,there,I,sd,u-126-2
sw3072A-ms98-a-0088,368.818500,368.978500,there's,B,sd,u-126-3
sw3072A-ms98-a-0088,368.978500,369.198500,just,I,sd,u-126-3
sw3072A-ms98-a-0088,369.198500,369.448500,not,I,sd,u-126-3
sw3072A-ms98-a-0088,369.868500,370.298500,time,I,sd,u-126-3
sw3072A-ms98-a-0088,370.298500,370.838500,[laughter],O,,
sw3072A-ms98-a-0089,372.085000,372.325000,there's,B,sv,u-126-4
sw3072A-ms98-a-0089,372.325000,372.475000,not,I,sv,u-126-4
sw3072A-ms98-a-0089,372.475000,372.645000,enough,I,sv,u-126-4
sw3072A-ms98-a-0089,372.645000,372.835000,time,I,sv,u-126-4
sw3072A-ms98-a-0089,372.835000,372.895000,to,I,sv,u-126-4
sw3072A-ms98-a-0089,372.895000,372.985000,go,I,sv,u-126-4
sw3072A-ms98-a-0089,372.985000,373.205000,see,I,sv,u-126-4
sw3072A-ms98-a-0089,373.205000,373.715000,everything,I,sv,u-126-4
sw3072A-ms98-a-0089,373.715000,373.855000,and,I,sv,u-126-4
sw3072A-ms98-a-0089,373.855000,374.015000,then,I,sv,u-126-4
sw3072A-ms98-a-0089,374.015000,374.385000,to,I,sv,u-126-4
sw3072A-ms98-a-0089,374.385000,374.715000,afford,I,sv,u-126-4
sw3072A-ms98-a-0089,374.715000,374.825000,to,I,sv,u-126-4
sw3072A-ms98-a-0089,374.825000,375.005000,see,I,sv,u-126-4
sw3072A-ms98-a-0089,375.005000,375.705000,everything,I,sv,u-126-4
sw3072A-ms98-a-0091,383.047125,383.537125,right,B,b,u-128-1
sw3072A-ms98-a-0092,384.377375,384.667375,that's,B,%,u-128-2
sw3072A-ms98-a-0094,386.932250,387.477375,[laughter],O,,
sw3072A-ms98-a-0095,387.880375,388.140375,that,B,sv,u-132-1
sw3072A-ms98-a-0095,388.140375,388.320375,and,I,sv,u-132-1
sw3072A-ms98-a-0095,388.320375,388.810375,sleeping,I,sv,u-132-1
sw3072A-ms98-a-0095,388.810375,389.160375,late,I,sv,u-132-1
sw3072A-ms98-a-0096,389.228500,389.500625,[laughter],O,,
sw3072A-ms98-a-0098,391.417875,391.617875,i,B,sd,u-134-1
sw3072A-ms98-a-0098,391.617875,391.877875,keep,I,sd,u-134-1
sw3072A-ms98-a-0098,391.877875,392.237875,hoping,I,sd,u-134-1
sw3072A-ms98-a-0098,392.237875,392.597875,for,I,sd,u-134-1
sw3072A-ms98-a-0099,393.631250,394.068750,[vocalized-noise],O,,
sw3072A-ms98-a-0099,394.068750,394.353875,well,B,fc,u-136-1
sw3072A-ms98-a-0100,395.635125,395.715125,it,B,+,u-138-1
sw3072A-ms98-a-0100,395.715125,395.875125,was,I,+,u-138-1
sw3072A-ms98-a-0100,395.875125,396.095125,nice,I,+,u-138-1
sw3072A-ms98-a-0100,396.095125,396.455125,talking,I,+,u-138-1
sw3072A-ms98-a-0100,396.455125,396.595125,with,I,+,u-138-1
sw3072A-ms98-a-0100,396.595125,396.945125,you,I,+,u-138-1
sw3072A-ms98-a-0101,398.441000,398.951000,and,B,fc,u-140-1
sw3072A-ms98-a-0101,398.951000,399.141000,have,I,fc,u-140-1
sw3072A-ms98-a-0101,399.141000,399.211000,a,I,fc,u-140-1
sw3072A-ms98-a-0101,399.211000,399.371000,good,I,fc,u-140-1
sw3072A-ms98-a-0101,399.371000,399.861000,afternoon,I,fc,u-140-1
sw3072A-ms98-a-0102,400.352750,401.020375,[laughter-okay],O,,
sw3072A-ms98-a-0103,401.485375,401.964500,good-bye,O,,
