sw2035B-ms98-a-0002,2.136375,2.619375,hi,B,fp^m,u-2-1
sw2035B-ms98-a-0071,287.202000,287.422000,do,I,sd,u-78-2
sw2035B-ms98-a-0071,287.422000,287.462000,a,I,sd,u-78-2
sw2035B-ms98-a-0071,287.462000,287.622000,lot,I,sd,u-78-2
sw2035B-ms98-a-0071,287.622000,287.823875,of,I,sd,u-78-2
sw2035B-ms98-a-0071,287.823875,288.287250,things,I,sd,u-78-2
sw2035B-ms98-a-0071,288.287250,288.467250,as,I,sd,u-78-2
sw2035B-ms98-a-0071,288.467250,288.648000,a,I,sd,u-78-2
sw2035B-ms98-a-0071,288.648000,289.122000,family,I,sd,u-78-2
sw2035B-ms98-a-0071,289.122000,289.322000,and,I,sd,u-78-2
sw2035B-ms98-a-0071,290.332000,290.414750,you,I,sd,u-78-2
sw2035B-ms98-a-0071,290.414750,290.606875,know,I,sd,u-78-2
sw2035B-ms98-a-0071,290.606875,291.482000,inexpensively,I,sd,u-78-2
sw2035B-ms98-a-0071,291.482000,291.582000,as,I,sd,u-78-2
sw2035B-ms98-a-0071,291.582000,292.262000,possible,I,sd,u-78-2
sw2035B-ms98-a-0071,292.262000,292.592000,so,B,%,u-78-3
sw2035B-ms98-a-0072,294.205375,294.407750,yeah,B,fc,u-80-1
sw2035B-ms98-a-0074,297.368000,297.493125,yeah,O,,
sw2035B-ms98-a-0074,297.493125,297.759250,that'll,O,,
sw2035B-ms98-a-0074,297.759250,297.909500,be,B,fc,u-80-2
sw2035B-ms98-a-0074,297.909500,298.185625,good,I,fc,u-80-2
sw2035B-ms98-a-0074,298.636625,299.058375,yeah,B,fc,u-80-3
sw2035B-ms98-a-0074,299.424750,299.518875,well,B,fc^m,u-82-1
sw2035B-ms98-a-0074,299.518875,299.672500,it's,I,fc^m,u-82-1
sw2035B-ms98-a-0074,299.672500,299.810000,good,I,fc^m,u-82-1
sw2035B-ms98-a-0074,299.810000,300.152500,talking,I,fc^m,u-82-1
sw2035B-ms98-a-0074,300.152500,300.243000,to,I,fc^m,u-82-1
sw2035B-ms98-a-0074,300.243000,300.550250,you,I,fc^m,u-82-1
sw2035B-ms98-a-0075,301.633125,302.032375,oh,B,fc,u-84-1
sw2035B-ms98-a-0075,302.032375,302.205250,no,I,fc,u-84-1
sw2035B-ms98-a-0075,302.205250,302.693125,problem,I,fc,u-84-1
sw2035B-ms98-a-0075,303.313125,303.463125,well,B,fc,u-84-2
sw2035B-ms98-a-0075,303.572000,303.756500,take,I,fc,u-84-2
sw2035B-ms98-a-0075,303.756500,304.223750,care,I,fc,u-84-2
sw2035B-ms98-a-0075,304.837750,304.943125,b[ye]-,O,,
sw2035B-ms98-a-0075,304.943125,305.240000,bye,B,fc^m,u-86-1
