sw2675A-ms98-a-0002,1.237750,1.789625,um-hum,B,b,u-2-1
sw2675A-ms98-a-0122,556.836000,557.237875,yeah,B,b,u-146-1
sw2675A-ms98-a-0122,557.329000,557.693250,right,B,b,u-146-2
sw2675A-ms98-a-0122,558.149000,558.366125,so,B,%,u-146-3
sw2675A-ms98-a-0122,558.603375,558.777125,let's,I,%,u-146-3
sw2675A-ms98-a-0122,558.777125,558.967125,put,I,%,u-146-3
sw2675A-ms98-a-0122,558.967125,559.161875,up,I,%,u-146-3
sw2675A-ms98-a-0122,559.161875,559.256125,with,I,%,u-146-3
sw2675A-ms98-a-0122,559.256125,559.344875,it,I,%,u-146-3
sw2675A-ms98-a-0122,559.344875,559.506875,i,I,%,u-146-3
sw2675A-ms98-a-0122,559.506875,559.747125,guess,I,%,u-146-3
sw2675A-ms98-a-0122,560.277125,560.687125,improve,B,sv,u-148-1
sw2675A-ms98-a-0122,560.687125,560.787125,it,I,sv,u-148-1
sw2675A-ms98-a-0122,560.787125,560.917125,if,I,sv,u-148-1
sw2675A-ms98-a-0122,560.917125,561.007125,we,I,sv,u-148-1
sw2675A-ms98-a-0122,561.007125,561.477125,can,I,sv,u-148-1
sw2675A-ms98-a-0122,561.477125,561.597125,if,I,sv,u-148-1
sw2675A-ms98-a-0122,561.597125,561.687125,we,I,sv,u-148-1
sw2675A-ms98-a-0122,561.687125,561.827125,ever,I,sv,u-148-1
sw2675A-ms98-a-0122,561.827125,561.957125,get,I,sv,u-148-1
sw2675A-ms98-a-0122,561.957125,562.037125,a,I,sv,u-148-1
sw2675A-ms98-a-0122,562.037125,562.451250,chance,I,sv,u-148-1
sw2675A-ms98-a-0122,562.749000,563.052250,so,B,%,u-150-1
sw2675A-ms98-a-0123,564.145625,564.268875,so,O,,
sw2675A-ms98-a-0124,565.783875,566.093250,well,B,fc^m,u-152-1
sw2675A-ms98-a-0124,566.093250,566.327750,it's,I,fc^m,u-152-1
sw2675A-ms98-a-0124,566.327750,566.497750,been,I,fc^m,u-152-1
sw2675A-ms98-a-0124,566.497750,566.847750,nice,I,fc^m,u-152-1
sw2675A-ms98-a-0124,566.847750,567.267750,talking,I,fc^m,u-152-1
sw2675A-ms98-a-0124,567.267750,567.327750,to,I,fc^m,u-152-1
sw2675A-ms98-a-0124,567.327750,567.617750,you,I,fc^m,u-152-1
sw2675A-ms98-a-0124,567.617750,568.107750,Jack,I,fc^m,u-152-1
sw2675A-ms98-a-0124,568.107750,568.357750,and,B,fc,u-152-2
sw2675A-ms98-a-0124,568.357750,568.646875,uh,I,fc,u-152-2
sw2675A-ms98-a-0124,568.797500,568.877750,i,I,fc,u-152-2
sw2675A-ms98-a-0124,568.877750,569.047750,hope,I,fc,u-152-2
sw2675A-ms98-a-0124,569.047750,569.117750,you,I,fc,u-152-2
sw2675A-ms98-a-0124,569.117750,569.247750,have,I,fc,u-152-2
sw2675A-ms98-a-0124,569.247750,569.317750,a,I,fc,u-152-2
sw2675A-ms98-a-0124,569.317750,569.497750,real,I,fc,u-152-2
sw2675A-ms98-a-0124,569.497750,569.737750,good,I,fc,u-152-2
sw2675A-ms98-a-0124,569.737750,569.957750,day,I,fc,u-152-2
sw2675A-ms98-a-0124,569.957750,570.237750,and,I,fc,u-152-2
sw2675A-ms98-a-0124,570.237750,570.697750,week,I,fc,u-152-2
sw2675A-ms98-a-0126,575.334750,576.682375,[laughter],O,,
sw2675A-ms98-a-0126,576.682375,576.953500,i,B,fc,u-154-1
sw2675A-ms98-a-0126,576.953500,577.205875,hope,I,fc,u-154-1
sw2675A-ms98-a-0126,577.205875,577.610875,not,I,fc,u-154-1
sw2675A-ms98-a-0126,577.610875,578.990875,[laughter],O,,
sw2675A-ms98-a-0126,578.990875,579.220875,you,B,fc,u-156-1
sw2675A-ms98-a-0126,579.220875,579.656125,too,I,fc,u-156-1
sw2675A-ms98-a-0126,579.938500,580.350875,bye-bye,O,,
