sw2303A-ms98-a-0002,3.422250,4.102000,yes,B,aa,u-2-1
sw2303A-ms98-a-0062,325.314750,325.434750,way,I,sv,u-54-1
sw2303A-ms98-a-0062,325.434750,325.675000,that,I,sv,u-54-1
sw2303A-ms98-a-0062,325.874500,326.114750,that,I,sv,u-54-1
sw2303A-ms98-a-0062,326.114750,326.328125,that,I,sv,u-54-1
sw2303A-ms98-a-0062,326.328125,326.477750,that,I,sv,u-54-1
sw2303A-ms98-a-0062,326.477750,326.574750,they,I,sv,u-54-1
sw2303A-ms98-a-0062,326.574750,326.724750,are,I,sv,u-54-1
sw2303A-ms98-a-0062,326.724750,326.854750,there,I,sv,u-54-1
sw2303A-ms98-a-0062,326.854750,326.944750,i,I,sv,u-54-1
sw2303A-ms98-a-0062,326.944750,327.174750,think,I,sv,u-54-1
sw2303A-ms98-a-0062,327.174750,327.274750,that,I,sv,u-54-1
sw2303A-ms98-a-0062,327.274750,327.374750,they'll,I,sv,u-54-1
sw2303A-ms98-a-0062,327.374750,327.574750,keep,I,sv,u-54-1
sw2303A-ms98-a-0062,327.574750,328.054750,voting,I,sv,u-54-1
sw2303A-ms98-a-0062,328.054750,328.288000,but,B,sv,u-54-2
sw2303A-ms98-a-0062,328.758750,328.874750,i,I,sv,u-54-2
sw2303A-ms98-a-0062,328.874750,329.134750,think,I,sv,u-54-2
sw2303A-ms98-a-0062,329.344750,329.504750,they'll,I,sv,u-54-2
sw2303A-ms98-a-0062,329.704750,329.904750,wind,I,sv,u-54-2
sw2303A-ms98-a-0062,329.904750,330.014750,up,I,sv,u-54-2
sw2303A-ms98-a-0062,330.014750,330.214750,like,I,sv,u-54-2
sw2303A-ms98-a-0062,330.214750,330.374750,us,I,sv,u-54-2
sw2303A-ms98-a-0062,330.374750,330.464750,at,I,sv,u-54-2
sw2303A-ms98-a-0062,330.464750,330.624750,some,I,sv,u-54-2
sw2303A-ms98-a-0062,330.624750,330.904750,point,I,sv,u-54-2
sw2303A-ms98-a-0062,330.904750,331.004750,where,I,sv,u-54-2
sw2303A-ms98-a-0062,331.004750,331.334750,people,I,sv,u-54-2
sw2303A-ms98-a-0062,331.334750,331.534750,sort,I,sv,u-54-2
sw2303A-ms98-a-0062,331.534750,331.762625,of,I,sv,u-54-2
sw2303A-ms98-a-0063,332.459000,332.689000,only,I,sv,u-54-2
sw2303A-ms98-a-0063,332.689000,332.969000,half,I,sv,u-54-2
sw2303A-ms98-a-0063,332.969000,333.029000,of,I,sv,u-54-2
sw2303A-ms98-a-0063,333.029000,333.139000,them_1,I,sv,u-54-2
sw2303A-ms98-a-0063,333.139000,333.259000,will,I,sv,u-54-2
sw2303A-ms98-a-0063,333.259000,333.379000,end,I,sv,u-54-2
sw2303A-ms98-a-0063,333.379000,333.439000,up,I,sv,u-54-2
sw2303A-ms98-a-0063,333.439000,333.879000,voting,I,sv,u-54-2
sw2303A-ms98-a-0063,333.879000,334.159000,and,I,sv,u-54-2
sw2303A-ms98-a-0063,334.349000,334.489000,sort,I,sv,u-54-2
sw2303A-ms98-a-0063,334.489000,334.589000,of,I,sv,u-54-2
sw2303A-ms98-a-0063,334.699000,335.199000,caring,I,sv,u-54-2
sw2303A-ms98-a-0063,335.199000,335.479000,enough,I,sv,u-54-2
sw2303A-ms98-a-0063,335.479000,335.599000,to,I,sv,u-54-2
sw2303A-ms98-a-0063,335.599000,335.819000,really,I,sv,u-54-2
sw2303A-ms98-a-0063,335.819000,335.999000,make,I,sv,u-54-2
sw2303A-ms98-a-0063,335.999000,336.049000,a,I,sv,u-54-2
sw2303A-ms98-a-0063,336.049000,336.479000,statement,I,sv,u-54-2
sw2303A-ms98-a-0063,336.479000,336.800625,so,B,sv,u-54-3
sw2303A-ms98-a-0064,337.859750,337.939750,you,I,sv,u-54-3
sw2303A-ms98-a-0064,337.939750,338.069750,know,I,sv,u-54-3
sw2303A-ms98-a-0064,338.069750,338.182750,i,I,sv,u-54-3
sw2303A-ms98-a-0064,338.182750,338.455250,think,I,sv,u-54-3
sw2303A-ms98-a-0064,338.455250,338.603750,i,I,sv,u-54-3
sw2303A-ms98-a-0064,338.603750,338.829750,think,I,sv,u-54-3
sw2303A-ms98-a-0064,338.829750,339.109750,that,I,sv,u-54-3
sw2303A-ms98-a-0064,339.109750,339.319750,that,I,sv,u-54-3
sw2303A-ms98-a-0064,339.709750,339.789750,the,I,sv,u-54-3
sw2303A-ms98-a-0064,339.789750,340.079750,people,I,sv,u-54-3
sw2303A-ms98-a-0064,340.079750,340.169750,who,I,sv,u-54-3
sw2303A-ms98-a-0064,340.169750,340.599750,most,I,sv,u-54-3
sw2303A-ms98-a-0064,340.599750,340.929750,need,I,sv,u-54-3
sw2303A-ms98-a-0064,340.929750,341.059750,to,I,sv,u-54-3
sw2303A-ms98-a-0064,341.059750,341.419750,vote,I,sv,u-54-3
sw2303A-ms98-a-0064,341.419750,341.909750,sometimes,I,sv,u-54-3
sw2303A-ms98-a-0064,341.909750,341.999750,are,I,sv,u-54-3
sw2303A-ms98-a-0064,341.999750,342.176125,the,I,sv,u-54-3
sw2303A-ms98-a-0064,342.394500,342.519750,are,I,sv,u-54-3
sw2303A-ms98-a-0064,342.519750,342.599750,the,I,sv,u-54-3
sw2303A-ms98-a-0064,342.599750,343.239750,ones,I,sv,u-54-3
sw2303A-ms98-a-0064,343.239750,343.479750,who,I,sv,u-54-3
sw2303A-ms98-a-0064,343.999750,344.059750,who,I,sv,u-54-3
sw2303A-ms98-a-0064,344.059750,344.119750,are,I,sv,u-54-3
sw2303A-ms98-a-0064,344.119750,344.359750,really,I,sv,u-54-3
sw2303A-ms98-a-0064,344.359750,344.489750,out,I,sv,u-54-3
sw2303A-ms98-a-0064,344.489750,344.549750,to,I,sv,u-54-3
sw2303A-ms98-a-0064,344.549750,344.679750,make,I,sv,u-54-3
sw2303A-ms98-a-0064,344.679750,344.729750,a,I,sv,u-54-3
sw2303A-ms98-a-0064,344.729750,345.229750,statement,I,sv,u-54-3
sw2303A-ms98-a-0064,345.229750,345.709750,because,I,sv,u-54-3
sw2303A-ms98-a-0064,345.709750,345.779750,you,I,sv,u-54-3
sw2303A-ms98-a-0064,345.779750,345.909750,know,I,sv,u-54-3
sw2303A-ms98-a-0064,345.909750,346.179750,when,I,sv,u-54-3
sw2303A-ms98-a-0064,346.179750,346.419750,when,I,sv,u-54-3
sw2303A-ms98-a-0065,347.001250,347.092125,when,I,sv,u-54-3
sw2303A-ms98-a-0065,347.092125,347.147125,you've,I,sv,u-54-3
sw2303A-ms98-a-0065,347.147125,347.277125,got,I,sv,u-54-3
sw2303A-ms98-a-0065,347.277125,347.347125,an,I,sv,u-54-3
sw2303A-ms98-a-0065,347.347125,347.737125,underdog,I,sv,u-54-3
sw2303A-ms98-a-0065,347.737125,348.187125,candidate,I,sv,u-54-3
sw2303A-ms98-a-0065,348.187125,348.317125,who,I,sv,u-54-3
sw2303A-ms98-a-0065,348.317125,348.817125,represents,I,sv,u-54-3
sw2303A-ms98-a-0065,348.817125,349.237125,something,I,sv,u-54-3
sw2303A-ms98-a-0065,349.237125,349.337125,and,I,sv,u-54-3
sw2303A-ms98-a-0065,349.337125,349.527125,even,I,sv,u-54-3
sw2303A-ms98-a-0065,349.527125,349.627125,if,I,sv,u-54-3
sw2303A-ms98-a-0065,349.627125,349.687125,he,I,sv,u-54-3
sw2303A-ms98-a-0065,349.687125,350.017125,doesn't,I,sv,u-54-3
sw2303A-ms98-a-0065,350.017125,350.426750,win,I,sv,u-54-3
sw2303A-ms98-a-0065,350.991750,351.037125,a,I,sv,u-54-3
sw2303A-ms98-a-0065,351.037125,351.347125,large,I,sv,u-54-3
sw2303A-ms98-a-0065,351.347125,351.527125,number,I,sv,u-54-3
sw2303A-ms98-a-0065,351.527125,351.587125,of,I,sv,u-54-3
sw2303A-ms98-a-0065,351.587125,351.787125,people,I,sv,u-54-3
sw2303A-ms98-a-0065,351.787125,352.167125,voting,I,sv,u-54-3
sw2303A-ms98-a-0065,352.167125,352.297125,for,I,sv,u-54-3
sw2303A-ms98-a-0065,352.297125,352.437125,that,I,sv,u-54-3
sw2303A-ms98-a-0065,352.437125,352.807125,particular,I,sv,u-54-3
sw2303A-ms98-a-0065,352.807125,353.257125,candidate,I,sv,u-54-3
sw2303A-ms98-a-0065,353.467125,353.838625,does,I,sv,u-54-3
sw2303A-ms98-a-0065,354.076000,354.157125,i,I,sv,u-54-3
sw2303A-ms98-a-0065,354.157125,354.407125,think,I,sv,u-54-3
sw2303A-ms98-a-0065,354.527125,354.687125,make,I,sv,u-54-3
sw2303A-ms98-a-0065,354.687125,354.717125,a,I,sv,u-54-3
sw2303A-ms98-a-0065,354.717125,355.280000,statement,I,sv,u-54-3
sw2303A-ms98-a-0065,355.468250,355.667125,to,B,+,u-56-1
sw2303A-ms98-a-0065,355.667125,356.047125,everyone,I,+,u-56-1
sw2303A-ms98-a-0065,356.047125,356.257125,else,I,+,u-56-1
sw2303A-ms98-a-0067,357.856375,358.016625,i,O,,
sw2303A-ms98-a-0067,358.016625,358.156000,think,O,,
sw2303A-ms98-a-0067,358.156000,358.286375,that,O,,
sw2303A-ms98-a-0068,359.271125,359.498375,yeah,B,b,u-58-1
sw2303A-ms98-a-0068,359.689500,359.810250,i,B,%,u-58-2
sw2303A-ms98-a-0068,359.810250,359.981125,think,I,%,u-58-2
sw2303A-ms98-a-0068,359.981125,360.071125,and,B,sv,u-58-3
sw2303A-ms98-a-0068,360.071125,360.201125,i,I,sv,u-58-3
sw2303A-ms98-a-0068,360.341125,360.411125,i,I,sv,u-58-3
sw2303A-ms98-a-0068,360.411125,360.561125,think,I,sv,u-58-3
sw2303A-ms98-a-0068,360.561125,360.741125,that's,I,sv,u-58-3
sw2303A-ms98-a-0068,360.741125,360.831125,real,I,sv,u-58-3
sw2303A-ms98-a-0068,360.831125,361.311125,important,I,sv,u-58-3
sw2303A-ms98-a-0070,364.628250,364.778250,that's,B,aa,u-60-1
sw2303A-ms98-a-0070,364.778250,365.068250,probably,I,aa,u-60-1
sw2303A-ms98-a-0070,365.068250,365.318250,true,I,aa,u-60-1
sw2303A-ms98-a-0072,367.236375,367.390250,yeah,O,,
sw2303A-ms98-a-0074,372.158625,372.624125,hum,O,,
sw2303A-ms98-a-0074,373.061000,373.273375,that's,B,ba,u-64-1
sw2303A-ms98-a-0074,373.273375,373.505375,good,I,ba,u-64-1
sw2303A-ms98-a-0074,373.505375,373.750250,that's,B,ba,u-64-2
sw2303A-ms98-a-0074,373.750250,374.083375,tha[t's]-,I,ba,u-64-2
sw2303A-ms98-a-0074,374.083375,374.213375,tha[t's]-,I,ba,u-64-2
sw2303A-ms98-a-0074,374.213375,374.473375,that's,I,ba,u-64-2
sw2303A-ms98-a-0074,374.473375,374.753375,actually,I,ba,u-64-2
sw2303A-ms98-a-0074,374.753375,374.893375,real,I,ba,u-64-2
sw2303A-ms98-a-0074,374.893375,375.143375,good,I,ba,u-64-2
sw2303A-ms98-a-0075,375.810500,375.894000,i,O,,
sw2303A-ms98-a-0075,375.894000,376.002500,said,O,,
sw2303A-ms98-a-0075,376.002500,376.210500,well,B,%,u-64-3
sw2303A-ms98-a-0075,376.210500,376.400500,well,O,,
sw2303A-ms98-a-0075,376.400500,376.528125,a[ctually]-,O,,
sw2303A-ms98-a-0075,376.528125,376.840750,a[ctually]-,O,,
sw2303A-ms98-a-0075,376.840750,376.990500,the,O,,
sw2303A-ms98-a-0075,377.150500,377.250500,the,B,sd,u-64-4
sw2303A-ms98-a-0075,377.250500,377.590500,female,I,sd,u-64-4
sw2303A-ms98-a-0075,377.590500,377.730500,who,I,sd,u-64-4
sw2303A-ms98-a-0075,377.730500,377.820500,i,I,sd,u-64-4
sw2303A-ms98-a-0075,377.820500,377.950500,would,I,sd,u-64-4
sw2303A-ms98-a-0075,377.950500,378.160500,most,I,sd,u-64-4
sw2303A-ms98-a-0075,378.160500,378.430500,rally,I,sd,u-64-4
sw2303A-ms98-a-0075,378.430500,378.810500,behind,I,sd,u-64-4
sw2303A-ms98-a-0075,378.810500,379.000500,right,I,sd,u-64-4
sw2303A-ms98-a-0075,379.000500,379.410500,now,I,sd,u-64-4
sw2303A-ms98-a-0075,379.410500,379.560500,right,I,sd,u-64-4
sw2303A-ms98-a-0075,379.680500,379.710500,i,I,sd,u-64-4
sw2303A-ms98-a-0075,379.710500,379.850500,don't,I,sd,u-64-4
sw2303A-ms98-a-0075,379.850500,379.920500,know,I,sd,u-64-4
sw2303A-ms98-a-0075,379.920500,380.060500,much,I,sd,u-64-4
sw2303A-ms98-a-0075,380.060500,380.190500,about,I,sd,u-64-4
sw2303A-ms98-a-0075,380.190500,380.250500,her,I,sd,u-64-4
sw2303A-ms98-a-0075,380.250500,380.800500,politics,I,sd,u-64-4
sw2303A-ms98-a-0075,380.800500,380.940500,that's,I,sd,u-64-4
sw2303A-ms98-a-0075,380.940500,381.130500,about,I,sd,u-64-4
sw2303A-ms98-a-0075,381.130500,381.180500,a,I,sd,u-64-4
sw2303A-ms98-a-0075,381.180500,381.375250,way,I,sd,u-64-4
sw2303A-ms98-a-0075,381.870125,381.937875,the,I,sd,u-64-4
sw2303A-ms98-a-0075,381.937875,382.000500,way,I,sd,u-64-4
sw2303A-ms98-a-0075,382.000500,382.110500,she,I,sd,u-64-4
sw2303A-ms98-a-0075,382.110500,382.300500,makes,I,sd,u-64-4
sw2303A-ms98-a-0075,382.300500,382.750500,speeches,I,sd,u-64-4
sw2303A-ms98-a-0075,382.750500,382.890500,is,I,sd,u-64-4
sw2303A-ms98-a-0075,382.890500,383.010500,a,I,sd,u-64-4
sw2303A-ms98-a-0075,383.010500,383.250500,is,I,sd,u-64-4
sw2303A-ms98-a-0075,383.250500,383.290500,a,I,sd,u-64-4
sw2303A-ms98-a-0075,383.290500,383.580500,local,I,sd,u-64-4
sw2303A-ms98-a-0075,383.580500,383.930500,person,I,sd,u-64-4
sw2303A-ms98-a-0075,383.930500,384.050500,for,I,sd,u-64-4
sw2303A-ms98-a-0075,384.050500,384.130500,you,I,sd,u-64-4
sw2303A-ms98-a-0075,384.130500,384.230500,is,I,sd,u-64-4
sw2303A-ms98-a-0075,384.230500,384.390500,Ann,I,sd,u-64-4
sw2303A-ms98-a-0075,384.390500,384.811875,Richards,I,sd,u-64-4
sw2303A-ms98-a-0077,386.501750,386.581750,i,B,sd,u-66-1
sw2303A-ms98-a-0077,386.581750,386.701750,don't,I,sd,u-66-1
sw2303A-ms98-a-0077,386.701750,386.761750,know,I,sd,u-66-1
sw2303A-ms98-a-0077,386.761750,386.841750,her,I,sd,u-66-1
sw2303A-ms98-a-0077,386.841750,387.611750,politics,I,sd,u-66-1
sw2303A-ms98-a-0077,387.611750,387.691750,i,B,sd,u-66-2
sw2303A-ms98-a-0077,387.691750,387.921750,just,I,sd,u-66-2
sw2303A-ms98-a-0077,387.921750,388.071750,know,I,sd,u-66-2
sw2303A-ms98-a-0077,388.071750,388.251750,that,I,sd,u-66-2
sw2303A-ms98-a-0077,388.251750,388.401750,uh,I,sd,u-66-2
sw2303A-ms98-a-0077,388.401750,388.571750,i,I,sd,u-66-2
sw2303A-ms98-a-0077,388.571750,388.871750,saw,I,sd,u-66-2
sw2303A-ms98-a-0077,388.871750,389.216625,her,I,sd,u-66-2
sw2303A-ms98-a-0077,389.578250,390.091750,speak,I,sd,u-66-2
sw2303A-ms98-a-0077,390.091750,390.221750,in,I,sd,u-66-2
sw2303A-ms98-a-0077,390.221750,390.281750,the,I,sd,u-66-2
sw2303A-ms98-a-0077,390.281750,390.571750,eighty,I,sd,u-66-2
sw2303A-ms98-a-0077,390.571750,391.221750,four,I,sd,u-66-2
sw2303A-ms98-a-0077,391.411750,392.018125,Democratic,I,sd,u-66-2
sw2303A-ms98-a-0077,392.206375,392.671750,uh,I,sd,u-66-2
sw2303A-ms98-a-0077,392.671750,393.251750,convention,I,sd,u-66-2
sw2303A-ms98-a-0077,393.891750,394.011750,and,B,sd,u-66-3
sw2303A-ms98-a-0077,394.011750,394.161750,right,I,sd,u-66-3
sw2303A-ms98-a-0077,394.161750,394.271750,then,I,sd,u-66-3
sw2303A-ms98-a-0077,394.271750,394.431750,and,I,sd,u-66-3
sw2303A-ms98-a-0077,394.431750,394.601750,there,I,sd,u-66-3
sw2303A-ms98-a-0077,394.601750,394.661750,if,I,sd,u-66-3
sw2303A-ms98-a-0077,394.661750,394.761750,they,I,sd,u-66-3
sw2303A-ms98-a-0077,394.761750,394.871750,said,I,sd,u-66-3
sw2303A-ms98-a-0077,394.871750,394.931750,to,I,sd,u-66-3
sw2303A-ms98-a-0077,394.931750,395.021750,me,I,sd,u-66-3
sw2303A-ms98-a-0077,395.021750,395.221750,vote,I,sd,u-66-3
sw2303A-ms98-a-0077,395.221750,395.331750,for,I,sd,u-66-3
sw2303A-ms98-a-0077,395.331750,395.621750,someone,I,sd,u-66-3
sw2303A-ms98-a-0077,395.621750,395.691750,for,I,sd,u-66-3
sw2303A-ms98-a-0077,395.691750,396.130625,president,I,sd,u-66-3
sw2303A-ms98-a-0077,396.390500,396.441750,i,I,sd,u-66-3
sw2303A-ms98-a-0077,396.441750,396.531750,would,I,sd,u-66-3
sw2303A-ms98-a-0077,396.531750,396.621750,have,I,sd,u-66-3
sw2303A-ms98-a-0077,396.621750,396.831750,slapped,I,sd,u-66-3
sw2303A-ms98-a-0077,396.831750,396.991750,down,I,sd,u-66-3
sw2303A-ms98-a-0077,396.991750,397.101750,my,I,sd,u-66-3
sw2303A-ms98-a-0077,397.101750,397.301750,vote,I,sd,u-66-3
sw2303A-ms98-a-0077,397.301750,397.431750,for,I,sd,u-66-3
sw2303A-ms98-a-0077,397.431750,397.591750,Ann,I,sd,u-66-3
sw2303A-ms98-a-0077,397.591750,398.060875,Richards,I,sd,u-66-3
sw2303A-ms98-a-0079,411.262500,413.721875,[laughter],O,,
sw2303A-ms98-a-0079,413.721875,413.881875,that's,B,ba,u-68-1
sw2303A-ms98-a-0079,413.881875,414.051875,very,I,ba,u-68-1
sw2303A-ms98-a-0079,414.051875,414.381875,good,I,ba,u-68-1
sw2303A-ms98-a-0081,419.567875,419.877875,that,O,,
sw2303A-ms98-a-0081,419.877875,420.217875,that's,B,ba,u-70-1
sw2303A-ms98-a-0081,420.547875,420.887875,that's,I,ba,u-70-1
sw2303A-ms98-a-0081,420.987875,421.177875,that's,I,ba,u-70-1
sw2303A-ms98-a-0081,421.177875,421.397875,very,I,ba,u-70-1
sw2303A-ms98-a-0081,421.397875,421.705750,good,I,ba,u-70-1
sw2303A-ms98-a-0081,421.887875,422.157875,that's,B,%,u-70-2
sw2303A-ms98-a-0081,422.157875,422.419750,i,B,sd,u-70-3
sw2303A-ms98-a-0081,422.419750,422.567875,i,I,sd,u-70-3
sw2303A-ms98-a-0081,422.567875,422.807875,like,I,sd,u-70-3
sw2303A-ms98-a-0081,422.807875,423.047875,that,I,sd,u-70-3
sw2303A-ms98-a-0081,423.047875,423.217875,so,B,sd,u-70-4
sw2303A-ms98-a-0081,423.217875,423.301875,i,I,sd,u-70-4
sw2303A-ms98-a-0081,423.301875,423.460875,would,I,sd,u-70-4
sw2303A-ms98-a-0081,423.460875,423.701875,uh,I,sd,u-70-4
sw2303A-ms98-a-0081,423.701875,423.850625,i,I,sd,u-70-4
sw2303A-ms98-a-0081,423.850625,424.027625,would,I,sd,u-70-4
sw2303A-ms98-a-0081,424.027625,424.107875,i,I,sd,u-70-4
sw2303A-ms98-a-0081,424.107875,424.237875,would,I,sd,u-70-4
sw2303A-ms98-a-0081,424.237875,424.407875,vote,I,sd,u-70-4
sw2303A-ms98-a-0081,424.407875,424.547875,for,I,sd,u-70-4
sw2303A-ms98-a-0081,424.547875,424.687875,her,I,sd,u-70-4
sw2303A-ms98-a-0081,424.687875,424.907875,without,O,,
sw2303A-ms98-a-0081,425.447875,425.547875,and,B,sv,u-70-5
sw2303A-ms98-a-0081,425.547875,425.577875,i,I,sv,u-70-5
sw2303A-ms98-a-0081,425.577875,425.747875,i,I,sv,u-70-5
sw2303A-ms98-a-0081,425.747875,426.117875,suspect,I,sv,u-70-5
sw2303A-ms98-a-0081,426.117875,426.207875,she,I,sv,u-70-5
sw2303A-ms98-a-0081,426.207875,426.337875,could,I,sv,u-70-5
sw2303A-ms98-a-0081,426.337875,426.437875,get,I,sv,u-70-5
sw2303A-ms98-a-0081,426.437875,426.497875,a,I,sv,u-70-5
sw2303A-ms98-a-0081,426.497875,426.707875,large,I,sv,u-70-5
sw2303A-ms98-a-0081,426.707875,426.947875,voter,I,sv,u-70-5
sw2303A-ms98-a-0081,426.947875,427.457875,turnout,I,sv,u-70-5
sw2303A-ms98-a-0083,431.182875,431.480250,say,B,sd,u-72-1
sw2303A-ms98-a-0083,431.480250,431.675125,i,I,sd,u-72-1
sw2303A-ms98-a-0083,431.762750,431.875375,i,I,sd,u-72-1
sw2303A-ms98-a-0083,431.875375,432.025375,i,I,sd,u-72-1
sw2303A-ms98-a-0083,432.025375,432.175375,would,I,sd,u-72-1
sw2303A-ms98-a-0083,432.175375,432.405375,think,I,sd,u-72-1
sw2303A-ms98-a-0083,432.405375,432.635375,that,I,sd,u-72-1
sw2303A-ms98-a-0083,432.635375,432.935375,um,I,sd,u-72-1
sw2303A-ms98-a-0083,433.435375,433.565375,that,I,sd,u-72-1
sw2303A-ms98-a-0083,433.565375,433.775375,that,I,sd,u-72-1
sw2303A-ms98-a-0083,433.775375,434.025375,people,I,sd,u-72-1
sw2303A-ms98-a-0083,434.025375,434.225375,like,I,sd,u-72-1
sw2303A-ms98-a-0083,434.225375,434.425375,that,I,sd,u-72-1
sw2303A-ms98-a-0083,434.615375,434.665375,i,B,sv,u-72-2
sw2303A-ms98-a-0083,434.665375,434.998125,think,I,sv,u-72-2
sw2303A-ms98-a-0083,435.186375,435.465625,in[flammatory]-,I,sv,u-72-2
sw2303A-ms98-a-0083,435.684125,436.435375,inflammatory,I,sv,u-72-2
sw2303A-ms98-a-0083,436.435375,437.195375,politicians,I,sv,u-72-2
sw2303A-ms98-a-0083,437.195375,437.425375,are,I,sv,u-72-2
sw2303A-ms98-a-0083,437.425375,437.892125,um,I,sv,u-72-2
sw2303A-ms98-a-0083,438.547500,438.954625,or,B,sv,u-72-3
sw2303A-ms98-a-0083,439.576125,440.035375,or,I,sv,u-72-3
sw2303A-ms98-a-0083,440.035375,440.745375,emotional,I,sv,u-72-3
sw2303A-ms98-a-0083,440.745375,441.475375,politicians,I,sv,u-72-3
sw2303A-ms98-a-0083,441.475375,441.545375,you,I,sv,u-72-3
sw2303A-ms98-a-0083,441.545375,441.645375,know,I,sv,u-72-3
sw2303A-ms98-a-0083,441.645375,441.925375,certain,I,sv,u-72-3
sw2303A-ms98-a-0083,441.925375,442.145375,very,I,sv,u-72-3
sw2303A-ms98-a-0083,442.145375,442.595375,vibrant,I,sv,u-72-3
sw2303A-ms98-a-0083,442.595375,443.125375,politicians,I,sv,u-72-3
sw2303A-ms98-a-0083,443.125375,443.345375,tend,I,sv,u-72-3
sw2303A-ms98-a-0083,443.345375,443.415375,to,I,sv,u-72-3
sw2303A-ms98-a-0083,443.415375,443.595375,bring,I,sv,u-72-3
sw2303A-ms98-a-0083,443.595375,443.975375,crowds,I,sv,u-72-3
sw2303A-ms98-a-0083,443.975375,444.125375,out,I,sv,u-72-3
sw2303A-ms98-a-0083,444.125375,444.205375,i,I,sv,u-72-3
sw2303A-ms98-a-0083,444.205375,444.550750,think,I,sv,u-72-3
sw2303A-ms98-a-0084,445.342375,445.412375,i,B,sd,u-72-4
sw2303A-ms98-a-0084,445.412375,445.532375,would,I,sd,u-72-4
sw2303A-ms98-a-0084,445.532375,445.892375,hope,I,sd,u-72-4
sw2303A-ms98-a-0086,448.953875,449.283875,um-hum,B,b,u-74-1
sw2303A-ms98-a-0088,454.683875,454.994000,no,B,nn,u-76-1
sw2303A-ms98-a-0088,454.994000,455.273875,oh,O,,
sw2303A-ms98-a-0088,455.273875,455.383875,i've,B,sd^e,u-76-2
sw2303A-ms98-a-0088,455.383875,455.653875,heard,I,sd^e,u-76-2
sw2303A-ms98-a-0088,455.653875,455.793875,of,I,sd^e,u-76-2
sw2303A-ms98-a-0088,455.793875,455.883875,it,I,sd^e,u-76-2
sw2303A-ms98-a-0088,455.883875,456.003875,but,B,sd,u-76-3
sw2303A-ms98-a-0088,456.003875,456.183875,not,I,sd,u-76-3
sw2303A-ms98-a-0088,456.183875,456.663875,necessarily,I,sd,u-76-3
sw2303A-ms98-a-0088,456.663875,456.783875,i've,B,sd,u-76-4
sw2303A-ms98-a-0088,456.783875,456.953875,heard,I,sd,u-76-4
sw2303A-ms98-a-0088,456.953875,457.073875,it's,I,sd,u-76-4
sw2303A-ms98-a-0088,457.073875,457.233875,very,I,sd,u-76-4
sw2303A-ms98-a-0088,457.233875,457.853875,controversial,I,sd,u-76-4
sw2303A-ms98-a-0088,457.853875,458.033875,though,I,sd,u-76-4
sw2303A-ms98-a-0090,464.013750,464.353750,um-hum,B,b,u-78-1
sw2303A-ms98-a-0092,468.938000,469.392750,hum,O,,
sw2303A-ms98-a-0094,479.074000,479.634000,yes,O,,
sw2303A-ms98-a-0095,480.212000,480.415875,um-hum,B,b,u-80-1
sw2303A-ms98-a-0097,483.167125,483.367125,that's,B,+@,u-84-1
sw2303A-ms98-a-0097,483.367125,483.527125,what,I,+@,u-84-1
sw2303A-ms98-a-0099,488.921875,489.291875,um-hum,B,b,u-86-1
sw2303A-ms98-a-0101,491.350375,491.650375,hum,O,,
sw2303A-ms98-a-0101,491.650375,491.840375,hum,O,,
sw2303A-ms98-a-0101,491.840375,492.150875,hum,O,,
sw2303A-ms98-a-0101,492.346625,492.480375,well,B,sd,u-88-2
sw2303A-ms98-a-0101,492.480375,492.600375,they're,I,sd,u-88-2
sw2303A-ms98-a-0101,492.600375,492.900375,elected,I,sd,u-88-2
sw2303A-ms98-a-0101,492.900375,492.990375,as,I,sd,u-88-2
sw2303A-ms98-a-0101,492.990375,493.250375,well,I,sd,u-88-2
sw2303A-ms98-a-0101,493.250375,493.500750,so,B,sd,u-88-3
sw2303A-ms98-a-0102,493.906125,494.508500,[laughter],O,,
sw2303A-ms98-a-0103,494.984375,495.469625,[laughter-so],O,,
sw2303A-ms98-a-0104,496.392625,496.532625,so,B,+,u-90-1
sw2303A-ms98-a-0104,496.532625,496.682625,they're,I,+,u-90-1
sw2303A-ms98-a-0104,496.682625,496.872625,going,I,+,u-90-1
sw2303A-ms98-a-0104,496.872625,496.932625,to,I,+,u-90-1
sw2303A-ms98-a-0104,496.932625,497.141625,be,I,+,u-90-1
sw2303A-ms98-a-0106,501.060750,501.310750,but,O,,
sw2303A-ms98-a-0107,501.717500,501.887500,that['s]-,O,,
sw2303A-ms98-a-0107,501.887500,502.087500,that's,B,aa,u-92-1
sw2303A-ms98-a-0107,502.087500,502.277500,true,I,aa,u-92-1
sw2303A-ms98-a-0107,502.457500,502.627500,that's,B,aa,u-92-2
sw2303A-ms98-a-0107,502.627500,502.847500,true,I,aa,u-92-2
sw2303A-ms98-a-0107,502.847500,503.197500,well,B,o@,u-92-3
sw2303A-ms98-a-0107,503.197500,503.569375,[vocalized-noise],O,,
sw2303A-ms98-a-0109,505.054500,505.294500,well,B,+@,u-94-1
sw2303A-ms98-a-0109,505.294500,505.474500,in,I,+@,u-94-1
sw2303A-ms98-a-0109,505.474500,505.684500,some,I,+@,u-94-1
sw2303A-ms98-a-0109,505.684500,506.044500,sense,I,+@,u-94-1
sw2303A-ms98-a-0109,506.164500,506.444500,they,I,+@,u-94-1
sw2303A-ms98-a-0109,506.574500,506.714500,they,I,+@,u-94-1
