sw2504B-ms98-a-0002,1.045000,1.634000,okay,B,b^m,u-2-1
sw2504B-ms98-a-0070,451.863125,451.973125,be,I,sv,u-102-7
sw2504B-ms98-a-0070,451.973125,452.303125,done,I,sv,u-102-7
sw2504B-ms98-a-0070,452.303125,452.693125,along,I,sv,u-102-7
sw2504B-ms98-a-0070,452.693125,452.933125,that,I,sv,u-102-7
sw2504B-ms98-a-0070,452.933125,453.233125,line,I,sv,u-102-7
sw2504B-ms98-a-0070,453.233125,453.523125,to,I,sv,u-102-7
sw2504B-ms98-a-0070,453.523125,453.720625,help,I,sv,u-102-7
sw2504B-ms98-a-0070,453.862500,454.096250,to,I,sv,u-102-7
sw2504B-ms98-a-0070,454.096250,454.372250,uh,I,sv,u-102-7
sw2504B-ms98-a-0071,454.883125,455.319625,teach,I,sv,u-102-7
sw2504B-ms98-a-0071,455.633875,455.724625,the,I,sv,u-102-7
sw2504B-ms98-a-0071,455.724625,456.294625,people,I,sv,u-102-7
sw2504B-ms98-a-0071,456.294625,456.663500,uh,I,sv,u-102-7
sw2504B-ms98-a-0071,457.002375,457.334625,uh,I,sv,u-102-7
sw2504B-ms98-a-0071,457.334625,457.951625,everyone,I,sv,u-102-7
sw2504B-ms98-a-0071,457.951625,458.451500,uh,I,sv,u-102-7
sw2504B-ms98-a-0071,458.451500,459.069125,more,I,sv,u-102-7
sw2504B-ms98-a-0071,459.069125,459.604000,about,I,sv,u-102-7
sw2504B-ms98-a-0071,459.720750,459.892375,what,I,sv,u-102-7
sw2504B-ms98-a-0071,459.990375,460.304625,is,I,sv,u-102-7
sw2504B-ms98-a-0071,460.304625,460.654625,going,I,sv,u-102-7
sw2504B-ms98-a-0071,460.654625,461.034625,on,I,sv,u-102-7
sw2504B-ms98-a-0071,461.034625,461.287375,with,I,sv,u-102-7
sw2504B-ms98-a-0071,461.539750,461.884625,voting,I,sv,u-102-7
sw2504B-ms98-a-0071,461.884625,462.054625,and,I,sv,u-102-7
sw2504B-ms98-a-0071,462.054625,462.284625,with,I,sv,u-102-7
sw2504B-ms98-a-0071,462.284625,462.654625,non,O,,
sw2504B-ms98-a-0071,462.654625,463.302750,voting,O,,
sw2504B-ms98-a-0072,463.836875,464.026875,so,B,+,u-104-1
sw2504B-ms98-a-0072,464.026875,464.446875,that,I,+,u-104-1
sw2504B-ms98-a-0072,464.446875,464.683750,uh,I,+,u-104-1
sw2504B-ms98-a-0072,465.282625,465.556875,we,I,+,u-104-1
sw2504B-ms98-a-0072,465.556875,465.746875,can,I,+,u-104-1
sw2504B-ms98-a-0072,465.746875,465.876875,make,I,+,u-104-1
sw2504B-ms98-a-0072,465.876875,465.936875,so[me]-,I,+,u-104-1
sw2504B-ms98-a-0072,465.936875,466.186875,start,I,+,u-104-1
sw2504B-ms98-a-0072,466.186875,466.506875,making,I,+,u-104-1
sw2504B-ms98-a-0072,466.506875,466.656875,some,I,+,u-104-1
sw2504B-ms98-a-0072,466.656875,466.836875,more,I,+,u-104-1
sw2504B-ms98-a-0072,466.836875,467.506875,intelligent,I,+,u-104-1
sw2504B-ms98-a-0072,467.506875,468.178250,decisions,I,+,u-104-1
sw2504B-ms98-a-0072,468.512500,468.648125,and,B,sv,u-104-2
sw2504B-ms98-a-0072,468.648125,468.806875,it's,I,sv,u-104-2
sw2504B-ms98-a-0072,468.806875,469.051125,going,I,sv,u-104-2
sw2504B-ms98-a-0072,469.051125,469.166875,to,I,sv,u-104-2
sw2504B-ms98-a-0072,469.166875,469.446875,take,I,sv,u-104-2
sw2504B-ms98-a-0072,469.446875,469.656875,these,I,sv,u-104-2
sw2504B-ms98-a-0072,469.656875,470.000875,young,I,sv,u-104-2
sw2504B-ms98-a-0072,470.287125,470.476875,you,B,sv,u-106-1
sw2504B-ms98-a-0072,470.476875,470.546875,know,I,sv,u-106-1
sw2504B-ms98-a-0072,470.546875,470.706875,it's,I,sv,u-106-1
sw2504B-ms98-a-0072,470.706875,470.866875,going,I,sv,u-106-1
sw2504B-ms98-a-0072,470.866875,470.926875,to,I,sv,u-106-1
sw2504B-ms98-a-0072,470.926875,471.236875,take,I,sv,u-106-1
sw2504B-ms98-a-0072,471.236875,471.480250,the,I,sv,u-106-1
sw2504B-ms98-a-0072,471.480250,471.723250,uh,I,sv,u-106-1
sw2504B-ms98-a-0073,472.169125,472.259500,a,I,sv,u-106-1
sw2504B-ms98-a-0073,472.259500,472.449500,whole,I,sv,u-106-1
sw2504B-ms98-a-0073,472.449500,473.119500,generation,I,sv,u-106-1
sw2504B-ms98-a-0073,473.119500,473.239500,of,I,sv,u-106-1
sw2504B-ms98-a-0073,473.239500,473.419500,my,I,sv,u-106-1
sw2504B-ms98-a-0073,473.419500,474.019500,feeling,I,sv,u-106-1
sw2504B-ms98-a-0073,474.019500,474.339500,uh,I,sv,u-106-1
sw2504B-ms98-a-0073,474.339500,474.719500,before,I,sv,u-106-1
sw2504B-ms98-a-0073,474.719500,474.959500,that's,I,sv,u-106-1
sw2504B-ms98-a-0073,474.959500,475.209500,going,I,sv,u-106-1
sw2504B-ms98-a-0073,475.209500,475.279500,to,I,sv,u-106-1
sw2504B-ms98-a-0073,475.279500,475.399500,be,I,sv,u-106-1
sw2504B-ms98-a-0073,475.399500,476.298750,accomplished,I,sv,u-106-1
sw2504B-ms98-a-0073,479.655625,479.871875,that's,B,aa,u-108-1
sw2504B-ms98-a-0073,479.871875,480.368375,right,I,aa,u-108-1
sw2504B-ms98-a-0075,494.113000,494.758500,uh-huh,B,b,u-110-1
sw2504B-ms98-a-0077,508.233875,508.681500,yeah,B,b,u-112-1
sw2504B-ms98-a-0078,510.451625,510.922750,right,B,b,u-114-1
sw2504B-ms98-a-0078,510.922750,512.004875,uh-huh,B,b,u-114-2
sw2504B-ms98-a-0079,513.083750,513.462875,and,O,,
sw2504B-ms98-a-0081,516.275500,516.994625,sure,B,b,u-116-1
sw2504B-ms98-a-0083,521.390875,521.929750,right,B,b,u-118-1
sw2504B-ms98-a-0083,522.858500,523.158750,well,B,b,u-120-1
sw2504B-ms98-a-0083,523.554125,523.786500,sure,B,ba,u-120-2
sw2504B-ms98-a-0083,523.786500,523.926500,it,I,ba,u-120-2
sw2504B-ms98-a-0083,523.926500,524.226500,is,I,ba,u-120-2
sw2504B-ms98-a-0085,526.653000,527.447625,uh-huh,B,b,u-122-1
sw2504B-ms98-a-0087,540.424000,540.737000,well,B,sv,u-124-1
sw2504B-ms98-a-0087,540.737000,540.957000,just,I,sv,u-124-1
sw2504B-ms98-a-0087,540.957000,541.037000,the,I,sv,u-124-1
sw2504B-ms98-a-0087,541.037000,541.377000,just,I,sv,u-124-1
sw2504B-ms98-a-0087,541.377000,541.497000,the,I,sv,u-124-1
sw2504B-ms98-a-0087,541.497000,542.327000,opportunity,I,sv,u-124-1
sw2504B-ms98-a-0087,542.327000,542.437000,to,I,sv,u-124-1
sw2504B-ms98-a-0087,542.437000,542.797000,try,I,sv,u-124-1
sw2504B-ms98-a-0087,542.797000,542.927000,the,I,sv,u-124-1
sw2504B-ms98-a-0087,542.927000,543.297000,voting,I,sv,u-124-1
sw2504B-ms98-a-0087,543.297000,543.887000,machines,I,sv,u-124-1
sw2504B-ms98-a-0087,543.887000,544.388750,yeah,B,aa,u-124-2
sw2504B-ms98-a-0089,575.389875,575.679500,right,B,b,u-126-1
sw2504B-ms98-a-0091,580.275500,580.849500,yes,B,b,u-128-1
sw2504B-ms98-a-0091,580.849500,581.659875,uh-huh,B,b,u-128-2
sw2504B-ms98-a-0093,584.129375,584.500750,good,B,ba,u-130-1
sw2504B-ms98-a-0095,586.037250,586.450125,yeah,B,b,u-132-1
sw2504B-ms98-a-0096,588.927500,589.172625,sure,B,aa,u-134-1
sw2504B-ms98-a-0096,589.172625,589.322625,it,I,aa,u-134-1
sw2504B-ms98-a-0096,589.322625,589.716375,is,I,aa,u-134-1
sw2504B-ms98-a-0096,590.140000,591.017125,absolutely,B,aa,u-134-2
