sw2917B-ms98-a-0002,2.970250,3.490250,oh,B,b,u-2-1
sw2917B-ms98-a-0071,335.581875,335.861875,spent,I,^q,u-82-3
sw2917B-ms98-a-0071,335.861875,336.041875,this,I,^q,u-82-3
sw2917B-ms98-a-0071,336.041875,336.297750,much,I,^q,u-82-3
sw2917B-ms98-a-0071,336.297750,336.791875,[laughter],O,,
sw2917B-ms98-a-0073,344.340375,344.805875,yeah,B,ny,u-84-1
sw2917B-ms98-a-0073,344.805875,345.035875,we,B,sd^e,u-84-2
sw2917B-ms98-a-0073,345.035875,345.345875,pretty,I,sd^e,u-84-2
sw2917B-ms98-a-0073,345.345875,345.615875,much,I,sd^e,u-84-2
sw2917B-ms98-a-0073,345.615875,345.965875,use,I,sd^e,u-84-2
sw2917B-ms98-a-0073,345.965875,346.335875,them,I,sd^e,u-84-2
sw2917B-ms98-a-0073,346.335875,346.979750,for,I,sd^e,u-84-2
sw2917B-ms98-a-0073,347.179375,347.425875,for,I,sd^e,u-84-2
sw2917B-ms98-a-0073,347.425875,347.975875,emergency,I,sd^e,u-84-2
sw2917B-ms98-a-0073,347.975875,348.315875,type,I,sd^e,u-84-2
sw2917B-ms98-a-0073,348.315875,348.805875,things,I,sd^e,u-84-2
sw2917B-ms98-a-0073,348.805875,349.145875,like,I,sd^e,u-84-2
sw2917B-ms98-a-0073,349.145875,349.514625,um,I,sd^e,u-84-2
sw2917B-ms98-a-0074,350.023875,351.062750,transmission,I,sd^e,u-84-2
sw2917B-ms98-a-0074,351.062750,351.322750,fell,I,sd^e,u-84-2
sw2917B-ms98-a-0074,351.322750,351.442750,out,I,sd^e,u-84-2
sw2917B-ms98-a-0074,351.442750,351.582750,on,I,sd^e,u-84-2
sw2917B-ms98-a-0074,351.582750,351.672750,our,I,sd^e,u-84-2
sw2917B-ms98-a-0074,351.672750,352.112750,car,I,sd^e,u-84-2
sw2917B-ms98-a-0074,352.112750,352.652750,[laughter],O,,
sw2917B-ms98-a-0075,353.216250,353.346250,and,B,sd,u-86-1
sw2917B-ms98-a-0075,353.346250,353.606250,that,I,sd,u-86-1
sw2917B-ms98-a-0075,353.606250,353.886250,paid,I,sd,u-86-1
sw2917B-ms98-a-0075,353.886250,354.076250,for,I,sd,u-86-1
sw2917B-ms98-a-0075,354.076250,354.116250,a,I,sd,u-86-1
sw2917B-ms98-a-0075,354.116250,354.266250,new,I,sd,u-86-1
sw2917B-ms98-a-0075,354.266250,355.126250,transmission,I,sd,u-86-1
sw2917B-ms98-a-0076,355.830625,356.355625,um,B,sd,u-88-1
sw2917B-ms98-a-0076,356.355625,356.672875,and,I,sd,u-88-1
sw2917B-ms98-a-0076,356.672875,356.862875,and,I,sd,u-88-1
sw2917B-ms98-a-0076,356.862875,357.092875,things,I,sd,u-88-1
sw2917B-ms98-a-0076,357.092875,357.302875,like,I,sd,u-88-1
sw2917B-ms98-a-0076,357.302875,357.749000,that,I,sd,u-88-1
sw2917B-ms98-a-0076,358.061625,358.652875,um,B,sd,u-88-2
sw2917B-ms98-a-0077,359.438125,359.608125,and,I,sd,u-88-2
sw2917B-ms98-a-0077,359.608125,359.838125,we,I,sd,u-88-2
sw2917B-ms98-a-0077,359.838125,359.878125,t[ry]-,I,sd,u-88-2
sw2917B-ms98-a-0077,359.878125,360.038125,we,I,sd,u-88-2
sw2917B-ms98-a-0077,360.038125,360.348125,try,I,sd,u-88-2
sw2917B-ms98-a-0077,360.348125,360.618125,not,I,sd,u-88-2
sw2917B-ms98-a-0077,360.618125,360.718125,to,I,sd,u-88-2
sw2917B-ms98-a-0077,360.718125,361.088125,use,I,sd,u-88-2
sw2917B-ms98-a-0077,361.088125,361.308125,them,I,sd,u-88-2
sw2917B-ms98-a-0077,361.308125,361.938000,for,I,sd,u-88-2
sw2917B-ms98-a-0077,361.938000,362.158125,you,O,,
sw2917B-ms98-a-0077,362.158125,362.514375,know,O,,
sw2917B-ms98-a-0078,363.053750,363.787875,incidental,B,+,u-90-1
sw2917B-ms98-a-0078,363.787875,364.117875,type,I,+,u-90-1
sw2917B-ms98-a-0078,364.117875,364.607875,things,I,+,u-90-1
sw2917B-ms98-a-0078,364.607875,364.967875,like,I,+,u-90-1
sw2917B-ms98-a-0078,364.967875,365.077875,you,I,+,u-90-1
sw2917B-ms98-a-0078,365.077875,365.506250,know,I,+,u-90-1
sw2917B-ms98-a-0078,365.506250,366.007875,gas,I,+,u-90-1
sw2917B-ms98-a-0078,366.007875,366.107875,and,I,+,u-90-1
sw2917B-ms98-a-0078,366.107875,366.307875,stuff,I,+,u-90-1
sw2917B-ms98-a-0078,366.307875,366.477875,like,I,+,u-90-1
sw2917B-ms98-a-0078,366.477875,366.969250,that,I,+,u-90-1
sw2917B-ms98-a-0080,369.909375,370.897750,yeah,B,ny,u-92-1
sw2917B-ms98-a-0082,372.723375,373.440500,yeah,B,b,u-94-1
sw2917B-ms98-a-0083,373.873000,374.197125,i've,B,sd,u-94-2
sw2917B-ms98-a-0083,374.197125,374.437125,i've,I,sd,u-94-2
sw2917B-ms98-a-0083,374.437125,374.907125,gotten,I,sd,u-94-2
sw2917B-ms98-a-0083,374.907125,375.087125,i've,I,sd,u-94-2
sw2917B-ms98-a-0083,375.087125,375.327125,gotten,I,sd,u-94-2
sw2917B-ms98-a-0083,375.327125,375.387125,a,I,sd,u-94-2
sw2917B-ms98-a-0083,375.387125,375.647125,lot,I,sd,u-94-2
sw2917B-ms98-a-0083,375.647125,375.857125,more,I,sd,u-94-2
sw2917B-ms98-a-0083,375.857125,376.137125,away,I,sd,u-94-2
sw2917B-ms98-a-0083,376.137125,376.623875,from,I,sd,u-94-2
sw2917B-ms98-a-0083,376.623875,376.977125,from,I,sd,u-94-2
sw2917B-ms98-a-0083,376.977125,377.277125,credit,I,sd,u-94-2
sw2917B-ms98-a-0083,377.277125,377.617125,cards,I,sd,u-94-2
sw2917B-ms98-a-0083,377.617125,377.707125,and,B,sd,u-94-3
sw2917B-ms98-a-0083,377.707125,377.737125,i-,I,sd,u-94-3
sw2917B-ms98-a-0083,377.737125,378.067125,i,I,sd,u-94-3
sw2917B-ms98-a-0083,378.067125,378.297125,pay,I,sd,u-94-3
sw2917B-ms98-a-0083,378.297125,378.447125,by,I,sd,u-94-3
sw2917B-ms98-a-0083,378.447125,378.777125,check,I,sd,u-94-3
sw2917B-ms98-a-0083,378.777125,378.867125,a,I,sd,u-94-3
sw2917B-ms98-a-0083,378.867125,379.147125,lot,I,sd,u-94-3
sw2917B-ms98-a-0083,379.147125,379.367125,more,I,sd,u-94-3
sw2917B-ms98-a-0083,379.367125,379.840875,now,I,sd,u-94-3
sw2917B-ms98-a-0085,388.272750,388.622750,i-,O,,
sw2917B-ms98-a-0085,388.622750,388.732750,i,B,sd,u-96-1
sw2917B-ms98-a-0085,388.732750,389.282750,admire,I,sd,u-96-1
sw2917B-ms98-a-0085,389.282750,389.512750,you,I,sd,u-96-1
sw2917B-ms98-a-0085,389.512750,389.936000,for,I,sd,u-96-1
sw2917B-ms98-a-0085,390.218500,390.392750,for,I,sd,u-96-1
sw2917B-ms98-a-0085,390.392750,391.222750,having,I,sd,u-96-1
sw2917B-ms98-a-0085,391.222750,391.642750,that,I,sd,u-96-1
sw2917B-ms98-a-0085,391.642750,392.124125,um,I,sd,u-96-1
sw2917B-ms98-a-0086,393.085250,393.560500,uh,I,sd,u-96-1
sw2917B-ms98-a-0086,393.861750,394.270250,mind,I,sd,u-96-1
sw2917B-ms98-a-0086,394.270250,394.520250,set,I,sd,u-96-1
sw2917B-ms98-a-0086,394.520250,394.620250,for,I,sd,u-96-1
sw2917B-ms98-a-0086,394.620250,394.960250,not,I,sd,u-96-1
sw2917B-ms98-a-0086,394.960250,395.180250,not,I,sd,u-96-1
sw2917B-ms98-a-0086,395.180250,395.490250,even,I,sd,u-96-1
sw2917B-ms98-a-0086,395.490250,396.107000,getting,I,sd,u-96-1
sw2917B-ms98-a-0086,396.261375,396.360250,you,I,sd,u-96-1
sw2917B-ms98-a-0086,396.360250,396.800625,know,I,sd,u-96-1
sw2917B-ms98-a-0086,397.026625,397.400250,past,I,sd,u-96-1
sw2917B-ms98-a-0086,397.400250,397.640250,that,I,sd,u-96-1
sw2917B-ms98-a-0086,397.640250,397.910250,thirty,I,sd,u-96-1
sw2917B-ms98-a-0086,397.910250,398.310250,days,I,sd,u-96-1
sw2917B-ms98-a-0086,398.310250,398.521750,i-,O,,
sw2917B-ms98-a-0086,398.789125,398.840250,i,B,sd,u-96-2
sw2917B-ms98-a-0086,398.840250,398.990250,would,I,sd,u-96-2
sw2917B-ms98-a-0086,398.990250,399.280250,that's,I,sd,u-96-2
sw2917B-ms98-a-0086,399.280250,399.910250,ideally,I,sd,u-96-2
sw2917B-ms98-a-0086,399.910250,400.040250,the,I,sd,u-96-2
sw2917B-ms98-a-0086,400.040250,400.300250,where,I,sd,u-96-2
sw2917B-ms98-a-0086,400.300250,400.460250,where,I,sd,u-96-2
sw2917B-ms98-a-0086,400.460250,400.540250,i,I,sd,u-96-2
sw2917B-ms98-a-0086,400.540250,400.680250,would,I,sd,u-96-2
sw2917B-ms98-a-0086,400.680250,400.860250,like,I,sd,u-96-2
sw2917B-ms98-a-0086,400.860250,401.010250,to,I,sd,u-96-2
sw2917B-ms98-a-0086,401.010250,401.436375,be,I,sd,u-96-2
sw2917B-ms98-a-0088,413.815125,414.334125,um-hum,B,b,u-98-1
sw2917B-ms98-a-0090,420.925500,421.077875,i,B,ba,u-100-1
sw2917B-ms98-a-0090,421.077875,421.185500,can,I,ba,u-100-1
sw2917B-ms98-a-0090,421.185500,421.842375,imagine,I,ba,u-100-1
sw2917B-ms98-a-0092,429.553875,430.075500,yeah,B,b,u-102-1
sw2917B-ms98-a-0094,437.437375,437.587375,oh,B,b,u-104-1
sw2917B-ms98-a-0094,437.587375,438.123250,yeah,I,b,u-104-1
sw2917B-ms98-a-0096,445.107750,445.596500,um-hum,B,b,u-106-1
sw2917B-ms98-a-0097,446.746250,446.896250,you,O,,
sw2917B-ms98-a-0097,446.896250,447.076250,think,B,ad,u-106-2
sw2917B-ms98-a-0097,447.076250,447.216250,about,I,ad,u-106-2
sw2917B-ms98-a-0097,447.216250,447.376250,what,I,ad,u-106-2
sw2917B-ms98-a-0097,447.376250,447.476250,you,I,ad,u-106-2
sw2917B-ms98-a-0097,447.476250,447.606250,can,I,ad,u-106-2
sw2917B-ms98-a-0097,447.606250,447.766250,buy,I,ad,u-106-2
sw2917B-ms98-a-0097,447.766250,447.916250,for,I,ad,u-106-2
sw2917B-ms98-a-0097,447.916250,448.236250,sixty,I,ad,u-106-2
sw2917B-ms98-a-0097,448.236250,448.686250,dollars,I,ad,u-106-2
sw2917B-ms98-a-0099,452.275500,453.115500,yeah,B,aa,u-108-1
sw2917B-ms98-a-0099,453.115500,453.583125,yeah,B,aa^r,u-108-2
sw2917B-ms98-a-0101,455.313750,455.657625,i-,O,,
sw2917B-ms98-a-0101,455.657625,455.797625,i,B,sd,u-110-1
sw2917B-ms98-a-0101,455.797625,456.057625,think,I,sd,u-110-1
sw2917B-ms98-a-0101,456.057625,456.257625,about,I,sd,u-110-1
sw2917B-ms98-a-0101,456.257625,456.558125,all,I,sd,u-110-1
sw2917B-ms98-a-0101,456.558125,456.797625,all,I,sd,u-110-1
sw2917B-ms98-a-0101,456.797625,456.877625,the,I,sd,u-110-1
sw2917B-ms98-a-0101,456.877625,457.217625,money,I,sd,u-110-1
sw2917B-ms98-a-0101,457.217625,457.637625,that,I,sd,u-110-1
sw2917B-ms98-a-0101,457.637625,457.797625,that,I,sd,u-110-1
sw2917B-ms98-a-0101,457.797625,458.037625,we've,I,sd,u-110-1
sw2917B-ms98-a-0101,458.037625,458.297625,spent,I,sd,u-110-1
sw2917B-ms98-a-0101,458.297625,458.437625,on,I,sd,u-110-1
sw2917B-ms98-a-0101,458.437625,459.099000,interest,I,sd,u-110-1
sw2917B-ms98-a-0102,459.898250,460.148250,on,B,+,u-112-1
sw2917B-ms98-a-0102,460.148250,460.298250,all,I,+,u-112-1
sw2917B-ms98-a-0102,460.298250,460.378250,of,I,+,u-112-1
sw2917B-ms98-a-0102,460.378250,460.488250,our,I,+,u-112-1
sw2917B-ms98-a-0102,460.488250,460.768250,credit,I,+,u-112-1
sw2917B-ms98-a-0102,460.768250,461.238250,cards,I,+,u-112-1
sw2917B-ms98-a-0102,461.238250,461.438250,and,B,sd,u-112-2
sw2917B-ms98-a-0102,461.438250,461.548250,it's,I,sd,u-112-2
sw2917B-ms98-a-0102,461.548250,461.768250,just,I,sd,u-112-2
sw2917B-ms98-a-0102,461.768250,462.486125,incredible,I,sd,u-112-2
sw2917B-ms98-a-0104,467.588375,467.828375,we've,B,nd,u-114-1
sw2917B-ms98-a-0104,467.828375,468.108375,never,I,nd,u-114-1
sw2917B-ms98-a-0104,468.108375,468.228375,been,I,nd,u-114-1
sw2917B-ms98-a-0104,468.228375,468.418375,able,I,nd,u-114-1
sw2917B-ms98-a-0104,468.418375,468.488375,to,I,nd,u-114-1
sw2917B-ms98-a-0104,468.488375,468.688375,take,I,nd,u-114-1
sw2917B-ms98-a-0104,468.688375,468.758375,it,I,nd,u-114-1
sw2917B-ms98-a-0104,468.758375,468.938375,off,I,nd,u-114-1
sw2917B-ms98-a-0104,468.938375,469.008375,our,I,nd,u-114-1
sw2917B-ms98-a-0104,469.008375,469.288375,income,I,nd,u-114-1
sw2917B-ms98-a-0104,469.288375,469.579500,tax,I,nd,u-114-1
sw2917B-ms98-a-0104,469.579500,470.080375,i'm,B,sd,u-114-2
sw2917B-ms98-a-0104,470.080375,470.328375,i'm,I,sd,u-114-2
sw2917B-ms98-a-0104,470.328375,470.588375,fairly,I,sd,u-114-2
sw2917B-ms98-a-0104,470.588375,470.858375,newly,I,sd,u-114-2
sw2917B-ms98-a-0104,470.858375,471.168375,married,I,sd,u-114-2
sw2917B-ms98-a-0104,471.168375,471.308375,i've,B,sd,u-114-3
sw2917B-ms98-a-0104,471.308375,471.488375,only,I,sd,u-114-3
sw2917B-ms98-a-0104,471.488375,471.588375,been,I,sd,u-114-3
sw2917B-ms98-a-0104,471.588375,472.071250,married,I,sd,u-114-3
sw2917B-ms98-a-0104,472.071250,472.555500,um,I,sd,u-114-3
sw2917B-ms98-a-0104,472.555500,472.778375,less,I,sd,u-114-3
sw2917B-ms98-a-0104,472.778375,472.868375,than,I,sd,u-114-3
sw2917B-ms98-a-0104,472.868375,473.038375,two,I,sd,u-114-3
sw2917B-ms98-a-0104,473.038375,473.513250,years,I,sd,u-114-3
sw2917B-ms98-a-0105,474.083125,474.333125,and,B,sd,u-116-1
sw2917B-ms98-a-0105,474.333125,474.763125,before,I,sd,u-116-1
sw2917B-ms98-a-0105,474.763125,475.158125,that,I,sd,u-116-1
sw2917B-ms98-a-0106,476.270250,476.355875,i,I,sd,u-116-1
sw2917B-ms98-a-0106,476.355875,476.635875,never,I,sd,u-116-1
sw2917B-ms98-a-0106,476.635875,476.875875,owned,I,sd,u-116-1
sw2917B-ms98-a-0106,476.875875,476.925875,a,I,sd,u-116-1
sw2917B-ms98-a-0106,476.925875,477.195875,home,I,sd,u-116-1
sw2917B-ms98-a-0106,477.195875,477.315875,or,I,sd,u-116-1
sw2917B-ms98-a-0106,477.315875,477.865875,anything,I,sd,u-116-1
sw2917B-ms98-a-0106,477.865875,478.165875,so,B,sd,u-116-2
sw2917B-ms98-a-0106,478.165875,478.285875,i,I,sd,u-116-2
sw2917B-ms98-a-0106,478.285875,478.515875,never,I,sd,u-116-2
sw2917B-ms98-a-0106,478.515875,478.765875,had,I,sd,u-116-2
sw2917B-ms98-a-0106,478.765875,478.895875,any,I,sd,u-116-2
sw2917B-ms98-a-0106,478.895875,479.660000,deductions,I,sd,u-116-2
sw2917B-ms98-a-0107,480.393875,481.003625,so,B,sd,u-118-1
sw2917B-ms98-a-0107,481.003625,481.461875,really,I,sd,u-118-1
sw2917B-ms98-a-0107,481.461875,481.671875,it,I,sd,u-118-1
sw2917B-ms98-a-0107,481.671875,481.861875,was,I,sd,u-118-1
sw2917B-ms98-a-0107,481.861875,482.261875,always,I,sd,u-118-1
sw2917B-ms98-a-0107,482.261875,482.681875,just,I,sd,u-118-1
sw2917B-ms98-a-0107,482.681875,483.230125,money,I,sd,u-118-1
sw2917B-ms98-a-0108,483.968000,484.158000,thrown,B,+,u-120-1
sw2917B-ms98-a-0108,484.158000,484.669125,away,I,+,u-120-1
sw2917B-ms98-a-0109,486.004500,486.144500,and,B,sd,u-122-1
sw2917B-ms98-a-0109,486.144500,486.274500,i,I,sd,u-122-1
sw2917B-ms98-a-0109,486.274500,486.604500,never,I,sd,u-122-1
sw2917B-ms98-a-0109,486.604500,487.284500,really,I,sd,u-122-1
sw2917B-ms98-a-0109,487.284500,487.554500,thought,I,sd,u-122-1
sw2917B-ms98-a-0109,487.554500,487.814500,about,I,sd,u-122-1
sw2917B-ms98-a-0109,487.814500,487.964500,it,I,sd,u-122-1
sw2917B-ms98-a-0109,487.964500,488.530000,because,I,sd,u-122-1
sw2917B-ms98-a-0110,490.189625,490.439625,uh,O,,
sw2917B-ms98-a-0111,490.930250,491.275000,yeah,B,aa,u-124-1
sw2917B-ms98-a-0111,491.275000,491.345000,i,B,sd,u-124-2
sw2917B-ms98-a-0111,491.345000,491.515000,was,I,sd,u-124-2
sw2917B-ms98-a-0111,491.515000,491.675000,so,I,sd,u-124-2
sw2917B-ms98-a-0111,491.675000,492.005000,good,I,sd,u-124-2
sw2917B-ms98-a-0111,492.005000,492.175000,at,I,sd,u-124-2
sw2917B-ms98-a-0111,492.175000,492.285000,it,I,sd,u-124-2
sw2917B-ms98-a-0111,492.285000,492.635000,that,I,sd,u-124-2
sw2917B-ms98-a-0111,492.635000,492.785000,it,I,sd,u-124-2
sw2917B-ms98-a-0111,492.785000,492.995000,just,I,sd,u-124-2
sw2917B-ms98-a-0111,492.995000,493.395000,kind,I,sd,u-124-2
sw2917B-ms98-a-0111,493.395000,493.579250,of,I,sd,u-124-2
sw2917B-ms98-a-0111,493.579250,493.925000,got,I,sd,u-124-2
sw2917B-ms98-a-0111,493.925000,494.205000,stuck,I,sd,u-124-2
sw2917B-ms98-a-0111,494.205000,494.295000,in,I,sd,u-124-2
sw2917B-ms98-a-0111,494.295000,494.385000,the,I,sd,u-124-2
sw2917B-ms98-a-0111,494.385000,494.635000,back,I,sd,u-124-2
sw2917B-ms98-a-0111,494.635000,494.695000,of,I,sd,u-124-2
sw2917B-ms98-a-0111,494.695000,494.805000,my,I,sd,u-124-2
sw2917B-ms98-a-0111,494.805000,495.125000,mind,I,sd,u-124-2
sw2917B-ms98-a-0111,495.125000,495.405000,and,I,sd,u-124-2
sw2917B-ms98-a-0111,495.405000,495.605000,just,I,sd,u-124-2
sw2917B-ms98-a-0111,495.605000,496.108000,never,I,sd,u-124-2
sw2917B-ms98-a-0112,496.791875,497.358125,um,B,+,u-126-1
sw2917B-ms98-a-0112,497.565250,498.000375,became,I,+,u-126-1
sw2917B-ms98-a-0112,498.000375,498.110375,a,I,+,u-126-1
sw2917B-ms98-a-0112,498.110375,498.250375,real,I,+,u-126-1
sw2917B-ms98-a-0112,498.250375,498.770375,problem,I,+,u-126-1
sw2917B-ms98-a-0112,498.770375,499.190375,until,I,+,u-126-1
sw2917B-ms98-a-0112,499.190375,499.330375,all,I,+,u-126-1
sw2917B-ms98-a-0112,499.330375,499.400375,of,I,+,u-126-1
sw2917B-ms98-a-0112,499.400375,499.470375,a,I,+,u-126-1
sw2917B-ms98-a-0112,499.470375,499.980375,sudden,I,+,u-126-1
sw2917B-ms98-a-0112,499.980375,500.090375,it,I,+,u-126-1
sw2917B-ms98-a-0112,500.090375,500.606125,came,I,+,u-126-1
sw2917B-ms98-a-0112,500.606125,500.760375,an,I,+,u-126-1
sw2917B-ms98-a-0112,500.760375,501.400375,insurmountable,I,+,u-126-1
sw2917B-ms98-a-0112,501.400375,502.167750,problem,I,+,u-126-1
sw2917B-ms98-a-0114,518.726250,519.164875,yeah,B,aa,u-128-1
sw2917B-ms98-a-0115,520.060000,520.414125,most,B,sv,u-128-2
sw2917B-ms98-a-0115,520.414125,520.710000,most,I,sv,u-128-2
sw2917B-ms98-a-0115,520.710000,520.950000,people,I,sv,u-128-2
sw2917B-ms98-a-0115,520.950000,521.200000,don't,I,sv,u-128-2
sw2917B-ms98-a-0115,521.200000,521.410000,like,I,sv,u-128-2
sw2917B-ms98-a-0115,521.410000,521.500000,to,I,sv,u-128-2
sw2917B-ms98-a-0115,521.500000,521.820000,talk,I,sv,u-128-2
sw2917B-ms98-a-0115,521.820000,522.080000,about,I,sv,u-128-2
sw2917B-ms98-a-0115,522.080000,522.380000,money,I,sv,u-128-2
sw2917B-ms98-a-0115,522.380000,522.480000,they,B,sv,u-128-3
sw2917B-ms98-a-0115,522.480000,522.710000,feel,I,sv,u-128-3
sw2917B-ms98-a-0115,522.710000,523.590000,uncomfortable,I,sv,u-128-3
sw2917B-ms98-a-0115,523.590000,523.620000,i,I,sv,u-128-3
sw2917B-ms98-a-0115,523.620000,524.118625,think,I,sv,u-128-3
sw2917B-ms98-a-0116,525.397750,525.517750,you,B,sv,u-130-1
sw2917B-ms98-a-0116,525.517750,525.647750,know,I,sv,u-130-1
sw2917B-ms98-a-0116,525.647750,525.874375,because_1,O,,
sw2917B-ms98-a-0116,525.874375,525.997750,i,O,,
sw2917B-ms98-a-0116,525.997750,526.408250,mean,O,,
sw2917B-ms98-a-0116,526.673375,526.836625,i,O,,
sw2917B-ms98-a-0116,526.836625,527.025000,guess,O,,
sw2917B-ms98-a-0116,527.025000,527.087750,for,B,+,u-132-1
sw2917B-ms98-a-0116,527.087750,527.117750,a,I,+,u-132-1
sw2917B-ms98-a-0116,527.117750,527.227750,lot,I,+,u-132-1
sw2917B-ms98-a-0116,527.227750,527.287750,of,I,+,u-132-1
sw2917B-ms98-a-0116,527.287750,527.477750,people,I,+,u-132-1
sw2917B-ms98-a-0116,527.477750,527.537750,it,I,+,u-132-1
sw2917B-ms98-a-0116,527.537750,527.687750,is,I,+,u-132-1
sw2917B-ms98-a-0116,527.687750,527.847750,very,I,+,u-132-1
sw2917B-ms98-a-0116,527.847750,528.495375,personal,I,+,u-132-1
sw2917B-ms98-a-0118,533.610375,534.190875,yeah,B,b,u-134-1
sw2917B-ms98-a-0120,537.286375,537.625500,but,B,sv,u-136-1
sw2917B-ms98-a-0120,537.625500,537.773000,i-,I,sv,u-136-1
sw2917B-ms98-a-0120,537.773000,538.043000,i,I,sv,u-136-1
sw2917B-ms98-a-0120,538.043000,538.403000,think,I,sv,u-136-1
sw2917B-ms98-a-0120,538.403000,538.754000,the,I,sv,u-136-1
sw2917B-ms98-a-0120,539.138250,539.393000,the,I,sv,u-136-1
sw2917B-ms98-a-0120,539.393000,539.933000,average,I,sv,u-136-1
sw2917B-ms98-a-0120,539.933000,540.473000,American,I,sv,u-136-1
sw2917B-ms98-a-0120,540.473000,540.613000,is,I,sv,u-136-1
sw2917B-ms98-a-0120,540.613000,541.579250,probably,I,sv,u-136-1
sw2917B-ms98-a-0121,542.232375,542.492375,pretty,I,sv,u-136-1
sw2917B-ms98-a-0121,542.492375,542.902375,heavily,I,sv,u-136-1
sw2917B-ms98-a-0121,542.902375,543.042375,in,I,sv,u-136-1
sw2917B-ms98-a-0121,543.042375,543.412375,debt,I,sv,u-136-1
sw2917B-ms98-a-0123,545.334875,545.643500,not,I,sv,u-136-1
sw2917B-ms98-a-0123,545.643500,545.914875,not,I,sv,u-136-1
sw2917B-ms98-a-0123,545.914875,546.324875,including,I,sv,u-136-1
sw2917B-ms98-a-0123,546.324875,546.504875,like,I,sv,u-136-1
sw2917B-ms98-a-0123,546.504875,546.574875,a,I,sv,u-136-1
sw2917B-ms98-a-0123,546.574875,547.194875,mortgage,I,sv,u-136-1
sw2917B-ms98-a-0123,547.194875,547.234875,i,O,,
sw2917B-ms98-a-0123,547.234875,547.384875,mean,O,,
sw2917B-ms98-a-0123,547.384875,547.424875,a,B,sv,u-136-2
sw2917B-ms98-a-0123,547.424875,547.804875,mortgage,I,sv,u-136-2
sw2917B-ms98-a-0123,547.804875,548.014875,is,I,sv,u-136-2
sw2917B-ms98-a-0123,548.014875,548.245250,an,I,sv,u-136-2
sw2917B-ms98-a-0123,548.245250,549.104875,understandable,I,sv,u-136-2
sw2917B-ms98-a-0123,549.104875,549.500000,debt,I,sv,u-136-2
sw2917B-ms98-a-0124,550.007000,550.277000,um,O,,
sw2917B-ms98-a-0124,550.277000,550.397000,because_1,O,,
sw2917B-ms98-a-0124,550.397000,550.597000,that's,B,+,u-138-1
sw2917B-ms98-a-0124,550.597000,550.817000,you,I,+,u-138-1
sw2917B-ms98-a-0124,550.817000,551.041250,have,I,+,u-138-1
sw2917B-ms98-a-0124,551.041250,551.217000,you,I,+,u-138-1
sw2917B-ms98-a-0124,551.217000,551.407000,have,I,+,u-138-1
sw2917B-ms98-a-0124,551.407000,551.477000,to,I,+,u-138-1
sw2917B-ms98-a-0124,551.477000,551.577000,have,I,+,u-138-1
sw2917B-ms98-a-0124,551.577000,551.647000,a,I,+,u-138-1
sw2917B-ms98-a-0124,551.647000,551.857000,roof,I,+,u-138-1
sw2917B-ms98-a-0124,551.857000,552.007000,over,I,+,u-138-1
sw2917B-ms98-a-0124,552.007000,552.137000,your,I,+,u-138-1
sw2917B-ms98-a-0124,552.137000,552.463625,head,I,+,u-138-1
sw2917B-ms98-a-0125,553.069000,553.169000,and,B,sd,u-140-1
sw2917B-ms98-a-0125,553.169000,553.269000,i,I,sd,u-140-1
sw2917B-ms98-a-0125,553.269000,553.419000,would,I,sd,u-140-1
sw2917B-ms98-a-0125,553.419000,553.679000,much,I,sd,u-140-1
sw2917B-ms98-a-0125,553.679000,554.255125,rather,I,sd,u-140-1
sw2917B-ms98-a-0125,554.654375,554.959000,own,I,sd,u-140-1
sw2917B-ms98-a-0125,554.959000,555.159000,my,I,sd,u-140-1
sw2917B-ms98-a-0125,555.159000,555.697125,own,I,sd,u-140-1
sw2917B-ms98-a-0125,555.697125,556.232375,home,I,sd,u-140-1
sw2917B-ms98-a-0125,556.676750,557.186750,than,I,sd,u-140-1
sw2917B-ms98-a-0125,557.186750,557.805125,than,I,sd,u-140-1
sw2917B-ms98-a-0126,558.288000,558.526875,be,I,sd,u-140-1
sw2917B-ms98-a-0126,558.526875,558.906875,renting,I,sd,u-140-1
sw2917B-ms98-a-0126,558.906875,559.026875,it,I,sd,u-140-1
sw2917B-ms98-a-0126,559.026875,559.226875,like,I,sd,u-140-1
sw2917B-ms98-a-0126,559.226875,559.406875,we're,I,sd,u-140-1
sw2917B-ms98-a-0126,559.406875,559.716875,doing,I,sd,u-140-1
sw2917B-ms98-a-0126,559.716875,559.766875,i,B,sd,u-140-2
sw2917B-ms98-a-0126,559.766875,559.976875,mean,I,sd,u-140-2
sw2917B-ms98-a-0126,559.976875,560.196875,we're,I,sd,u-140-2
sw2917B-ms98-a-0126,560.196875,560.839875,basically,I,sd,u-140-2
sw2917B-ms98-a-0126,560.839875,561.066875,you,I,sd,u-140-2
sw2917B-ms98-a-0126,561.066875,561.468375,know,I,sd,u-140-2
sw2917B-ms98-a-0126,561.735750,561.946875,kind,I,sd,u-140-2
sw2917B-ms98-a-0126,561.946875,562.045875,of,I,sd,u-140-2
sw2917B-ms98-a-0126,562.271875,562.556875,throwing,I,sd,u-140-2
sw2917B-ms98-a-0126,562.556875,562.786875,seven,I,sd,u-140-2
sw2917B-ms98-a-0126,562.786875,563.006875,hundred,I,sd,u-140-2
sw2917B-ms98-a-0126,563.006875,563.214875,dollars,I,sd,u-140-2
