sw2996A-ms98-a-0003,6.848750,7.219625,yeah,B,ny,u-2-1
sw2996A-ms98-a-0086,395.760125,396.273125,uh,B,sd,u-104-1
sw2996A-ms98-a-0086,397.966875,398.262875,because_1,I,sd,u-104-1
sw2996A-ms98-a-0086,398.262875,398.362875,i,I,sd,u-104-1
sw2996A-ms98-a-0086,398.362875,398.702875,remember,I,sd,u-104-1
sw2996A-ms98-a-0086,398.702875,398.852875,we,I,sd,u-104-1
sw2996A-ms98-a-0086,398.852875,399.082875,went,I,sd,u-104-1
sw2996A-ms98-a-0086,399.082875,399.222875,to,I,sd,u-104-1
sw2996A-ms98-a-0086,399.352875,399.552875,to,I,sd,u-104-1
sw2996A-ms98-a-0086,399.552875,400.162875,Oklahoma,I,sd,u-104-1
sw2996A-ms98-a-0086,400.162875,400.382875,to,I,sd,u-104-1
sw2996A-ms98-a-0086,400.632875,400.812875,th[is]-,I,sd,u-104-1
sw2996A-ms98-a-0086,400.812875,401.022875,this,I,sd,u-104-1
sw2996A-ms98-a-0086,401.022875,401.412875,bingo,I,sd,u-104-1
sw2996A-ms98-a-0086,401.582875,401.922875,place,I,sd,u-104-1
sw2996A-ms98-a-0086,401.922875,402.102875,this,I,sd,u-104-1
sw2996A-ms98-a-0086,402.102875,402.552875,Choctaw,I,sd,u-104-1
sw2996A-ms98-a-0086,402.552875,403.085625,bingo,I,sd,u-104-1
sw2996A-ms98-a-0086,403.319125,403.532875,uh,I,sd,u-104-1
sw2996A-ms98-a-0086,403.532875,403.582875,a,I,sd,u-104-1
sw2996A-ms98-a-0086,403.582875,403.902875,couple,I,sd,u-104-1
sw2996A-ms98-a-0086,403.902875,404.182875,weeks,I,sd,u-104-1
sw2996A-ms98-a-0086,404.182875,404.442875,ago,I,sd,u-104-1
sw2996A-ms98-a-0086,404.442875,404.632875,and,B,sd,u-104-2
sw2996A-ms98-a-0086,404.722875,405.122875,somebody,I,sd,u-104-2
sw2996A-ms98-a-0086,405.122875,405.252875,that,I,sd,u-104-2
sw2996A-ms98-a-0086,405.252875,405.412875,went,I,sd,u-104-2
sw2996A-ms98-a-0086,405.412875,405.522875,with,I,sd,u-104-2
sw2996A-ms98-a-0086,405.522875,405.662875,me,I,sd,u-104-2
sw2996A-ms98-a-0086,405.662875,405.902875,bought,I,sd,u-104-2
sw2996A-ms98-a-0086,405.902875,405.942875,a,I,sd,u-104-2
sw2996A-ms98-a-0086,405.942875,406.402875,carton,I,sd,u-104-2
sw2996A-ms98-a-0087,407.421750,407.761750,for,I,sd,u-104-2
sw2996A-ms98-a-0087,407.761750,407.921750,uh,I,sd,u-104-2
sw2996A-ms98-a-0087,407.921750,408.236375,uh,I,sd,u-104-2
sw2996A-ms98-a-0087,408.639375,408.921750,ten,I,sd,u-104-2
sw2996A-ms98-a-0087,408.921750,409.251750,dollars,I,sd,u-104-2
sw2996A-ms98-a-0087,409.251750,409.361750,and,I,sd,u-104-2
sw2996A-ms98-a-0087,409.361750,409.801750,something,I,sd,u-104-2
sw2996A-ms98-a-0087,409.801750,409.921750,and,B,sd,u-104-3
sw2996A-ms98-a-0087,409.921750,410.011750,they,I,sd,u-104-3
sw2996A-ms98-a-0087,410.011750,410.251750,really,I,sd,u-104-3
sw2996A-ms98-a-0087,410.251750,410.541750,thought,I,sd,u-104-3
sw2996A-ms98-a-0087,410.541750,410.641750,they,I,sd,u-104-3
sw2996A-ms98-a-0087,410.641750,410.741750,were,I,sd,u-104-3
sw2996A-ms98-a-0087,410.741750,411.001750,getting,I,sd,u-104-3
sw2996A-ms98-a-0087,411.001750,411.051750,a,I,sd,u-104-3
sw2996A-ms98-a-0087,411.051750,411.341750,big,I,sd,u-104-3
sw2996A-ms98-a-0087,411.341750,412.001375,discount,I,sd,u-104-3
sw2996A-ms98-a-0088,413.787125,414.167125,well,B,na,u-106-1
sw2996A-ms98-a-0088,414.167125,414.627125,because,I,na,u-106-1
sw2996A-ms98-a-0088,414.627125,414.927125,it's,I,na,u-106-1
sw2996A-ms98-a-0088,414.927125,415.067125,you,I,na,u-106-1
sw2996A-ms98-a-0088,415.067125,415.167125,know,I,na,u-106-1
sw2996A-ms98-a-0088,415.167125,415.257125,the,I,na,u-106-1
sw2996A-ms98-a-0088,415.257125,415.687125,Indians,I,na,u-106-1
sw2996A-ms98-a-0088,415.687125,415.757125,i,I,na,u-106-1
sw2996A-ms98-a-0088,415.757125,415.927125,don't,I,na,u-106-1
sw2996A-ms98-a-0088,415.927125,416.077125,think,I,na,u-106-1
sw2996A-ms98-a-0088,416.077125,416.187125,they,I,na,u-106-1
sw2996A-ms98-a-0088,416.187125,416.397125,pay,I,na,u-106-1
sw2996A-ms98-a-0088,416.397125,417.067125,tax,I,na,u-106-1
sw2996A-ms98-a-0089,418.654125,418.854125,in,B,sd,u-108-1
sw2996A-ms98-a-0089,418.854125,419.064125,in,I,sd,u-108-1
sw2996A-ms98-a-0089,419.064125,419.804125,Oklahoma,I,sd,u-108-1
sw2996A-ms98-a-0090,422.050000,422.390000,and,B,sd,u-110-1
sw2996A-ms98-a-0090,422.390000,422.682250,uh,I,sd,u-110-1
sw2996A-ms98-a-0090,423.096500,423.280000,it,I,sd,u-110-1
sw2996A-ms98-a-0090,423.280000,423.460000,was,I,sd,u-110-1
sw2996A-ms98-a-0090,423.460000,423.590000,a,I,sd,u-110-1
sw2996A-ms98-a-0090,423.590000,424.160000,Indian,I,sd,u-110-1
sw2996A-ms98-a-0091,425.103500,425.263500,i[t]-,I,sd,u-110-1
sw2996A-ms98-a-0091,425.263500,425.373500,well,I,sd,u-110-1
sw2996A-ms98-a-0091,425.373500,425.543500,it's,I,sd,u-110-1
sw2996A-ms98-a-0091,425.543500,425.593500,a,I,sd,u-110-1
sw2996A-ms98-a-0091,425.593500,425.973500,bingo,I,sd,u-110-1
sw2996A-ms98-a-0091,425.973500,426.183500,hall,I,sd,u-110-1
sw2996A-ms98-a-0091,426.183500,426.373500,for,I,sd,u-110-1
sw2996A-ms98-a-0091,426.373500,426.453500,the,I,sd,u-110-1
sw2996A-ms98-a-0091,426.453500,427.043500,benefit,I,sd,u-110-1
sw2996A-ms98-a-0091,427.043500,427.163500,of,I,sd,u-110-1
sw2996A-ms98-a-0091,427.163500,427.233500,the,I,sd,u-110-1
sw2996A-ms98-a-0091,427.233500,427.723500,Indians,I,sd,u-110-1
sw2996A-ms98-a-0091,427.723500,427.943500,there,I,sd,u-110-1
sw2996A-ms98-a-0091,428.383500,428.753500,although,B,sd,u-112-1
sw2996A-ms98-a-0091,428.753500,428.813500,i,I,sd,u-112-1
sw2996A-ms98-a-0091,428.813500,429.033500,didn't,I,sd,u-112-1
sw2996A-ms98-a-0091,429.033500,429.263500,see,I,sd,u-112-1
sw2996A-ms98-a-0091,429.263500,429.513500,very,I,sd,u-112-1
sw2996A-ms98-a-0091,429.513500,429.723500,many,I,sd,u-112-1
sw2996A-ms98-a-0091,429.723500,430.023500,Indian,I,sd,u-112-1
sw2996A-ms98-a-0091,430.023500,430.393500,people,I,sd,u-112-1
sw2996A-ms98-a-0091,430.393500,430.573500,in,I,sd,u-112-1
sw2996A-ms98-a-0091,430.573500,430.793500,there,I,sd,u-112-1
sw2996A-ms98-a-0091,430.793500,431.583500,[laughter],O,,
sw2996A-ms98-a-0091,431.583500,431.703500,there,B,sd,u-112-2
sw2996A-ms98-a-0091,431.703500,431.783500,were,I,sd,u-112-2
sw2996A-ms98-a-0091,431.783500,431.973500,just,I,sd,u-112-2
sw2996A-ms98-a-0091,431.973500,432.313500,bus,I,sd,u-112-2
sw2996A-ms98-a-0091,432.313500,432.593500,loads,I,sd,u-112-2
sw2996A-ms98-a-0091,432.593500,432.683500,of,I,sd,u-112-2
sw2996A-ms98-a-0091,432.683500,432.993500,people,I,sd,u-112-2
sw2996A-ms98-a-0091,432.993500,433.103500,that,I,sd,u-112-2
sw2996A-ms98-a-0091,433.103500,433.273500,come,I,sd,u-112-2
sw2996A-ms98-a-0091,433.273500,433.433500,from,I,sd,u-112-2
sw2996A-ms98-a-0091,433.433500,433.803500,everywhere,I,sd,u-112-2
sw2996A-ms98-a-0091,433.803500,434.023500,else,I,sd,u-112-2
sw2996A-ms98-a-0091,434.023500,434.093500,to,I,sd,u-112-2
sw2996A-ms98-a-0091,434.093500,434.373500,play,I,sd,u-112-2
sw2996A-ms98-a-0091,434.373500,434.623500,that,I,sd,u-112-2
sw2996A-ms98-a-0091,434.623500,434.973500,bingo,I,sd,u-112-2
sw2996A-ms98-a-0091,434.973500,435.353500,because,I,sd,u-112-2
sw2996A-ms98-a-0091,435.353500,435.653500,it's,I,sd,u-112-2
sw2996A-ms98-a-0091,435.823500,436.043500,it's,I,sd,u-112-2
sw2996A-ms98-a-0092,436.603750,436.783750,the,I,sd,u-112-2
sw2996A-ms98-a-0092,436.783750,437.193750,stakes,I,sd,u-112-2
sw2996A-ms98-a-0092,437.193750,437.253750,are,I,sd,u-112-2
sw2996A-ms98-a-0092,437.253750,437.493750,higher,I,sd,u-112-2
sw2996A-ms98-a-0092,437.493750,437.813750,and,I,sd,u-112-2
sw2996A-ms98-a-0092,438.063750,438.493750,payoffs,I,sd,u-112-2
sw2996A-ms98-a-0092,438.493750,438.553750,are,I,sd,u-112-2
sw2996A-ms98-a-0092,438.553750,438.853750,bigger,I,sd,u-112-2
sw2996A-ms98-a-0092,438.853750,438.963750,and,I,sd,u-112-2
sw2996A-ms98-a-0092,438.963750,439.123750,so,I,sd,u-112-2
sw2996A-ms98-a-0092,439.123750,439.574625,forth,I,sd,u-112-2
sw2996A-ms98-a-0092,441.809500,441.946625,i,B,sd,u-114-1
sw2996A-ms98-a-0092,441.946625,442.113750,won,I,sd,u-114-1
sw2996A-ms98-a-0092,442.113750,442.213750,a,I,sd,u-114-1
sw2996A-ms98-a-0092,442.213750,442.683750,[laughter-dollar],O,,
sw2996A-ms98-a-0092,442.683750,446.233750,[laughter],O,,
sw2996A-ms98-a-0092,446.233750,446.353750,yeah,B,ny,u-116-1
sw2996A-ms98-a-0092,446.353750,446.403750,i,B,sd^e,u-116-2
sw2996A-ms98-a-0092,446.403750,446.613750,had,I,sd^e,u-116-2
sw2996A-ms98-a-0092,446.613750,447.013750,fun,I,sd^e,u-116-2
sw2996A-ms98-a-0092,447.013750,447.143750,uh,I,sd^e,u-116-2
sw2996A-ms98-a-0092,447.143750,447.443750,couple,I,sd^e,u-116-2
sw2996A-ms98-a-0092,447.443750,447.733750,people,I,sd^e,u-116-2
sw2996A-ms98-a-0092,447.733750,447.833750,on,I,sd^e,u-116-2
sw2996A-ms98-a-0092,447.833750,447.903750,the,I,sd^e,u-116-2
sw2996A-ms98-a-0092,447.903750,448.193750,bus,I,sd^e,u-116-2
sw2996A-ms98-a-0092,448.193750,448.423750,won,I,sd^e,u-116-2
sw2996A-ms98-a-0092,448.423750,448.613750,some,I,sd^e,u-116-2
sw2996A-ms98-a-0092,448.613750,448.853750,money,I,sd^e,u-116-2
sw2996A-ms98-a-0092,448.853750,449.053750,o[ne]-,O,,
sw2996A-ms98-a-0092,449.053750,449.233750,one,B,sd,u-116-3
sw2996A-ms98-a-0092,449.233750,449.393750,guy,I,sd,u-116-3
sw2996A-ms98-a-0092,449.393750,449.664250,won,I,sd,u-116-3
