sw2340B-ms98-a-0002,0.697750,0.987750,hello,B,fp,u-1-1
sw2340B-ms98-a-0145,513.419750,513.629750,and,B,sv,u-177-3
sw2340B-ms98-a-0145,514.189750,514.383375,that,I,sv,u-177-3
sw2340B-ms98-a-0145,514.383375,514.650750,would,I,sv,u-177-3
sw2340B-ms98-a-0145,514.650750,515.029750,really,I,sv,u-177-3
sw2340B-ms98-a-0145,515.029750,515.239750,be,I,sv,u-177-3
sw2340B-ms98-a-0145,515.239750,515.779750,hard,I,sv,u-177-3
sw2340B-ms98-a-0145,515.779750,516.085000,we've,B,sd,u-177-4
sw2340B-ms98-a-0146,517.599500,517.809500,uh,O,,
sw2340B-ms98-a-0146,517.809500,517.979500,well,B,+,u-179-1
sw2340B-ms98-a-0146,517.979500,518.149500,we've,I,+,u-179-1
sw2340B-ms98-a-0146,518.149500,518.379500,thought,I,+,u-179-1
sw2340B-ms98-a-0146,518.379500,518.569500,about,I,+,u-179-1
sw2340B-ms98-a-0146,518.569500,518.739500,doing,I,+,u-179-1
sw2340B-ms98-a-0146,518.739500,518.929500,that,I,+,u-179-1
sw2340B-ms98-a-0146,518.929500,519.251875,for,I,+,u-179-1
sw2340B-ms98-a-0146,519.590750,519.769500,for,I,+,u-179-1
sw2340B-ms98-a-0146,519.769500,519.859500,my,I,+,u-179-1
sw2340B-ms98-a-0146,519.859500,520.219500,husband's,I,+,u-179-1
sw2340B-ms98-a-0146,520.219500,520.869500,father,I,+,u-179-1
sw2340B-ms98-a-0146,520.869500,521.219500,because,I,+,u-179-1
sw2340B-ms98-a-0146,521.219500,521.622250,he's,O,,
sw2340B-ms98-a-0147,522.599250,523.054500,yeah,B,ny,u-181-1
sw2340B-ms98-a-0148,524.119000,524.665875,[laughter],O,,
sw2340B-ms98-a-0149,525.268375,526.164125,[laughter],O,,
sw2340B-ms98-a-0150,526.887375,528.041500,[laughter],O,,
sw2340B-ms98-a-0150,528.041500,528.281500,well,B,nd,u-183-1
sw2340B-ms98-a-0150,528.281500,528.615125,luckily,I,nd,u-183-1
sw2340B-ms98-a-0150,528.615125,528.729375,he,I,nd,u-183-1
sw2340B-ms98-a-0150,528.729375,528.985500,drives,I,nd,u-183-1
sw2340B-ms98-a-0150,528.985500,529.261500,a,I,nd,u-183-1
sw2340B-ms98-a-0150,529.261500,529.561500,big,I,nd,u-183-1
sw2340B-ms98-a-0150,529.561500,529.771500,old,I,nd,u-183-1
sw2340B-ms98-a-0150,529.771500,530.401500,tank,I,nd,u-183-1
sw2340B-ms98-a-0150,530.401500,530.851500,[laughter],O,,
sw2340B-ms98-a-0151,531.290750,531.632625,so,B,sv,u-185-1
sw2340B-ms98-a-0151,531.938875,532.368125,he,I,sv,u-185-1
sw2340B-ms98-a-0151,532.368125,532.628125,i,I,sv,u-185-1
sw2340B-ms98-a-0151,532.628125,532.908125,mean,I,sv,u-185-1
sw2340B-ms98-a-0151,532.908125,533.108125,i,I,sv,u-185-1
sw2340B-ms98-a-0151,533.108125,533.348125,don't,I,sv,u-185-1
sw2340B-ms98-a-0151,533.348125,533.578125,think,I,sv,u-185-1
sw2340B-ms98-a-0151,533.578125,533.748125,he,I,sv,u-185-1
sw2340B-ms98-a-0151,533.908125,534.088125,he,I,sv,u-185-1
sw2340B-ms98-a-0151,534.088125,534.228125,could,I,sv,u-185-1
sw2340B-ms98-a-0151,534.228125,534.358125,get,I,sv,u-185-1
sw2340B-ms98-a-0151,534.358125,534.528125,hurt,I,sv,u-185-1
sw2340B-ms98-a-0151,534.528125,534.618125,i,B,sd,u-185-2
sw2340B-ms98-a-0151,534.618125,534.808125,just,I,sd,u-185-2
sw2340B-ms98-a-0151,534.808125,534.918125,hope,I,sd,u-185-2
sw2340B-ms98-a-0151,534.918125,535.018125,to,I,sd,u-185-2
sw2340B-ms98-a-0151,535.018125,535.318125,God,I,sd,u-185-2
sw2340B-ms98-a-0151,535.318125,535.418125,he,I,sd,u-185-2
sw2340B-ms98-a-0151,535.418125,535.608125,doesn't,I,sd,u-185-2
sw2340B-ms98-a-0151,535.608125,535.778125,ever,I,sd,u-185-2
sw2340B-ms98-a-0151,535.778125,536.008125,hurt,I,sd,u-185-2
sw2340B-ms98-a-0151,536.008125,536.418125,anyone,I,sd,u-185-2
sw2340B-ms98-a-0151,536.418125,536.558125,but,B,sd,u-185-3
sw2340B-ms98-a-0151,536.558125,536.780125,he,I,sd,u-185-3
sw2340B-ms98-a-0151,537.258500,537.428125,he,B,+,u-187-1
sw2340B-ms98-a-0151,537.428125,538.128125,hasn't,I,+,u-187-1
sw2340B-ms98-a-0151,538.128125,538.218125,had,I,+,u-187-1
sw2340B-ms98-a-0151,538.218125,538.358125,any,I,+,u-187-1
sw2340B-ms98-a-0151,538.358125,538.988125,accidents,I,+,u-187-1
sw2340B-ms98-a-0151,538.988125,539.843750,luckily,I,+,u-187-1
sw2340B-ms98-a-0152,541.804000,542.336000,yeah,B,aa,u-189-1
sw2340B-ms98-a-0152,542.491625,543.110625,yeah,B,aa^r,u-189-2
sw2340B-ms98-a-0154,550.949625,551.326500,right,O,,
sw2340B-ms98-a-0155,551.988875,552.170125,i,B,sd,u-191-1
sw2340B-ms98-a-0155,552.170125,552.368875,saw,I,sd,u-191-1
sw2340B-ms98-a-0155,552.368875,552.528875,that,I,sd,u-191-1
sw2340B-ms98-a-0155,552.528875,552.685000,on,I,sd,u-191-1
sw2340B-ms98-a-0155,552.685000,553.012625,Twenty,I,sd,u-191-1
sw2340B-ms98-a-0155,553.012625,553.388875,Twenty,I,sd,u-191-1
sw2340B-ms98-a-0155,553.388875,553.719625,that,O,,
sw2340B-ms98-a-0156,554.457125,554.677125,they,B,no,u-193-1
sw2340B-ms98-a-0156,554.677125,555.097125,um,I,no,u-193-1
sw2340B-ms98-a-0156,555.357125,555.437125,you,I,no,u-193-1
sw2340B-ms98-a-0156,555.437125,555.567125,know,I,no,u-193-1
sw2340B-ms98-a-0156,555.567125,555.697125,they're,I,no,u-193-1
sw2340B-ms98-a-0156,555.697125,556.177125,testing,I,no,u-193-1
sw2340B-ms98-a-0156,556.177125,556.617125,that,I,no,u-193-1
sw2340B-ms98-a-0156,556.617125,556.826125,they're,I,no,u-193-1
sw2340B-ms98-a-0156,557.014375,557.187125,you,I,no,u-193-1
sw2340B-ms98-a-0156,557.187125,557.277125,know,I,no,u-193-1
sw2340B-ms98-a-0156,557.277125,557.707125,thinking,I,no,u-193-1
sw2340B-ms98-a-0156,557.707125,557.777125,of,I,no,u-193-1
sw2340B-ms98-a-0156,557.777125,557.997125,doing,I,no,u-193-1
sw2340B-ms98-a-0156,557.997125,558.137125,that,I,no,u-193-1
sw2340B-ms98-a-0156,558.137125,558.227125,and,B,sv,u-193-2
sw2340B-ms98-a-0156,558.227125,558.327125,i,I,sv,u-193-2
sw2340B-ms98-a-0156,558.327125,558.477125,think,I,sv,u-193-2
sw2340B-ms98-a-0156,558.477125,558.627125,that'd,I,sv,u-193-2
sw2340B-ms98-a-0156,558.627125,558.697125,be,I,sv,u-193-2
sw2340B-ms98-a-0156,558.697125,558.747125,a,I,sv,u-193-2
sw2340B-ms98-a-0156,558.747125,559.127125,great,I,sv,u-193-2
sw2340B-ms98-a-0156,559.127125,559.747125,idea,I,sv,u-193-2
sw2340B-ms98-a-0156,559.747125,560.257125,because,I,sv,u-193-2
sw2340B-ms98-a-0157,561.123625,561.333625,you,I,sv,u-193-2
sw2340B-ms98-a-0157,561.517375,561.713125,i,I,sv,u-193-2
sw2340B-ms98-a-0157,561.713125,561.903625,think,I,sv,u-193-2
sw2340B-ms98-a-0157,561.903625,562.033625,they,I,sv,u-193-2
sw2340B-ms98-a-0157,562.033625,562.223625,do,I,sv,u-193-2
sw2340B-ms98-a-0157,562.223625,562.533625,come,I,sv,u-193-2
sw2340B-ms98-a-0157,562.533625,562.793625,become,I,sv,u-193-2
sw2340B-ms98-a-0157,562.793625,563.023625,less,I,sv,u-193-2
sw2340B-ms98-a-0157,563.023625,563.563625,aware,I,sv,u-193-2
sw2340B-ms98-a-0157,563.563625,563.893625,and,B,sv,u-193-3
sw2340B-ms98-a-0158,564.797750,564.987750,they,I,sv,u-193-3
sw2340B-ms98-a-0158,564.987750,565.357750,just,I,sv,u-193-3
sw2340B-ms98-a-0159,566.220000,566.357375,i,I,sv,u-193-3
sw2340B-ms98-a-0159,566.357375,566.487500,don't,I,sv,u-193-3
sw2340B-ms98-a-0159,566.487500,566.780000,know,I,sv,u-193-3
sw2340B-ms98-a-0159,566.780000,566.910000,they,I,sv,u-193-3
sw2340B-ms98-a-0159,566.910000,567.060000,and,I,sv,u-193-3
sw2340B-ms98-a-0159,567.250000,567.370000,they,I,sv,u-193-3
sw2340B-ms98-a-0159,567.370000,567.700000,don't,I,sv,u-193-3
sw2340B-ms98-a-0159,567.700000,567.940000,hear,I,sv,u-193-3
sw2340B-ms98-a-0159,567.940000,568.060000,as,I,sv,u-193-3
sw2340B-ms98-a-0159,568.060000,568.420000,well,I,sv,u-193-3
sw2340B-ms98-a-0159,568.420000,568.570000,for,I,sv,u-193-3
sw2340B-ms98-a-0159,568.570000,568.780000,one,I,sv,u-193-3
sw2340B-ms98-a-0159,568.780000,569.100000,thing,I,sv,u-193-3
sw2340B-ms98-a-0159,569.100000,569.200000,and,B,sv,u-195-1
sw2340B-ms98-a-0159,569.200000,569.340000,that,I,sv,u-195-1
sw2340B-ms98-a-0159,569.340000,569.560000,doesn't,I,sv,u-195-1
sw2340B-ms98-a-0159,569.560000,569.960000,help,I,sv,u-195-1
sw2340B-ms98-a-0161,572.153500,573.651000,[laughter],O,,
sw2340B-ms98-a-0161,573.651000,573.781000,no,O,,
sw2340B-ms98-a-0161,573.781000,574.019500,that's,O,,
sw2340B-ms98-a-0163,583.265250,583.575250,right,O,,
sw2340B-ms98-a-0165,587.739500,588.099500,right,B,b,u-199-1
sw2340B-ms98-a-0165,588.099500,588.159500,at,B,sv,u-201-1
sw2340B-ms98-a-0165,588.159500,588.339500,least,I,sv,u-201-1
sw2340B-ms98-a-0165,588.339500,588.509500,that,I,sv,u-201-1
sw2340B-ms98-a-0165,588.509500,588.649500,way,I,sv,u-201-1
sw2340B-ms98-a-0165,588.649500,588.719500,the,I,sv,u-201-1
sw2340B-ms98-a-0165,588.719500,589.079500,burden's,I,sv,u-201-1
sw2340B-ms98-a-0165,589.079500,589.209500,not,I,sv,u-201-1
sw2340B-ms98-a-0165,589.209500,589.369500,on,I,sv,u-201-1
sw2340B-ms98-a-0165,589.369500,589.449500,the,I,sv,u-201-1
sw2340B-ms98-a-0165,589.449500,589.829500,family,I,sv,u-201-1
sw2340B-ms98-a-0165,589.829500,589.909500,of,I,sv,u-201-1
sw2340B-ms98-a-0165,589.909500,590.512750,taking,I,sv,u-201-1
sw2340B-ms98-a-0165,590.994875,591.189500,their,I,sv,u-201-1
sw2340B-ms98-a-0165,591.189500,591.659500,license,I,sv,u-201-1
sw2340B-ms98-a-0165,591.659500,591.719500,or,I,sv,u-201-1
sw2340B-ms98-a-0165,591.719500,591.839500,their,I,sv,u-201-1
sw2340B-ms98-a-0165,591.839500,592.259500,car,I,sv,u-201-1
sw2340B-ms98-a-0165,592.259500,592.799500,[laughter-away],O,,
sw2340B-ms98-a-0166,593.280375,593.490375,[laughter-it's],O,,
sw2340B-ms98-a-0166,593.490375,593.630375,[laughter-on],O,,
sw2340B-ms98-a-0166,593.630375,593.770375,[laughter-the],O,,
sw2340B-ms98-a-0166,593.770375,594.506125,[laughter-state],O,,
sw2340B-ms98-a-0167,594.656750,596.856500,[laughter],O,,
