sw3061A-ms98-a-0003,0.801500,1.490250,yes,B,o,u-2-1
sw3061A-ms98-a-0064,286.894375,286.976000,a,I,sd,u-148-3
sw3061A-ms98-a-0064,287.096500,287.237125,a,I,sd,u-148-3
sw3061A-ms98-a-0064,287.402875,287.559625,a,I,sd,u-148-3
sw3061A-ms98-a-0064,287.559625,287.754375,boy,I,sd,u-148-3
sw3061A-ms98-a-0064,287.754375,288.174375,growing,I,sd,u-148-3
sw3061A-ms98-a-0064,288.174375,288.442125,up,I,sd,u-148-3
sw3061A-ms98-a-0065,288.698250,288.898250,his,I,sd,u-148-3
sw3061A-ms98-a-0065,288.898250,289.188250,father,I,sd,u-148-3
sw3061A-ms98-a-0065,289.188250,289.428250,had,I,sd,u-148-3
sw3061A-ms98-a-0065,289.428250,289.728250,dogs,I,sd,u-148-3
sw3061A-ms98-a-0065,289.728250,289.848250,but,B,sd,u-148-4
sw3061A-ms98-a-0065,289.848250,289.928250,they,I,sd,u-148-4
sw3061A-ms98-a-0065,289.928250,289.988250,were,I,sd,u-148-4
sw3061A-ms98-a-0065,289.988250,290.218250,always,I,sd,u-148-4
sw3061A-ms98-a-0065,290.218250,290.558250,hunting,I,sd,u-148-4
sw3061A-ms98-a-0065,290.558250,290.968250,dogs,I,sd,u-148-4
sw3061A-ms98-a-0065,290.968250,291.378250,and,B,sd,u-150-1
sw3061A-ms98-a-0065,291.378250,291.658250,so,I,sd,u-150-1
sw3061A-ms98-a-0065,291.658250,291.808250,they,I,sd,u-150-1
sw3061A-ms98-a-0065,291.808250,291.948250,were,I,sd,u-150-1
sw3061A-ms98-a-0065,291.948250,292.292375,never,I,sd,u-150-1
sw3061A-ms98-a-0065,292.439250,292.748250,allowed,I,sd,u-150-1
sw3061A-ms98-a-0065,292.748250,292.828250,in,I,sd,u-150-1
sw3061A-ms98-a-0065,292.828250,292.918250,the,I,sd,u-150-1
sw3061A-ms98-a-0065,292.918250,293.308250,house,I,sd,u-150-1
sw3061A-ms98-a-0065,293.308250,293.378250,you,I,sd,u-150-1
sw3061A-ms98-a-0065,293.378250,293.508250,know,I,sd,u-150-1
sw3061A-ms98-a-0065,293.508250,293.638250,they,B,sd,u-152-1
sw3061A-ms98-a-0065,293.638250,293.728250,were,I,sd,u-152-1
sw3061A-ms98-a-0065,293.728250,293.995625,always,I,sd,u-152-1
sw3061A-ms98-a-0065,294.425000,294.568250,kind,I,sd,u-152-1
sw3061A-ms98-a-0065,294.568250,294.759000,of,I,sd,u-152-1
sw3061A-ms98-a-0065,295.337000,295.747625,yeah,B,b,u-154-1
sw3061A-ms98-a-0065,295.747625,296.208250,right,B,b,u-154-2
sw3061A-ms98-a-0065,296.208250,296.468250,[laughter],O,,
sw3061A-ms98-a-0065,296.468250,296.758250,that's,B,sd,u-154-3
sw3061A-ms98-a-0065,296.758250,296.878250,what,I,sd,u-154-3
sw3061A-ms98-a-0065,296.878250,297.028250,he,I,sd,u-154-3
sw3061A-ms98-a-0065,297.028250,297.389750,said,I,sd,u-154-3
sw3061A-ms98-a-0065,297.627000,298.095750,yes,B,b,u-156-1
sw3061A-ms98-a-0065,298.668250,299.028250,so,B,sd,u-158-1
sw3061A-ms98-a-0065,299.028250,299.358250,having,I,sd,u-158-1
sw3061A-ms98-a-0065,299.358250,299.428250,a,I,sd,u-158-1
sw3061A-ms98-a-0065,299.428250,299.758250,pet,I,sd,u-158-1
sw3061A-ms98-a-0065,299.758250,299.958250,was,I,sd,u-158-1
sw3061A-ms98-a-0065,299.958250,299.988250,a,I,sd,u-158-1
sw3061A-ms98-a-0065,299.988250,300.138250,little,I,sd,u-158-1
sw3061A-ms98-a-0065,300.138250,300.268250,bit,I,sd,u-158-1
sw3061A-ms98-a-0065,300.268250,300.598250,different,I,sd,u-158-1
sw3061A-ms98-a-0065,300.598250,300.708250,for,I,sd,u-158-1
sw3061A-ms98-a-0065,300.708250,301.118250,him,I,sd,u-158-1
sw3061A-ms98-a-0067,306.508625,306.958625,uh-huh,B,b,u-160-1
sw3061A-ms98-a-0068,308.130125,308.689375,yeah,B,b,u-162-1
sw3061A-ms98-a-0068,308.806125,309.416375,oh,B,b,u-164-1
sw3061A-ms98-a-0068,309.416375,309.996375,yes,I,b,u-164-1
sw3061A-ms98-a-0070,312.581375,312.691375,oh,B,ba,u-166-1
sw3061A-ms98-a-0070,312.691375,312.861375,my,I,ba,u-166-1
sw3061A-ms98-a-0070,312.861375,313.357875,golly,I,ba,u-166-1
sw3061A-ms98-a-0072,315.098000,317.519375,[laughter],O,,
sw3061A-ms98-a-0072,317.519375,317.808625,oh,B,ba,u-170-1
sw3061A-ms98-a-0072,318.004375,318.613250,gosh,I,ba,u-170-1
sw3061A-ms98-a-0072,318.613250,318.923250,isn't,B,bh,u-170-2
sw3061A-ms98-a-0072,318.923250,319.103250,that,I,bh,u-170-2
sw3061A-ms98-a-0072,319.103250,320.158250,interesting,I,bh,u-170-2
sw3061A-ms98-a-0072,320.681500,320.793250,i,B,sd,u-170-3
sw3061A-ms98-a-0072,320.793250,320.953250,don't,I,sd,u-170-3
sw3061A-ms98-a-0072,320.953250,321.093250,think,I,sd,u-170-3
sw3061A-ms98-a-0072,321.093250,321.193250,i've,I,sd,u-170-3
sw3061A-ms98-a-0072,321.193250,321.373250,ever,I,sd,u-170-3
sw3061A-ms98-a-0072,321.373250,321.653250,talked,I,sd,u-170-3
sw3061A-ms98-a-0072,321.653250,321.723250,to,I,sd,u-170-3
sw3061A-ms98-a-0072,321.723250,321.973250,anyone,I,sd,u-170-3
sw3061A-ms98-a-0072,321.973250,322.133250,who's,I,sd,u-170-3
sw3061A-ms98-a-0072,322.133250,322.453250,actually,I,sd,u-170-3
sw3061A-ms98-a-0072,322.453250,322.583250,had,I,sd,u-170-3
sw3061A-ms98-a-0072,322.583250,322.643250,a,I,sd,u-170-3
sw3061A-ms98-a-0072,322.643250,322.973250,skunk,I,sd,u-170-3
sw3061A-ms98-a-0072,322.973250,323.113250,for,I,sd,u-170-3
sw3061A-ms98-a-0072,323.113250,323.173250,a,I,sd,u-170-3
sw3061A-ms98-a-0072,323.173250,323.553250,pet,I,sd,u-170-3
sw3061A-ms98-a-0072,323.553250,327.043250,[laughter],O,,
sw3061A-ms98-a-0072,327.043250,327.333250,oh,B,b,u-172-1
sw3061A-ms98-a-0074,330.973750,331.735500,ah,O,,
sw3061A-ms98-a-0076,334.705875,335.087125,yeah,B,b,u-176-1
sw3061A-ms98-a-0078,336.784625,337.094625,i'll,B,ba,u-178-1
sw3061A-ms98-a-0078,337.094625,337.274625,be,I,ba,u-178-1
sw3061A-ms98-a-0078,337.274625,337.914625,darned,I,ba,u-178-1
sw3061A-ms98-a-0078,337.914625,338.084625,how,B,ba,u-178-2
sw3061A-ms98-a-0078,338.084625,338.899000,interesting,I,ba,u-178-2
sw3061A-ms98-a-0080,340.964000,341.574875,uh-huh,B,b,u-180-1
sw3061A-ms98-a-0080,342.042000,342.104000,i,B,sd,u-180-2
sw3061A-ms98-a-0080,342.104000,342.314000,guess,I,sd,u-180-2
sw3061A-ms98-a-0080,342.314000,342.494000,i've,I,sd,u-180-2
sw3061A-ms98-a-0080,342.494000,342.744000,heard,I,sd,u-180-2
sw3061A-ms98-a-0080,342.744000,343.194000,that,I,sd,u-180-2
sw3061A-ms98-a-0080,343.194000,343.644000,uh-huh,I,sd,u-180-2
sw3061A-ms98-a-0082,347.787125,348.011750,uh-huh,B,b,u-182-1
sw3061A-ms98-a-0084,349.901375,351.918125,[laughter],O,,
sw3061A-ms98-a-0085,353.361000,353.731000,isn't,B,bh,u-186-1
sw3061A-ms98-a-0085,353.731000,354.041000,that,I,bh,u-186-1
sw3061A-ms98-a-0085,354.041000,354.848625,interesting,I,bh,u-186-1
sw3061A-ms98-a-0085,355.142500,355.361000,that's,B,ba,u-186-2
sw3061A-ms98-a-0085,355.361000,355.691000,that's,I,ba,u-186-2
sw3061A-ms98-a-0085,355.691000,355.931000,really,I,ba,u-186-2
sw3061A-ms98-a-0085,355.931000,356.361000,something,I,ba,u-186-2
sw3061A-ms98-a-0085,356.361000,356.611000,um,B,qw,u-186-3
sw3061A-ms98-a-0085,356.611000,356.731000,how,I,qw,u-186-3
sw3061A-ms98-a-0085,356.731000,356.911000,long,I,qw,u-186-3
sw3061A-ms98-a-0085,356.911000,357.071000,did,I,qw,u-186-3
sw3061A-ms98-a-0085,357.071000,357.181000,you,I,qw,u-186-3
sw3061A-ms98-a-0085,357.181000,357.381000,have,I,qw,u-186-3
sw3061A-ms98-a-0085,357.381000,357.781000,that,I,qw,u-186-3
sw3061A-ms98-a-0087,363.390000,364.032000,goodness,B,ba,u-188-1
sw3061A-ms98-a-0087,364.032000,364.666375,sake,I,ba,u-188-1
sw3061A-ms98-a-0089,368.760000,372.010750,[laughter],O,,
sw3061A-ms98-a-0091,376.983625,377.203625,oh,B,ba,u-192-1
sw3061A-ms98-a-0091,377.203625,377.562375,my,I,ba,u-192-1
sw3061A-ms98-a-0091,377.837375,378.343625,gosh,I,ba,u-192-1
sw3061A-ms98-a-0091,378.343625,378.653625,Isn't,B,bh,u-192-2
sw3061A-ms98-a-0091,378.653625,378.933625,that,I,bh,u-192-2
sw3061A-ms98-a-0091,378.933625,379.586375,funny,I,bh,u-192-2
sw3061A-ms98-a-0093,381.259500,381.699500,yes,B,b,u-194-1
sw3061A-ms98-a-0093,381.699500,381.789500,and,B,bf,u-194-2
sw3061A-ms98-a-0093,381.789500,381.959500,this,I,bf,u-194-2
sw3061A-ms98-a-0093,381.959500,382.049500,is,I,bf,u-194-2
sw3061A-ms98-a-0093,382.049500,382.199500,what,I,bf,u-194-2
sw3061A-ms98-a-0093,382.199500,382.319500,it,I,bf,u-194-2
sw3061A-ms98-a-0093,382.319500,382.579500,took,I,bf,u-194-2
sw3061A-ms98-a-0093,382.579500,382.999500,finally,I,bf,u-194-2
sw3061A-ms98-a-0093,382.999500,384.539500,[laughter],O,,
sw3061A-ms98-a-0093,384.539500,384.849500,that,B,%,u-196-1
sw3061A-ms98-a-0093,384.849500,385.098750,is,I,%,u-196-1
sw3061A-ms98-a-0094,386.081500,386.531500,uh-huh,B,b,u-198-1
sw3061A-ms98-a-0095,387.213250,387.496500,yeah,B,b,u-200-1
sw3061A-ms98-a-0097,389.436250,389.732625,uh-huh,B,b,u-202-1
sw3061A-ms98-a-0099,391.181375,391.634250,right,B,b,u-204-1
sw3061A-ms98-a-0101,400.394750,400.714750,my,B,ba,u-206-1
sw3061A-ms98-a-0101,400.714750,401.306250,goodness,I,ba,u-206-1
sw3061A-ms98-a-0103,404.588125,404.873500,uh-huh,B,b,u-208-1
sw3061A-ms98-a-0105,406.433125,406.699000,i'll,B,ba,u-210-1
sw3061A-ms98-a-0105,406.784000,407.400125,be,I,ba,u-210-1
sw3061A-ms98-a-0107,409.356250,409.927250,my,B,ba,u-212-1
sw3061A-ms98-a-0107,410.023500,410.946250,goodness,I,ba,u-212-1
sw3061A-ms98-a-0108,411.628750,411.911000,that's,B,ba,u-214-1
sw3061A-ms98-a-0108,411.911000,412.091125,in[teresting]-,O,,
sw3061A-ms98-a-0109,412.939000,413.073750,that's,B,+,u-216-1
sw3061A-ms98-a-0109,413.073750,413.753750,interesting,I,+,u-216-1
sw3061A-ms98-a-0109,413.753750,413.893750,i,B,sv,u-216-2
sw3061A-ms98-a-0109,413.893750,414.033750,i,I,sv,u-216-2
sw3061A-ms98-a-0109,414.033750,414.323750,wouldn't,I,sv,u-216-2
sw3061A-ms98-a-0109,414.323750,414.613750,picture,I,sv,u-216-2
sw3061A-ms98-a-0109,414.613750,414.673750,a,I,sv,u-216-2
sw3061A-ms98-a-0109,414.673750,415.203750,Siamese,I,sv,u-216-2
sw3061A-ms98-a-0109,415.203750,415.373750,as,I,sv,u-216-2
sw3061A-ms98-a-0109,415.373750,415.543750,being,I,sv,u-216-2
sw3061A-ms98-a-0109,415.543750,415.623750,an,I,sv,u-216-2
sw3061A-ms98-a-0109,415.623750,415.963750,outdoor,I,sv,u-216-2
sw3061A-ms98-a-0109,415.963750,416.421500,cat,I,sv,u-216-2
sw3061A-ms98-a-0111,418.367625,418.667875,uh-huh,B,b,u-218-1
sw3061A-ms98-a-0112,419.774250,420.224250,yeah,B,b,u-220-1
sw3061A-ms98-a-0114,426.557875,426.739750,[vocalized-noise],O,,
sw3061A-ms98-a-0114,426.739750,426.893250,is,B,qy,u-222-1
sw3061A-ms98-a-0114,426.893250,427.123250,that,I,qy,u-222-1
sw3061A-ms98-a-0114,427.123250,427.633250,right,I,qy,u-222-1
sw3061A-ms98-a-0116,432.877750,433.422500,uh-huh,B,b,u-224-1
sw3061A-ms98-a-0118,437.672125,437.985750,well,B,%,u-226-1
sw3061A-ms98-a-0120,442.675875,443.275875,yeah,B,b,u-228-1
sw3061A-ms98-a-0120,443.395875,443.535875,so,B,sv,u-228-2
sw3061A-ms98-a-0120,443.535875,443.726500,that,I,sv,u-228-2
sw3061A-ms98-a-0120,443.885875,444.055875,that,I,sv,u-228-2
sw3061A-ms98-a-0120,444.055875,444.215875,was,I,sv,u-228-2
sw3061A-ms98-a-0120,444.215875,444.547375,right,I,sv,u-228-2
sw3061A-ms98-a-0122,447.113625,447.533625,uh-huh,B,b,u-230-1
