sw3151A-ms98-a-0002,6.222000,6.772000,well,B,nd,u-2-1
sw3151A-ms98-a-0109,435.221000,435.746625,um-hum,B,b,u-166-1
sw3151A-ms98-a-0111,437.789250,438.259250,um-hum,B,b,u-168-1
sw3151A-ms98-a-0112,438.877750,439.097750,they,B,sv,u-170-1
sw3151A-ms98-a-0112,439.097750,439.317750,they,I,sv,u-170-1
sw3151A-ms98-a-0112,439.317750,439.827750,abuse,I,sv,u-170-1
sw3151A-ms98-a-0112,439.827750,439.967750,it,I,sv,u-170-1
sw3151A-ms98-a-0112,439.967750,440.107750,is,B,+,u-172-1
sw3151A-ms98-a-0112,440.107750,440.297750,what,I,+,u-172-1
sw3151A-ms98-a-0112,440.297750,440.477875,they,I,+,u-172-1
sw3151A-ms98-a-0112,440.477875,440.813250,do,I,+,u-172-1
sw3151A-ms98-a-0112,440.937500,441.358125,yeah,B,b^m,u-174-1
sw3151A-ms98-a-0112,441.763500,442.274250,yeah,B,b^m,u-176-1
sw3151A-ms98-a-0113,443.213750,443.893750,so,B,%,u-178-1
sw3151A-ms98-a-0115,449.519125,449.616625,um,O,,
