sw2860A-ms98-a-0002,1.466375,1.898500,yes,B,b,u-2-1
sw2860A-ms98-a-0059,309.112750,309.402750,aunts,I,sv,u-84-4
sw2860A-ms98-a-0059,309.402750,309.522750,and,I,sv,u-84-4
sw2860A-ms98-a-0059,309.522750,310.010000,uncles,I,sv,u-84-4
sw2860A-ms98-a-0060,310.591375,310.851375,um,B,sd,u-86-1
sw2860A-ms98-a-0060,310.951375,311.051375,i,I,sd,u-86-1
sw2860A-ms98-a-0060,311.051375,311.211375,mean,I,sd,u-86-1
sw2860A-ms98-a-0060,311.211375,311.351375,i,I,sd,u-86-1
sw2860A-ms98-a-0060,311.351375,311.521375,grew,I,sd,u-86-1
sw2860A-ms98-a-0060,311.521375,311.621375,up,I,sd,u-86-1
sw2860A-ms98-a-0060,311.621375,311.711375,in,I,sd,u-86-1
sw2860A-ms98-a-0060,311.711375,311.781375,a,I,sd,u-86-1
sw2860A-ms98-a-0060,311.781375,312.361375,situation,I,sd,u-86-1
sw2860A-ms98-a-0060,312.361375,312.571375,where,I,sd,u-86-1
sw2860A-ms98-a-0060,312.571375,312.811375,on,I,sd,u-86-1
sw2860A-ms98-a-0060,312.811375,313.141375,weekends,I,sd,u-86-1
sw2860A-ms98-a-0060,313.141375,313.251375,we,I,sd,u-86-1
sw2860A-ms98-a-0060,313.251375,313.371375,were,I,sd,u-86-1
sw2860A-ms98-a-0060,313.371375,313.651375,always,I,sd,u-86-1
sw2860A-ms98-a-0060,313.651375,314.081375,visiting,I,sd,u-86-1
sw2860A-ms98-a-0060,314.081375,314.783625,relatives,I,sd,u-86-1
sw2860A-ms98-a-0062,319.605375,320.029375,um-hum,B,b,u-88-1
sw2860A-ms98-a-0064,326.078875,326.375500,yeah,B,b,u-90-1
sw2860A-ms98-a-0064,326.375500,326.819000,yeah,B,b^r,u-90-2
sw2860A-ms98-a-0065,327.914250,328.134250,see,B,%,u-92-1
sw2860A-ms98-a-0065,328.134250,328.343750,and,I,%,u-92-1
sw2860A-ms98-a-0065,328.343750,328.773125,we're,I,%,u-92-1
sw2860A-ms98-a-0065,328.773125,328.904250,uh,B,%,u-92-2
sw2860A-ms98-a-0065,328.904250,329.177125,that,I,%,u-92-2
sw2860A-ms98-a-0065,329.342875,329.704250,we,B,sd,u-92-3
sw2860A-ms98-a-0065,329.834250,330.079875,i,I,sd,u-92-3
sw2860A-ms98-a-0065,330.079875,330.275750,i,I,sd,u-92-3
sw2860A-ms98-a-0065,330.275750,330.394250,grew,I,sd,u-92-3
sw2860A-ms98-a-0065,330.394250,330.564250,up,I,sd,u-92-3
sw2860A-ms98-a-0065,330.564250,330.744250,with,I,sd,u-92-3
sw2860A-ms98-a-0065,330.744250,330.844250,you,I,sd,u-92-3
sw2860A-ms98-a-0065,330.844250,330.954250,know,I,sd,u-92-3
sw2860A-ms98-a-0065,330.954250,331.244250,every,B,sd,u-92-4
sw2860A-ms98-a-0065,331.244250,331.634250,weekend,I,sd,u-92-4
sw2860A-ms98-a-0065,331.634250,331.724250,there,I,sd,u-92-4
sw2860A-ms98-a-0065,331.724250,331.814250,was,I,sd,u-92-4
sw2860A-ms98-a-0065,331.814250,332.064250,some,I,sd,u-92-4
sw2860A-ms98-a-0065,332.064250,332.484250,visiting,I,sd,u-92-4
sw2860A-ms98-a-0065,332.484250,333.057500,somewhere,I,sd,u-92-4
sw2860A-ms98-a-0065,333.569750,333.944250,um,B,sd,u-94-1
sw2860A-ms98-a-0065,334.074250,334.174250,and,I,sd,u-94-1
sw2860A-ms98-a-0065,334.174250,334.234250,it,I,sd,u-94-1
sw2860A-ms98-a-0065,334.234250,334.364250,was,I,sd,u-94-1
sw2860A-ms98-a-0065,334.364250,334.514250,sort,I,sd,u-94-1
sw2860A-ms98-a-0065,334.514250,334.594250,of,I,sd,u-94-1
sw2860A-ms98-a-0065,334.594250,334.664250,an,I,sd,u-94-1
sw2860A-ms98-a-0065,334.664250,335.214250,Italian,I,sd,u-94-1
sw2860A-ms98-a-0065,335.214250,336.004250,family,I,sd,u-94-1
sw2860A-ms98-a-0065,336.004250,336.453375,um,B,%,u-96-1
sw2860A-ms98-a-0065,336.611625,336.764250,but,I,%,u-96-1
sw2860A-ms98-a-0065,336.764250,337.010875,my,I,%,u-96-1
sw2860A-ms98-a-0065,337.138875,337.972000,children,I,%,u-96-1
sw2860A-ms98-a-0065,338.149000,338.324250,we,B,sd,u-96-2
sw2860A-ms98-a-0065,338.324250,338.554250,although,I,sd,u-96-2
sw2860A-ms98-a-0065,338.554250,338.664250,we,I,sd,u-96-2
sw2860A-ms98-a-0065,338.664250,338.884250,have,I,sd,u-96-2
sw2860A-ms98-a-0065,338.884250,339.054250,some,I,sd,u-96-2
sw2860A-ms98-a-0065,339.054250,339.424250,relatives,I,sd,u-96-2
sw2860A-ms98-a-0065,339.424250,339.484250,in,I,sd,u-96-2
sw2860A-ms98-a-0065,339.484250,339.544250,the,I,sd,u-96-2
sw2860A-ms98-a-0065,339.544250,339.854250,area,I,sd,u-96-2
sw2860A-ms98-a-0065,339.854250,339.964250,that,I,sd,u-96-2
sw2860A-ms98-a-0065,339.964250,340.094250,we,I,sd,u-96-2
sw2860A-ms98-a-0066,340.421125,340.592375,we,I,sd,u-96-2
sw2860A-ms98-a-0066,340.592375,341.031625,see,I,sd,u-96-2
sw2860A-ms98-a-0066,341.596625,341.674750,we,I,sd,u-96-2
sw2860A-ms98-a-0066,341.674750,341.794750,they,B,%,u-96-3
sw2860A-ms98-a-0066,341.794750,341.994750,don't,I,%,u-96-3
sw2860A-ms98-a-0066,341.994750,342.094750,ha[ve]-,O,,
sw2860A-ms98-a-0066,342.094750,342.344750,it's,B,sd,u-96-4
sw2860A-ms98-a-0066,342.344750,342.520125,not,I,sd,u-96-4
sw2860A-ms98-a-0066,342.636875,342.874750,that,I,sd,u-96-4
sw2860A-ms98-a-0066,342.874750,343.652250,constant,I,sd,u-96-4
sw2860A-ms98-a-0067,344.327250,344.597250,thing,B,+,u-98-1
sw2860A-ms98-a-0067,344.597250,344.737250,where,I,+,u-98-1
sw2860A-ms98-a-0067,344.737250,344.927250,you,I,+,u-98-1
sw2860A-ms98-a-0067,344.927250,345.105000,are,I,+,u-98-1
sw2860A-ms98-a-0067,345.105000,345.195375,on,I,+,u-98-1
sw2860A-ms98-a-0067,345.195375,345.740000,intimate,I,+,u-98-1
sw2860A-ms98-a-0067,346.470625,346.977250,terms,I,+,u-98-1
sw2860A-ms98-a-0067,346.977250,347.297250,with,I,+,u-98-1
sw2860A-ms98-a-0067,347.297250,347.906000,cousins,I,+,u-98-1
sw2860A-ms98-a-0069,350.813125,351.160500,um-hum,B,b,u-100-1
sw2860A-ms98-a-0071,357.882125,358.173625,yeah,B,b,u-102-1
sw2860A-ms98-a-0073,361.194625,361.639875,uh-huh,B,b,u-104-1
sw2860A-ms98-a-0075,364.958250,365.291500,yeah,B,b,u-106-1
sw2860A-ms98-a-0075,365.652875,365.783500,and,B,%@,u-106-2
sw2860A-ms98-a-0075,365.783500,365.853500,i,I,%@,u-106-2
sw2860A-ms98-a-0075,365.853500,365.963500,i,I,%@,u-106-2
sw2860A-ms98-a-0075,365.963500,366.183500,just,I,%@,u-106-2
sw2860A-ms98-a-0075,366.183500,366.303500,sort,I,%@,u-106-2
sw2860A-ms98-a-0075,366.303500,366.373500,of,I,%@,u-106-2
sw2860A-ms98-a-0075,366.373500,366.683500,think,I,%@,u-106-2
sw2860A-ms98-a-0076,368.175500,368.289000,yeah,B,+@,u-108-1
sw2860A-ms98-a-0076,368.289000,368.489000,that,B,%,u-108-2
sw2860A-ms98-a-0076,368.489000,368.569000,the,B,%,u-108-3
sw2860A-ms98-a-0076,368.569000,369.149000,trend,I,%,u-108-3
sw2860A-ms98-a-0076,369.149000,369.319000,of,I,%,u-108-3
sw2860A-ms98-a-0076,369.429000,369.619000,of,I,%,u-108-3
sw2860A-ms98-a-0076,369.619000,370.059000,families,I,%,u-108-3
sw2860A-ms98-a-0076,370.059000,370.269000,and,I,%,u-108-3
sw2860A-ms98-a-0076,370.269000,370.671125,time,I,%,u-108-3
sw2860A-ms98-a-0076,371.138125,371.506875,where,B,sv,u-108-4
sw2860A-ms98-a-0076,371.661250,371.829000,where,I,sv,u-108-4
sw2860A-ms98-a-0076,371.829000,372.279000,parents,I,sv,u-108-4
sw2860A-ms98-a-0076,372.279000,372.369000,are,I,sv,u-108-4
sw2860A-ms98-a-0076,372.369000,372.899000,spending,I,sv,u-108-4
sw2860A-ms98-a-0076,372.899000,373.218000,less,I,sv,u-108-4
sw2860A-ms98-a-0076,373.444000,373.937000,time,I,sv,u-108-4
sw2860A-ms98-a-0076,374.618750,374.809000,you,I,sv,u-108-4
sw2860A-ms98-a-0076,374.809000,374.959000,don't,I,sv,u-108-4
sw2860A-ms98-a-0076,374.959000,375.099000,have,I,sv,u-108-4
sw2860A-ms98-a-0076,375.099000,375.239000,the,I,sv,u-108-4
sw2860A-ms98-a-0076,375.239000,375.679000,families,I,sv,u-108-4
sw2860A-ms98-a-0076,375.679000,375.889000,too,I,sv,u-108-4
sw2860A-ms98-a-0076,375.889000,375.999000,to,I,sv,u-108-4
sw2860A-ms98-a-0076,375.999000,376.309000,take,I,sv,u-108-4
sw2860A-ms98-a-0076,376.309000,376.579000,up,I,sv,u-108-4
sw2860A-ms98-a-0076,376.579000,376.649000,the,I,sv,u-108-4
sw2860A-ms98-a-0076,376.649000,377.133750,gap,I,sv,u-108-4
sw2860A-ms98-a-0077,378.061250,378.267125,and,B,sv,u-110-1
sw2860A-ms98-a-0077,378.267125,378.427125,so,I,sv,u-110-1
sw2860A-ms98-a-0077,378.427125,378.497125,the,I,sv,u-110-1
sw2860A-ms98-a-0077,378.497125,378.747125,kids,I,sv,u-110-1
sw2860A-ms98-a-0077,378.747125,378.877125,in,I,sv,u-110-1
sw2860A-ms98-a-0077,378.877125,379.097125,some,I,sv,u-110-1
sw2860A-ms98-a-0077,379.097125,379.307125,ways,I,sv,u-110-1
sw2860A-ms98-a-0077,379.307125,379.533625,are,I,sv,u-110-1
sw2860A-ms98-a-0077,379.733250,380.150875,are,I,sv,u-110-1
sw2860A-ms98-a-0077,380.488625,380.714500,are,I,sv,u-110-1
sw2860A-ms98-a-0077,380.714500,381.147125,suffering,I,sv,u-110-1
sw2860A-ms98-a-0077,381.147125,381.197125,a,I,sv,u-110-1
sw2860A-ms98-a-0077,381.197125,381.462125,little,I,sv,u-110-1
sw2860A-ms98-a-0077,381.462125,381.706875,bit,I,sv,u-110-1
sw2860A-ms98-a-0077,381.706875,381.927125,in,I,sv,u-110-1
sw2860A-ms98-a-0077,381.927125,382.297125,that,I,sv,u-110-1
sw2860A-ms98-a-0077,382.297125,382.472000,uh,I,sv,u-110-1
sw2860A-ms98-a-0077,382.856250,382.917125,the,I,sv,u-110-1
sw2860A-ms98-a-0077,382.917125,383.397125,model,I,sv,u-110-1
sw2860A-ms98-a-0077,383.397125,383.537125,the,I,sv,u-110-1
sw2860A-ms98-a-0077,383.537125,383.777125,role,I,sv,u-110-1
sw2860A-ms98-a-0077,383.777125,384.267125,models,I,sv,u-110-1
sw2860A-ms98-a-0077,384.267125,384.467125,that,I,sv,u-110-1
sw2860A-ms98-a-0077,384.467125,384.633125,get,I,sv,u-110-1
sw2860A-ms98-a-0077,384.934500,385.167125,the,I,sv,u-110-1
sw2860A-ms98-a-0077,385.167125,385.297125,the,I,sv,u-110-1
sw2860A-ms98-a-0077,385.297125,385.685000,the,I,sv,u-110-1
sw2860A-ms98-a-0077,385.801750,386.197125,family,I,sv,u-110-1
sw2860A-ms98-a-0077,386.197125,386.597125,issues,I,sv,u-110-1
sw2860A-ms98-a-0077,386.597125,386.787125,that,I,sv,u-110-1
sw2860A-ms98-a-0077,386.787125,386.977125,get,I,sv,u-110-1
sw2860A-ms98-a-0077,386.977125,387.658375,discussed,I,sv,u-110-1
sw2860A-ms98-a-0077,388.012375,388.117125,and,B,+,u-112-1
sw2860A-ms98-a-0077,388.117125,388.287125,all,I,+,u-112-1
sw2860A-ms98-a-0077,388.287125,388.507125,these,I,+,u-112-1
sw2860A-ms98-a-0077,388.507125,388.597125,i,I,+,u-112-1
sw2860A-ms98-a-0077,388.597125,388.837125,think,I,+,u-112-1
sw2860A-ms98-a-0077,388.837125,388.947125,are,I,+,u-112-1
sw2860A-ms98-a-0077,388.947125,389.157125,very,I,+,u-112-1
sw2860A-ms98-a-0077,389.157125,389.597125,important,I,+,u-112-1
sw2860A-ms98-a-0077,389.597125,390.157625,parts,I,+,u-112-1
sw2860A-ms98-a-0077,390.308250,390.641875,of,I,+,u-112-1
sw2860A-ms98-a-0077,391.014750,391.247125,them,I,+,u-112-1
sw2860A-ms98-a-0077,391.247125,391.687125,growing,I,+,u-112-1
sw2860A-ms98-a-0077,391.687125,391.894500,up,I,+,u-112-1
sw2860A-ms98-a-0077,392.032875,392.207125,so,B,sd,u-114-1
sw2860A-ms98-a-0077,392.207125,392.335750,we,I,sd,u-114-1
sw2860A-ms98-a-0078,393.004000,393.129125,we,I,sd,u-114-1
sw2860A-ms98-a-0078,393.129125,393.479125,try,I,sd,u-114-1
sw2860A-ms98-a-0078,393.479125,393.685500,to,I,sd,u-114-1
sw2860A-ms98-a-0078,393.949125,394.079125,to,I,sd,u-114-1
sw2860A-ms98-a-0078,394.079125,394.389125,do,I,sd,u-114-1
sw2860A-ms98-a-0078,394.389125,394.699125,it,I,sd,u-114-1
sw2860A-ms98-a-0078,394.699125,394.929125,as,I,sd,u-114-1
sw2860A-ms98-a-0078,394.929125,395.229125,well,I,sd,u-114-1
sw2860A-ms98-a-0078,395.229125,395.399125,as,I,sd,u-114-1
sw2860A-ms98-a-0078,395.399125,395.499125,we,I,sd,u-114-1
sw2860A-ms98-a-0078,395.499125,396.040500,can,I,sd,u-114-1
sw2860A-ms98-a-0078,396.040500,396.217500,we,B,sd,u-114-2
sw2860A-ms98-a-0078,396.217500,396.479125,keep,I,sd,u-114-2
sw2860A-ms98-a-0078,396.479125,396.619125,in,I,sd,u-114-2
sw2860A-ms98-a-0078,396.619125,396.929125,close,I,sd,u-114-2
sw2860A-ms98-a-0078,396.929125,397.419125,contact,I,sd,u-114-2
sw2860A-ms98-a-0078,397.419125,397.519125,with,I,sd,u-114-2
sw2860A-ms98-a-0078,397.519125,398.169125,grandparents,I,sd,u-114-2
sw2860A-ms98-a-0078,398.169125,398.299125,and,I,sd,u-114-2
sw2860A-ms98-a-0078,398.299125,398.589125,talk,I,sd,u-114-2
sw2860A-ms98-a-0078,398.589125,398.779125,over,I,sd,u-114-2
sw2860A-ms98-a-0078,398.779125,398.859125,the,I,sd,u-114-2
sw2860A-ms98-a-0078,398.859125,399.381500,phone,I,sd,u-114-2
sw2860A-ms98-a-0078,399.773125,399.959125,and,B,sd,u-116-1
sw2860A-ms98-a-0078,399.959125,400.519125,cousins,I,sd,u-116-1
sw2860A-ms98-a-0078,400.519125,400.679125,and,I,sd,u-116-1
sw2860A-ms98-a-0078,400.679125,400.949125,aunts,I,sd,u-116-1
sw2860A-ms98-a-0078,400.949125,401.059125,and,I,sd,u-116-1
sw2860A-ms98-a-0078,401.059125,401.379125,uncles,I,sd,u-116-1
sw2860A-ms98-a-0078,401.379125,401.469125,and,B,sd,u-116-2
sw2860A-ms98-a-0078,401.469125,401.640625,we,I,sd,u-116-2
sw2860A-ms98-a-0078,401.870375,402.076625,do,I,sd,u-116-2
sw2860A-ms98-a-0078,402.457000,402.569125,but,B,sd,u-116-3
sw2860A-ms98-a-0078,402.569125,402.799125,it's,I,sd,u-116-3
sw2860A-ms98-a-0078,402.799125,403.089125,although,I,sd,u-116-3
sw2860A-ms98-a-0078,403.089125,403.249125,it's,I,sd,u-116-3
sw2860A-ms98-a-0078,403.249125,403.509125,not,I,sd,u-116-3
sw2860A-ms98-a-0078,403.509125,403.689125,the,I,sd,u-116-3
sw2860A-ms98-a-0078,403.689125,403.999125,same,I,sd,u-116-3
sw2860A-ms98-a-0078,403.999125,404.129125,we,I,sd,u-116-3
sw2860A-ms98-a-0078,404.129125,404.309125,are,I,sd,u-116-3
sw2860A-ms98-a-0079,404.534625,404.706250,and,B,sv,u-116-4
sw2860A-ms98-a-0079,404.706250,404.916250,that's,I,sv,u-116-4
sw2860A-ms98-a-0079,404.916250,405.123500,part,I,sv,u-116-4
sw2860A-ms98-a-0079,405.123500,405.254125,of,I,sv,u-116-4
sw2860A-ms98-a-0079,405.254125,405.376250,i,I,sv,u-116-4
sw2860A-ms98-a-0079,405.376250,405.636250,think,I,sv,u-116-4
sw2860A-ms98-a-0079,405.636250,406.246250,teaching,I,sv,u-116-4
sw2860A-ms98-a-0079,406.246250,406.654000,too,I,sv,u-116-4
sw2860A-ms98-a-0079,406.819750,407.096250,is,I,sv,u-116-4
sw2860A-ms98-a-0079,407.096250,407.256250,what,I,sv,u-116-4
sw2860A-ms98-a-0079,407.256250,407.296250,a,I,sv,u-116-4
sw2860A-ms98-a-0079,407.296250,407.746250,family,I,sv,u-116-4
sw2860A-ms98-a-0079,407.746250,407.956250,is,I,sv,u-116-4
sw2860A-ms98-a-0079,407.956250,408.346250,like,I,sv,u-116-4
sw2860A-ms98-a-0079,408.346250,408.686250,because,B,qh,u-116-5
sw2860A-ms98-a-0079,408.686250,408.836250,then,I,qh,u-116-5
sw2860A-ms98-a-0079,408.836250,408.926250,h[ow]-,I,qh,u-116-5
sw2860A-ms98-a-0079,408.926250,409.196250,how,I,qh,u-116-5
sw2860A-ms98-a-0079,409.196250,409.306250,do,I,qh,u-116-5
sw2860A-ms98-a-0079,409.306250,409.416250,they,I,qh,u-116-5
sw2860A-ms98-a-0079,409.416250,409.796250,pattern,I,qh,u-116-5
sw2860A-ms98-a-0079,409.796250,409.986250,their,I,qh,u-116-5
sw2860A-ms98-a-0079,409.986250,410.186250,own,I,qh,u-116-5
sw2860A-ms98-a-0081,416.528250,416.836750,yeah,B,b,u-118-1
sw2860A-ms98-a-0081,417.217375,417.521375,um,I,b,u-118-1
sw2860A-ms98-a-0083,422.502375,422.731750,that's,B,%,u-120-1
sw2860A-ms98-a-0083,422.731750,423.070375,yeah,B,%,u-120-2
sw2860A-ms98-a-0083,423.477125,423.741750,well,B,sd,u-120-3
sw2860A-ms98-a-0083,423.741750,423.951750,we've,I,sd,u-120-3
sw2860A-ms98-a-0083,423.951750,424.371750,always,I,sd,u-120-3
sw2860A-ms98-a-0083,424.371750,424.531750,we,I,sd,u-120-3
sw2860A-ms98-a-0083,424.531750,424.815125,have,I,sd,u-120-3
sw2860A-ms98-a-0083,424.815125,424.893500,a,I,sd,u-120-3
sw2860A-ms98-a-0083,425.025375,425.311750,had,I,sd,u-120-3
sw2860A-ms98-a-0083,425.311750,425.431750,this,I,sd,u-120-3
sw2860A-ms98-a-0083,425.431750,426.068625,tradition,I,sd,u-120-3
sw2860A-ms98-a-0083,426.663750,427.093250,um,I,sd,u-120-3
sw2860A-ms98-a-0083,427.270375,427.371750,that,I,sd,u-120-3
sw2860A-ms98-a-0083,427.371750,427.501750,we,I,sd,u-120-3
sw2860A-ms98-a-0083,427.501750,427.741750,always,I,sd,u-120-3
sw2860A-ms98-a-0083,427.741750,427.901750,go,I,sd,u-120-3
sw2860A-ms98-a-0083,427.901750,428.041750,out,I,sd,u-120-3
sw2860A-ms98-a-0083,428.041750,428.490750,before,I,sd,u-120-3
sw2860A-ms98-a-0083,428.758125,429.071750,Christmas,I,sd,u-120-3
sw2860A-ms98-a-0083,429.071750,429.271750,and,I,sd,u-120-3
sw2860A-ms98-a-0083,429.271750,429.591750,cut,I,sd,u-120-3
sw2860A-ms98-a-0083,429.591750,429.811750,our,I,sd,u-120-3
sw2860A-ms98-a-0083,429.811750,430.101750,own,I,sd,u-120-3
sw2860A-ms98-a-0083,430.101750,430.591750,tree,I,sd,u-120-3
sw2860A-ms98-a-0084,431.250625,431.423250,and,B,sd,u-122-1
sw2860A-ms98-a-0084,431.423250,431.683250,that's,I,sd,u-122-1
sw2860A-ms98-a-0084,431.683250,432.033250,always,I,sd,u-122-1
sw2860A-ms98-a-0084,432.033250,432.333250,been,I,sd,u-122-1
sw2860A-ms98-a-0084,432.551750,432.653250,a,I,sd,u-122-1
sw2860A-ms98-a-0084,432.653250,432.903250,little,I,sd,u-122-1
sw2860A-ms98-a-0084,432.903250,433.033250,bit,I,sd,u-122-1
sw2860A-ms98-a-0084,433.033250,433.113250,of,I,sd,u-122-1
sw2860A-ms98-a-0084,433.113250,433.193250,a,I,sd,u-122-1
sw2860A-ms98-a-0084,433.193250,433.853250,tradition,I,sd,u-122-1
sw2860A-ms98-a-0084,433.853250,433.953250,that,I,sd,u-122-1
sw2860A-ms98-a-0084,433.953250,434.143250,we've,I,sd,u-122-1
sw2860A-ms98-a-0084,434.143250,434.413250,had,I,sd,u-122-1
sw2860A-ms98-a-0084,434.413250,434.623250,now,B,sd,u-122-2
sw2860A-ms98-a-0084,434.623250,434.913250,this,I,sd,u-122-2
sw2860A-ms98-a-0084,434.913250,435.053250,year,I,sd,u-122-2
sw2860A-ms98-a-0084,435.053250,435.263250,it's,I,sd,u-122-2
sw2860A-ms98-a-0084,435.263250,435.413250,been,I,sd,u-122-2
sw2860A-ms98-a-0084,435.413250,435.503250,was,I,sd,u-122-2
sw2860A-ms98-a-0084,435.503250,435.753250,hard,I,sd,u-122-2
sw2860A-ms98-a-0084,435.753250,435.893250,with,I,sd,u-122-2
sw2860A-ms98-a-0084,435.893250,436.003250,our,I,sd,u-122-2
sw2860A-ms98-a-0084,436.003250,436.273250,son,I,sd,u-122-2
sw2860A-ms98-a-0084,436.273250,436.553250,now,I,sd,u-122-2
sw2860A-ms98-a-0084,436.553250,436.783250,being,I,sd,u-122-2
sw2860A-ms98-a-0084,436.783250,436.883250,in,I,sd,u-122-2
sw2860A-ms98-a-0084,436.883250,437.458750,college,I,sd,u-122-2
sw2860A-ms98-a-0084,437.986125,438.133250,so,B,sd,u-124-1
sw2860A-ms98-a-0084,438.133250,438.353250,this,I,sd,u-124-1
sw2860A-ms98-a-0084,438.353250,438.533250,was,I,sd,u-124-1
sw2860A-ms98-a-0084,438.533250,438.803250,one,I,sd,u-124-1
sw2860A-ms98-a-0084,438.803250,439.053250,thing,I,sd,u-124-1
sw2860A-ms98-a-0084,439.053250,439.213250,that,I,sd,u-124-1
sw2860A-ms98-a-0084,439.213250,439.447750,we,I,sd,u-124-1
sw2860A-ms98-a-0084,439.986375,440.234625,um,I,sd,u-124-1
sw2860A-ms98-a-0084,440.509500,440.683250,weren't,I,sd,u-124-1
sw2860A-ms98-a-0084,440.683250,441.003250,able,I,sd,u-124-1
sw2860A-ms98-a-0084,441.003250,441.153250,to,I,sd,u-124-1
sw2860A-ms98-a-0084,441.153250,441.403250,do,I,sd,u-124-1
sw2860A-ms98-a-0084,441.403250,441.613250,this,I,sd,u-124-1
sw2860A-ms98-a-0084,441.613250,441.733250,year,I,sd,u-124-1
sw2860A-ms98-a-0084,441.733250,441.843250,but,B,sd,u-124-2
sw2860A-ms98-a-0084,441.843250,442.141125,we,I,sd,u-124-2
sw2860A-ms98-a-0084,442.276750,442.433250,did,I,sd,u-124-2
sw2860A-ms98-a-0084,442.433250,442.646000,that,I,sd,u-124-2
sw2860A-ms98-a-0084,442.825500,443.103250,for,I,sd,u-124-2
sw2860A-ms98-a-0084,443.103250,443.377375,e[ver]-,I,sd,u-124-2
sw2860A-ms98-a-0085,443.883875,444.091250,from,I,sd,u-124-2
sw2860A-ms98-a-0085,444.091250,444.201250,the,I,sd,u-124-2
sw2860A-ms98-a-0085,444.201250,444.431250,time,I,sd,u-124-2
sw2860A-ms98-a-0085,444.431250,444.501250,the,I,sd,u-124-2
sw2860A-ms98-a-0085,444.501250,444.861250,children,I,sd,u-124-2
sw2860A-ms98-a-0085,444.861250,445.031250,were,I,sd,u-124-2
sw2860A-ms98-a-0085,445.031250,445.291250,young,I,sd,u-124-2
sw2860A-ms98-a-0085,445.291250,445.571250,enough,I,sd,u-124-2
sw2860A-ms98-a-0085,445.571250,445.731250,to,I,sd,u-124-2
sw2860A-ms98-a-0085,445.731250,446.271250,realize,I,sd,u-124-2
sw2860A-ms98-a-0085,446.271250,446.401250,what,I,sd,u-124-2
sw2860A-ms98-a-0085,446.401250,446.511250,it,I,sd,u-124-2
sw2860A-ms98-a-0085,446.511250,446.811250,was,I,sd,u-124-2
sw2860A-ms98-a-0085,446.811250,447.258000,until,I,sd,u-124-2
sw2860A-ms98-a-0085,447.932125,448.141250,uh,I,sd,u-124-2
sw2860A-ms98-a-0085,448.141250,448.361250,our,I,sd,u-124-2
sw2860A-ms98-a-0085,448.361250,448.591250,older,I,sd,u-124-2
sw2860A-ms98-a-0085,448.591250,448.871250,son,I,sd,u-124-2
sw2860A-ms98-a-0085,448.871250,448.991250,went,I,sd,u-124-2
sw2860A-ms98-a-0085,448.991250,449.161250,away,I,sd,u-124-2
sw2860A-ms98-a-0085,449.161250,449.261250,to,I,sd,u-124-2
sw2860A-ms98-a-0085,449.261250,449.821250,college,I,sd,u-124-2
sw2860A-ms98-a-0087,452.694125,452.824125,and,B,sd,u-126-1
sw2860A-ms98-a-0087,452.824125,452.924125,we,I,sd,u-126-1
sw2860A-ms98-a-0087,452.924125,453.284125,have,I,sd,u-126-1
sw2860A-ms98-a-0087,453.284125,453.734125,advent,I,sd,u-126-1
sw2860A-ms98-a-0087,453.734125,454.504125,calendars,I,sd,u-126-1
sw2860A-ms98-a-0087,454.504125,454.904000,still,I,sd,u-126-1
sw2860A-ms98-a-0087,455.265625,455.464125,from,B,+,u-128-1
sw2860A-ms98-a-0087,455.464125,455.524125,the,I,+,u-128-1
sw2860A-ms98-a-0087,455.524125,455.834125,time,I,+,u-128-1
sw2860A-ms98-a-0087,455.834125,455.994125,that,I,+,u-128-1
sw2860A-ms98-a-0087,455.994125,456.144125,they,I,+,u-128-1
sw2860A-ms98-a-0087,456.144125,456.626625,came,I,+,u-128-1
sw2860A-ms98-a-0087,456.961750,457.044125,you,I,+,u-128-1
sw2860A-ms98-a-0087,457.044125,457.204125,know,I,+,u-128-1
sw2860A-ms98-a-0087,457.204125,457.573375,to,I,+,u-128-1
sw2860A-ms98-a-0089,460.154875,460.763000,oh,B,b,u-130-1
sw2860A-ms98-a-0091,467.042750,467.432750,oh,B,b,u-132-1
sw2860A-ms98-a-0091,467.432750,467.810125,yes,I,b,u-132-1
sw2860A-ms98-a-0092,469.113875,469.345250,that's,B,%,u-134-1
sw2860A-ms98-a-0092,469.444250,469.747375,uh-huh,B,%,u-134-2
sw2860A-ms98-a-0094,472.369750,472.527750,well,B,%,u-136-1
sw2860A-ms98-a-0095,473.414250,473.605375,o[urs]-,I,%,u-136-1
sw2860A-ms98-a-0095,473.605375,473.875375,ours,I,%,u-136-1
sw2860A-ms98-a-0095,473.875375,474.241625,is,I,%,u-136-1
sw2860A-ms98-a-0095,474.241625,474.581125,uh,I,%,u-136-1
sw2860A-ms98-a-0095,474.581125,474.667000,a,B,sd,u-136-2
sw2860A-ms98-a-0095,474.805375,475.035375,friend,I,sd,u-136-2
sw2860A-ms98-a-0097,477.110875,477.370500,uh,B,+,u-138-1
sw2860A-ms98-a-0097,477.370500,477.450000,a,I,+,u-138-1
sw2860A-ms98-a-0097,477.450000,477.760000,friend,I,+,u-138-1
sw2860A-ms98-a-0097,477.760000,477.840000,of,I,+,u-138-1
sw2860A-ms98-a-0097,477.840000,478.120000,mine,I,+,u-138-1
sw2860A-ms98-a-0097,478.120000,478.320000,from,I,+,u-138-1
sw2860A-ms98-a-0097,478.320000,478.910000,Denmark,I,+,u-138-1
sw2860A-ms98-a-0097,478.910000,479.350000,hand,I,+,u-138-1
