sw2457B-ms98-a-0002,4.360375,4.957625,yeah,B,b,u-2-1
sw2457B-ms98-a-0087,413.384875,413.474875,and,I,sd,u-158-1
sw2457B-ms98-a-0087,413.474875,413.944875,everything,I,sd,u-158-1
sw2457B-ms98-a-0087,413.944875,414.034875,it,B,sd,u-158-2
sw2457B-ms98-a-0087,414.034875,414.238250,was,I,sd,u-158-2
sw2457B-ms98-a-0087,414.238250,414.918750,miserable,I,sd,u-158-2
sw2457B-ms98-a-0088,416.600250,417.209250,yeah,B,aa,u-160-1
sw2457B-ms98-a-0088,417.209250,417.590250,[laughter-that],O,,
sw2457B-ms98-a-0088,417.590250,417.680250,[laughter-would],O,,
sw2457B-ms98-a-0088,417.680250,417.910250,[laughter-not],O,,
sw2457B-ms98-a-0088,417.910250,418.141750,[laughter-be],O,,
sw2457B-ms98-a-0088,418.141750,418.593625,fun,B,sv,u-160-2
sw2457B-ms98-a-0090,423.791125,424.320125,um-hum,B,b,u-162-1
sw2457B-ms98-a-0092,430.976625,431.969250,[laughter-oh],O,,
sw2457B-ms98-a-0092,431.969250,432.522000,[laughter-really],O,,
sw2457B-ms98-a-0092,432.522000,433.943500,[laughter],O,,
sw2457B-ms98-a-0093,434.620250,435.195875,oh,B,b,u-166-1
sw2457B-ms98-a-0093,435.195875,435.795875,gosh,I,b,u-166-1
sw2457B-ms98-a-0093,435.795875,435.925875,no,B,ba,u-166-2
sw2457B-ms98-a-0093,435.925875,436.355875,kidding,I,ba,u-166-2
sw2457B-ms98-a-0093,436.355875,436.485875,talk,B,qh,u-166-3
sw2457B-ms98-a-0093,436.485875,436.635875,about,I,qh,u-166-3
sw2457B-ms98-a-0093,436.635875,436.965875,asking,I,qh,u-166-3
sw2457B-ms98-a-0093,436.965875,437.075875,for,I,qh,u-166-3
sw2457B-ms98-a-0093,437.075875,437.535875,trouble,I,qh,u-166-3
sw2457B-ms98-a-0093,437.535875,437.825625,huh,I,qh,u-166-3
sw2457B-ms98-a-0094,438.844375,439.550125,yeah,B,b,u-168-1
sw2457B-ms98-a-0094,439.550125,440.174625,yeah,B,b^r,u-168-2
sw2457B-ms98-a-0096,443.873875,444.348125,okay,B,fc,u-170-1
sw2457B-ms98-a-0096,444.348125,444.498125,well,B,fc,u-170-2
sw2457B-ms98-a-0096,444.498125,444.618125,have,I,fc,u-170-2
sw2457B-ms98-a-0096,444.618125,444.678125,a,I,fc,u-170-2
sw2457B-ms98-a-0096,444.678125,444.848125,good,I,fc,u-170-2
sw2457B-ms98-a-0096,444.848125,445.257250,day,I,fc,u-170-2
sw2457B-ms98-a-0096,445.612625,446.113500,[laughter],O,,
sw2457B-ms98-a-0096,446.113500,446.438125,thanks,B,fc,u-172-1
sw2457B-ms98-a-0096,446.438125,446.878625,bye-bye,O,,
