sw2991B-ms98-a-0003,7.313625,7.563625,no,B,nn,u-2-1
sw2991B-ms98-a-0055,307.492875,308.012875,considered,I,sd,u-62-5
sw2991B-ms98-a-0055,308.012875,308.342875,looking,I,sd,u-62-5
sw2991B-ms98-a-0055,308.342875,308.432875,it,I,sd,u-62-5
sw2991B-ms98-a-0055,308.432875,308.851875,up,I,sd,u-62-5
sw2991B-ms98-a-0055,309.161625,309.251500,you,I,sd,u-62-5
sw2991B-ms98-a-0055,309.251500,309.452875,know,I,sd,u-62-5
sw2991B-ms98-a-0057,314.670375,315.369000,sometimes,B,no,u-64-1
sw2991B-ms98-a-0057,315.369000,315.559000,it's,I,no,u-64-1
sw2991B-ms98-a-0057,315.749000,316.349000,sometimes,B,no,u-64-2
sw2991B-ms98-a-0057,317.079000,317.329000,well,B,no,u-64-3
sw2991B-ms98-a-0057,317.329000,317.589000,it's,I,no,u-64-3
sw2991B-ms98-a-0057,317.869000,318.019000,it's,I,no,u-64-3
sw2991B-ms98-a-0057,318.019000,318.099000,a,I,no,u-64-3
sw2991B-ms98-a-0057,318.099000,318.499000,number,I,no,u-64-3
sw2991B-ms98-a-0057,318.499000,318.589000,of,I,no,u-64-3
sw2991B-ms98-a-0057,318.589000,318.939000,different,I,no,u-64-3
sw2991B-ms98-a-0057,318.939000,319.189000,things,I,no,u-64-3
sw2991B-ms98-a-0057,319.189000,319.884875,sometimes,B,sv,u-64-4
sw2991B-ms98-a-0057,320.612500,320.759000,they,I,sv,u-64-4
sw2991B-ms98-a-0057,320.759000,321.199000,don't,I,sv,u-64-4
sw2991B-ms98-a-0057,321.359000,321.764875,uh,I,sv,u-64-4
sw2991B-ms98-a-0058,323.071875,323.181875,they,I,sv,u-64-4
sw2991B-ms98-a-0058,323.181875,323.451875,don't,I,sv,u-64-4
sw2991B-ms98-a-0058,323.451875,323.671875,think,I,sv,u-64-4
sw2991B-ms98-a-0058,323.671875,323.791875,that,I,sv,u-64-4
sw2991B-ms98-a-0058,323.791875,323.901875,they,I,sv,u-64-4
sw2991B-ms98-a-0058,323.901875,324.121875,can,I,sv,u-64-4
sw2991B-ms98-a-0058,324.121875,324.311875,get,I,sv,u-64-4
sw2991B-ms98-a-0058,324.311875,324.521875,any,I,sv,u-64-4
sw2991B-ms98-a-0058,324.521875,325.151875,information,I,sv,u-64-4
sw2991B-ms98-a-0058,325.151875,325.291875,out,I,sv,u-64-4
sw2991B-ms98-a-0058,325.291875,325.401875,of,I,sv,u-64-4
sw2991B-ms98-a-0058,325.401875,325.461875,the,I,sv,u-64-4
sw2991B-ms98-a-0058,325.461875,325.851875,manual,I,sv,u-64-4
sw2991B-ms98-a-0058,325.851875,326.121875,some,B,sv,u-64-5
sw2991B-ms98-a-0058,326.121875,326.661875,manuals,I,sv,u-64-5
sw2991B-ms98-a-0058,326.661875,326.871875,aren't,I,sv,u-64-5
sw2991B-ms98-a-0058,326.871875,327.121875,really,I,sv,u-64-5
sw2991B-ms98-a-0058,327.121875,327.601875,designed,I,sv,u-64-5
sw2991B-ms98-a-0058,327.601875,327.891875,very,I,sv,u-64-5
sw2991B-ms98-a-0058,327.891875,328.331875,well,I,sv,u-64-5
sw2991B-ms98-a-0059,328.775000,328.915000,but,B,sd,u-66-1
sw2991B-ms98-a-0059,328.915000,329.135000,some,I,sd,u-66-1
sw2991B-ms98-a-0059,329.135000,329.255000,of,I,sd,u-66-1
sw2991B-ms98-a-0059,329.255000,329.395000,them,I,sd,u-66-1
sw2991B-ms98-a-0059,329.395000,329.685000,are,B,+,u-68-1
sw2991B-ms98-a-0059,329.685000,329.825000,and,B,sd,u-68-2
sw2991B-ms98-a-0059,329.825000,330.055000,more,I,sd,u-68-2
sw2991B-ms98-a-0059,330.055000,330.145000,and,I,sd,u-68-2
sw2991B-ms98-a-0059,330.145000,330.375000,more,I,sd,u-68-2
sw2991B-ms98-a-0059,330.375000,330.485000,of,I,sd,u-68-2
sw2991B-ms98-a-0059,330.485000,330.645000,them,I,sd,u-68-2
sw2991B-ms98-a-0059,330.645000,330.715000,are,I,sd,u-68-2
sw2991B-ms98-a-0059,330.715000,331.175000,coming,I,sd,u-68-2
sw2991B-ms98-a-0059,331.175000,331.413125,out,I,sd,u-68-2
sw2991B-ms98-a-0059,331.936625,332.295000,written,I,sd,u-68-2
sw2991B-ms98-a-0059,332.295000,332.435000,in,I,sd,u-68-2
sw2991B-ms98-a-0059,332.435000,332.515000,a,I,sd,u-68-2
sw2991B-ms98-a-0059,332.515000,332.785000,way,I,sd,u-68-2
sw2991B-ms98-a-0059,332.785000,333.005000,that,I,sd,u-68-2
sw2991B-ms98-a-0059,333.005000,333.115000,it,I,sd,u-68-2
sw2991B-ms98-a-0059,333.275000,333.525000,that,I,sd,u-68-2
sw2991B-ms98-a-0059,333.525000,333.785000,just,I,sd,u-68-2
sw2991B-ms98-a-0059,333.785000,333.986875,a,I,sd,u-68-2
sw2991B-ms98-a-0059,333.986875,334.160125,a,I,sd,u-68-2
sw2991B-ms98-a-0059,334.160125,334.595000,basic,I,sd,u-68-2
sw2991B-ms98-a-0059,334.595000,334.905000,general,I,sd,u-68-2
sw2991B-ms98-a-0059,334.905000,335.285000,user,I,sd,u-68-2
sw2991B-ms98-a-0059,335.285000,335.475000,can,I,sd,u-68-2
sw2991B-ms98-a-0059,335.475000,336.125000,understand,I,sd,u-68-2
sw2991B-ms98-a-0059,336.125000,336.305000,them,I,sd,u-68-2
sw2991B-ms98-a-0059,336.305000,336.656125,so,B,sd,u-68-3
sw2991B-ms98-a-0059,337.003750,337.120500,i,I,sd,u-68-3
sw2991B-ms98-a-0059,337.120500,337.476125,think,I,sd,u-68-3
sw2991B-ms98-a-0059,337.841500,338.285000,um,I,sd,u-68-3
sw2991B-ms98-a-0060,338.995000,339.285000,people,I,sd,u-68-3
sw2991B-ms98-a-0060,339.285000,339.615000,think,I,sd,u-68-3
sw2991B-ms98-a-0060,339.615000,339.785000,it's,I,sd,u-68-3
sw2991B-ms98-a-0060,339.785000,340.015000,going,I,sd,u-68-3
sw2991B-ms98-a-0060,340.015000,340.095000,to,I,sd,u-68-3
sw2991B-ms98-a-0060,340.095000,340.425000,take,I,sd,u-68-3
sw2991B-ms98-a-0060,340.425000,340.545000,them,I,sd,u-68-3
sw2991B-ms98-a-0060,340.545000,340.605000,a,I,sd,u-68-3
sw2991B-ms98-a-0060,340.605000,340.865000,lot,I,sd,u-68-3
sw2991B-ms98-a-0060,340.865000,341.458375,longer,I,sd,u-68-3
sw2991B-ms98-a-0060,341.910375,342.055000,to,I,sd,u-68-3
sw2991B-ms98-a-0060,342.055000,342.345000,learn,I,sd,u-68-3
sw2991B-ms98-a-0060,342.345000,342.485000,it,I,sd,u-68-3
sw2991B-ms98-a-0060,342.605000,343.135000,properly,I,sd,u-68-3
sw2991B-ms98-a-0060,343.135000,343.275000,than,I,sd,u-68-3
sw2991B-ms98-a-0060,343.275000,343.425000,it,I,sd,u-68-3
sw2991B-ms98-a-0060,343.425000,343.645000,really,I,sd,u-68-3
sw2991B-ms98-a-0060,343.645000,344.235000,would,I,sd,u-68-3
sw2991B-ms98-a-0060,344.945000,345.195000,and,B,sd,u-68-4
sw2991B-ms98-a-0060,345.195000,345.375000,so,I,sd,u-68-4
sw2991B-ms98-a-0060,345.375000,345.595000,they're,I,sd,u-68-4
sw2991B-ms98-a-0060,345.595000,345.925000,really,I,sd,u-68-4
sw2991B-ms98-a-0060,345.925000,346.385000,wasting,I,sd,u-68-4
sw2991B-ms98-a-0060,346.385000,346.675000,time,I,sd,u-68-4
sw2991B-ms98-a-0060,346.675000,346.885000,rather,I,sd,u-68-4
sw2991B-ms98-a-0060,346.885000,347.035000,than,I,sd,u-68-4
sw2991B-ms98-a-0060,347.035000,347.455000,saving,I,sd,u-68-4
sw2991B-ms98-a-0060,347.455000,347.865000,themselves,I,sd,u-68-4
sw2991B-ms98-a-0060,347.865000,348.085000,time,I,sd,u-68-4
sw2991B-ms98-a-0060,348.085000,348.335000,because,I,sd,u-68-4
sw2991B-ms98-a-0060,348.335000,348.465000,they,I,sd,u-68-4
sw2991B-ms98-a-0060,348.465000,348.755000,think,I,sd,u-68-4
sw2991B-ms98-a-0060,348.755000,348.915000,well,I,sd,u-68-4
sw2991B-ms98-a-0060,348.915000,349.055000,it's,I,sd,u-68-4
sw2991B-ms98-a-0060,349.055000,349.345000,quicker,I,sd,u-68-4
sw2991B-ms98-a-0060,349.345000,349.545000,just,I,sd,u-68-4
sw2991B-ms98-a-0060,349.545000,349.645000,to,I,sd,u-68-4
sw2991B-ms98-a-0060,349.645000,349.795000,do,I,sd,u-68-4
sw2991B-ms98-a-0060,349.795000,349.875000,it,I,sd,u-68-4
sw2991B-ms98-a-0060,349.875000,350.565000,myself,I,sd,u-68-4
sw2991B-ms98-a-0060,350.685000,350.815000,when,B,+,u-70-1
sw2991B-ms98-a-0060,350.815000,351.005000,it's,I,+,u-70-1
sw2991B-ms98-a-0060,351.005000,351.255000,really,I,+,u-70-1
sw2991B-ms98-a-0060,351.255000,351.751750,not,I,+,u-70-1
sw2991B-ms98-a-0062,354.577125,354.837125,well,B,sv,u-72-1
sw2991B-ms98-a-0062,354.837125,354.907125,i,I,sv,u-72-1
sw2991B-ms98-a-0062,354.907125,355.167125,think,I,sv,u-72-1
sw2991B-ms98-a-0062,355.167125,355.537125,so,I,sv,u-72-1
sw2991B-ms98-a-0064,358.322500,358.732500,um-hum,B,b,u-74-1
sw2991B-ms98-a-0064,359.112500,359.782500,exactly,B,aa,u-74-2
sw2991B-ms98-a-0066,368.599750,369.009750,uh-huh,B,b,u-76-1
sw2991B-ms98-a-0068,377.358750,377.829750,uh,O,,
sw2991B-ms98-a-0068,377.970375,378.308750,the,O,,
sw2991B-ms98-a-0068,378.308750,378.578750,the,O,,
sw2991B-ms98-a-0068,378.578750,378.838750,with,B,na,u-78-1
sw2991B-ms98-a-0068,378.838750,379.438750,PC's,I,na,u-78-1
sw2991B-ms98-a-0068,379.438750,379.578750,they're,I,na,u-78-1
sw2991B-ms98-a-0068,379.578750,379.808750,either,I,na,u-78-1
sw2991B-ms98-a-0068,379.808750,380.358750,IBM,I,na,u-78-1
sw2991B-ms98-a-0068,380.358750,380.478750,or,I,na,u-78-1
sw2991B-ms98-a-0068,380.478750,380.878750,IBM,I,na,u-78-1
sw2991B-ms98-a-0068,380.878750,381.618750,compatible,I,na,u-78-1
sw2991B-ms98-a-0068,381.618750,382.218750,mostly,I,na,u-78-1
sw2991B-ms98-a-0070,384.068125,384.338125,that,B,sd,u-80-1
sw2991B-ms98-a-0070,384.338125,384.518125,is,I,sd,u-80-1
sw2991B-ms98-a-0070,384.628125,384.757500,you,I,sd,u-80-1
sw2991B-ms98-a-0070,384.757500,384.983500,know,I,sd,u-80-1
sw2991B-ms98-a-0070,384.983500,385.177250,the,I,sd,u-80-1
sw2991B-ms98-a-0070,385.331750,385.748125,industry,I,sd,u-80-1
sw2991B-ms98-a-0070,385.748125,386.363875,standard,I,sd,u-80-1
sw2991B-ms98-a-0072,389.018875,389.368875,uh-huh,B,b,u-82-1
sw2991B-ms98-a-0074,391.959000,392.159000,there's,B,sv,u-82-2
sw2991B-ms98-a-0074,392.159000,392.229000,a,I,sv,u-82-2
sw2991B-ms98-a-0074,392.229000,392.449000,lot,I,sv,u-82-2
sw2991B-ms98-a-0074,392.449000,392.599000,of,I,sv,u-82-2
sw2991B-ms98-a-0074,392.679000,392.829000,of,I,sv,u-82-2
sw2991B-ms98-a-0074,392.939000,393.189000,really,I,sv,u-82-2
sw2991B-ms98-a-0074,393.189000,393.529000,good,I,sv,u-82-2
sw2991B-ms98-a-0074,393.529000,393.929000,IBM,I,sv,u-82-2
sw2991B-ms98-a-0074,393.929000,394.659000,compatibles,I,sv,u-82-2
sw2991B-ms98-a-0076,397.341750,397.591750,too,I,sv,u-82-2
sw2991B-ms98-a-0076,397.591750,397.691750,they,B,sd,u-82-3
sw2991B-ms98-a-0076,397.691750,397.851750,don't,I,sd,u-82-3
sw2991B-ms98-a-0076,397.851750,398.001750,have,I,sd,u-82-3
sw2991B-ms98-a-0076,398.001750,398.161750,to,I,sd,u-82-3
sw2991B-ms98-a-0076,398.161750,398.781750,necessarily,I,sd,u-82-3
sw2991B-ms98-a-0076,398.781750,398.921750,be,I,sd,u-82-3
sw2991B-ms98-a-0076,398.921750,399.031750,the,I,sd,u-82-3
sw2991B-ms98-a-0076,399.031750,399.471750,IBM,I,sd,u-82-3
sw2991B-ms98-a-0076,399.471750,399.831750,brand,I,sd,u-82-3
sw2991B-ms98-a-0076,399.831750,399.931750,but,B,sd,u-82-4
sw2991B-ms98-a-0076,399.931750,400.001750,they,I,sd,u-82-4
sw2991B-ms98-a-0076,400.001750,400.191750,have,I,sd,u-82-4
sw2991B-ms98-a-0076,400.191750,400.311750,to,I,sd,u-82-4
sw2991B-ms98-a-0076,400.311750,400.641750,adhere,I,sd,u-82-4
sw2991B-ms98-a-0076,400.641750,400.771750,to,I,sd,u-82-4
sw2991B-ms98-a-0076,400.771750,400.941750,that,I,sd,u-82-4
sw2991B-ms98-a-0076,400.941750,401.361750,industry,I,sd,u-82-4
sw2991B-ms98-a-0076,401.361750,401.981750,standard,I,sd,u-82-4
sw2991B-ms98-a-0078,408.868625,409.471000,oh,B,na,u-84-1
sw2991B-ms98-a-0078,409.953125,410.588625,probably,I,na,u-84-1
sw2991B-ms98-a-0079,411.536125,413.080500,[laughter],O,,
sw2991B-ms98-a-0079,413.080500,413.573875,okay,B,fc,u-88-1
sw2991B-ms98-a-0079,414.097500,414.496125,bye-bye,O,,
