text,audio_path,gender,words,starts,tts,name,phrase,long_short,phrase_idx,phones,phone_starts,phone_ends,ends,vad_list,scp
Are you a first year student?,dataset_phrases/audio/first_year_short_male_en-US-Wavenet-A.wav,male,"['are', 'you', 'a', 'first', 'year', 'student']","[0.0, 0.09, 0.36, 0.43, 0.82, 1.0]",en-US-Wavenet-A,first_year_short_male_en-US-Wavenet-A,first_year,short,2,"['AA1', 'R', 'Y', 'UW1', 'AH0', 'F', 'ER1', 'S', 'T', 'Y', 'IH1', 'R', 'S', 'T', 'UW1', 'D', 'AH0', 'N', 'T']","[0.0, 0.04, 0.09, 0.25, 0.36, 0.43, 0.57, 0.68, 0.76, 0.82, 0.88, 0.93, 1.0, 1.1, 1.17, 1.27, 1.3, 1.37, 1.43]","[0.04, 0.09, 0.25, 0.36, 0.43, 0.57, 0.68, 0.76, 0.82, 0.88, 0.93, 1.0, 1.1, 1.17, 1.27, 1.3, 1.37, 1.43, 1.48]","[0.09, 0.36, 0.43, 0.82, 1.0, 1.48]","[[[0.0, 0.09], [0.09, 0.36], [0.36, 0.43], [0.43, 0.82], [0.82, 1.0], [1.0, 1.48]], []]",1.48
Are you a first year student?,dataset_phrases/audio/first_year_short_male_en-US-Wavenet-B.wav,male,"['are', 'you', 'a', 'first', 'year', 'student']","[0.0, 0.09, 0.3, 0.37, 0.74, 0.96]",en-US-Wavenet-B,first_year_short_male_en-US-Wavenet-B,first_year,short,3,"['AA1', 'R', 'Y', 'UW1', 'AH0', 'F', 'ER1', 'S', 'T', 'Y', 'IH1', 'R', 'S', 'T', 'UW1', 'D', 'AH0', 'N', 'T']","[0.0, 0.04, 0.09, 0.19, 0.3, 0.37, 0.49, 0.61, 0.69, 0.74, 0.82, 0.87, 0.96, 1.06, 1.12, 1.24, 1.28, 1.36, 1.42]","[0.04, 0.09, 0.19, 0.3, 0.37, 0.49, 0.61, 0.69, 0.74, 0.82, 0.87, 0.96, 1.06, 1.12, 1.24, 1.28, 1.36, 1.42, 1.49]","[0.09, 0.3, 0.37, 0.74, 0.96, 1.49]","[[[0.0, 0.09], [0.09, 0.3], [0.3, 0.37], [0.37, 0.74], [0.74, 0.96], [0.96, 1.49]], []]",1.49
Are you a first year student?,dataset_phrases/audio/first_year_short_male_en-US-Wavenet-D.wav,male,"['are', 'you', 'a', 'first', 'year', 'student']","[0.0, 0.05, 0.22, 0.27, 0.61, 0.75]",en-US-Wavenet-D,first_year_short_male_en-US-Wavenet-D,first_year,short,4,"['ER0', 'Y', 'UW1', 'AH0', 'F', 'ER1', 'S', 'T', 'Y', 'IH1', 'R', 'S', 'T', 'UW1', 'D', 'AH0', 'N', 'T']","[0.0, 0.05, 0.15, 0.22, 0.27, 0.39, 0.48, 0.55, 0.61, 0.65, 0.69, 0.75, 0.85, 0.91, 1.0, 1.03, 1.07, 1.13]","[0.05, 0.15, 0.22, 0.27, 0.39, 0.48, 0.55, 0.61, 0.65, 0.69, 0.75, 0.85, 0.91, 1.0, 1.03, 1.07, 1.13, 1.17]","[0.05, 0.22, 0.27, 0.61, 0.75, 1.17]","[[[0.0, 0.05], [0.05, 0.22], [0.22, 0.27], [0.27, 0.61], [0.61, 0.75], [0.75, 1.17]], []]",1.17
Are you a first year student here at this university?,dataset_phrases/audio/first_year_long_female_en-US-Wavenet-G.wav,female,"['are', 'you', 'a', 'first', 'year', 'student', 'here', 'at', 'this', 'university']","[0.0, 0.07, 0.27, 0.32, 0.67, 0.81, 1.27, 1.47, 1.61, 1.79]",en-US-Wavenet-G,first_year_long_female_en-US-Wavenet-G,first_year,long,0,"['AA1', 'R', 'Y', 'UW1', 'AH0', 'F', 'ER1', 'S', 'T', 'Y', 'IH1', 'R', 'S', 'T', 'UW1', 'D', 'AH0', 'N', 'T', 'HH', 'IY1', 'R', 'AE1', 'T', 'DH', 'IH0', 'S', 'Y', 'UW2', 'N', 'AH0', 'V', 'ER1', 'S', 'AH0', 'T', 'IY0']","[0.0, 0.03, 0.07, 0.19, 0.27, 0.32, 0.43, 0.54, 0.62, 0.67, 0.71, 0.77, 0.81, 0.92, 0.98, 1.06, 1.1, 1.15, 1.19, 1.27, 1.28, 1.41, 1.47, 1.54, 1.61, 1.62, 1.7, 1.79, 1.84, 1.88, 1.91, 1.96, 2.02, 2.11, 2.2, 2.24, 2.28]","[0.03, 0.07, 0.19, 0.27, 0.32, 0.43, 0.54, 0.62, 0.67, 0.71, 0.77, 0.81, 0.92, 0.98, 1.06, 1.1, 1.15, 1.19, 1.27, 1.28, 1.41, 1.47, 1.54, 1.61, 1.62, 1.7, 1.79, 1.84, 1.88, 1.91, 1.96, 2.02, 2.11, 2.2, 2.24, 2.28, 2.41]","[0.07, 0.27, 0.32, 0.67, 0.81, 1.27, 1.47, 1.61, 1.79, 2.41]","[[[0.0, 0.07], [0.07, 0.27], [0.27, 0.32], [0.32, 0.67], [0.67, 0.81], [0.81, 1.27], [1.27, 1.47], [1.47, 1.61], [1.61, 1.79], [1.79, 2.41]], []]",1.27
Are you a first year student here at this university?,dataset_phrases/audio/first_year_long_female_en-US-Wavenet-H.wav,female,"['are', 'you', 'a', 'first', 'year', 'student', 'here', 'at', 'this', 'university']","[0.0, 0.05, 0.27, 0.32, 0.64, 0.76, 1.18, 1.34, 1.46, 1.65]",en-US-Wavenet-H,first_year_long_female_en-US-Wavenet-H,first_year,long,1,"['ER0', 'Y', 'UW1', 'AH0', 'F', 'ER1', 'S', 'T', 'Y', 'IH1', 'R', 'S', 'T', 'UW1', 'D', 'AH0', 'N', 'T', 'HH', 'IY1', 'R', 'AE1', 'T', 'DH', 'IH0', 'S', 'Y', 'UW2', 'N', 'AH0', 'V', 'ER1', 'S', 'AH0', 'T', 'IY0']","[0.0, 0.05, 0.2, 0.27, 0.32, 0.43, 0.53, 0.59, 0.64, 0.68, 0.73, 0.76, 0.85, 0.9, 0.99, 1.02, 1.07, 1.1, 1.18, 1.19, 1.3, 1.34, 1.39, 1.46, 1.47, 1.56, 1.65, 1.71, 1.74, 1.78, 1.83, 1.88, 1.99, 2.08, 2.13, 2.17]","[0.05, 0.2, 0.27, 0.32, 0.43, 0.53, 0.59, 0.64, 0.68, 0.73, 0.76, 0.85, 0.9, 0.99, 1.02, 1.07, 1.1, 1.18, 1.19, 1.3, 1.34, 1.39, 1.46, 1.47, 1.56, 1.65, 1.71, 1.74, 1.78, 1.83, 1.88, 1.99, 2.08, 2.13, 2.17, 2.3]","[0.05, 0.27, 0.32, 0.64, 0.76, 1.18, 1.34, 1.46, 1.65, 2.3]","[[[0.0, 0.05], [0.05, 0.27], [0.27, 0.32], [0.32, 0.64], [0.64, 0.76], [0.76, 1.18], [1.18, 1.34], [1.34, 1.46], [1.46, 1.65], [1.65, 2.3]], []]",1.18
Are you a first year student here at this university?,dataset_phrases/audio/first_year_long_female_en-US-Wavenet-C.wav,female,"['are', 'you', 'a', 'first', 'year', 'student', 'here', 'at', 'this', 'university']","[0.0, 0.05, 0.28, 0.33, 0.68, 0.82, 1.3, 1.5, 1.68, 1.86]",en-US-Wavenet-C,first_year_long_female_en-US-Wavenet-C,first_year,long,2,"['ER0', 'Y', 'UW1', 'AH0', 'F', 'ER1', 'S', 'T', 'Y', 'IH1', 'R', 'S', 'T', 'UW1', 'D', 'AH0', 'N', 'T', 'HH', 'IY1', 'R', 'AE1', 'T', 'DH', 'IH0', 'S', 'Y', 'UW2', 'N', 'AH0', 'V', 'ER1', 'S', 'AH0', 'T', 'IY0']","[0.0, 0.05, 0.19, 0.28, 0.33, 0.46, 0.55, 0.62, 0.68, 0.72, 0.77, 0.82, 0.93, 0.99, 1.07, 1.11, 1.14, 1.21, 1.3, 1.31, 1.42, 1.5, 1.58, 1.68, 1.69, 1.75, 1.86, 1.92, 1.96, 2.0, 2.05, 2.12, 2.22, 2.33, 2.37, 2.42]","[0.05, 0.19, 0.28, 0.33, 0.46, 0.55, 0.62, 0.68, 0.72, 0.77, 0.82, 0.93, 0.99, 1.07, 1.11, 1.14, 1.21, 1.3, 1.31, 1.42, 1.5, 1.58, 1.68, 1.69, 1.75, 1.86, 1.92, 1.96, 2.0, 2.05, 2.12, 2.22, 2.33, 2.37, 2.42, 2.55]","[0.05, 0.28, 0.33, 0.68, 0.82, 1.3, 1.5, 1.68, 1.86, 2.55]","[[[0.0, 0.05], [0.05, 0.28], [0.28, 0.33], [0.33, 0.68], [0.68, 0.82], [0.82, 1.3], [1.3, 1.5], [1.5, 1.68], [1.68, 1.86], [1.86, 2.55]], []]",1.3
Are you a first year student here at this university?,dataset_phrases/audio/first_year_long_female_en-US-Wavenet-E.wav,female,"['are', 'you', 'a', 'first', 'year', 'student', 'here', 'at', 'this', 'university']","[0.0, 0.06, 0.25, 0.31, 0.69, 0.84, 1.35, 1.53, 1.7, 1.9]",en-US-Wavenet-E,first_year_long_female_en-US-Wavenet-E,first_year,long,3,"['AA1', 'R', 'Y', 'UW1', 'AH0', 'F', 'ER1', 'S', 'T', 'Y', 'IH1', 'R', 'S', 'T', 'UW1', 'D', 'AH0', 'N', 'T', 'HH', 'IY1', 'R', 'AE1', 'T', 'DH', 'IH0', 'S', 'Y', 'UW2', 'N', 'AH0', 'V', 'ER1', 'S', 'AH0', 'T', 'IY0']","[0.0, 0.03, 0.06, 0.18, 0.25, 0.31, 0.44, 0.55, 0.63, 0.69, 0.73, 0.79, 0.84, 0.96, 1.02, 1.09, 1.13, 1.18, 1.23, 1.35, 1.36, 1.45, 1.53, 1.61, 1.7, 1.71, 1.79, 1.9, 1.96, 1.99, 2.03, 2.09, 2.14, 2.25, 2.36, 2.41, 2.45]","[0.03, 0.06, 0.18, 0.25, 0.31, 0.44, 0.55, 0.63, 0.69, 0.73, 0.79, 0.84, 0.96, 1.02, 1.09, 1.13, 1.18, 1.23, 1.35, 1.36, 1.45, 1.53, 1.61, 1.7, 1.71, 1.79, 1.9, 1.96, 1.99, 2.03, 2.09, 2.14, 2.25, 2.36, 2.41, 2.45, 2.63]","[0.06, 0.25, 0.31, 0.69, 0.84, 1.35, 1.53, 1.7, 1.9, 2.63]","[[[0.0, 0.06], [0.06, 0.25], [0.25, 0.31], [0.31, 0.69], [0.69, 0.84], [0.84, 1.35], [1.35, 1.53], [1.53, 1.7], [1.7, 1.9], [1.9, 2.63]], []]",1.35
Are you a first year student here at this university?,dataset_phrases/audio/first_year_long_female_en-US-Wavenet-F.wav,female,"['are', 'you', 'a', 'first', 'year', 'student', 'here', 'at', 'this', 'university']","[0.0, 0.08, 0.34, 0.37, 0.74, 0.86, 1.32, 1.48, 1.66, 1.85]",en-US-Wavenet-F,first_year_long_female_en-US-Wavenet-F,first_year,long,4,"['AA1', 'R', 'Y', 'UW1', 'AH0', 'F', 'ER1', 'S', 'T', 'Y', 'IH1', 'R', 'S', 'T', 'UW1', 'D', 'AH0', 'N', 'T', 'HH', 'IY1', 'R', 'AE1', 'T', 'DH', 'IH0', 'S', 'Y', 'UW2', 'N', 'AH0', 'V', 'ER1', 'S', 'AH0', 'T', 'IY0']","[0.0, 0.04, 0.08, 0.22, 0.34, 0.37, 0.5, 0.58, 0.69, 0.74, 0.78, 0.82, 0.86, 0.98, 1.04, 1.12, 1.15, 1.18, 1.23, 1.32, 1.33, 1.42, 1.48, 1.57, 1.66, 1.67, 1.73, 1.85, 1.91, 1.94, 1.98, 2.04, 2.1, 2.2, 2.32, 2.38, 2.41]","[0.04, 0.08, 0.22, 0.34, 0.37, 0.5, 0.58, 0.69, 0.74, 0.78, 0.82, 0.86, 0.98, 1.04, 1.12, 1.15, 1.18, 1.23, 1.32, 1.33, 1.42, 1.48, 1.57, 1.66, 1.67, 1.73, 1.85, 1.91, 1.94, 1.98, 2.04, 2.1, 2.2, 2.32, 2.38, 2.41, 2.57]","[0.08, 0.34, 0.37, 0.74, 0.86, 1.32, 1.48, 1.66, 1.85, 2.57]","[[[0.0, 0.08], [0.08, 0.34], [0.34, 0.37], [0.37, 0.74], [0.74, 0.86], [0.86, 1.32], [1.32, 1.48], [1.48, 1.66], [1.66, 1.85], [1.85, 2.57]], []]",1.32
Are you a first year student here at this university?,dataset_phrases/audio/first_year_long_male_en-US-Wavenet-I.wav,male,"['are', 'you', 'a', 'first', 'year', 'student', 'here', 'at', 'this', 'university']","[0.0, 0.04, 0.22, 0.27, 0.59, 0.71, 1.16, 1.35, 1.49, 1.66]",en-US-Wavenet-I,first_year_long_male_en-US-Wavenet-I,first_year,long,0,"['ER0', 'Y', 'UW1', 'AH0', 'F', 'ER1', 'S', 'T', 'Y', 'IH1', 'R', 'S', 'T', 'UW1', 'D', 'AH0', 'N', 'T', 'HH', 'IY1', 'R', 'AE1', 'T', 'DH', 'IH0', 'S', 'Y', 'UW2', 'N', 'AH0', 'V', 'ER1', 'S', 'AH0', 'T', 'IY0']","[0.0, 0.04, 0.15, 0.22, 0.27, 0.38, 0.46, 0.54, 0.59, 0.63, 0.67, 0.71, 0.81, 0.88, 0.94, 0.98, 1.02, 1.07, 1.16, 1.17, 1.27, 1.35, 1.41, 1.49, 1.5, 1.57, 1.66, 1.72, 1.75, 1.79, 1.83, 1.89, 1.97, 2.06, 2.09, 2.12]","[0.04, 0.15, 0.22, 0.27, 0.38, 0.46, 0.54, 0.59, 0.63, 0.67, 0.71, 0.81, 0.88, 0.94, 0.98, 1.02, 1.07, 1.16, 1.17, 1.27, 1.35, 1.41, 1.49, 1.5, 1.57, 1.66, 1.72, 1.75, 1.79, 1.83, 1.89, 1.97, 2.06, 2.09, 2.12, 2.24]","[0.04, 0.22, 0.27, 0.59, 0.71, 1.16, 1.35, 1.49, 1.66, 2.24]","[[[0.0, 0.04], [0.04, 0.22], [0.22, 0.27], [0.27, 0.59], [0.59, 0.71], [0.71, 1.16], [1.16, 1.35], [1.35, 1.49], [1.49, 1.66], [1.66, 2.24]], []]",1.16
Are you a first year student here at this university?,dataset_phrases/audio/first_year_long_male_en-US-Wavenet-J.wav,male,"['are', 'you', 'a', 'first', 'year', 'student', 'here', 'at', 'this', 'university']","[0.0, 0.08, 0.26, 0.31, 0.65, 0.8, 1.24, 1.44, 1.56, 1.75]",en-US-Wavenet-J,first_year_long_male_en-US-Wavenet-J,first_year,long,1,"['AA1', 'R', 'Y', 'UW1', 'AH0', 'F', 'ER1', 'S', 'T', 'Y', 'IH1', 'R', 'S', 'T', 'UW1', 'D', 'AH0', 'N', 'T', 'HH', 'IY1', 'R', 'AE1', 'T', 'DH', 'IH0', 'S', 'Y', 'UW2', 'N', 'AH0', 'V', 'ER1', 'S', 'AH0', 'T', 'IY0']","[0.0, 0.04, 0.08, 0.17, 0.26, 0.31, 0.43, 0.53, 0.6, 0.65, 0.7, 0.74, 0.8, 0.89, 0.95, 1.02, 1.06, 1.11, 1.14, 1.24, 1.25, 1.34, 1.44, 1.49, 1.56, 1.57, 1.66, 1.75, 1.8, 1.84, 1.88, 1.93, 1.98, 2.09, 2.19, 2.23, 2.26]","[0.04, 0.08, 0.17, 0.26, 0.31, 0.43, 0.53, 0.6, 0.65, 0.7, 0.74, 0.8, 0.89, 0.95, 1.02, 1.06, 1.11, 1.14, 1.24, 1.25, 1.34, 1.44, 1.49, 1.56, 1.57, 1.66, 1.75, 1.8, 1.84, 1.88, 1.93, 1.98, 2.09, 2.19, 2.23, 2.26, 2.37]","[0.08, 0.26, 0.31, 0.65, 0.8, 1.24, 1.44, 1.56, 1.75, 2.37]","[[[0.0, 0.08], [0.08, 0.26], [0.26, 0.31], [0.31, 0.65], [0.65, 0.8], [0.8, 1.24], [1.24, 1.44], [1.44, 1.56], [1.56, 1.75], [1.75, 2.37]], []]",1.24
Are you a first year student here at this university?,dataset_phrases/audio/first_year_long_male_en-US-Wavenet-A.wav,male,"['are', 'you', 'a', 'first', 'year', 'student', 'here', 'at', 'this', 'university']","[0.0, 0.09, 0.34, 0.41, 0.79, 0.96, 1.43, 1.64, 1.81, 2.0]",en-US-Wavenet-A,first_year_long_male_en-US-Wavenet-A,first_year,long,2,"['AA1', 'R', 'Y', 'UW1', 'AH0', 'F', 'ER1', 'S', 'T', 'Y', 'IH1', 'R', 'S', 'T', 'UW1', 'D', 'AH0', 'N', 'T', 'HH', 'IY1', 'R', 'AE1', 'T', 'DH', 'IH0', 'S', 'Y', 'UW2', 'N', 'AH0', 'V', 'ER1', 'S', 'AH0', 'T', 'IY0']","[0.0, 0.04, 0.09, 0.24, 0.34, 0.41, 0.55, 0.66, 0.74, 0.79, 0.84, 0.89, 0.96, 1.06, 1.14, 1.23, 1.26, 1.3, 1.36, 1.43, 1.44, 1.54, 1.64, 1.7, 1.81, 1.82, 1.91, 2.0, 2.06, 2.1, 2.14, 2.19, 2.27, 2.37, 2.48, 2.53, 2.57]","[0.04, 0.09, 0.24, 0.34, 0.41, 0.55, 0.66, 0.74, 0.79, 0.84, 0.89, 0.96, 1.06, 1.14, 1.23, 1.26, 1.3, 1.36, 1.43, 1.44, 1.54, 1.64, 1.7, 1.81, 1.82, 1.91, 2.0, 2.06, 2.1, 2.14, 2.19, 2.27, 2.37, 2.48, 2.53, 2.57, 2.72]","[0.09, 0.34, 0.41, 0.79, 0.96, 1.43, 1.64, 1.81, 2.0, 2.72]","[[[0.0, 0.09], [0.09, 0.34], [0.34, 0.41], [0.41, 0.79], [0.79, 0.96], [0.96, 1.43], [1.43, 1.64], [1.64, 1.81], [1.81, 2.0], [2.0, 2.72]], []]",1.43
Are you a first year student here at this university?,dataset_phrases/audio/first_year_long_male_en-US-Wavenet-B.wav,male,"['are', 'you', 'a', 'first', 'year', 'student', 'here', 'at', 'this', 'university']","[0.0, 0.08, 0.28, 0.36, 0.7, 0.89, 1.41, 1.64, 1.84, 2.04]",en-US-Wavenet-B,first_year_long_male_en-US-Wavenet-B,first_year,long,3,"['AA1', 'R', 'Y', 'UW1', 'AH0', 'F', 'ER1', 'S', 'T', 'Y', 'IH1', 'R', 'S', 'T', 'UW1', 'D', 'AH0', 'N', 'T', 'HH', 'IY1', 'R', 'AE1', 'T', 'DH', 'IH0', 'S', 'Y', 'UW2', 'N', 'AH0', 'V', 'ER1', 'S', 'AH0', 'T', 'IY0']","[0.0, 0.03, 0.08, 0.18, 0.28, 0.36, 0.48, 0.59, 0.66, 0.7, 0.75, 0.82, 0.89, 0.99, 1.06, 1.16, 1.2, 1.27, 1.31, 1.41, 1.42, 1.54, 1.64, 1.72, 1.84, 1.85, 1.94, 2.04, 2.09, 2.16, 2.19, 2.25, 2.33, 2.43, 2.52, 2.58, 2.63]","[0.03, 0.08, 0.18, 0.28, 0.36, 0.48, 0.59, 0.66, 0.7, 0.75, 0.82, 0.89, 0.99, 1.06, 1.16, 1.2, 1.27, 1.31, 1.41, 1.42, 1.54, 1.64, 1.72, 1.76, 1.85, 1.94, 2.04, 2.09, 2.16, 2.19, 2.25, 2.33, 2.43, 2.52, 2.58, 2.63, 2.79]","[0.08, 0.28, 0.36, 0.7, 0.89, 1.41, 1.64, 1.76, 2.04, 2.79]","[[[0.0, 0.08], [0.08, 0.28], [0.28, 0.36], [0.36, 0.7], [0.7, 0.89], [0.89, 1.41], [1.41, 1.64], [1.64, 1.76], [1.84, 2.04], [2.04, 2.79]], []]",1.41
Are you a first year student here at this university?,dataset_phrases/audio/first_year_long_male_en-US-Wavenet-D.wav,male,"['are', 'you', 'a', 'first', 'year', 'student', 'here', 'at', 'this', 'university']","[0.0, 0.05, 0.22, 0.27, 0.6, 0.73, 1.18, 1.36, 1.52, 1.69]",en-US-Wavenet-D,first_year_long_male_en-US-Wavenet-D,first_year,long,4,"['ER0', 'Y', 'UW1', 'AH0', 'F', 'ER1', 'S', 'T', 'Y', 'IH1', 'R', 'S', 'T', 'UW1', 'D', 'AH0', 'N', 'T', 'HH', 'IY1', 'R', 'AE1', 'T', 'DH', 'IH0', 'S', 'Y', 'UW2', 'N', 'AH0', 'V', 'ER1', 'S', 'AH0', 'T', 'IY0']","[0.0, 0.05, 0.14, 0.22, 0.27, 0.39, 0.48, 0.55, 0.6, 0.64, 0.68, 0.73, 0.83, 0.9, 0.99, 1.02, 1.05, 1.11, 1.18, 1.19, 1.27, 1.36, 1.44, 1.52, 1.53, 1.6, 1.69, 1.74, 1.77, 1.81, 1.86, 1.93, 2.03, 2.13, 2.17, 2.2]","[0.05, 0.14, 0.22, 0.27, 0.39, 0.48, 0.55, 0.6, 0.64, 0.68, 0.73, 0.83, 0.9, 0.99, 1.02, 1.05, 1.11, 1.18, 1.19, 1.27, 1.36, 1.44, 1.52, 1.53, 1.6, 1.69, 1.74, 1.77, 1.81, 1.86, 1.93, 2.03, 2.13, 2.17, 2.2, 2.34]","[0.05, 0.22, 0.27, 0.6, 0.73, 1.18, 1.36, 1.52, 1.69, 2.34]","[[[0.0, 0.05], [0.05, 0.22], [0.22, 0.27], [0.27, 0.6], [0.6, 0.73], [0.73, 1.18], [1.18, 1.36], [1.36, 1.52], [1.52, 1.69], [1.69, 2.34]], []]",1.18
So do you play basketball?,dataset_phrases/audio/basketball_short_female_en-US-Wavenet-G.wav,female,"['so', 'do', 'you', 'play', 'basketball']","[0.0, 0.18, 0.33, 0.48, 0.68]",en-US-Wavenet-G,basketball_short_female_en-US-Wavenet-G,basketball,short,0,"['S', 'OW1', 'D', 'UW1', 'Y', 'UW1', 'P', 'L', 'EY1', 'B', 'AE1', 'S', 'K', 'AH0', 'T', 'B', 'AO2', 'L']","[0.0, 0.13, 0.18, 0.29, 0.33, 0.43, 0.48, 0.55, 0.59, 0.68, 0.76, 0.88, 0.97, 1.02, 1.07, 1.1, 1.14, 1.29]","[0.13, 0.18, 0.29, 0.33, 0.43, 0.48, 0.55, 0.59, 0.68, 0.76, 0.88, 0.97, 1.02, 1.07, 1.1, 1.14, 1.29, 1.33]","[0.18, 0.33, 0.48, 0.68, 1.33]","[[[0.0, 0.18], [0.18, 0.33], [0.33, 0.48], [0.48, 0.68], [0.68, 1.33]], []]",1.33
So do you play basketball?,dataset_phrases/audio/basketball_short_female_en-US-Wavenet-H.wav,female,"['so', 'do', 'you', 'play', 'basketball']","[0.0, 0.16, 0.29, 0.45, 0.64]",en-US-Wavenet-H,basketball_short_female_en-US-Wavenet-H,basketball,short,1,"['S', 'OW1', 'D', 'UW1', 'Y', 'UW1', 'P', 'L', 'EY1', 'B', 'AE1', 'S', 'K', 'AH0', 'T', 'B', 'AO2', 'L']","[0.0, 0.12, 0.16, 0.26, 0.29, 0.4, 0.45, 0.52, 0.55, 0.64, 0.71, 0.83, 0.93, 0.98, 1.02, 1.05, 1.09, 1.2]","[0.12, 0.16, 0.26, 0.29, 0.4, 0.45, 0.52, 0.55, 0.64, 0.71, 0.83, 0.93, 0.98, 1.02, 1.05, 1.09, 1.2, 1.29]","[0.16, 0.29, 0.45, 0.64, 1.29]","[[[0.0, 0.16], [0.16, 0.29], [0.29, 0.45], [0.45, 0.64], [0.64, 1.29]], []]",1.29
So do you play basketball?,dataset_phrases/audio/basketball_short_female_en-US-Wavenet-C.wav,female,"['so', 'do', 'you', 'play', 'basketball']","[0.0, 0.18, 0.31, 0.45, 0.65]",en-US-Wavenet-C,basketball_short_female_en-US-Wavenet-C,basketball,short,2,"['S', 'OW1', 'D', 'UW1', 'Y', 'UW1', 'P', 'L', 'EY1', 'B', 'AE1', 'S', 'K', 'AH0', 'T', 'B', 'AO2', 'L']","[0.0, 0.12, 0.18, 0.27, 0.31, 0.4, 0.45, 0.55, 0.58, 0.65, 0.73, 0.86, 0.97, 1.02, 1.07, 1.12, 1.16, 1.29]","[0.12, 0.18, 0.27, 0.31, 0.4, 0.45, 0.55, 0.58, 0.65, 0.73, 0.86, 0.97, 1.02, 1.07, 1.12, 1.16, 1.29, 1.37]","[0.18, 0.31, 0.45, 0.65, 1.37]","[[[0.0, 0.18], [0.18, 0.31], [0.31, 0.45], [0.45, 0.65], [0.65, 1.37]], []]",1.37
So do you play basketball?,dataset_phrases/audio/basketball_short_female_en-US-Wavenet-E.wav,female,"['so', 'do', 'you', 'play', 'basketball']","[0.0, 0.21, 0.31, 0.48, 0.7]",en-US-Wavenet-E,basketball_short_female_en-US-Wavenet-E,basketball,short,3,"['S', 'OW1', 'D', 'UW1', 'Y', 'UW1', 'P', 'L', 'EY1', 'B', 'AE1', 'S', 'K', 'AH0', 'T', 'B', 'AO2', 'L']","[0.0, 0.12, 0.21, 0.28, 0.31, 0.41, 0.48, 0.57, 0.6, 0.7, 0.76, 0.86, 0.98, 1.03, 1.1, 1.13, 1.17, 1.31]","[0.12, 0.21, 0.28, 0.31, 0.41, 0.48, 0.57, 0.6, 0.7, 0.76, 0.86, 0.98, 1.03, 1.1, 1.13, 1.17, 1.31, 1.41]","[0.21, 0.31, 0.48, 0.7, 1.41]","[[[0.0, 0.21], [0.21, 0.31], [0.31, 0.48], [0.48, 0.7], [0.7, 1.41]], []]",1.41
So do you play basketball?,dataset_phrases/audio/basketball_short_female_en-US-Wavenet-F.wav,female,"['so', 'do', 'you', 'play', 'basketball']","[0.0, 0.19, 0.32, 0.47, 0.67]",en-US-Wavenet-F,basketball_short_female_en-US-Wavenet-F,basketball,short,4,"['S', 'OW1', 'D', 'UW1', 'Y', 'UW1', 'P', 'L', 'EY1', 'B', 'AE1', 'S', 'K', 'AH0', 'T', 'B', 'AO2', 'L']","[0.0, 0.13, 0.19, 0.27, 0.32, 0.41, 0.47, 0.56, 0.6, 0.67, 0.75, 0.87, 1.0, 1.05, 1.1, 1.16, 1.2, 1.38]","[0.13, 0.19, 0.27, 0.32, 0.41, 0.47, 0.56, 0.6, 0.67, 0.75, 0.87, 1.0, 1.05, 1.1, 1.16, 1.2, 1.38, 1.43]","[0.19, 0.32, 0.47, 0.67, 1.43]","[[[0.0, 0.19], [0.19, 0.32], [0.32, 0.47], [0.47, 0.67], [0.67, 1.43]], []]",1.43
So do you play basketball?,dataset_phrases/audio/basketball_short_male_en-US-Wavenet-I.wav,male,"['so', 'do', 'you', 'play', 'basketball']","[0.0, 0.16, 0.27, 0.42, 0.62]",en-US-Wavenet-I,basketball_short_male_en-US-Wavenet-I,basketball,short,0,"['S', 'OW1', 'D', 'UW1', 'Y', 'UW1', 'P', 'L', 'EY1', 'B', 'AE1', 'S', 'K', 'AH0', 'T', 'B', 'AO2', 'L']","[0.0, 0.11, 0.16, 0.24, 0.27, 0.36, 0.42, 0.49, 0.54, 0.62, 0.7, 0.81, 0.91, 0.96, 0.99, 1.03, 1.07, 1.19]","[0.11, 0.16, 0.24, 0.27, 0.36, 0.42, 0.49, 0.54, 0.62, 0.7, 0.81, 0.91, 0.96, 0.99, 1.03, 1.07, 1.19, 1.27]","[0.16, 0.27, 0.42, 0.62, 1.27]","[[[0.0, 0.16], [0.16, 0.27], [0.27, 0.42], [0.42, 0.62], [0.62, 1.27]], []]",1.27
So do you play basketball?,dataset_phrases/audio/basketball_short_male_en-US-Wavenet-J.wav,male,"['so', 'do', 'you', 'play', 'basketball']","[0.03, 0.19, 0.31, 0.47, 0.69]",en-US-Wavenet-J,basketball_short_male_en-US-Wavenet-J,basketball,short,1,"['S', 'OW1', 'D', 'UW1', 'Y', 'UW1', 'P', 'L', 'EY1', 'B', 'AE1', 'S', 'K', 'AH0', 'T', 'B', 'AO2', 'L']","[0.03, 0.13, 0.19, 0.27, 0.31, 0.4, 0.47, 0.54, 0.6, 0.69, 0.77, 0.89, 0.99, 1.04, 1.08, 1.12, 1.16, 1.3]","[0.13, 0.19, 0.27, 0.31, 0.4, 0.47, 0.54, 0.6, 0.69, 0.77, 0.89, 0.99, 1.04, 1.08, 1.12, 1.16, 1.3, 1.37]","[0.19, 0.31, 0.47, 0.69, 1.37]","[[[0.03, 0.19], [0.19, 0.31], [0.31, 0.47], [0.47, 0.69], [0.69, 1.37]], []]",1.37
